pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Purine metabolism	4	16	0.37954793714813884	E336,E302,E59,E82	,,C02670/C00072/glac,C01762	$$D-glucurono-6,3-lactone/L-Ascorbate/D-glucurono-6,3-lactone$Xanthosine
Pentose phosphate pathway	1	8	0.38156457440551217	E71		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.3825728930341988			
N-Glycan biosynthesis	0	2	0.3825728930341988			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.3825728930341988			
R Group Synthesis	0	0	0.3825728930341988			
C5-Branched dibasic acid metabolism	0	0	0.3825728930341988			
Pyruvate Metabolism	0	0	0.3825728930341988			
Chondroitin sulfate degradation	0	1	0.3825728930341988			
Di-unsaturated fatty acid beta-oxidation	0	0	0.3825728930341988			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.3825728930341988			
Hexose phosphorylation	0	4	0.3825728930341988			
Vitamin B2 (riboflavin) metabolism	0	1	0.3825728930341988			
Squalene and cholesterol biosynthesis	0	0	0.3825728930341988			
Glycerolipid metabolism	0	0	0.3825728930341988			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.3825728930341988			
Alkaloid biosynthesis II	0	0	0.3825728930341988			
Glycosphingolipid biosynthesis - globoseries	0	1	0.3825728930341988			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	1	0.3825728930341988			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.3825728930341988			
Bile acid biosynthesis	0	0	0.3825728930341988			
Blood Group Biosynthesis	0	0	0.3825728930341988			
Electron transport chain	0	0	0.3825728930341988			
Vitamin H (biotin) metabolism	0	0	0.3825728930341988			
Vitamin E metabolism	0	0	0.3825728930341988			
Caffeine metabolism	0	0	0.3825728930341988			
Lipoate metabolism	0	0	0.3825728930341988			
Heparan sulfate biosynthesis	0	0	0.3825728930341988			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.3825728930341988			
Valine, leucine and isoleucine degradation	0	2	0.3825728930341988			
Fatty Acid Metabolism	0	0	0.3825728930341988			
Glycosaminoglycan degradation	0	0	0.3825728930341988			
Fatty acid oxidation	0	0	0.3825728930341988			
ROS Detoxification	0	0	0.3825728930341988			
Xenobiotics metabolism	0	0	0.3825728930341988			
Saturated fatty acids beta-oxidation	0	0	0.3825728930341988			
CoA Catabolism	0	1	0.3825728930341988			
Omega-3 fatty acid metabolism	0	0	0.3825728930341988			
Butanoate metabolism	0	3	0.3825728930341988			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.3825728930341988			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.3825728930341988			
Geraniol degradation	0	0	0.3825728930341988			
Vitamin D	0	0	0.3825728930341988			
Dynorphin metabolism	0	0	0.3825728930341988			
Fatty acid oxidation, peroxisome	0	0	0.3825728930341988			
Polyunsaturated fatty acid biosynthesis	0	0	0.3825728930341988			
Keratan sulfate biosynthesis	0	0	0.3825728930341988			
TCA cycle	0	3	0.3825728930341988			
3-Chloroacrylic acid degradation	0	0	0.3825728930341988			
Arachidonic acid metabolism	0	2	0.3825728930341988			
Sphingolipid metabolism	0	0	0.3825728930341988			
O-Glycan biosynthesis	0	0	0.3825728930341988			
Glycosphingolipid metabolism	0	1	0.3825728930341988			
Limonene and pinene degradation	0	0	0.3825728930341988			
Proteoglycan biosynthesis	0	0	0.3825728930341988			
Vitamin K metabolism	0	0	0.3825728930341988			
Benzoate degradation via CoA ligation	0	0	0.3825728930341988			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.3825728930341988			
Vitamin B6 (pyridoxine) metabolism	0	1	0.3825728930341988			
Pentose and Glucuronate Interconversions	0	1	0.3825728930341988			
Atrazine degradation	0	0	0.3825728930341988			
Fatty acid activation	0	1	0.3825728930341988			
Carbon fixation	0	1	0.3825728930341988			
Nucleotide Sugar Metabolism	0	1	0.3825728930341988			
1- and 2-Methylnaphthalene degradation	0	0	0.3825728930341988			
Nitrogen metabolism	0	1	0.3825728930341988			
Beta-Alanine metabolism	0	2	0.3825728930341988			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.3825728930341988			
Starch and Sucrose Metabolism	0	2	0.3825728930341988			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.3825728930341988			
Omega-6 fatty acid metabolism	0	1	0.3825728930341988			
Phytanic acid peroxisomal oxidation	0	0	0.3825728930341988			
Selenoamino acid metabolism	0	0	0.3825728930341988			
