EID	massfeature_rows	str_row_ion	compounds	compound_names
E69	row348	row348_M+Na[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate
E72	row382	row382_M+Na[1+]	C00438	N-Carbamoyl-L-aspartate
E73	row384	row384_M+H[1+]	C05585;C00156	Gentisate aldehyde$4-Hydroxybenzoate
E74	row410;row430	row410_M+H[1+];row430_M(C13)+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate
E77	row411	row411_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid
E78	row635	row635_M+Na[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid
E81	row439	row439_M+H[1+]	C03722	Quinolinate
E82	row440	row440_M+H[1+]	C03722	Quinolinate
E83	row441	row441_M+H[1+]	C03722	Quinolinate
E84	row442	row442_M+H[1+]	C03722	Quinolinate
E86	row472	row472_M+Na[1+]	C00590	Coniferyl alcohol; Coniferol; 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol
E87	row477	row477_M+H[1+]	C00643	5-Hydroxy-L-tryptophan
E90	row505	row505_M+H[1+]	C00214	Thymidine
E91	row508	row508_M+Na[1+]	C05583;C05582	3-Methoxy-4-hydroxyphenylglycolaldehyde$Homovanillate; Homovanillic acid
E95	row529	row529_M+H[1+]	C02470	Xanthurenic acid
E97	row540	row540_M+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
E98	row549	row549_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate
E99	row550	row550_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate
E101	row566	row566_M+H[1+]	C01252	4-(2-Aminophenyl)-2,4-dioxobutanoate
E107	row595;row596	row595_M+Na[1+];row596_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine
E108	row614	row614_M+H[1+]	C00526	Deoxyuridine
E113	row626	row626_M+H[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E114	row663	row663_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E119	row651	row651_M+H[1+]	C05648	5-Hydroxy-N-formylkynurenine; 5-Hydroxy-N-formyl-L-kynurenine
E123	row680	row680_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E124	row681	row681_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E129	row1028;row715;row716;row717	row1028_M+HCOONa[1+];row715_M+Na[1+];row716_M+Na[1+];row717_M+Na[1+]	C03150	N-Ribosylnicotinamide
E135	row756	row756_M+Na[1+]	C00670	sn-Glycero-3-phosphocholine
E137	row761	row761_M+H[1+]	C01595	linoleic acid (all cis C18:2) n-6
E140	row791	row791_M+Na[1+]	C04582;C04188	5-Methylthio-5-deoxy-D-ribulose 1-phosphate$5-Methylthio-5-deoxy-D-ribose 1-phosphate
E142	row811;row829	row811_M+H[1+];row829_M(C13)+H[1+]	C00387	Guanosine
E143	row839	row839_M+H[1+]	CE5868	N-acetyl-seryl-aspartate
E145	row907;row940	row907_M+H[1+];row940_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid
E148	row995	row995_M+Na[1+]	C01449	Queuine; Base Q
E152	row1044	row1044_M+H[1+]	C03410	N-Glycoloyl-neuraminate; N-Glycolylneuraminate; NeuNGc
E155	row1100	row1100_M+Na[1+]	C00575	cAMP
E156	row1101	row1101_M+Na[1+]	C00575	cAMP
E158	row1139	row1139_M+H[1+]	C00360	dAMP
E160	row1151;row1172	row1151_M+H[1+];row1172_M(C13)+H[1+]	C01169	S-Succinyldihydrolipoamide
E161	row1159	row1159_M+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E162	row1160	row1160_M+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E166	row1197;row1198	row1197_M+Na[1+];row1198_M+Na[1+]	C00455	NMN
E169	row1252	row1252_M+H[1+]	CE2095	3-hydroxykynurenine-O-beta-D-glucoside
E170	row1355	row1355_M+Na[1+]	CE2095	3-hydroxykynurenine-O-beta-D-glucoside
E171	row1256;row1273	row1256_M+H[1+];row1273_M(C13)+H[1+]	C01185	Nicotinate D-ribonucleotide
E172	row1259;row1260	row1259_M+Na[1+];row1260_M+Na[1+]	C06604	Parathion; O,O-Diethyl O-p-nitrophenyl phosphorothioate; Thiophos; DNTP
E173	row1261;row1449	row1261_M+H[1+];row1449_M+HCOONa[1+]	C00705	dCDP
E176	row1391	row1391_M+H[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E177	row1320	row1320_M+Na[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E178	row1353;row1565;row1566;row1567	row1353_M+H[1+];row1565_M+HCOONa[1+];row1566_M+HCOONa[1+];row1567_M+HCOONa[1+]	C04734	5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide
E181	row1384	row1384_M+Na[1+]	C00020;C00362	AMP$dGMP
E183	row1393	row1393_M+Na[1+]	C00130	IMP
E187	row1461;row1462	row1461_M+Na[1+];row1462_M+Na[1+]	C16577	Codeine-6-glucuronide
E190	row1572	row1572_M+H[1+]	C00700	XTP
