EID	massfeature_rows	str_row_ion	compounds	compound_names
E118	row479	row479_M+Na[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E121	row481	row481_M+H[1+]	C00120	Biotin; D-Biotin; Vitamin H; Coenzyme R
E122	row486	row486_M+Na[1+]	C03838	N1-(5-Phospho-D-ribosyl)glycinamide
E124	row559	row559_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E125	row560	row560_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E126	row567;row827	row567_M+H[1+];row827_M+Na[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E128	row577	row577_M+H[1+]	C01031	S-Formylglutathione
E133	row673;row701	row673_M+H[1+];row701_M+Na[1+]	C00055	CMP
E135	row683	row683_M+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E136	row684	row684_M+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E141	row711	row711_M+H[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E143	row714	row714_M+Na[1+]	C02355	2',3'-Cyclic UMP
E150	row838	row838_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E151	row849;row857	row849_M+H[1+];row857_M(C13)+H[1+]	C00015	UDP
E152	row850	row850_M+H[1+]	C00015	UDP
E153	row854	row854_M+H[1+]	CE5079	1alpha-hydroxy-23-carboxy-24,25,26,27-tetranorvitamin D3
E155	row858	row858_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E157	row860	row860_M+Na[1+]	mn;C00611	beta-1,4-mannose-N-acetylglucosamine$N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
E163	row886	row886_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E165	row898	row898_M+Na[1+]	C01344	dIDP; 2'-Deoxyinosine-5'-diphosphate; 2'-Deoxyinosine 5'-diphosphate
E168	row915	row915_M+H[1+]	C03451	(R)-S-Lactoylglutathione
E170	row1072;row947	row1072_M+Na[1+];row947_M+H[1+]	C00035	GDP
E171	row968	row968_M+H[1+]	C00021	S-Adenosyl-L-homocysteine
E172	row969	row969_M+H[1+]	C00570	CDPethanolamine
E173	row983	row983_M+H[1+]	C00307	CDPcholine
E174	row1003	row1003_M+Na[1+]	c226crn	cervonyl carnitine
E176	row1011	row1011_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E177	row1037	row1037_M+H[1+]	C11173	SN-38
E180	row1086	row1086_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine
E182	row1117;row1231	row1117_M+H[1+];row1231_M+Na[1+]	C00167	UDP-D-glucuronate
E183	row1170	row1170_M+Na[1+]	C00029;C00052	UDPglucose$UDPgalactose
E184	row1177	row1177_M+H[1+]	C00325	GDP-L-fucose
E185	row1199	row1199_M+H[1+]	C00016	Flavin adenine dinucleotide oxidized
E186	row1252;row1261;row1342	row1252_M+H[1+];row1261_M(C13)+H[1+];row1342_M+Na[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E187	row1290;row1293	row1290_M+H[1+];row1293_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E188	row1291;row1294	row1291_M+H[1+];row1294_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
