pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Aspartate and asparagine metabolism	2	8	0.3333333333333333	E17,E256	,	$
Tyrosine metabolism	5	18	0.33770271405764224	E280,E54,E111,E230,E53	C00019,,,,	S-Adenosyl-L-methionine$$$$
Linoleate metabolism	1	5	0.3422401478867322	E145		
Histidine metabolism	1	5	0.3422401478867322	E280	C00019	S-Adenosyl-L-methionine
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	5	0.3422401478867322	E280	C00019	S-Adenosyl-L-methionine
Lysine metabolism	1	5	0.3422401478867322	E280	C00019	S-Adenosyl-L-methionine
Purine metabolism	2	9	0.3452651037727922	E257,E228	,	$
Urea cycle/amino group metabolism	2	12	0.35728090076464164	E34,E280	,C00019	$S-Adenosyl-L-methionine
Vitamin D3 (cholecalciferol) metabolism	0	0	0.3590454583648433			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.3590454583648433			
R Group Synthesis	0	0	0.3590454583648433			
C5-Branched dibasic acid metabolism	0	0	0.3590454583648433			
Pyruvate Metabolism	0	0	0.3590454583648433			
Chondroitin sulfate degradation	0	1	0.3590454583648433			
Di-unsaturated fatty acid beta-oxidation	0	0	0.3590454583648433			
Squalene and cholesterol biosynthesis	0	0	0.3590454583648433			
Glycerolipid metabolism	0	0	0.3590454583648433			
Carnitine shuttle	0	0	0.3590454583648433			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.3590454583648433			
Alkaloid biosynthesis II	0	0	0.3590454583648433			
Vitamin B1 (thiamin) metabolism	0	1	0.3590454583648433			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.3590454583648433			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	1	0.3590454583648433			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.3590454583648433			
Bile acid biosynthesis	0	0	0.3590454583648433			
Parathio degradation	0	0	0.3590454583648433			
Propanoate metabolism	0	2	0.3590454583648433			
Blood Group Biosynthesis	0	0	0.3590454583648433			
Electron transport chain	0	0	0.3590454583648433			
Vitamin H (biotin) metabolism	0	0	0.3590454583648433			
Biopterin metabolism	0	1	0.3590454583648433			
Vitamin E metabolism	0	2	0.3590454583648433			
Caffeine metabolism	0	0	0.3590454583648433			
Lipoate metabolism	0	0	0.3590454583648433			
Heparan sulfate biosynthesis	0	0	0.3590454583648433			
Vitamin B9 (folate) metabolism	0	2	0.3590454583648433			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.3590454583648433			
Valine, leucine and isoleucine degradation	0	1	0.3590454583648433			
Glycosaminoglycan degradation	0	0	0.3590454583648433			
Fatty acid oxidation	0	0	0.3590454583648433			
ROS Detoxification	0	0	0.3590454583648433			
Xenobiotics metabolism	0	0	0.3590454583648433			
Saturated fatty acids beta-oxidation	0	0	0.3590454583648433			
CoA Catabolism	0	0	0.3590454583648433			
Omega-3 fatty acid metabolism	0	1	0.3590454583648433			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.3590454583648433			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.3590454583648433			
Geraniol degradation	0	0	0.3590454583648433			
D4&E4-neuroprostanes formation	0	2	0.3590454583648433			
Vitamin D	0	0	0.3590454583648433			
Dynorphin metabolism	0	0	0.3590454583648433			
Fatty acid oxidation, peroxisome	0	0	0.3590454583648433			
Polyunsaturated fatty acid biosynthesis	0	0	0.3590454583648433			
Alanine and Aspartate Metabolism	0	4	0.3590454583648433			
Keratan sulfate biosynthesis	0	0	0.3590454583648433			
TCA cycle	0	2	0.3590454583648433			
3-Chloroacrylic acid degradation	0	0	0.3590454583648433			
Sphingolipid metabolism	0	0	0.3590454583648433			
O-Glycan biosynthesis	0	0	0.3590454583648433			
Limonene and pinene degradation	0	0	0.3590454583648433			
Proteoglycan biosynthesis	0	0	0.3590454583648433			
Vitamin K metabolism	0	0	0.3590454583648433			
Glutamate metabolism	0	1	0.3590454583648433			
Porphyrin metabolism	0	1	0.3590454583648433			
Benzoate degradation via CoA ligation	0	0	0.3590454583648433			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.3590454583648433			
Vitamin B6 (pyridoxine) metabolism	0	2	0.3590454583648433			
Pentose and Glucuronate Interconversions	0	1	0.3590454583648433			
Atrazine degradation	0	0	0.3590454583648433			
Carbon fixation	0	1	0.3590454583648433			
Nucleotide Sugar Metabolism	0	1	0.3590454583648433			
1- and 2-Methylnaphthalene degradation	0	0	0.3590454583648433			
Nitrogen metabolism	0	1	0.3590454583648433			
Drug metabolism - other enzymes	0	2	0.3590454583648433			
Beta-Alanine metabolism	0	2	0.3590454583648433			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.3590454583648433			
C21-steroid hormone biosynthesis and metabolism	0	0	0.3590454583648433			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.3590454583648433			
Phytanic acid peroxisomal oxidation	0	0	0.3590454583648433			
Selenoamino acid metabolism	0	0	0.3590454583648433			
