EID	massfeature_rows	str_row_ion	compounds	compound_names
E53	row1416	row1416_M+H[1+]	C05606	Melanin
E54	row208;row226	row208_M+H[1+];row226_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol
E55	row211	row211_M+H[1+]	C00108	Anthranilate
E58	row518;row519	row518_M+Na[1+];row519_M+Na[1+]	C00900;C06010	2-Acetolactate$(S)-2-Acetolactate; (S)-2-Hydroxy-2-methyl-3-oxobutanoate
E59	row222;row223	row222_M+Na[1+];row223_M+Na[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone
E60	row430	row430_M+H[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone
E61	row229	row229_M+Na[1+]	C00122	Fumarate
E64	row265	row265_M+H[1+]	C05828	3-Methylimidazoleacetic acid
E68	row303	row303_M+H[1+]	C00078;C00525	L-Tryptophan$D-Tryptophan
E73	row1729	row1729_M+H[1+]	C01346	dUDP
E75	row335	row335_M+H[1+]	C01045;C01042	N-Formyl-L-glutamate$N-Acetyl-L-aspartate
E76	row336	row336_M+Na[1+]	C03758	Dopamine
E77	row337	row337_M+Na[1+]	C03758	Dopamine
E81	row341	row341_M+H[1+]	C05130	Imidazole-4-acetaldehyde; Imidazole acetaldehyde
E84	row370;row406	row370_M[1+];row406_M+H[1+]	C06006	(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate
E85	row385	row385_M+H[1+]	C03239;C02946;C04076	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate$4-Acetamidobutanoate$L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde
E86	row386	row386_M+H[1+]	C00780	Serotonin
E89	row404	row404_M+H[1+]	C02512;C00429	Beta cyanoalanine$5,6-dihydrouracil
E91	row416;row417	row416_M+Na[1+];row417_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine
E92	row423;row439	row423_M+H[1+];row439_M(C13)+H[1+]	C01180	2-keto-4-methylthiobutyrate
E93	row430	row430_M+Na[1+]	CE2026	3-methylcrotonoylglycine
E95	row449	row449_M+H[1+]	C00259;C00309;C00312;C00310;C00121;C00181	L-Arabinose$D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose$L-Xylulose$D-Xylulose$D-Ribose$D-Xylose
E96	row460;row752	row460_M+Na[1+];row752_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid
E98	row491;row516	row491_M+H[1+];row516_M(C13)+H[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E100	row491	row491_M+Na[1+]	CE4970;CE4968	2-methylbutyrylglycine$isovalerylglycine
E101	row508	row508_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E105	row522	row522_M+H[1+]	C00082;CE2174	L-Tyrosine$
E109	row542;row543	row542_M+H[1+];row543_M+H[1+]	C00135	L-Histidine
E110	row551	row551_M+H[1+]	C00295	Orotate
E111	row1215;row557;row558	row1215_M+HCOONa[1+];row557_M+Na[1+];row558_M+Na[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline
E118	row593	row593_M+Na[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E120	row606;row622	row606_M+H[1+];row622_M(C13)+H[1+]	C00643	5-Hydroxy-L-tryptophan
E125	row622	row622_M+H[1+]	C01074;C00645;C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc$N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose$N-Acetyl-D-glucosamine
E126	row623	row623_M+Na[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate
E132	row679;row708	row679_M+H[1+];row708_M(C13)+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
E133	row680	row680_M+H[1+]	C00299	Uridine
E134	row681	row681_M+H[1+]	C00299	Uridine
E137	row714	row714_M+H[1+]	C04225	(Z)-But-2-ene-1,2,3-tricarboxylate; cis-2-Methylaconitate
E145	row792;row808	row792_M+H[1+];row808_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid
E147	row810	row810_M+H[1+]	C00526	Deoxyuridine
E148	row818;row819;row820;row821;row822	row818_M+H[1+];row819_M+H[1+];row820_M+H[1+];row821_M+H[1+];row822_M+H[1+]	CE2615	2-hydroxyamino-3,8-dimethylimidazo[4,5-f]quinoxaline
E149	row1856;row827;row828	row1856_M+HCOONa[1+];row827_M+Na[1+];row828_M+Na[1+]	C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine; Saccharopine; L-Saccharopine; N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid
E151	row850	row850_M+Na[1+]	C01449	Queuine; Base Q
E155	row902	row902_M+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid
E157	row903;row938	row903_M+H[1+];row938_M(C13)+H[1+]	C00777;C15493	Retinoate$9-cis-Retinoic acid
E159	row935	row935_M+Na[1+]	C00818	D-Glucarate
E160	row938	row938_M+Na[1+]	lneldc;ocdcya	linoelaidic acid (all trans C18:2)$octadecadienoate (n-C18:2)
E161	row944	row944_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E162	row968	row968_M+H[1+]	C05844	5-L-Glutamyl-taurine
E164	row972	row972_M+Na[1+]	C03415	N2-Succinyl-L-ornithine; (2S)-5-Amino-2-(3-carboxypropanoylamino)pentanoic acid
E167	row988	row988_M+H[1+]	CE5795	neuromedin B (1-3)
E169	row1013;row991	row1013_M(C13)+H[1+];row991_M+H[1+]	CE5932;C02075;C06428;CE5013	13,14-epoxy-retinol$Retinyl ester; all-trans-Retinyl ester$(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid; Eicosapentaenoic acid; 5,8,11,14,17-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate$
E176	row1013	row1013_M+Na[1+]	vacc;ocdcea	vaccenic acid$octadecenoate (n-C18:1)
E178	row1139	row1139_M+Na[1+]	CE5860	
E181	row1036	row1036_M+Na[1+]	C06054	2-Oxo-3-hydroxy-4-phosphobutanoate; alpha-Keto-3-hydroxy-4-phosphobutyrate; (3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate
E182	row1042	row1042_M+H[1+]	C00219	arachidonic acid
E184	row1060;row1061;row1094	row1060_M+H[1+];row1061_M+H[1+];row1094_M(C13)+H[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E185	row1062;row1063;row1064;row1095;row1138	row1062_M+H[1+];row1063_M+H[1+];row1064_M+H[1+];row1095_M(C13)+H[1+];row1138_M+Na[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E186	row1060;row1061	row1060_M+Na[1+];row1061_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E187	row1062;row1063;row1064	row1062_M+Na[1+];row1063_M+Na[1+];row1064_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E193	row1094	row1094_M+H[1+]	CE2847	fructoseglycine
E194	row1095	row1095_M+H[1+]	CE2847	fructoseglycine
E196	row1114;row1115	row1114_M+H[1+];row1115_M+H[1+]	CE5305;CE5317	3(S),6(R)-dihydroxy-tetradec-8Z-enoate$3(S),6(S)-dihydroxy-tetradec-8Z-enoate
E197	row1119	row1119_M+Na[1+]	C16576;C01516	Norcodeine; N-Desmethylcodeine$Morphine
E203	row1245	row1245_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E204	row1246	row1246_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E205	row1176	row1176_M+H[1+]	CE5528	
E207	row1181	row1181_M+H[1+]	C00103;CE3075;C04006;C00275;C05345;C01097;C01094;C03546;C00092;C00085;C00636;C00446;C01172;C01177;C03862	D-Glucose 1-phosphate$sorbitol 3-phosphate$1D-myo-Inositol 3-phosphate$D-Mannose 6-phosphate$beta-D-Fructose 6-phosphate$D-Tagatose 6-phosphate$D-Fructose 1-phosphate$1D-myo-Inositol 4-phosphate$D-Glucose 6-phosphate; Glucose 6-phosphate; Robison ester$D-Fructose 6-phosphate$D-Mannose 1-phosphate$alpha-D-Galactose 1-phosphate$beta-D-glucose 6-phosphate$1D-myo-Inositol 1-phosphate$Dolichyl phosphate D-mannose
E210	row1184;row1209	row1184_M+H[1+];row1209_M(C13)+H[1+]	CE5868	N-acetyl-seryl-aspartate
E211	row1217	row1217_M+Na[1+]	C03406	N-(L-Arginino)succinate; 2-(Nomega-L-Arginino)succinate; L-Argininosuccinate; L-Argininosuccinic acid; L-Arginosuccinic acid
E213	row1222	row1222_M+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E215	row1365	row1365_M+Na[1+]	C16635	5'-Deoxy-5-fluorocytidine
E217	row1232	row1232_M+H[1+]	C04640	2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine
E219	row1263	row1263_M+H[1+]	C00214	Thymidine
E220	row1268;row1269	row1268_M+H[1+];row1269_M+H[1+]	CE1926	gama-carboxyethyl-hydroxychroman
E221	row1272	row1272_M+Na[1+]	C06174;C05176	Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol$(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol
E222	row1273	row1273_M+Na[1+]	C06174;C05176	Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol$(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol
E225	row1295;row1327	row1295_M+H[1+];row1327_M(C13)+H[1+]	C04148;C05642	alpha-N-Phenylacetyl-L-glutamine$Formyl-N-acetyl-5-methoxykynurenamine
E227	row1303	row1303_M+H[1+]	C06222;C00281	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate$Sedoheptulose 7-phosphate; altro-Heptulose 7-phosphate
E228	row1305	row1305_M+Na[1+]	C00294	Inosine
E230	row1348	row1348_M+H[1+]	CE1261	5-S-cysteinyldopa
E234	row1378	row1378_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E235	row1379	row1379_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E238	row1428	row1428_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E240	row1437	row1437_M+H[1+]	C06429	(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoic acid; 4,7,10,13,16,19-Docosahexaenoic acid; Docosahexaenoic acid
E241	row1447	row1447_M+H[1+]	C00255	Riboflavin
E242	row1503	row1503_M+Na[1+]	C03492	D-4'-Phosphopantothenate
E243	row1505	row1505_M+H[1+]	C16615	6-Methylthiopurine 5'-monophosphate ribonucleotide; 6-Methylthioinosine-5'-monophosphate
E245	row1520;row1521	row1520_M+H[1+];row1521_M+H[1+]	C01007	Reduced riboflavin
E246	row1522	row1522_M+H[1+]	C01007	Reduced riboflavin
E249	row1544;row1562	row1544_M+H[1+];row1562_M(C13)+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E252	row1604	row1604_M+H[1+]	C00455	NMN
E253	row1606	row1606_M+H[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E256	row1630	row1630_M+H[1+]	C04540	N4-(Acetyl-beta-D-glucosaminyl)asparagine
E257	row1631;row1883	row1631_M+HCOONa[1+];row1883_M+Na[1+]	C00942	3',5'-Cyclic GMP
E260	row1688	row1688_M+Na[1+]	C05202	3'-Hydroxy-N-methyl-(S)-coclaurine; (S)-3'-Hydroxy-N-methylcoclaurine
E261	row1701;row2273	row1701_M+H[1+];row2273_M+HCOONa[1+]	C00705	dCDP
E262	row1705	row1705_M+Na[1+]	CE5139	12-oxo-20-dihydroxy-leukotriene B4
E265	row1965;row1966	row1965_M+Na[1+];row1966_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E267	row1967	row1967_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E269	row1795	row1795_M+Na[1+]	C15658	6-(alpha-D-Glucosaminyl)-1D-myo-inositol
E270	row1796	row1796_M+Na[1+]	C15658	6-(alpha-D-Glucosaminyl)-1D-myo-inositol
E272	row1804	row1804_M+H[1+]	CE6444;CE6445;CE6446;CE6448;CE6451;CE6450;CE6447;CE6449	$$$$$$$
E273	row1817;row2163	row1817_M+Na[1+];row2163_M+HCOONa[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E276	row1942	row1942_M+H[1+]	CE7074	13'-hydroxy-gama-tocotrienol
E277	row1944;row1945	row1944_M+H[1+];row1945_M+H[1+]	CE3086	4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid O-glucoside
E278	row1952	row1952_M+H[1+]	C00224	Adenosine 5'-phosphosulfate
E280	row1977;row1978;row1979	row1977_M+H[1+];row1978_M+H[1+];row1979_M+H[1+]	C00019	S-Adenosyl-L-methionine
E285	row2084	row2084_M+H[1+]	CE1665	gama-glutamylglutathione
E297	row2258;row2259	row2258_M+H[1+];row2259_M+H[1+]	C04823	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate
E301	row2453	row2453_M+Na[1+]	CE5757	4-oxo-9-cis-retinoyl-beta-glucuronide
E304	row2555;row2556;row2569	row2555_M[1+];row2556_M+H[1+];row2569_M+Na[1+]	C02737	Phosphatidylserine
E305	row2561	row2561_M+Na[1+]	CE5853	alpha-CEHC-glucuronide
E306	row2562	row2562_M+H[1+]	C16577	Codeine-6-glucuronide
E307	row2602;row2610;row2648	row2602_M+H[1+];row2610_M(C13)+H[1+];row2648_M+Na[1+]	C14830;C01222	GDP-4-keto-6-L-deoxygalactose$GDP-4-dehydro-6-deoxy-D-mannose
