EID	massfeature_rows	str_row_ion	compounds	compound_names
E67	row239	row239_M+H[1+]	C03740	5-L-Glutamyl-L-alanine
E68	row240;row241	row240_M+H[1+];row241_M+H[1+]	C03740	5-L-Glutamyl-L-alanine
E69	row242;row270	row242_M+H[1+];row270_M(C13)+H[1+]	C03740	5-L-Glutamyl-L-alanine
E70	row243	row243_M+H[1+]	C00978	N-Acetylserotonin; N-Acetyl-5-hydroxytryptamine
E71	row256	row256_M+H[1+]	C02356;C01026;C00334;C05145;C01205;C03284	(S)-2-Aminobutanoate; (S)-2-Aminobutanoic acid; (S)-2-Aminobutyric acid$N,N-Dimethylglycine; Dimethylglycine$4-Aminobutanoate$3-Aminoisobutyric acid; 3-Aminoisobutanoate; 3-Amino-2-methylpropanoate$D-3-Amino-isobutanoate$L-3-Amino-isobutanoate
E73	row274	row274_M+H[1+]	C00864	(R)-Pantothenate
E74	row1851;row275	row1851_M+Na[1+];row275_M+2H[2+]	CE2054;CE5976	20-carboxy-leukotriene-B4$12-oxo-10,11-dihydro-20-COOH-LTB4
E75	row276	row276_M+H[1+]	CE4888;C05578	dopaminochrome$5,6-Dihydroxyindole; DHI
E78	row287	row287_M+H[1+]	C02646	4-Coumaryl alcohol; 4-Hydroxycinnamyl alcohol; p-Coumaryl alcohol
E79	row293	row293_M+Na[1+]	C05584	3-Methoxy-4-hydroxymandelate; Vanillylmandelic acid
E81	row309	row309_M+H[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate
E82	row310	row310_M+H[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate
E84	row295	row295_M+H[1+]	C00847	4-Pyridoxate; 4-Pyridoxic acid
E85	row712	row712_M+Na[1+]	C01239	N-Acetyl-beta-D-glucosaminylamine
E86	row297;row313;row314;row713	row297_M+H[1+];row313_M(C13)+H[1+];row314_M(C13)+H[1+];row713_M+Na[1+]	C01239	N-Acetyl-beta-D-glucosaminylamine
E88	row306	row306_M+H[1+]	C05589;C00788	L-Normetanephrine$L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol
E91	row308	row308_M+H[1+]	C00385	Xanthine
E94	row324;row332	row324_M+H[1+];row332_M(C13)+H[1+]	C00380	Cytosine
E98	row339	row339_M+H[1+]	C03564	1-Pyrroline-2-carboxylate; 1-Pyrroline-2-carboxylic acid; delta1-Pyrroline 2-carboxylate
E100	row340	row340_M+H[1+]	C00791	
E103	row347;row501	row347_M+Na[1+];row501_M+HCOONa[1+]	C01019	6-Deoxy-L-galactose; L-Fucose
E108	row361	row361_M+H[1+]	C00141	3-Methyl-2-oxobutanoate
E109	row381	row381_M+H[1+]	C00581;gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid$Guanidinoacetate
E110	row391	row391_M+H[1+]	C00637	Indole-3-acetaldehyde
E111	row410	row410_M+H[1+]	C05829	
E112	row414	row414_M+H[1+]	C00881	Deoxycytidine
E114	row415	row415_M+Na[1+]	C01259	3-Hydroxy-N6,N6,N6-trimethyl-L-lysine
E117	row442	row442_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde
E118	row449;row450;row475	row449_M+H[1+];row450_M+H[1+];row475_M(C13)+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E119	row451	row451_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E121	row471;row484	row471_M+H[1+];row484_M(C13)+H[1+]	C00153	Nicotinamide
E125	row497	row497_M+H[1+]	C00245	Taurine
E126	row501	row501_M+Na[1+]	C02076	sedoheptulose
E127	row502	row502_M+Na[1+]	C02076	sedoheptulose
E128	row508	row508_M+Na[1+]	C00093	Glycerol 3-phosphate
E131	row537	row537_M+H[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E133	row542;row574	row542_M+H[1+];row574_M(C13)+H[1+]	CE5860	
E134	row1256;row543;row575;row576	row1256_M+Na[1+];row543_M+H[1+];row575_M(C13)+H[1+];row576_M(C13)+H[1+]	CE5860	
E137	row567	row567_M+Na[1+]	C00062;C00792	L-Arginine$D-Arginine; D-2-Amino-5-guanidinovaleric acid
E144	row572	row572_M+H[1+]	CE2847	fructoseglycine
E145	row595	row595_M+Na[1+]	C00954;C05634	Indole-3-acetate$5-Hydroxyindoleacetaldehyde
E146	row596	row596_M+H[1+]	C04692	Peptide 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine; 2-[3-Carboxy-3-(methylammonio)propyl]-L-histidine; EF-2 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine; Elongation factor 2 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine
E148	row617	row617_M+H[1+]	C00268;C02953;C04244	6,7-Dihydrobiopterin$7,8-Dihydrobiopterin$6-Lactoyl-5,6,7,8-tetrahydropterin
E149	row597;row598	row597_M+H[1+];row598_M+H[1+]	C07501	Felbamate
E153	row602;row603	row602_M+H[1+];row603_M+H[1+]	C02934;C00319	3-Dehydrosphinganine$Sphingosine
E154	row609	row609_M+Na[1+]	C00831	Pantetheine; (R)-Pantetheine
E159	row641	row641_M+H[1+]	C00836	Sphinganine
E160	row1081;row1082;row648	row1081_M+HCOONa[1+];row1082_M+HCOONa[1+];row648_M+Na[1+]	CE5820	histidyl-prolinamide
E161	row1187;row660;row684	row1187_M+Na[1+];row660_M+H[1+];row684_M(C13)+H[1+]	CE5795	neuromedin B (1-3)
E162	row669	row669_M+H[1+]	C06114	gamma-Glutamyl-beta-aminopropiononitrile; gamma-Glutamyl-3-aminopropiononitrile
E165	row685	row685_M+Na[1+]	CE5588	deoxyhypusine
E166	row721;row952;row997	row721_M+Na[1+];row952_M+H[1+];row997_M(C13)+H[1+]	C00387	Guanosine
E168	row1483;row739;row777	row1483_M+Na[1+];row739_M+H[1+];row777_M(C13)+H[1+]	C05711;C00475	gamma-Glutamyl-beta-cyanoalanine$Cytidine
E171	row2651;row2655	row2651_M+H[1+];row2655_M(C13)+H[1+]	C00127	Oxidized glutathione
E172	row763	row763_M+Na[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E173	row764	row764_M+Na[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E176	row775	row775_M+H[1+]	C00299	Uridine
E178	row1508;row777	row1508_M+Na[1+];row777_M+H[1+]	C00120	Biotin; D-Biotin; Vitamin H; Coenzyme R
E179	row787	row787_M+H[1+]	C02567	N1-Acetylspermine
E180	row788	row788_M+Na[1+]	C03838	N1-(5-Phospho-D-ribosyl)glycinamide
E182	row812	row812_M+H[1+]	CE1787	1-deoxy-1-(N6-lysino)-D-fructose
E183	row813	row813_M+H[1+]	CE1787	1-deoxy-1-(N6-lysino)-D-fructose
E185	row881;row882	row881_M+H[1+];row882_M+H[1+]	C05695	gamma-Glutamyl-Se-methylselenocysteine; 5-L-Glutamyl-Se-methylselenocysteine
E186	row881;row882	row881_M+Na[1+];row882_M+Na[1+]	C06222;C00281	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate$Sedoheptulose 7-phosphate; altro-Heptulose 7-phosphate
E192	row923	row923_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E193	row924	row924_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E194	row925	row925_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E195	row1495;row933	row1495_M+Na[1+];row933_M+H[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E196	row935	row935_M+Na[1+]	C07646	Carboxyphosphamide; Carboxycyclophosphamide
E197	row940	row940_M+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E198	row945	row945_M+H[1+]	C01031	S-Formylglutathione
E199	row1001;row967	row1001_M(C13)+H[1+];row967_M+H[1+]	C00669	gamma-L-Glutamyl-L-cysteine
E203	row1317	row1317_M+Na[1+]	C03033	beta-D-Glucuronoside; Acceptor beta-D-glucuronoside; Glucuronide; beta-D-Glucuronide
E206	row1048	row1048_M+H[1+]	C04751	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate
E210	row1193	row1193_M+Na[1+]	C00364	dTMP
E219	row1154;row1183;row1220	row1154_M+H[1+];row1183_M(C13)+H[1+];row1220_M+Na[1+]	C00055	CMP
E221	row1178	row1178_M+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E222	row1179;row1191	row1179_M+H[1+];row1191_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E228	row1244	row1244_M+H[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E230	row1248	row1248_M+Na[1+]	C02355	2',3'-Cyclic UMP
E235	row1290;row1497	row1290_M+H[1+];row1497_M+Na[1+]	C00130	IMP
E237	row1307;row1345	row1307_M+H[1+];row1345_M(C13)+H[1+]	C00170	5-Methylthioadenosine
E238	row1308	row1308_M+Na[1+]	CE5922	
E242	row1435;row1436;row1437;row1438	row1435_M+Na[1+];row1436_M+Na[1+];row1437_M+Na[1+];row1438_M+Na[1+]	C00272	Tetrahydrobiopterin
E243	row1440	row1440_M+Na[1+]	C05399	Melibiitol; 6-O-alpha-D-Galactosyl-D-glucitol
E245	row1454;row1471;row1949	row1454_M[1+];row1471_M+H[1+];row1949_M+Na[1+]	C04555	3beta-Hydroxyandrost-5-en-17-one 3-sulfate; Dehydroepiandrosterone sulfate
E247	row1453	row1453_M+H[1+]	tststerones	testosterone sulfate
E248	row1454	row1454_M+H[1+]	tststerones	testosterone sulfate
E249	row1455	row1455_M+H[1+]	tststerones	testosterone sulfate
E253	row1474	row1474_M+H[1+]	C01137	S-Adenosylmethioninamine
E255	row1500;row1689	row1500_M+Na[1+];row1689_M+H[1+]	C03451	(R)-S-Lactoylglutathione
E256	row1690;row1714	row1690_M+H[1+];row1714_M(C13)+H[1+]	C03451	(R)-S-Lactoylglutathione
E260	row1520	row1520_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E261	row1524;row1525	row1524_M+H[1+];row1525_M+H[1+]	C00363	dTDP
E264	row1541;row1567	row1541_M+H[1+];row1567_M(C13)+H[1+]	C00015	UDP
E265	row1542	row1542_M+H[1+]	C00015	UDP
E266	row1570	row1570_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E268	row1572;row1787	row1572_M+Na[1+];row1787_M+H[1+]	mn;C00611	beta-1,4-mannose-N-acetylglucosamine$N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
E269	row1788	row1788_M+H[1+]	mn;C00611	beta-1,4-mannose-N-acetylglucosamine$N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
E270	row1576;row1597	row1576_M[1+];row1597_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E273	row1610	row1610_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E279	row1639	row1639_M+Na[1+]	C01344	dIDP; 2'-Deoxyinosine-5'-diphosphate; 2'-Deoxyinosine 5'-diphosphate
E285	row1738	row1738_M+H[1+]	C00504	Folate
E286	row1761;row1769;row2092	row1761_M+H[1+];row1769_M(C13)+H[1+];row2092_M+Na[1+]	C00035	GDP
E289	row1813	row1813_M+H[1+]	C00021	S-Adenosyl-L-homocysteine
E290	row1814	row1814_M+H[1+]	C00570	CDPethanolamine
E291	row1840;row1849;row2105	row1840_M+H[1+];row1849_M(C13)+H[1+];row2105_M+Na[1+]	C00307	CDPcholine
E294	row1896	row1896_M+Na[1+]	c226crn	cervonyl carnitine
E296	row1925	row1925_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E300	row1998	row1998_M+H[1+]	C11173	SN-38
E301	row2002	row2002_M+Na[1+]	C05963	
E302	row2003	row2003_M+Na[1+]	C05963	
E303	row2004;row2005	row2004_M+Na[1+];row2005_M+Na[1+]	C05963	
E307	row2068	row2068_M+H[1+]	C04230	Lysophosphatidylcholine
E308	row2102	row2102_M+H[1+]	C04317	1-Alkyl-2-lyso-sn-glycero-3-phosphocholine
E311	row2126	row2126_M+Na[1+]	tmndnccrn	Timnodonyl carnitine
E312	row2133	row2133_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine
E314	row2159	row2159_M+H[1+]	CE2872;CE2866	3',5'-diiodo-L-thyronine$3,3'-diiodo-L-thyronine
E317	row2208;row2524	row2208_M+H[1+];row2524_M+Na[1+]	C00167	UDP-D-glucuronate
E320	row2335;row2769	row2335_M+Na[1+];row2769_M+H[1+]	C00029;C00052	UDPglucose$UDPgalactose
E321	row2360;row2368;row2639	row2360_M+H[1+];row2368_M(C13)+H[1+];row2639_M+Na[1+]	C00325	GDP-L-fucose
E322	row2418;row2426;row2569	row2418_M+H[1+];row2426_M(C13)+H[1+];row2569_M+Na[1+]	C00882	Dephospho-CoA
E323	row2427;row2435;row2497	row2427_M+H[1+];row2435_M(C13)+H[1+];row2497_M+Na[1+]	C00016	Flavin adenine dinucleotide oxidized
E324	row2533;row2534;row2704;row2705;row2706	row2533_M+H[1+];row2534_M+H[1+];row2704_M+Na[1+];row2705_M+Na[1+];row2706_M+Na[1+]	m2mn	(alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine
E325	row2560	row2560_M+H[1+]	C00096	GDP-D-mannose
E326	row2576;row2592;row2786	row2576_M+H[1+];row2592_M(C13)+H[1+];row2786_M+Na[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E327	row2666;row2672	row2666_M+H[1+];row2672_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E328	row2667;row2673	row2667_M+H[1+];row2673_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E331	row2850	row2850_M+H[1+]	C05981	phosphatidylinositol-3,4,5-trisphosphate 
