pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Histidine metabolism	0	4	0.39349634484497104			
Vitamin B5 - CoA biosynthesis from pantothenate	0	3	0.39349634484497104			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.39349634484497104			
Glycosphingolipid biosynthesis - lactoseries	0	9	0.39349634484497104			
Parathio degradation	0	0	0.39349634484497104			
Propanoate metabolism	0	1	0.39349634484497104			
Blood Group Biosynthesis	0	9	0.39349634484497104			
Electron transport chain	0	0	0.39349634484497104			
Vitamin H (biotin) metabolism	0	1	0.39349634484497104			
Vitamin E metabolism	0	1	0.39349634484497104			
Caffeine metabolism	0	0	0.39349634484497104			
Lipoate metabolism	0	0	0.39349634484497104			
Heparan sulfate biosynthesis	0	0	0.39349634484497104			
Drug metabolism - cytochrome P450	0	4	0.39349634484497104			
Vitamin B9 (folate) metabolism	0	3	0.39349634484497104			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.39349634484497104			
De novo fatty acid biosynthesis	0	0	0.39349634484497104			
Vitamin A (retinol) metabolism	0	3	0.39349634484497104			
Fatty Acid Metabolism	0	0	0.39349634484497104			
Glycosaminoglycan degradation	0	0	0.39349634484497104			
Fatty acid oxidation	0	1	0.39349634484497104			
ROS Detoxification	0	0	0.39349634484497104			
Xenobiotics metabolism	0	4	0.39349634484497104			
Saturated fatty acids beta-oxidation	0	1	0.39349634484497104			
CoA Catabolism	0	3	0.39349634484497104			
Omega-3 fatty acid metabolism	0	0	0.39349634484497104			
Butanoate metabolism	0	4	0.39349634484497104			
Mono-unsaturated fatty acid beta-oxidation	0	1	0.39349634484497104			
Glycosphingolipid biosynthesis - neolactoseries	0	9	0.39349634484497104			
Geraniol degradation	0	0	0.39349634484497104			
D4&E4-neuroprostanes formation	0	0	0.39349634484497104			
Vitamin D	0	0	0.39349634484497104			
Dynorphin metabolism	0	0	0.39349634484497104			
Heparan sulfate degradation	0	0	0.39349634484497104			
Fatty acid oxidation, peroxisome	0	0	0.39349634484497104			
Polyunsaturated fatty acid biosynthesis	0	0	0.39349634484497104			
Keratan sulfate biosynthesis	0	7	0.39349634484497104			
TCA cycle	0	2	0.39349634484497104			
3-Chloroacrylic acid degradation	0	0	0.39349634484497104			
Sphingolipid metabolism	0	0	0.39349634484497104			
O-Glycan biosynthesis	0	7	0.39349634484497104			
Limonene and pinene degradation	0	0	0.39349634484497104			
Proteoglycan biosynthesis	0	5	0.39349634484497104			
Vitamin K metabolism	0	0	0.39349634484497104			
Benzoate degradation via CoA ligation	0	0	0.39349634484497104			
Prostaglandin formation from arachidonate	0	3	0.39349634484497104			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	1	0.39349634484497104			
Vitamin B6 (pyridoxine) metabolism	0	2	0.39349634484497104			
Pentose and Glucuronate Interconversions	0	5	0.39349634484497104			
Atrazine degradation	0	0	0.39349634484497104			
Vitamin B12 (cyanocobalamin) metabolism	0	1	0.39349634484497104			
Fatty acid activation	0	1	0.39349634484497104			
Carbon fixation	0	0	0.39349634484497104			
Nucleotide Sugar Metabolism	0	1	0.39349634484497104			
Ubiquinone Biosynthesis	0	1	0.39349634484497104			
1- and 2-Methylnaphthalene degradation	0	0	0.39349634484497104			
Nitrogen metabolism	0	0	0.39349634484497104			
Drug metabolism - other enzymes	0	1	0.39349634484497104			
Aminosugars metabolism	0	8	0.39349634484497104			
Beta-Alanine metabolism	0	5	0.39349634484497104			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.39349634484497104			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.39349634484497104			
Omega-6 fatty acid metabolism	0	0	0.39349634484497104			
Phytanic acid peroxisomal oxidation	0	0	0.39349634484497104			
Selenoamino acid metabolism	0	1	0.39349634484497104			
