EID	massfeature_rows	str_row_ion	compounds	compound_names
E148	row701	row701_M+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E149	row706	row706_M+H[1+]	C01031	S-Formylglutathione
E150	row725	row725_M+H[1+]	C00669	gamma-L-Glutamyl-L-cysteine
E160	row854;row871;row896	row854_M+H[1+];row871_M(C13)+H[1+];row896_M+Na[1+]	C00055	CMP
E162	row868	row868_M+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E163	row869;row875	row869_M+H[1+];row875_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E168	row911	row911_M+H[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E170	row914	row914_M+Na[1+]	C02355	2',3'-Cyclic UMP
E172	row950;row980	row950_M+H[1+];row980_M(C13)+H[1+]	C00170	5-Methylthioadenosine
E175	row1039	row1039_M+Na[1+]	C05399	Melibiitol; 6-O-alpha-D-Galactosyl-D-glucitol
E179	row1065	row1065_M+H[1+]	C04555	3beta-Hydroxyandrost-5-en-17-one 3-sulfate; Dehydroepiandrosterone sulfate
E183	row1111	row1111_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E184	row1114;row1115	row1114_M+H[1+];row1115_M+H[1+]	C00363	dTDP
E185	row1125;row1135	row1125_M+H[1+];row1135_M(C13)+H[1+]	C00015	UDP
E186	row1126	row1126_M+H[1+]	C00015	UDP
E187	row1132	row1132_M+H[1+]	CE5079	1alpha-hydroxy-23-carboxy-24,25,26,27-tetranorvitamin D3
E189	row1136	row1136_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E191	row1139	row1139_M+Na[1+]	mn;C00611	beta-1,4-mannose-N-acetylglucosamine$N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
E192	row1140;row1154	row1140_M[1+];row1154_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E193	row1686;row1802	row1686_M+HCOONa[1+];row1802_M+H[1+]	C02739	1-(5-Phospho-D-ribosyl)-ATP; Phosphoribosyl-ATP; N1-(5-Phospho-D-ribosyl)-ATP; 1-(5-Phosphoribosyl)-ATP
E196	row1159	row1159_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E197	row1167	row1167_M+H[1+]	CE2863	neurotensin 11-13
E199	row1178	row1178_M+Na[1+]	C01344	dIDP; 2'-Deoxyinosine-5'-diphosphate; 2'-Deoxyinosine 5'-diphosphate
E202	row1216	row1216_M+H[1+]	C03451	(R)-S-Lactoylglutathione
E204	row1246;row1254;row1439	row1246_M+H[1+];row1254_M(C13)+H[1+];row1439_M+Na[1+]	C00504	Folate
E205	row1260;row1457	row1260_M+H[1+];row1457_M+Na[1+]	C00035	GDP
E206	row1297	row1297_M+H[1+]	C00021	S-Adenosyl-L-homocysteine
E207	row1301	row1301_M+H[1+]	C00570	CDPethanolamine
E208	row1320;row1327;row1470	row1320_M+H[1+];row1327_M(C13)+H[1+];row1470_M+Na[1+]	C00307	CDPcholine
E210	row1351	row1351_M+Na[1+]	c226crn	cervonyl carnitine
E212	row1367	row1367_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E215	row1485	row1485_M+Na[1+]	tmndnccrn	Timnodonyl carnitine
E216	row1489	row1489_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine
E217	row1502	row1502_M+H[1+]	CE2872;CE2866	3',5'-diiodo-L-thyronine$3,3'-diiodo-L-thyronine
E220	row1537;row1729	row1537_M+H[1+];row1729_M+Na[1+]	C00167	UDP-D-glucuronate
E222	row1621;row1889	row1621_M+Na[1+];row1889_M+H[1+]	C00029;C00052	UDPglucose$UDPgalactose
E223	row1634	row1634_M+H[1+]	C00325	GDP-L-fucose
E224	row1673	row1673_M+H[1+]	C00016	Flavin adenine dinucleotide oxidized
E225	row1756	row1756_M+H[1+]	C00096	GDP-D-mannose
E226	row1763;row1775;row1900	row1763_M+H[1+];row1775_M(C13)+H[1+];row1900_M+Na[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E227	row1814;row1817	row1814_M+H[1+];row1817_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E228	row1815;row1818	row1815_M+H[1+];row1818_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E231	row1940	row1940_M+H[1+]	C05981	phosphatidylinositol-3,4,5-trisphosphate 
