pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Chondroitin sulfate degradation	1	1	0.11150323502226704	E112	C00259/C00309/C00312/C00310/C00121/C00181	L-Arabinose/D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose/L-Xylulose/D-Xylulose/D-Ribose/D-Xylose
Keratan sulfate degradation	1	1	0.11150323502226704	E143	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Glyoxylate and Dicarboxylate Metabolism	1	1	0.11150323502226704	E112	C00259/C00309/C00312/C00310/C00121/C00181	L-Arabinose/D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose/L-Xylulose/D-Xylulose/D-Ribose/D-Xylose
Pentose and Glucuronate Interconversions	1	1	0.11150323502226704	E112	C00259/C00309/C00312/C00310/C00121/C00181	L-Arabinose/D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose/L-Xylulose/D-Xylulose/D-Ribose/D-Xylose
Vitamin B12 (cyanocobalamin) metabolism	1	1	0.11150323502226704	E340	C00019	S-Adenosyl-L-methionine
Tyrosine metabolism	6	16	0.13822367868246366	E131,E216,E284,E340,E44,E30	,,,C00019,,	$$$S-Adenosyl-L-methionine$$
Sialic acid metabolism	3	7	0.13982018317788422	E327,E143,E71	,C01074/C00645/C00140,	$N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine$
Glycerophospholipid metabolism	3	7	0.13982018317788422	E314,E340,E215	,C00019,	$S-Adenosyl-L-methionine$
Phosphatidylinositol phosphate metabolism	3	7	0.13982018317788422	E314,E252,E253	,,	$$
Pyrimidine metabolism	5	14	0.1645239895807075	E95,E362,E154,E319,E145	,C00143,,,	$5,10-Methylenetetrahydrofolate$$$
Pentose phosphate pathway	3	8	0.18309385765902025	E286,E112,E71	,C00259/C00309/C00312/C00310/C00121/C00181,	$L-Arabinose/D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose/L-Xylulose/D-Xylulose/D-Ribose/D-Xylose$
Methionine and cysteine metabolism	2	5	0.1952777077556508	E108,E340	,C00019	$S-Adenosyl-L-methionine
Biopterin metabolism	1	2	0.2125871775481052	E362	C00143	5,10-Methylenetetrahydrofolate
Androgen and estrogen biosynthesis and metabolism	1	2	0.2125871775481052	E340	C00019	S-Adenosyl-L-methionine
Glutamate metabolism	1	2	0.2125871775481052	E183	C00669	gamma-L-Glutamyl-L-cysteine
N-Glycan Degradation	1	2	0.2125871775481052	E143	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Leukotriene metabolism	1	2	0.2125871775481052	E313		
Ubiquinone Biosynthesis	1	2	0.2125871775481052	E340	C00019	S-Adenosyl-L-methionine
C21-steroid hormone biosynthesis and metabolism	1	2	0.2125871775481052	E343		
Vitamin B1 (thiamin) metabolism	1	3	0.27619527770775565	E168		
Porphyrin metabolism	1	3	0.27619527770775565	E45	C01165/C01157/C00430/C03440/C01110	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate
Prostaglandin formation from arachidonate	1	3	0.27619527770775565	E351		
Aminosugars metabolism	1	3	0.27619527770775565	E143	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Lysine metabolism	2	7	0.28417780018485844	E99,E340	C03239/C02946/C04076,C00019	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate/4-Acetamidobutanoate/L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde$S-Adenosyl-L-methionine
Vitamin B5 - CoA biosynthesis from pantothenate	1	4	0.31308293420720945	E186		
Fructose and mannose metabolism	1	4	0.31308293420720945	E151		
Ascorbate (Vitamin C) and Aldarate Metabolism	1	4	0.31308293420720945	E71		
Glycolysis and Gluconeogenesis	1	5	0.33761868750525165	E168		
Histidine metabolism	1	5	0.33761868750525165	E340	C00019	S-Adenosyl-L-methionine
Drug metabolism - cytochrome P450	1	5	0.33761868750525165	E92		
Vitamin B9 (folate) metabolism	1	5	0.33761868750525165	E362	C00143	5,10-Methylenetetrahydrofolate
Alanine and Aspartate Metabolism	1	5	0.33761868750525165	E263	C03406	N-(L-Arginino)succinate; 2-(Nomega-L-Arginino)succinate; L-Argininosuccinate; L-Argininosuccinic acid; L-Arginosuccinic acid
Drug metabolism - other enzymes	1	5	0.33761868750525165	E278		
Tryptophan metabolism	3	14	0.344172758591715	E340,E140,E284	C00019,,	S-Adenosyl-L-methionine$$
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	6	0.35139904209730277	E340	C00019	S-Adenosyl-L-methionine
Purine metabolism	2	16	0.3656835560036972	E112,E82	C00259/C00309/C00312/C00310/C00121/C00181,	L-Arabinose/D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose/L-Xylulose/D-Xylulose/D-Ribose/D-Xylose$
Vitamin D3 (cholecalciferol) metabolism	0	0	0.3672800604991177			
N-Glycan biosynthesis	0	2	0.3672800604991177			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.3672800604991177			
R Group Synthesis	0	0	0.3672800604991177			
C5-Branched dibasic acid metabolism	0	0	0.3672800604991177			
Pyruvate Metabolism	0	0	0.3672800604991177			
Di-unsaturated fatty acid beta-oxidation	0	0	0.3672800604991177			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.3672800604991177			
Linoleate metabolism	0	5	0.3672800604991177			
Hexose phosphorylation	0	4	0.3672800604991177			
Vitamin B2 (riboflavin) metabolism	0	1	0.3672800604991177			
Squalene and cholesterol biosynthesis	0	0	0.3672800604991177			
Glycerolipid metabolism	0	0	0.3672800604991177			
Carnitine shuttle	0	2	0.3672800604991177			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.3672800604991177			
Alkaloid biosynthesis II	0	0	0.3672800604991177			
Glycosphingolipid biosynthesis - globoseries	0	1	0.3672800604991177			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	1	0.3672800604991177			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.3672800604991177			
Bile acid biosynthesis	0	0	0.3672800604991177			
Blood Group Biosynthesis	0	0	0.3672800604991177			
Electron transport chain	0	0	0.3672800604991177			
Vitamin H (biotin) metabolism	0	0	0.3672800604991177			
Vitamin E metabolism	0	0	0.3672800604991177			
Caffeine metabolism	0	0	0.3672800604991177			
Lipoate metabolism	0	0	0.3672800604991177			
Heparan sulfate biosynthesis	0	0	0.3672800604991177			
De novo fatty acid biosynthesis	0	3	0.3672800604991177			
Vitamin A (retinol) metabolism	0	1	0.3672800604991177			
Valine, leucine and isoleucine degradation	0	2	0.3672800604991177			
Fatty Acid Metabolism	0	0	0.3672800604991177			
Glycosaminoglycan degradation	0	0	0.3672800604991177			
Fatty acid oxidation	0	0	0.3672800604991177			
ROS Detoxification	0	0	0.3672800604991177			
Xenobiotics metabolism	0	0	0.3672800604991177			
Saturated fatty acids beta-oxidation	0	0	0.3672800604991177			
CoA Catabolism	0	1	0.3672800604991177			
Omega-3 fatty acid metabolism	0	0	0.3672800604991177			
Butanoate metabolism	0	3	0.3672800604991177			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.3672800604991177			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.3672800604991177			
Geraniol degradation	0	0	0.3672800604991177			
D4&E4-neuroprostanes formation	0	1	0.3672800604991177			
Vitamin D	0	0	0.3672800604991177			
Dynorphin metabolism	0	0	0.3672800604991177			
Fatty acid oxidation, peroxisome	0	0	0.3672800604991177			
Polyunsaturated fatty acid biosynthesis	0	0	0.3672800604991177			
Keratan sulfate biosynthesis	0	0	0.3672800604991177			
TCA cycle	0	3	0.3672800604991177			
3-Chloroacrylic acid degradation	0	0	0.3672800604991177			
Arachidonic acid metabolism	0	2	0.3672800604991177			
Sphingolipid metabolism	0	0	0.3672800604991177			
O-Glycan biosynthesis	0	0	0.3672800604991177			
Glycosphingolipid metabolism	0	1	0.3672800604991177			
Limonene and pinene degradation	0	0	0.3672800604991177			
Proteoglycan biosynthesis	0	0	0.3672800604991177			
Vitamin K metabolism	0	0	0.3672800604991177			
Benzoate degradation via CoA ligation	0	0	0.3672800604991177			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.3672800604991177			
Vitamin B6 (pyridoxine) metabolism	0	1	0.3672800604991177			
Atrazine degradation	0	0	0.3672800604991177			
Fatty acid activation	0	1	0.3672800604991177			
Carbon fixation	0	1	0.3672800604991177			
Nucleotide Sugar Metabolism	0	1	0.3672800604991177			
1- and 2-Methylnaphthalene degradation	0	0	0.3672800604991177			
Nitrogen metabolism	0	1	0.3672800604991177			
Beta-Alanine metabolism	0	2	0.3672800604991177			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.3672800604991177			
Starch and Sucrose Metabolism	0	2	0.3672800604991177			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.3672800604991177			
Omega-6 fatty acid metabolism	0	1	0.3672800604991177			
Phytanic acid peroxisomal oxidation	0	0	0.3672800604991177			
Selenoamino acid metabolism	0	0	0.3672800604991177			
