pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Glycine, serine, alanine and threonine metabolism	2	5	0.1353667759011848	E36,E84	C00217/C00025/C05938,	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde$
Alanine and Aspartate Metabolism	2	5	0.1353667759011848	E50,E36	C00122,C00217/C00025/C05938	Fumarate$D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde
Lysine metabolism	2	5	0.1353667759011848	E36,E72	C00217/C00025/C05938,C03239/C02946/C04076	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde$6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate/4-Acetamidobutanoate/L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde
Glycolysis and Gluconeogenesis	1	2	0.1547769095034031	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
D4&E4-neuroprostanes formation	1	2	0.1547769095034031	E237		
TCA cycle	1	2	0.1547769095034031	E50	C00122	Fumarate
Phosphatidylinositol phosphate metabolism	1	2	0.1547769095034031	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Beta-Alanine metabolism	1	2	0.1547769095034031	E36	C00217/C00025/C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde
Tyrosine metabolism	4	13	0.1567935467607764	E50,E43,E36,E92	C00122,,C00217/C00025/C05938,	Fumarate$$D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde$
Vitamin B9 (folate) metabolism	1	3	0.19275691118393412	E36	C00217/C00025/C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde
Butanoate metabolism	1	3	0.19275691118393412	E36	C00217/C00025/C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde
Glycerophospholipid metabolism	1	4	0.22678766490210905	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Pentose phosphate pathway	1	4	0.22678766490210905	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Fructose and mannose metabolism	1	5	0.24443324090412571	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	5	0.24443324090412571	E36	C00217/C00025/C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde
Ascorbate (Vitamin C) and Aldarate Metabolism	1	5	0.24443324090412571	E75		
Pyrimidine metabolism	2	10	0.24510545332325015	E36,E111	C00217/C00025/C05938,	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde$
Drug metabolism - cytochrome P450	1	6	0.2503150995714646	E186		
Tryptophan metabolism	2	12	0.2523317368288379	E36,E100	C00217/C00025/C05938,	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde$
Vitamin D3 (cholecalciferol) metabolism	0	0	0.2598941265439879			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.2598941265439879			
R Group Synthesis	0	0	0.2598941265439879			
C5-Branched dibasic acid metabolism	0	0	0.2598941265439879			
Pyruvate Metabolism	0	0	0.2598941265439879			
Chondroitin sulfate degradation	0	0	0.2598941265439879			
Di-unsaturated fatty acid beta-oxidation	0	0	0.2598941265439879			
Linoleate metabolism	0	5	0.2598941265439879			
Vitamin B2 (riboflavin) metabolism	0	1	0.2598941265439879			
Squalene and cholesterol biosynthesis	0	0	0.2598941265439879			
Glycerolipid metabolism	0	0	0.2598941265439879			
Carnitine shuttle	0	0	0.2598941265439879			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.2598941265439879			
Alkaloid biosynthesis II	0	0	0.2598941265439879			
Vitamin B1 (thiamin) metabolism	0	1	0.2598941265439879			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.2598941265439879			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.2598941265439879			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.2598941265439879			
Bile acid biosynthesis	0	0	0.2598941265439879			
Parathio degradation	0	0	0.2598941265439879			
Propanoate metabolism	0	2	0.2598941265439879			
Blood Group Biosynthesis	0	0	0.2598941265439879			
Electron transport chain	0	0	0.2598941265439879			
Vitamin H (biotin) metabolism	0	0	0.2598941265439879			
Biopterin metabolism	0	0	0.2598941265439879			
Vitamin E metabolism	0	1	0.2598941265439879			
Androgen and estrogen biosynthesis and metabolism	0	1	0.2598941265439879			
Caffeine metabolism	0	0	0.2598941265439879			
Lipoate metabolism	0	0	0.2598941265439879			
Heparan sulfate biosynthesis	0	0	0.2598941265439879			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.2598941265439879			
De novo fatty acid biosynthesis	0	3	0.2598941265439879			
Vitamin A (retinol) metabolism	0	3	0.2598941265439879			
Fatty Acid Metabolism	0	2	0.2598941265439879			
Glycosaminoglycan degradation	0	0	0.2598941265439879			
Fatty acid oxidation	0	0	0.2598941265439879			
ROS Detoxification	0	0	0.2598941265439879			
Xenobiotics metabolism	0	0	0.2598941265439879			
Saturated fatty acids beta-oxidation	0	0	0.2598941265439879			
CoA Catabolism	0	0	0.2598941265439879			
Omega-3 fatty acid metabolism	0	1	0.2598941265439879			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.2598941265439879			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.2598941265439879			
Geraniol degradation	0	0	0.2598941265439879			
Vitamin D	0	0	0.2598941265439879			
Dynorphin metabolism	0	0	0.2598941265439879			
Fatty acid oxidation, peroxisome	0	0	0.2598941265439879			
Polyunsaturated fatty acid biosynthesis	0	0	0.2598941265439879			
Keratan sulfate biosynthesis	0	0	0.2598941265439879			
3-Chloroacrylic acid degradation	0	0	0.2598941265439879			
Sphingolipid metabolism	0	0	0.2598941265439879			
O-Glycan biosynthesis	0	0	0.2598941265439879			
Limonene and pinene degradation	0	0	0.2598941265439879			
Proteoglycan biosynthesis	0	0	0.2598941265439879			
Vitamin K metabolism	0	0	0.2598941265439879			
Porphyrin metabolism	0	1	0.2598941265439879			
Benzoate degradation via CoA ligation	0	0	0.2598941265439879			
Prostaglandin formation from arachidonate	0	2	0.2598941265439879			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.2598941265439879			
Vitamin B6 (pyridoxine) metabolism	0	0	0.2598941265439879			
Pentose and Glucuronate Interconversions	0	0	0.2598941265439879			
Atrazine degradation	0	0	0.2598941265439879			
Vitamin B12 (cyanocobalamin) metabolism	0	1	0.2598941265439879			
Fatty acid activation	0	2	0.2598941265439879			
Carbon fixation	0	0	0.2598941265439879			
Nucleotide Sugar Metabolism	0	0	0.2598941265439879			
Ubiquinone Biosynthesis	0	1	0.2598941265439879			
1- and 2-Methylnaphthalene degradation	0	0	0.2598941265439879			
Drug metabolism - other enzymes	0	2	0.2598941265439879			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.2598941265439879			
C21-steroid hormone biosynthesis and metabolism	0	0	0.2598941265439879			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.2598941265439879			
Omega-6 fatty acid metabolism	0	1	0.2598941265439879			
Phytanic acid peroxisomal oxidation	0	0	0.2598941265439879			
Selenoamino acid metabolism	0	0	0.2598941265439879			
