EID	massfeature_rows	str_row_ion	compounds	compound_names
E43	row157;row176	row157_M+H[1+];row176_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol
E44	row160	row160_M+H[1+]	C00108	Anthranilate
E47	row386;row387	row386_M+Na[1+];row387_M+Na[1+]	C00900;C06010	2-Acetolactate$(S)-2-Acetolactate; (S)-2-Hydroxy-2-methyl-3-oxobutanoate
E48	row172;row173	row172_M+Na[1+];row173_M+Na[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone
E49	row329	row329_M+H[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone
E50	row179	row179_M+Na[1+]	C00122	Fumarate
E55	row201	row201_M+Na[1+]	C16631	alpha-Fluoro-beta-ureidopropionic acid; 2-Fluoro-3-ureidopropionic acid
E59	row232	row232_M+H[1+]	C00078;C00525	L-Tryptophan$D-Tryptophan
E64	row254	row254_M+H[1+]	C01045;C01042	N-Formyl-L-glutamate$N-Acetyl-L-aspartate
E65	row255	row255_M+H[1+]	C01045;C01042	N-Formyl-L-glutamate$N-Acetyl-L-aspartate
E69	row259	row259_M+H[1+]	C05130	Imidazole-4-acetaldehyde; Imidazole acetaldehyde
E71	row278;row308	row278_M[1+];row308_M+H[1+]	C06006	(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate
E72	row290	row290_M+H[1+]	C03239;C02946;C04076	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate$4-Acetamidobutanoate$L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde
E73	row306	row306_M+H[1+]	C02512;C00429	Beta cyanoalanine$5,6-dihydrouracil
E75	row312;row713	row312_M[1+];row713_M+Na[1+]	C00818	D-Glucarate
E77	row318;row319	row318_M+Na[1+];row319_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine
E78	row325;row338	row325_M+H[1+];row338_M(C13)+H[1+]	C01180	2-keto-4-methylthiobutyrate
E79	row329	row329_M+Na[1+]	CE2026	3-methylcrotonoylglycine
E81	row351;row565	row351_M+Na[1+];row565_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid
E82	row369;row384	row369_M+H[1+];row384_M(C13)+H[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E84	row369	row369_M+Na[1+]	CE4970;CE4968	2-methylbutyrylglycine$isovalerylglycine
E85	row380	row380_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E90	row402;row403	row402_M+H[1+];row403_M+H[1+]	C00135	L-Histidine
E91	row413	row413_M+H[1+]	C00295	Orotate
E92	row418;row419;row949	row418_M+Na[1+];row419_M+Na[1+];row949_M+HCOONa[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline
E98	row451	row451_M+Na[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E100	row463;row476	row463_M+H[1+];row476_M(C13)+H[1+]	C00643	5-Hydroxy-L-tryptophan
E105	row476	row476_M+H[1+]	C01074;C00645;C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc$N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose$N-Acetyl-D-glucosamine
E110	row515;row535	row515_M+H[1+];row535_M(C13)+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
E111	row516	row516_M+H[1+]	C00299	Uridine
E112	row517	row517_M+H[1+]	C00299	Uridine
E117	row540	row540_M+H[1+]	C04225	(Z)-But-2-ene-1,2,3-tricarboxylate; cis-2-Methylaconitate
E122	row595;row605	row595_M+H[1+];row605_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid
E123	row607	row607_M+H[1+]	C00526	Deoxyuridine
E124	row618;row619	row618_M+Na[1+];row619_M+Na[1+]	C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine; Saccharopine; L-Saccharopine; N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid
E125	row637	row637_M+Na[1+]	C01449	Queuine; Base Q
E129	row679	row679_M+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid
E131	row680;row716	row680_M+H[1+];row716_M(C13)+H[1+]	C00777;C15493	Retinoate$9-cis-Retinoic acid
E133	row716	row716_M+Na[1+]	lneldc;ocdcya	linoelaidic acid (all trans C18:2)$octadecadienoate (n-C18:2)
E134	row722	row722_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E135	row745	row745_M+H[1+]	C05844	5-L-Glutamyl-taurine
E137	row747	row747_M+Na[1+]	C03415	N2-Succinyl-L-ornithine; (2S)-5-Amino-2-(3-carboxypropanoylamino)pentanoic acid
E139	row758	row758_M+H[1+]	CE5795	neuromedin B (1-3)
E141	row759;row778	row759_M+H[1+];row778_M(C13)+H[1+]	CE5932;C02075;C06428;CE5013	13,14-epoxy-retinol$Retinyl ester; all-trans-Retinyl ester$(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid; Eicosapentaenoic acid; 5,8,11,14,17-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate$
E148	row778	row778_M+Na[1+]	vacc;ocdcea	vaccenic acid$octadecenoate (n-C18:1)
E150	row888	row888_M+Na[1+]	CE5860	
E153	row803	row803_M+Na[1+]	C06054	2-Oxo-3-hydroxy-4-phosphobutanoate; alpha-Keto-3-hydroxy-4-phosphobutyrate; (3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate
E154	row808	row808_M+H[1+]	C00219	arachidonic acid
E156	row817;row818;row841	row817_M+H[1+];row818_M+H[1+];row841_M(C13)+H[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E157	row819;row820;row821;row842;row882	row819_M+H[1+];row820_M+H[1+];row821_M+H[1+];row842_M(C13)+H[1+];row882_M+Na[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E158	row817;row818	row817_M+Na[1+];row818_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E159	row819;row820;row821	row819_M+Na[1+];row820_M+Na[1+];row821_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E164	row841	row841_M+H[1+]	CE2847	fructoseglycine
E165	row842	row842_M+H[1+]	CE2847	fructoseglycine
E167	row862;row863	row862_M+H[1+];row863_M+H[1+]	CE5305;CE5317	3(S),6(R)-dihydroxy-tetradec-8Z-enoate$3(S),6(S)-dihydroxy-tetradec-8Z-enoate
E168	row867	row867_M+Na[1+]	C16576;C01516	Norcodeine; N-Desmethylcodeine$Morphine
E175	row969	row969_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E176	row921	row921_M+H[1+]	CE5528	
E180	row926;row946	row926_M+H[1+];row946_M(C13)+H[1+]	CE5868	N-acetyl-seryl-aspartate
E181	row951	row951_M+Na[1+]	C03406	N-(L-Arginino)succinate; 2-(Nomega-L-Arginino)succinate; L-Argininosuccinate; L-Argininosuccinic acid; L-Arginosuccinic acid
E183	row956	row956_M+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E185	row982	row982_M+H[1+]	C00214	Thymidine
E186	row984	row984_M+Na[1+]	C06174;C05176	Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol$(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol
E187	row985	row985_M+Na[1+]	C06174;C05176	Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol$(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol
E190	row1005;row1033	row1005_M+H[1+];row1033_M(C13)+H[1+]	C04148;C05642	alpha-N-Phenylacetyl-L-glutamine$Formyl-N-acetyl-5-methoxykynurenamine
E193	row1053	row1053_M+H[1+]	CE1261	5-S-cysteinyldopa
E200	row1083	row1083_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E201	row1084	row1084_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E202	row1128	row1128_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E204	row1136	row1136_M+H[1+]	C06429	(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoic acid; 4,7,10,13,16,19-Docosahexaenoic acid; Docosahexaenoic acid
E205	row1149	row1149_M+H[1+]	C00255	Riboflavin
E206	row1166	row1166_M+Na[1+]	C00575	cAMP
E207	row1199	row1199_M+Na[1+]	C03492	D-4'-Phosphopantothenate
E208	row1201	row1201_M+H[1+]	C16615	6-Methylthiopurine 5'-monophosphate ribonucleotide; 6-Methylthioinosine-5'-monophosphate
E210	row1213;row1214	row1213_M+H[1+];row1214_M+H[1+]	C01007	Reduced riboflavin
E211	row1215	row1215_M+H[1+]	C01007	Reduced riboflavin
E214	row1232;row1247	row1232_M+H[1+];row1247_M(C13)+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E217	row1280	row1280_M+H[1+]	C00455	NMN
E220	row1301	row1301_M+H[1+]	C04540	N4-(Acetyl-beta-D-glucosaminyl)asparagine
E221	row1302;row1497	row1302_M+HCOONa[1+];row1497_M+Na[1+]	C00942	3',5'-Cyclic GMP
E224	row1343	row1343_M+Na[1+]	C05202	3'-Hydroxy-N-methyl-(S)-coclaurine; (S)-3'-Hydroxy-N-methylcoclaurine
E225	row1353;row1808	row1353_M+H[1+];row1808_M+HCOONa[1+]	C00705	dCDP
E226	row1356	row1356_M+Na[1+]	CE5139	12-oxo-20-dihydroxy-leukotriene B4
E231	row1373	row1373_M+H[1+]	C01346	dUDP
E232	row1559;row1560	row1559_M+Na[1+];row1560_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E234	row1561	row1561_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E237	row1436	row1436_M+H[1+]	CE6444;CE6445;CE6446;CE6448;CE6451;CE6450;CE6447;CE6449	$$$$$$$
E238	row1451;row1717	row1451_M+Na[1+];row1717_M+HCOONa[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E240	row1541	row1541_M+H[1+]	CE7074	13'-hydroxy-gama-tocotrienol
E242	row1569;row1570;row1571;row1578;row1579;row1580	row1569_M+H[1+];row1570_M+H[1+];row1571_M+H[1+];row1578_M(C13)+H[1+];row1579_M(C13)+H[1+];row1580_M(C13)+H[1+]	C00019	S-Adenosyl-L-methionine
E252	row1794;row1795	row1794_M+H[1+];row1795_M+H[1+]	C04823	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate
E256	row1954	row1954_M+Na[1+]	CE5757	4-oxo-9-cis-retinoyl-beta-glucuronide
E259	row2041;row2042;row2054	row2041_M[1+];row2042_M+H[1+];row2054_M+Na[1+]	C02737	Phosphatidylserine
E260	row2046	row2046_M+Na[1+]	CE5853	alpha-CEHC-glucuronide
E261	row2047	row2047_M+H[1+]	C16577	Codeine-6-glucuronide
E262	row2085	row2085_M+H[1+]	C14830;C01222	GDP-4-keto-6-L-deoxygalactose$GDP-4-dehydro-6-deoxy-D-mannose
