input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row271	E57	row271_M+H[1+];row283_M(C13)+H[1+];row731_M+Na[1+]	C00242	Guanine	row271	152.0568	135.54	0.920728383787023	0.7892913804548335	C5H5N5O,C5H13NS2
row275	E61	row275_M+Na[1+];row852_M+H[1+]	C01233	sn-Glycero-3-phosphoethanolamine	row275	238.0452	294.25	0.920728383787023	1.7880303496002083	
row283	E57	row271_M+H[1+];row283_M(C13)+H[1+];row731_M+Na[1+]	C00242	Guanine	row283	153.0601	135.54	0.920728383787023	0.7710874503577514	C5H5N5O,C5H13NS2
row327	E66	row327_M+Na[1+]	C00864	(R)-Pantothenate	row327	242.0998	179.27	0.920728383787023	2.0648864442740877	C9H17NO5
row390	E70	row390_M+H[1+]	C04221	trans-1,2-Dihydrobenzene-1,2-diol	row390	113.0601	26.53	0.9281046484784661	-0.38799374957132166	C6H8O2,C6H8O2
row414	E72	row414_M+H[1+];row448_M(C13)+H[1+]	C00637	Indole-3-acetaldehyde	row414	160.0758	27.84	0.920728383787023	1.91291032162993	C8H6O
row415	E73	row415_M+H[1+]	C00637	Indole-3-acetaldehyde	row415	160.0758	156.25	0.920728383787023	0.6340558210142889	
row428	E27	row428_M+Na[1+]	CE5920		row428	246.1238	155.99	0.920728383787023	0.7079118209942786	C11H12N2O2
row439	E76	row439_M+Na[1+]	C00292	Aniline; Phenylamine; Benzenamine; Arylamine	row439	116.0471	221.51	0.9679771297939296	0.22754741788314736	
row444	E31	row444_M+Na[1+]	C00785	Urocanate	row444	161.0317	220.85	0.9305903191106828	-0.3817770266078683	
row448	E72	row414_M+H[1+];row448_M(C13)+H[1+]	C00637	Indole-3-acetaldehyde	row448	161.079	27.84	0.920728383787023	1.8547061717293505	C8H6O
row457	E77	row457_M+H[1+]	C00141	3-Methyl-2-oxobutanoate	row457	117.055	25.87	0.9729493727129155	-0.18349877707886283	
row468	E83	row468_M+H[1+];row469_M+H[1+]	C05639	4,6-Dihydroxyquinoline; Quinoline-4,6-diol	row468	162.0551	35.89	0.9438843354103813	-0.32868954881866086	
row469	E83	row468_M+H[1+];row469_M+H[1+]	C05639	4,6-Dihydroxyquinoline; Quinoline-4,6-diol	row469	162.0551	37.46	0.9217030218229438	0.40072241385768503	
row470	E84	row470_M+H[1+]	C05639	4,6-Dihydroxyquinoline; Quinoline-4,6-diol	row470	162.0551	56.5	0.920728383787023	0.6939655049593756	
row471	E85	row471_M+H[1+];row492_M(C13)+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E	row471	250.0935	34.97	0.9667017805346144	-0.23924941178238135	C10H19NO2S2,C10H11N5O3
row472	E86	row472_M+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E	row472	250.0935	44.46	0.920728383787023	0.668516364175049	
row473	E88	row473_M+H[1+]	CE5982		row473	250.1315	28.5	0.920728383787023	1.9976036735400566	
row478	E89	row478_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate	row478	162.0762	327.7	0.920728383787023	0.5905696518261586	C6H11NO4
row479	E90	row479_M+H[1+]	C00581;gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid$Guanidinoacetate	row479	118.0615	253.1	0.920728383787023	1.6944577826084222	C3H7N3O2
row492	E85	row471_M+H[1+];row492_M(C13)+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E	row492	251.0962	34.97	0.920728383787023	-0.6026943744545512	C10H19NO2S2,C10H11N5O3
row496	E91	row496_M+Na[1+]	C05828	3-Methylimidazoleacetic acid	row496	163.0474	214.02	0.920728383787023	-0.6164848941850061	
row509	E92	row509_M+Na[1+]	C00329	D-Glucosamine	row509	202.0686	192.95	0.920728383787023	1.5954955575094971	C6H13NO5
row520	E93	row520_M+H[1+];row521_M+H[1+]	C16602;C16601;C07496	3-Hydroxycarbamazepine$2-Hydroxycarbamazepine$Carbamazepine-10,11-epoxide; Carbamazepine epoxide	row520	253.0964	358.17	0.9584799479782031	-0.25618911588614096	
row521	E93	row520_M+H[1+];row521_M+H[1+]	C16602;C16601;C07496	3-Hydroxycarbamazepine$2-Hydroxycarbamazepine$Carbamazepine-10,11-epoxide; Carbamazepine epoxide	row521	253.0964	360.53	0.920728383787023	0.6114489468139152	
row528	E96	row528_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row528	121.0651	159.27	0.920728383787023	0.7903645468823102	C8H8O
row546	E99	row546_M+H[1+];row574_M(C13)+H[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate	row546	165.0547	204.27	0.920728383787023	0.47809955633529294	C9H8O3
row553	E35	row149_M(C13)+H[1+];row553_M+Na[1+];row554_M+Na[1+]	C00082;CE2174	L-Tyrosine$	row553	204.0631	197.42	0.9436839701094869	0.33575142652985734	
row554	E35	row149_M(C13)+H[1+];row553_M+Na[1+];row554_M+Na[1+]	C00082;CE2174	L-Tyrosine$	row554	204.0631	204.93	0.920728383787023	1.6196357540784931	C16H15F6N5O
row556	E100	row556_M+H[1+];row583_M(C13)+H[1+]	C00180;C00633	Benzoate; Benzoic acid; Benzenecarboxylic acid; Phenylformic acid; Dracylic acid$4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde	row556	123.0443	204.14	0.920728383787023	0.5287981327950524	C7H6O2
row560	E97	row560_M+H[1+];row593_M(C13)+H[1+]	C00153	Nicotinamide	row560	123.0555	33.26	0.920728383787023	-1.1101697058850577	C6H6N2O
row572	E102	row572_M+H[1+];row939_M+Na[1+]	C04874;C03150	Dihydroneopterin$N-Ribosylnicotinamide	row572	256.1045	301.24	0.920728383787023	1.789999718586492	C16H14O3
row574	E99	row546_M+H[1+];row574_M(C13)+H[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate	row574	166.0581	204.41	0.920728383787023	0.624883190464026	C9H8O3
row575	E103	row575_M+Na[1+]	C01507;C00794;C01697	L-Iditol$D-Sorbitol$Galactitol	row575	205.0683	191.12	0.920728383787023	-0.8302617024402036	
row583	E100	row556_M+H[1+];row583_M(C13)+H[1+]	C00180;C00633	Benzoate; Benzoic acid; Benzenecarboxylic acid; Phenylformic acid; Dracylic acid$4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde	row583	124.0477	204.14	0.920728383787023	0.4503951567149438	C7H6O2
row593	E97	row560_M+H[1+];row593_M(C13)+H[1+]	C00153	Nicotinamide	row593	124.0589	33.26	0.920728383787023	-1.1002015032755719	C6H6N2O
row599	E105	row599_M+H[1+]	C05660	5-Methoxyindoleacetate	row599	206.0814	204.27	0.920728383787023	-0.43026811574240065	C9H8O3
row617	E110	row617_M+H[1+];row634_M(C13)+H[1+]	C00250	Pyridoxal	row617	168.0657	47.77	0.9733304031129791	0.16376484008421396	C8H9NO3
row634	E110	row617_M+H[1+];row634_M(C13)+H[1+]	C00250	Pyridoxal	row634	169.0691	47.77	0.9305903191106828	0.37625053156432303	C8H9NO3
row637	E112	row637_M+H[1+]	CE3087	beta-carboline	row637	169.0761	27.45	0.920728383787023	-0.579884180581077	
row641	E118	row641_M+H[1+];row663_M(C13)+H[1+]	C00906	5,6-Dihydrothymine	row641	129.0661	266.16	0.920728383787023	1.603639516368031	C5H8N2O2
row648	E119	row648_M+Na[1+]	C00217;C00025;C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid$L-Glutamate$L-4-Hydroxyglutamate semialdehyde	row648	170.0425	320.19	0.998123007977899	0.023463239301622044	C5H8NNaO4
row658	E121	row658_M[1+];row678_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate	row658	130.0625	30.34	0.920728383787023	-1.4326995913539027	
row663	E118	row641_M+H[1+];row663_M(C13)+H[1+]	C00906	5,6-Dihydrothymine	row663	130.0695	266.16	0.920728383787023	1.5624599211381403	C5H8N2O2
row665	E123	row665_M+Na[1+]	C00418	(R)-Mevalonate	row665	171.0635	155.99	0.920728383787023	0.583531833322692	
row678	E121	row658_M[1+];row678_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate	row678	131.0705	27.05	0.920728383787023	-0.5447769762077365	
row679	E122	row679_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate	row679	131.0705	266.29	0.920728383787023	1.4634336099374787	
row699	E129	row699_M+Na[1+]	C05711;C00475	gamma-Glutamyl-beta-cyanoalanine$Cytidine	row699	266.0748	157.57	0.920728383787023	0.5047453132992055	C9H13N3O5
row710	E130	row710_M+Na[1+]	C00299	Uridine	row710	267.059	159.93	0.920728383787023	0.6386283415517003	
row731	E57	row271_M+H[1+];row283_M(C13)+H[1+];row731_M+Na[1+]	C00242	Guanine	row731	174.0388	134.32	0.920728383787023	0.6326198906733294	C5H5N5O,C5H13NS2
row737	E133	row737_M[1+];row771_M+H[1+]	C02693	Indole-3-acetamide	row737	174.0789	27.97	0.920728383787023	-0.5682188729728865	
row741	E60	row741_M+H[1+]	CN0016	Dibenzo[a,l]pyrene	row741	303.1181	240.1	0.920728383787023	-1.1014225753871483	
row742	E131	row742_M+H[1+]	C00212;C00330	Adenosine$Deoxyguanosine	row742	268.1039	155.99	0.920728383787023	0.4624267036744714	
row751	E134	row751_M+H[1+];row774_M(C13)+H[1+]	C00294	Inosine	row751	269.0882	134.97	0.920728383787023	0.9360853106156728	C10H12N4O5
row771	E133	row737_M[1+];row771_M+H[1+]	C02693	Indole-3-acetamide	row771	175.0867	28.24	0.9745659000815573	-0.1435165811564144	C10H10N2O
row772	E137	row1108_M+H[1+];row772_M+Na[1+]	C00387	Guanosine	row772	306.0809	167.71	0.920728383787023	0.9453972741620139	C10H13N5O5
row774	E134	row751_M+H[1+];row774_M(C13)+H[1+]	C00294	Inosine	row774	270.0916	134.97	0.920728383787023	1.0854864299988518	C10H12N4O5
row837	E95	row837_M+Na[1+]	C00559;C05198	Deoxyadenosine$5'-Deoxyadenosine	row837	274.0922	338.24	0.920728383787023	0.7341586782655359	
row852	E61	row275_M+Na[1+];row852_M+H[1+]	C01233	sn-Glycero-3-phosphoethanolamine	row852	216.0633	294.12	0.920728383787023	1.6453263222928682	
row852	E144	row852_M+Na[1+]	C16595;C16587	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one$3-Carbamoyl-2-phenylpropionaldehyde	row852	216.0633	294.12	0.920728383787023	1.6453263222928682	
row877	E147	row877_M+Na[1+]	CE5820	histidyl-prolinamide	row877	275.135	324.55	0.920728383787023	1.5968302127186547	C8H15N3O5
row878	E148	row878_M+Na[1+]	CE5820	histidyl-prolinamide	row878	275.135	339.55	0.920728383787023	0.7130867464377026	
row927	E149	row927_M+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid	row927	277.2163	28.24	0.920728383787023	1.0542121819715822	
row931	E150	row931_M+H[1+]	C00909	Leukotriene A4	row931	319.2273	28.37	0.920728383787023	0.9483333434381889	
row939	E102	row572_M+H[1+];row939_M+Na[1+]	C04874;C03150	Dihydroneopterin$N-Ribosylnicotinamide	row939	278.0865	300.98	0.920728383787023	1.1052781439900512	C10H13FN2O6
row955	E152	row955_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride	row955	406.0437	220.2	0.920728383787023	-0.47415204335085365	
row958	E153	row958_M+H[1+]	C04805;C04742;C14749;C14748;C14778;C14770;C14771;C14769;C14768;CE5016	5-Hydroxyeicosatetraenoate$(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate; (15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate; (5Z,8Z,11Z,13E)-(15S)-15-Hydroxyicosa-5,8,11,13-tetraenoic acid; 15(S)-HETE$19(S)-HETE; (19S)-Hydroxyeicosatetraenoic acid; (19S)-Hydroxyicosatetraenoic acid; (19S)-Hydroxy arachidonic acid$20-Hydroxyeicosatetraenoic acid$16(R)-HETE; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyeicosa-5,8,11,14-tetraenoic acid; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyicosa-5,8,11,14-tetraenoic acid$11,12-EET$14,15-EET; (5Z,8Z,11Z)-14,15-Epoxyeicosa-5.8.11-trienoic acid; (5Z,8Z,11Z)-14,15-Epoxyicosa-5.8.11-trienoic acid$8,9-EET; (5Z,11Z,14Z)-8,9-Epoxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Epoxyicosa-5,11,14-trienoic acid$5,6-EET; (8Z,11Z,14Z)-5,6-Epoxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Epoxyicosa-8,11,14-trienoic acid$13,14-dihydroxy-retinol	row958	321.2425	28.24	0.920728383787023	1.3196789259001807	
row965	E156	row965_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid	row965	361.2356	24.81	0.920728383787023	0.9746950889356429	C22H32O4
row1008	E109	row1008_M+H[1+];row1029_M(C13)+H[1+];row1257_M+Na[1+]	CE6229	13E-tetranor-16-carboxy-LTE4	row1008	412.1431	221.77	0.920728383787023	0.61297064064071	C20H21N5O3S
row1020	E158	row1020_M+H[1+];row1037_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate	row1020	325.044	220.46	0.920728383787023	-0.7027387186869398	C16H12ClNO3,C14H11N3O3S
row1022	E160	row1022_M+H[1+]	C01595	linoleic acid (all cis C18:2) n-6	row1022	281.2476	1.04	0.920728383787023	1.041433726802877	
row1029	E109	row1008_M+H[1+];row1029_M(C13)+H[1+];row1257_M+Na[1+]	CE6229	13E-tetranor-16-carboxy-LTE4	row1029	413.1467	221.77	0.920728383787023	0.6978737588784234	C20H21N5O3S
row1037	E158	row1020_M+H[1+];row1037_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate	row1037	326.0455	220.33	0.920728383787023	-1.2365321050926197	
row1041	E161	row1041_M+Na[1+]	C01416	Cocaine; l-Cocain; beta-Cocain	row1041	326.138	268.39	0.920728383787023	-0.9641942886221914	
row1097	E162	row1097_M+Na[1+]	C00051	Reduced glutathione	row1097	330.0729	342.44	0.04463654524410994	8.070489885625788	C10H17N3O6S,C18H13NO4
row1108	E137	row1108_M+H[1+];row772_M+Na[1+]	C00387	Guanosine	row1108	284.099	167.71	0.920728383787023	1.078942855100273	C10H13N5O5
row1147	E165	row1147_M+Na[1+]	CE5314;CE5326	8(R)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate$8(S)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate	row1147	286.155	36.02	0.9963469854600023	0.03780133977968884	
row1148	E166	row1148_M+Na[1+]	CE5314;CE5326	8(R)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate$8(S)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate	row1148	286.155	65.73	0.920728383787023	0.5883002374379147	
row1151	E167	row1151_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3	row1151	372.1903	300.16	0.920728383787023	1.3354732924352217	
row1168	E169	row1168_M+H[1+]	C06350		row1168	288.1232	131.43	0.920728383787023	0.9709909789046245	
row1219	E171	row1219_M+Na[1+]	C00695	Cholate	row1219	431.2769	90.29	0.9679771297939296	-0.2217046150062414	
row1247	E175	row1247_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine	row1247	433.8729	200.86	0.9321726814278766	0.36318302253855167	
row1257	E109	row1008_M+H[1+];row1029_M(C13)+H[1+];row1257_M+Na[1+]	CE6229	13E-tetranor-16-carboxy-LTE4	row1257	434.125	221.64	0.920728383787023	0.5871117646759916	C20H21N5O3S
row1264	E176	row1264_M+Na[1+]	C01134	Pantetheine 4'-phosphate	row1264	381.0874	220.85	0.9842318815438114	-0.09893982213910354	C19H17ClN2O3
row1288	E177	row1288_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	row1288	295.2268	28.1	0.9729493727129155	-0.1836581507383939	
row1346	E183	row1346_M+H[1+]	C00170	5-Methylthioadenosine	row1346	298.0968	34.58	0.998123007977899	0.022972073618512306	C11H15N5O3S
row1372	E189	row1372_M+H[1+];row1378_M(C13)+H[1+];row1465_M+Na[1+]	C05462;C05466	Chenodeoxyglycocholate$	row1372	450.3215	120.49	0.920728383787023	0.8826766138066756	C26H43NO5
row1378	E189	row1372_M+H[1+];row1378_M(C13)+H[1+];row1465_M+Na[1+]	C05462;C05466	Chenodeoxyglycocholate$	row1378	451.325	120.49	0.920728383787023	0.8596872236698198	C26H43NO5
row1385	E191	row1385_M+H[1+]	C00621	Dolichol diphosphate	row1385	345.1226	28.1	0.920728383787023	-0.6577723376862936	
row1398	E193	row1398_M(C13)+H[1+];row1504_M+H[1+]	C01921	glycocholate	row1398	467.3198	149.23	0.920728383787023	0.7771834871615146	C26H43NO6
row1401	E195	row1401_M+Na[1+]	C04840	3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate	row1401	467.3489	120.09	0.920728383787023	0.7850019763441523	
row1408	E196	row1408_M+H[1+];row1409_M+H[1+];row1410_M+H[1+];row1411_M+H[1+];row1412_M+H[1+];row1413_M+H[1+];row1414_M+H[1+];row1415_M+H[1+];row1416_M+H[1+];row1417_M+H[1+];row1418_M+H[1+]	C00458	dCTP	row1408	467.9949	319.53	0.920728383787023	1.1164576733393503	
row1409	E196	row1408_M+H[1+];row1409_M+H[1+];row1410_M+H[1+];row1411_M+H[1+];row1412_M+H[1+];row1413_M+H[1+];row1414_M+H[1+];row1415_M+H[1+];row1416_M+H[1+];row1417_M+H[1+];row1418_M+H[1+]	C00458	dCTP	row1409	467.9949	322.97	0.920728383787023	0.5341348458527122	
row1410	E196	row1408_M+H[1+];row1409_M+H[1+];row1410_M+H[1+];row1411_M+H[1+];row1412_M+H[1+];row1413_M+H[1+];row1414_M+H[1+];row1415_M+H[1+];row1416_M+H[1+];row1417_M+H[1+];row1418_M+H[1+]	C00458	dCTP	row1410	467.9949	326.78	0.920728383787023	-0.779227850006508	
row1411	E196	row1408_M+H[1+];row1409_M+H[1+];row1410_M+H[1+];row1411_M+H[1+];row1412_M+H[1+];row1413_M+H[1+];row1414_M+H[1+];row1415_M+H[1+];row1416_M+H[1+];row1417_M+H[1+];row1418_M+H[1+]	C00458	dCTP	row1411	467.9949	330.62	0.920728383787023	1.2590445019020653	
row1412	E196	row1408_M+H[1+];row1409_M+H[1+];row1410_M+H[1+];row1411_M+H[1+];row1412_M+H[1+];row1413_M+H[1+];row1414_M+H[1+];row1415_M+H[1+];row1416_M+H[1+];row1417_M+H[1+];row1418_M+H[1+]	C00458	dCTP	row1412	467.9949	331.67	0.9987512756748282	0.018183782951620243	
row1413	E196	row1408_M+H[1+];row1409_M+H[1+];row1410_M+H[1+];row1411_M+H[1+];row1412_M+H[1+];row1413_M+H[1+];row1414_M+H[1+];row1415_M+H[1+];row1416_M+H[1+];row1417_M+H[1+];row1418_M+H[1+]	C00458	dCTP	row1413	467.9949	335.61	0.9638042502806774	-0.24458584710058848	
row1414	E196	row1408_M+H[1+];row1409_M+H[1+];row1410_M+H[1+];row1411_M+H[1+];row1412_M+H[1+];row1413_M+H[1+];row1414_M+H[1+];row1415_M+H[1+];row1416_M+H[1+];row1417_M+H[1+];row1418_M+H[1+]	C00458	dCTP	row1414	467.9949	338.63	0.9891042818732725	0.08465791159938495	
row1415	E196	row1408_M+H[1+];row1409_M+H[1+];row1410_M+H[1+];row1411_M+H[1+];row1412_M+H[1+];row1413_M+H[1+];row1414_M+H[1+];row1415_M+H[1+];row1416_M+H[1+];row1417_M+H[1+];row1418_M+H[1+]	C00458	dCTP	row1415	467.9949	340.34	0.920728383787023	0.6930585897941872	
row1416	E196	row1408_M+H[1+];row1409_M+H[1+];row1410_M+H[1+];row1411_M+H[1+];row1412_M+H[1+];row1413_M+H[1+];row1414_M+H[1+];row1415_M+H[1+];row1416_M+H[1+];row1417_M+H[1+];row1418_M+H[1+]	C00458	dCTP	row1416	467.9949	343.49	0.920728383787023	1.7192353035754744	
row1417	E196	row1408_M+H[1+];row1409_M+H[1+];row1410_M+H[1+];row1411_M+H[1+];row1412_M+H[1+];row1413_M+H[1+];row1414_M+H[1+];row1415_M+H[1+];row1416_M+H[1+];row1417_M+H[1+];row1418_M+H[1+]	C00458	dCTP	row1417	467.9949	345.2	0.920728383787023	1.417074416110264	
row1418	E196	row1408_M+H[1+];row1409_M+H[1+];row1410_M+H[1+];row1411_M+H[1+];row1412_M+H[1+];row1413_M+H[1+];row1414_M+H[1+];row1415_M+H[1+];row1416_M+H[1+];row1417_M+H[1+];row1418_M+H[1+]	C00458	dCTP	row1418	467.9949	352.36	0.920728383787023	1.138326638309245	
row1423	E197	row1423_M+Na[1+]	tmndnccrn	Timnodonyl carnitine	row1423	468.3088	128.89	0.920728383787023	0.6060714144853434	C22H46NO7P,C29H41NO4
row1465	E189	row1372_M+H[1+];row1378_M(C13)+H[1+];row1465_M+Na[1+]	C05462;C05466	Chenodeoxyglycocholate$	row1465	472.3036	120.62	0.920728383787023	0.8804916979316265	C26H43NO5
