EID	massfeature_rows	str_row_ion	compounds	compound_names
E76	row328;row329;row330;row400	row328_M+Na[1+];row329_M+Na[1+];row330_M+Na[1+];row400_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E79	row355	row355_M+H[1+]	C11821	5-Hydroxyisourate
E81	row1157;row357	row1157_M+HCOONa[1+];row357_M+H[1+]	C00822;C05604	Dopaquinone$2-Carboxy-2,3-dihydro-5,6-dihydroxyindole; Leucodopachrome
E83	row370	row370_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide
E86	row1748	row1748_M+Na[1+]	C00130	IMP
E87	row380	row380_M+Na[1+]	C00791	
E88	row399	row399_M+H[1+]	C00631;C00197	D-Glycerate 2-phosphate$3-Phospho-D-glycerate
E90	row406	row406_M+Na[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate
E93	row441	row441_M+Na[1+]	C00438	N-Carbamoyl-L-aspartate
E94	row443	row443_M+H[1+]	C05585;C00156	Gentisate aldehyde$4-Hydroxybenzoate
E95	row471	row471_M+H[1+]	C12215	Iminoerythrose 4-phosphate; Imino-D-erythrose 4-phosphate
E96	row478;row502	row478_M+H[1+];row502_M(C13)+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate
E99	row479	row479_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid
E101	row867	row867_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E102	row868	row868_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E106	row515	row515_M+H[1+]	C03722	Quinolinate
E107	row516	row516_M+H[1+]	C03722	Quinolinate
E108	row517	row517_M+H[1+]	C03722	Quinolinate
E111	row552	row552_M+H[1+]	C00643	5-Hydroxy-L-tryptophan
E114	row602	row602_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E115	row603	row603_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E116	row1193	row1193_M+Na[1+]	C00214	Thymidine
E117	row608	row608_M+H[1+]	C00214	Thymidine
E121	row636	row636_M+H[1+]	C02470	Xanthurenic acid
E123	row638	row638_M+H[1+]	C00248	Lipoamide; Thioctic acid amide
E125	row650	row650_M+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
E126	row1251;row651	row1251_M+HCOONa[1+];row651_M+Na[1+]	CE5626	salsolinol 1-carboxylate
E128	row663	row663_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate
E129	row664	row664_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate
E130	row687	row687_M+H[1+]	C01252	4-(2-Aminophenyl)-2,4-dioxobutanoate
E136	row735;row736	row735_M+Na[1+];row736_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine
E137	row749	row749_M+Na[1+]	C05660	5-Methoxyindoleacetate
E139	row778	row778_M+H[1+]	C00526	Deoxyuridine
E144	row792	row792_M+H[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E145	row848	row848_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E148	row829	row829_M+H[1+]	C05648	5-Hydroxy-N-formylkynurenine; 5-Hydroxy-N-formyl-L-kynurenine
E152	row864;row907;row908;row909	row864_M+H[1+];row907_M(C13)+H[1+];row908_M(C13)+H[1+];row909_M(C13)+H[1+]	C05708	Selenomethionine Se-oxide
E156	row901	row901_M+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid
E159	row1298;row922;row923;row924	row1298_M+HCOONa[1+];row922_M+Na[1+];row923_M+Na[1+];row924_M+Na[1+]	C03150	N-Ribosylnicotinamide
E163	row943	row943_M+H[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate
E170	row970	row970_M+Na[1+]	C00670	sn-Glycero-3-phosphocholine
E172	row1012;row973	row1012_M(C13)+H[1+];row973_M+H[1+]	C01595	linoleic acid (all cis C18:2) n-6
E175	row1019	row1019_M+Na[1+]	C04582;C04188	5-Methylthio-5-deoxy-D-ribulose 1-phosphate$5-Methylthio-5-deoxy-D-ribose 1-phosphate
E177	row1027;row1078;row1079	row1027_M+Na[1+];row1078_M+H[1+];row1079_M+H[1+]	CE5868	N-acetyl-seryl-aspartate
E180	row1040	row1040_M+H[1+]	tymsf	Tyramine O-sulfate
E181	row1051;row1067	row1051_M+H[1+];row1067_M(C13)+H[1+]	C00387	Guanosine
E184	row1133	row1133_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E185	row1170;row1206	row1170_M+H[1+];row1206_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid
E188	row1198	row1198_M+H[1+]	C04148;C05642	alpha-N-Phenylacetyl-L-glutamine$Formyl-N-acetyl-5-methoxykynurenamine
E190	row1223	row1223_M+Na[1+]	C00170	5-Methylthioadenosine
E191	row1251	row1251_M+Na[1+]	C00294	Inosine
E193	row1261	row1261_M+Na[1+]	C01449	Queuine; Base Q
E197	row1284	row1284_M+H[1+]	C00777;C15493	Retinoate$9-cis-Retinoic acid
E198	row1297	row1297_M+Na[1+]	C16265	N-Acetylgalactosamine 4-sulfate
E200	row1323	row1323_M+H[1+]	C03410	N-Glycoloyl-neuraminate; N-Glycolylneuraminate; NeuNGc
E205	row1388	row1388_M+H[1+]	C05476	Tetrahydrocorticosterone
E206	row1395	row1395_M+Na[1+]	C00575	cAMP
E207	row1396	row1396_M+Na[1+]	C00575	cAMP
E209	row1459;row1479	row1459_M+H[1+];row1479_M(C13)+H[1+]	C01169	S-Succinyldihydrolipoamide
E210	row1468	row1468_M+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E211	row1469	row1469_M+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E213	row1490	row1490_M+Na[1+]	C06350	
E216	row1505;row1506	row1505_M+Na[1+];row1506_M+Na[1+]	C00455	NMN
E218	row1518;row1519;row1530	row1518_M+H[1+];row1519_M+H[1+];row1530_M(C13)+H[1+]	CE5528	
E219	row1520	row1520_M+H[1+]	CE5528	
E222	row1525	row1525_M+H[1+]	CE5928;CE5925;C05953;C05957;C05954;C05955;CE5535;CE5537	$$Prostaglandin A2; PGA2; Medullin$Prostaglandin J2; PGJ2$Prostaglandin B2; PGB2$Prostaglandin C2; PGC2$$
E226	row1544;row1580	row1544_M+H[1+];row1580_M(C13)+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E227	row1545;row1581	row1545_M+H[1+];row1581_M(C13)+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E228	row1559	row1559_M+Na[1+]	C04376	N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide
E230	row1566;row1567	row1566_M+Na[1+];row1567_M+Na[1+]	C06604	Parathion; O,O-Diethyl O-p-nitrophenyl phosphorothioate; Thiophos; DNTP
E232	row1562;row1587	row1562_M+H[1+];row1587_M(C13)+H[1+]	C01185	Nicotinate D-ribonucleotide
E233	row1569;row1822	row1569_M+H[1+];row1822_M+HCOONa[1+]	C00705	dCDP
E235	row1574;row1589;row1590	row1574_M+H[1+];row1589_M(C13)+H[1+];row1590_M(C13)+H[1+]	C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781	5-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoate$Prostaglandin B1$(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate; Prostaglandin A1; PGA1$(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate; Prostaglandin C1$15(S)-HPETE; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoic acid; 15-Hydroperoxyeicosatetraenoate; 15-Hydroperoxyicosatetraenoate; 15-Hydroperoxyeicosatetraenoic acid; 15-Hydroperoxyicosatetraenoic acid; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate$12(S)-HPETE; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoate; 12-Hydroperoxyeicosatetraenoate; 12-Hydroperoxyicosatetraenoate; 12-Hydroperoxyeicosatetraenoic acid; 12-Hydroperoxyicosatetraenoic acid$11H-14,15-EETA; 11-Hydroxy-14,15-EETA; 11-Hydroxy-14,15-epoxyeicosatrienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyicosa-5,8,12-trienoic acid$Leukotriene B4$(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid; (5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoate; Hepoxilin A3$15H-11,12-EETA; 15-Hydroxy-11,12-epoxyeicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyeicosa-5,8,13-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid
E241	row1653	row1653_M+Na[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E242	row1744	row1744_M+H[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E243	row1654	row1654_M+Na[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E246	row1709	row1709_M+H[1+]	CE5926;CE5930;CE2056;CE5534;CE5533;CE1447	$$20-dihydroxyleukotriene B4$$$11-dehydrothromboxane B2
E250	row1733	row1733_M+Na[1+]	C00020;C00362	AMP$dGMP
E254	row1797	row1797_M+Na[1+]	C03451	(R)-S-Lactoylglutathione
E256	row1849	row1849_M+H[1+]	C15976	2-Methyl-1-hydroxypropyl-ThPP; 2-Methyl-1-hydroxypropyl-TPP
E257	row1850;row1851	row1850_M+Na[1+];row1851_M+Na[1+]	C16577	Codeine-6-glucuronide
E260	row1966	row1966_M+H[1+]	C05692	Se-Adenosylselenohomocysteine
E263	row2018;row2019	row2018_M[1+];row2019_M+H[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E268	row2180;row2181	row2180_M[1+];row2181_M+H[1+]	C02191	Protoporphyrin; Protoporphyrin IX; Porphyrinogen IX
