EID	massfeature_rows	str_row_ion	compounds	compound_names
E56	row252	row252_M+H[1+]	C05579	Indole-5,6-quinone
E59	row272	row272_M+H[1+]	CE4888;C05578	dopaminochrome$5,6-Dihydroxyindole; DHI
E66	row308	row308_M+Na[1+]	C00547;C00314	Norepinephrine$Pyridoxine
E68	row315;row332;row797	row315_M+H[1+];row332_M(C13)+H[1+];row797_M+Na[1+]	C00242	Guanine
E71	row1109;row802;row807	row1109_M+Na[1+];row802_M+H[1+];row807_M(C13)+H[1+]	CN0016	Dibenzo[a,l]pyrene
E72	row324;row914	row324_M+Na[1+];row914_M+H[1+]	C01233	sn-Glycero-3-phosphoethanolamine
E74	row343	row343_M+H[1+]	C16595;C16587	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one$3-Carbamoyl-2-phenylpropionaldehyde
E75	row914	row914_M+Na[1+]	C16595;C16587	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one$3-Carbamoyl-2-phenylpropionaldehyde
E77	row353;row354	row353_M+Na[1+];row354_M+Na[1+]	C00077;C00515;C01602	Ornithine$D-Ornithine$Ornithine; 2,5-Diaminovaleric acid; 2,5-Diaminopentanoic acid; 2,5-Diaminopentanoate
E85	row422	row422_M+H[1+]	C04221	trans-1,2-Dihydrobenzene-1,2-diol
E88	row444;row476	row444_M+H[1+];row476_M(C13)+H[1+]	C00637	Indole-3-acetaldehyde
E89	row445	row445_M+H[1+]	C00637	Indole-3-acetaldehyde
E92	row466	row466_M+Na[1+]	C00292	Aniline; Phenylamine; Benzenamine; Arylamine
E93	row482	row482_M+H[1+]	C00141	3-Methyl-2-oxobutanoate
E98	row495;row496	row495_M+H[1+];row496_M+H[1+]	C05639	4,6-Dihydroxyquinoline; Quinoline-4,6-diol
E99	row497	row497_M+H[1+]	C05639	4,6-Dihydroxyquinoline; Quinoline-4,6-diol
E100	row498;row516	row498_M+H[1+];row516_M(C13)+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E101	row499	row499_M+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E103	row500	row500_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E104	row503	row503_M+H[1+]	C00581;gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid$Guanidinoacetate
E112	row544	row544_M+Na[1+]	C00329	D-Glucosamine
E113	row559;row560	row559_M+H[1+];row560_M+H[1+]	C16602;C16601;C07496	3-Hydroxycarbamazepine$2-Hydroxycarbamazepine$Carbamazepine-10,11-epoxide; Carbamazepine epoxide
E114	row567	row567_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde
E115	row604;row643	row604_M+H[1+];row643_M(C13)+H[1+]	C00153	Nicotinamide
E118	row600	row600_M+H[1+]	C16582;C16584	2-Hydroxyfelbamate$p-Hydroxyfelbamate
E119	row586;row627	row586_M+H[1+];row627_M(C13)+H[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate
E120	row599;row636	row599_M+H[1+];row636_M(C13)+H[1+]	C00180;C00633	Benzoate; Benzoic acid; Benzenecarboxylic acid; Phenylformic acid; Dracylic acid$4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde
E122	row1025;row1026;row624	row1025_M+Na[1+];row1026_M+Na[1+];row624_M+H[1+]	C03150;C04874	N-Ribosylnicotinamide$Dihydroneopterin
E124	row629	row629_M+Na[1+]	C01507;C00794;C01697	L-Iditol$D-Sorbitol$Galactitol
E126	row647	row647_M+H[1+]	C05660	5-Methoxyindoleacetate
E128	row669;row685	row669_M+H[1+];row685_M(C13)+H[1+]	C00250	Pyridoxal
E132	row688	row688_M+H[1+]	CE3087	beta-carboline
E137	row691;row718	row691_M+H[1+];row718_M(C13)+H[1+]	C00906	5,6-Dihydrothymine
E139	row692	row692_M+Na[1+]	C03684;C00835	6-Pyruvoyl-5,6,7,8-tetrahydropterin$Sepiapterin
E140	row705	row705_M+Na[1+]	C00217;C00025;C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid$L-Glutamate$L-4-Hydroxyglutamate semialdehyde
E142	row731	row731_M+H[1+]	C16633	5-Fluorouridine
E143	row734	row734_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
E144	row735	row735_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
E149	row762	row762_M+Na[1+]	C05711;C00475	gamma-Glutamyl-beta-cyanoalanine$Cytidine
E151	row780	row780_M+Na[1+]	C00299	Uridine
E153	row791;row792	row791_M+Na[1+];row792_M+Na[1+]	CE2153	
E154	row791;row792;row813;row814	row791_M+H[1+];row792_M+H[1+];row813_M(C13)+H[1+];row814_M(C13)+H[1+]	CE2176	3-O-methyldopa
E155	row811	row811_M+H[1+]	C00294	Inosine
E157	row813;row814	row813_M+Na[1+];row814_M+Na[1+]	C05933	N-(omega)-Hydroxyarginine
E158	row829	row829_M+H[1+]	C02693	Indole-3-acetamide
E159	row1197;row830	row1197_M+H[1+];row830_M+Na[1+]	C00387	Guanosine
E162	row851	row851_M+Na[1+]	C05839	cis-beta-D-Glucosyl-2-hydroxycinnamate; beta-D-Glucosyl-2-coumarinate
E167	row897	row897_M+Na[1+]	C00559;C05198	Deoxyadenosine$5'-Deoxyadenosine
E169	row940;row941	row940_M+Na[1+];row941_M+Na[1+]	CE5820	histidyl-prolinamide
E173	row1034	row1034_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E176	row1395	row1395_M+Na[1+]	CE6229	13E-tetranor-16-carboxy-LTE4
E178	row1107;row1121	row1107_M+H[1+];row1121_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E180	row1111;row1112	row1111_M+H[1+];row1112_M+H[1+]	C00655	Xanthosine 5'-phosphate
E183	row1257	row1257_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E184	row1258	row1258_M+H[1+]	C07108	Tamoxifen
E185	row1291	row1291_M+H[1+]	C06350	
E186	row1354	row1354_M+H[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E188	row1376	row1376_M+H[1+]	C01031	S-Formylglutathione
E189	row1385	row1385_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E192	row1465	row1465_M+H[1+]	C03033	beta-D-Glucuronoside; Acceptor beta-D-glucuronoside; Glucuronide; beta-D-Glucuronide
E193	row1466;row1467	row1466_M+H[1+];row1467_M+H[1+]	C03033	beta-D-Glucuronoside; Acceptor beta-D-glucuronoside; Glucuronide; beta-D-Glucuronide
E198	row1520;row1552	row1520_M+H[1+];row1552_M(C13)+H[1+]	C00170	5-Methylthioadenosine
E204	row1592	row1592_M+H[1+]	C01081	Thiamin monophosphate; Thiamine monophosphate; Thiamin phosphate; Thiamine phosphate; TMP
E205	row1623	row1623_M+Na[1+]	tmndnccrn	Timnodonyl carnitine
E212	row1864	row1864_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E213	row1885;row1886	row1885_M+H[1+];row1886_M+H[1+]	C05463;C05465	Taurodeoxycholate$Taurochenodeoxycholate; Chenodeoxycholoyltaurine
E214	row1896;row1897	row1896_M+Na[1+];row1897_M+Na[1+]	C14847;C14848	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene$2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene
E223	row2203	row2203_M+H[1+]	C00760	Cellulose; (1,4-beta-D-Glucosyl)n; (1,4-beta-D-Glucosyl)n+1; (1,4-beta-D-Glucosyl)n-1; 1,4-beta-D-Glucan; Microcrystalline cellulose
E233	row3351;row3352	row3351_M+Na[1+];row3352_M+Na[1+]	C15980;C02939;C01033	(S)-2-Methylbutanoyl-CoA$Isovaleryl-CoA$2-Methylbutanoyl-CoA; 2-Methylbutyryl-CoA
