EID	massfeature_rows	str_row_ion	compounds	compound_names
E139	row474	row474_M+H[1+]	C00881	Deoxycytidine
E141	row476	row476_M+Na[1+]	C01259	3-Hydroxy-N6,N6,N6-trimethyl-L-lysine
E144	row501	row501_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde
E145	row509;row510;row538	row509_M+H[1+];row510_M+H[1+];row538_M(C13)+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E146	row511	row511_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E148	row534;row549	row534_M+H[1+];row549_M(C13)+H[1+]	C00153	Nicotinamide
E152	row567	row567_M+H[1+]	C00245	Taurine
E153	row572	row572_M+Na[1+]	C02076	sedoheptulose
E154	row573	row573_M+Na[1+]	C02076	sedoheptulose
E157	row614	row614_M+H[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E159	row620;row656	row620_M+H[1+];row656_M(C13)+H[1+]	CE5860	
E160	row1563;row621;row657;row658	row1563_M+Na[1+];row621_M+H[1+];row657_M(C13)+H[1+];row658_M(C13)+H[1+]	CE5860	
E166	row650	row650_M+Na[1+]	C00062;C00792	L-Arginine$D-Arginine; D-2-Amino-5-guanidinovaleric acid
E168	row2792;row2793	row2792_M+H[1+];row2793_M+H[1+]	CE6444;CE6445;CE6446;CE6448;CE6451;CE6450;CE6447;CE6449	$$$$$$$
E174	row655	row655_M+H[1+]	CE2847	fructoseglycine
E175	row681	row681_M+Na[1+]	C00954;C05634	Indole-3-acetate$5-Hydroxyindoleacetaldehyde
E176	row682	row682_M+H[1+]	C04692	Peptide 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine; 2-[3-Carboxy-3-(methylammonio)propyl]-L-histidine; EF-2 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine; Elongation factor 2 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine
E179	row707	row707_M+H[1+]	C00268;C02953;C04244	6,7-Dihydrobiopterin$7,8-Dihydrobiopterin$6-Lactoyl-5,6,7,8-tetrahydropterin
E180	row683;row684;row706	row683_M+H[1+];row684_M+H[1+];row706_M(C13)+H[1+]	C07501	Felbamate
E184	row2310	row2310_M+H[1+]	C11061	retinoyl glucuronide
E185	row690;row691	row690_M+H[1+];row691_M+H[1+]	C02934;C00319	3-Dehydrosphinganine$Sphingosine
E186	row699	row699_M+Na[1+]	C00831	Pantetheine; (R)-Pantetheine
E190	row731;row991	row731_M+Na[1+];row991_M(C13)+H[1+]	CE1243	12S-HHT
E192	row742	row742_M+H[1+]	C00836	Sphinganine
E193	row1335;row1336;row749	row1335_M+HCOONa[1+];row1336_M+HCOONa[1+];row749_M+Na[1+]	CE5820	histidyl-prolinamide
E194	row750	row750_M+H[1+]	C12215	Iminoerythrose 4-phosphate; Imino-D-erythrose 4-phosphate
E195	row1476;row763;row791	row1476_M+Na[1+];row763_M+H[1+];row791_M(C13)+H[1+]	CE5795	neuromedin B (1-3)
E198	row773;row818	row773_M+H[1+];row818_M(C13)+H[1+]	C06114	gamma-Glutamyl-beta-aminopropiononitrile; gamma-Glutamyl-3-aminopropiononitrile
E201	row792	row792_M+Na[1+]	CE5588	deoxyhypusine
E202	row822	row822_M+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid
E204	row1161;row1208;row843	row1161_M+H[1+];row1208_M(C13)+H[1+];row843_M+Na[1+]	C00387	Guanosine
E205	row1910;row868;row913	row1910_M+Na[1+];row868_M+H[1+];row913_M(C13)+H[1+]	C05711;C00475	gamma-Glutamyl-beta-cyanoalanine$Cytidine
E208	row3730;row3731	row3730_M+H[1+];row3731_M(C13)+H[1+]	C00127	Oxidized glutathione
E209	row888	row888_M+H[1+]	C01169	S-Succinyldihydrolipoamide
E210	row895	row895_M+Na[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E211	row896	row896_M+Na[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E214	row904;row905	row904_M+Na[1+];row905_M+Na[1+]	C05638	5-Hydroxykynurenamine
E216	row909	row909_M+H[1+]	C00299	Uridine
E218	row1961;row913	row1961_M+Na[1+];row913_M+H[1+]	C00120	Biotin; D-Biotin; Vitamin H; Coenzyme R
E220	row928	row928_M+H[1+]	C02567	N1-Acetylspermine
E221	row929	row929_M+Na[1+]	C03838	N1-(5-Phospho-D-ribosyl)glycinamide
E223	row955	row955_M+H[1+]	CE1787	1-deoxy-1-(N6-lysino)-D-fructose
E224	row956;row957;row998	row956_M+H[1+];row957_M+H[1+];row998_M(C13)+H[1+]	CE1787	1-deoxy-1-(N6-lysino)-D-fructose
E226	row979	row979_M+Na[1+]	C00670	sn-Glycero-3-phosphocholine
E230	row1048;row1049	row1048_M+H[1+];row1049_M+H[1+]	C05695	gamma-Glutamyl-Se-methylselenocysteine; 5-L-Glutamyl-Se-methylselenocysteine
E231	row1048;row1049	row1048_M+Na[1+];row1049_M+Na[1+]	C06222;C00281	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate$Sedoheptulose 7-phosphate; altro-Heptulose 7-phosphate
E238	row1112	row1112_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E239	row1113	row1113_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E241	row1114	row1114_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E244	row1124;row1150;row1924	row1124_M+H[1+];row1150_M(C13)+H[1+];row1924_M+Na[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E245	row1126	row1126_M+Na[1+]	C07646	Carboxyphosphamide; Carboxycyclophosphamide
E246	row1140	row1140_M+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E247	row1151	row1151_M+H[1+]	C01031	S-Formylglutathione
E248	row1177;row1213	row1177_M+H[1+];row1213_M(C13)+H[1+]	C00669	gamma-L-Glutamyl-L-cysteine
E256	row1284	row1284_M+H[1+]	C04751	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate
E265	row1423	row1423_M+H[1+]	C04079	N-((R)-Pantothenoyl)-L-cysteine; D-Pantothenoyl-L-cysteine; N-Pantothenoylcysteine
E271	row1437;row1471;row1513	row1437_M+H[1+];row1471_M(C13)+H[1+];row1513_M+Na[1+]	C00055	CMP
E273	row1456	row1456_M+H[1+]	C16548	N,N-Didesmethyltamoxifen
E274	row1466;row1480	row1466_M+H[1+];row1480_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E275	row1467;row1481	row1467_M+H[1+];row1481_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E280	row1540	row1540_M+H[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E282	row1545	row1545_M+Na[1+]	C02355	2',3'-Cyclic UMP
E285	row1609;row1927	row1609_M+H[1+];row1927_M+Na[1+]	C00130	IMP
E287	row1633;row1694	row1633_M+H[1+];row1694_M(C13)+H[1+]	C00170	5-Methylthioadenosine
E290	row1646	row1646_M+Na[1+]	CE5922	
E293	row1716	row1716_M+H[1+]	CE5525	12-oxo-20-carboxy-leukotriene B4
E294	row1675;row1676;row1677	row1675_M+H[1+];row1676_M+H[1+];row1677_M+H[1+]	CE5868	N-acetyl-seryl-aspartate
E296	row1744	row1744_M+H[1+]	CE6248;CE6247;CE2569;CE2568;CE5662	20-OH-hepoxilin A3$5,12,20-TriHETE$15-epi-lipoxin B4$15-epi-lipoxin A4$13,14-dihydro-15-oxo-lipoxin A4
E297	row1745	row1745_M+H[1+]	CE6248;CE6247;CE2569;CE2568;CE5662	20-OH-hepoxilin A3$5,12,20-TriHETE$15-epi-lipoxin B4$15-epi-lipoxin A4$13,14-dihydro-15-oxo-lipoxin A4
E300	row1828;row1829;row1830;row1831	row1828_M+Na[1+];row1829_M+Na[1+];row1830_M+Na[1+];row1831_M+Na[1+]	C00272	Tetrahydrobiopterin
E301	row1832	row1832_M+Na[1+]	C00272	Tetrahydrobiopterin
E302	row1835	row1835_M+Na[1+]	C05399	Melibiitol; 6-O-alpha-D-Galactosyl-D-glucitol
E303	row1856;row1857;row1891;row2741	row1856_M[1+];row1857_M[1+];row1891_M+H[1+];row2741_M+Na[1+]	C04555	3beta-Hydroxyandrost-5-en-17-one 3-sulfate; Dehydroepiandrosterone sulfate
E305	row1856;row1857	row1856_M+H[1+];row1857_M+H[1+]	tststerones	testosterone sulfate
E306	row1858	row1858_M+H[1+]	tststerones	testosterone sulfate
E310	row1900	row1900_M+H[1+]	C01137	S-Adenosylmethioninamine
E311	row1915	row1915_M+Na[1+]	CE5141	
E316	row1975	row1975_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E319	row2004;row2048	row2004_M+H[1+];row2048_M(C13)+H[1+]	C00015	UDP
E320	row2005	row2005_M+H[1+]	C00015	UDP
E321	row2033	row2033_M+H[1+]	CE5079	1alpha-hydroxy-23-carboxy-24,25,26,27-tetranorvitamin D3
E326	row2051	row2051_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E328	row2057;row2452	row2057_M+Na[1+];row2452_M+H[1+]	mn;C00611	beta-1,4-mannose-N-acetylglucosamine$N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
E329	row2453	row2453_M+H[1+]	mn;C00611	beta-1,4-mannose-N-acetylglucosamine$N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
E330	row2064;row2074;row2112	row2064_M[1+];row2074_M[1+];row2112_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E334	row3464;row3704	row3464_M+HCOONa[1+];row3704_M+H[1+]	C02739	1-(5-Phospho-D-ribosyl)-ATP; Phosphoribosyl-ATP; N1-(5-Phospho-D-ribosyl)-ATP; 1-(5-Phosphoribosyl)-ATP
E336	row2131	row2131_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E338	row2149	row2149_M+H[1+]	CE2863	neurotensin 11-13
E341	row2143	row2143_M+Na[1+]	CE5946	10,11-dihydro-20-trihydroxy-leukotriene B4
E342	row2144	row2144_M+Na[1+]	CE5946	10,11-dihydro-20-trihydroxy-leukotriene B4
E345	row2197	row2197_M+Na[1+]	C01344	dIDP; 2'-Deoxyinosine-5'-diphosphate; 2'-Deoxyinosine 5'-diphosphate
E356	row2366;row2386;row2957	row2366_M+H[1+];row2386_M(C13)+H[1+];row2957_M+Na[1+]	C00504	Folate
E357	row2413;row2431;row2996	row2413_M+H[1+];row2431_M(C13)+H[1+];row2996_M+Na[1+]	C00035	GDP
E359	row2480	row2480_M+Na[1+]	lneldccrn;lnlccrn	Linoelaidyl carnitine$Linoleyl carnitine
E360	row2487	row2487_M+H[1+]	C00021	S-Adenosyl-L-homocysteine
E361	row2488	row2488_M+H[1+]	C00570	CDPethanolamine
E362	row2516;row2558	row2516_M+H[1+];row2558_M(C13)+H[1+]	CE5956	trans,trans,cis-geranyl-geranyl-PP
E364	row2537;row2570;row3027	row2537_M+H[1+];row2570_M(C13)+H[1+];row3027_M+Na[1+]	C00307	CDPcholine
E369	row2657	row2657_M+Na[1+]	c226crn	cervonyl carnitine
E371	row2711	row2711_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E377	row2819	row2819_M+H[1+]	C11173	SN-38
E378	row2822	row2822_M+Na[1+]	C05963	
E379	row2823	row2823_M+Na[1+]	C05963	
E380	row2824;row2825	row2824_M+Na[1+];row2825_M+Na[1+]	C05963	
E382	row2955	row2955_M+H[1+]	C04230	Lysophosphatidylcholine
E383	row3020	row3020_M+H[1+]	C04317	1-Alkyl-2-lyso-sn-glycero-3-phosphocholine
E385	row3065	row3065_M+Na[1+]	tmndnccrn	Timnodonyl carnitine
E386	row3081	row3081_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine
E391	row3122	row3122_M+H[1+]	CE2872;CE2866	3',5'-diiodo-L-thyronine$3,3'-diiodo-L-thyronine
E394	row3193;row3576	row3193_M+H[1+];row3576_M+Na[1+]	C00167	UDP-D-glucuronate
E399	row3302	row3302_M+H[1+]	C03428	Presqualene diphosphate
E400	row3331;row3735	row3331_M+H[1+];row3735_M+Na[1+]	C00760	Cellulose; (1,4-beta-D-Glucosyl)n; (1,4-beta-D-Glucosyl)n+1; (1,4-beta-D-Glucosyl)n-1; 1,4-beta-D-Glucan; Microcrystalline cellulose
E401	row3337;row3879	row3337_M+Na[1+];row3879_M+H[1+]	C00029;C00052	UDPglucose$UDPgalactose
E402	row3372;row3378;row3712	row3372_M+H[1+];row3378_M(C13)+H[1+];row3712_M+Na[1+]	C00325	GDP-L-fucose
E404	row3405	row3405_M+H[1+]	C02744	Psychosine sulfate
E405	row3437;row3448;row3627	row3437_M+H[1+];row3448_M(C13)+H[1+];row3627_M+Na[1+]	C00882	Dephospho-CoA
E407	row3450;row3460;row3535	row3450_M+H[1+];row3460_M(C13)+H[1+];row3535_M+Na[1+]	C00016	Flavin adenine dinucleotide oxidized
E408	row3592;row3593;row3793;row3794;row3795	row3592_M+H[1+];row3593_M+H[1+];row3793_M+Na[1+];row3794_M+Na[1+];row3795_M+Na[1+]	m2mn	(alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine
E409	row3621	row3621_M+H[1+]	C00096	GDP-D-mannose
E410	row3631;row3658;row3893	row3631_M+H[1+];row3658_M(C13)+H[1+];row3893_M+Na[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E411	row3739;row3747	row3739_M+H[1+];row3747_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E412	row3740	row3740_M+H[1+]	C00128	CMP-N-acetylneuraminate
E416	row3957	row3957_M+H[1+]	C05981	phosphatidylinositol-3,4,5-trisphosphate 
