pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Parathio degradation	0	0	0.04092093101420049			
Propanoate metabolism	0	2	0.04092093101420049			
Blood Group Biosynthesis	0	0	0.04092093101420049			
Electron transport chain	0	0	0.04092093101420049			
Vitamin H (biotin) metabolism	0	0	0.04092093101420049			
Biopterin metabolism	0	2	0.04092093101420049			
Vitamin E metabolism	0	1	0.04092093101420049			
Androgen and estrogen biosynthesis and metabolism	0	2	0.04092093101420049			
Glycine, serine, alanine and threonine metabolism	0	6	0.04092093101420049			
Caffeine metabolism	0	0	0.04092093101420049			
Lipoate metabolism	0	0	0.04092093101420049			
Heparan sulfate biosynthesis	0	0	0.04092093101420049			
Drug metabolism - cytochrome P450	0	10	0.04092093101420049			
Vitamin B9 (folate) metabolism	0	3	0.04092093101420049			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.04092093101420049			
Urea cycle/amino group metabolism	0	12	0.04092093101420049			
De novo fatty acid biosynthesis	0	2	0.04092093101420049			
Vitamin A (retinol) metabolism	0	2	0.04092093101420049			
Valine, leucine and isoleucine degradation	0	1	0.04092093101420049			
Fatty Acid Metabolism	0	1	0.04092093101420049			
Glycosaminoglycan degradation	0	0	0.04092093101420049			
Fatty acid oxidation	0	0	0.04092093101420049			
Fructose and mannose metabolism	0	6	0.04092093101420049			
ROS Detoxification	0	0	0.04092093101420049			
Xenobiotics metabolism	0	0	0.04092093101420049			
Saturated fatty acids beta-oxidation	0	0	0.04092093101420049			
CoA Catabolism	0	1	0.04092093101420049			
Omega-3 fatty acid metabolism	0	0	0.04092093101420049			
Butanoate metabolism	0	3	0.04092093101420049			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.04092093101420049			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.04092093101420049			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	6	0.04092093101420049			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	5	0.04092093101420049			
Geraniol degradation	0	0	0.04092093101420049			
D4&E4-neuroprostanes formation	0	3	0.04092093101420049			
Vitamin D	0	0	0.04092093101420049			
Dynorphin metabolism	0	0	0.04092093101420049			
Heparan sulfate degradation	0	2	0.04092093101420049			
Fatty acid oxidation, peroxisome	0	0	0.04092093101420049			
Polyunsaturated fatty acid biosynthesis	0	0	0.04092093101420049			
Purine metabolism	0	10	0.04092093101420049			
Alanine and Aspartate Metabolism	0	4	0.04092093101420049			
Glutathione Metabolism	0	3	0.04092093101420049			
Keratan sulfate biosynthesis	0	0	0.04092093101420049			
TCA cycle	0	2	0.04092093101420049			
3-Chloroacrylic acid degradation	0	0	0.04092093101420049			
Arachidonic acid metabolism	0	4	0.04092093101420049			
Sphingolipid metabolism	0	0	0.04092093101420049			
O-Glycan biosynthesis	0	0	0.04092093101420049			
Glycosphingolipid metabolism	0	1	0.04092093101420049			
Limonene and pinene degradation	0	0	0.04092093101420049			
Arginine and Proline Metabolism	0	7	0.04092093101420049			
Proteoglycan biosynthesis	0	0	0.04092093101420049			
Vitamin K metabolism	0	0	0.04092093101420049			
Glycerophospholipid metabolism	0	6	0.04092093101420049			
Glutamate metabolism	0	1	0.04092093101420049			
Porphyrin metabolism	0	1	0.04092093101420049			
Benzoate degradation via CoA ligation	0	0	0.04092093101420049			
Prostaglandin formation from arachidonate	0	3	0.04092093101420049			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.04092093101420049			
Vitamin B6 (pyridoxine) metabolism	0	2	0.04092093101420049			
Pentose and Glucuronate Interconversions	0	1	0.04092093101420049			
Atrazine degradation	0	0	0.04092093101420049			
N-Glycan Degradation	0	2	0.04092093101420049			
Leukotriene metabolism	0	5	0.04092093101420049			
Vitamin B12 (cyanocobalamin) metabolism	0	1	0.04092093101420049			
Fatty acid activation	0	1	0.04092093101420049			
Carbon fixation	0	1	0.04092093101420049			
Nucleotide Sugar Metabolism	0	1	0.04092093101420049			
Ubiquinone Biosynthesis	0	2	0.04092093101420049			
1- and 2-Methylnaphthalene degradation	0	0	0.04092093101420049			
Pyrimidine metabolism	0	12	0.04092093101420049			
Aspartate and asparagine metabolism	0	7	0.04092093101420049			
Nitrogen metabolism	0	1	0.04092093101420049			
Drug metabolism - other enzymes	0	3	0.04092093101420049			
Aminosugars metabolism	0	3	0.04092093101420049			
Tyrosine metabolism	0	20	0.04092093101420049			
Beta-Alanine metabolism	0	2	0.04092093101420049			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.04092093101420049			
C21-steroid hormone biosynthesis and metabolism	0	1	0.04092093101420049			
Starch and Sucrose Metabolism	0	2	0.04092093101420049			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.04092093101420049			
Omega-6 fatty acid metabolism	0	1	0.04092093101420049			
Phytanic acid peroxisomal oxidation	0	0	0.04092093101420049			
Pentose phosphate pathway	0	7	0.04092093101420049			
Methionine and cysteine metabolism	0	5	0.04092093101420049			
Lysine metabolism	0	5	0.04092093101420049			
Selenoamino acid metabolism	0	0	0.04092093101420049			
