pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Leukotriene metabolism	1	6	0.4244181161246954	E391		
Tryptophan metabolism	4	21	0.4272750189059743	E63,E282,E223,E85	,,C00021,C00954/C05634	$$S-Adenosyl-L-homocysteine$Indole-3-acetate/5-Hydroxyindoleacetaldehyde
Keratan sulfate biosynthesis	1	7	0.4389547096882615	E501		
O-Glycan biosynthesis	1	7	0.4389547096882615	E501		
Purine metabolism	2	13	0.4436601966221326	E163,E485	,	$
Sialic acid metabolism	1	8	0.4491219225275187	E501		
Glutathione Metabolism	1	8	0.4491219225275187	E127		
Phosphatidylinositol phosphate metabolism	1	8	0.4491219225275187	E327		
N-Glycan biosynthesis	2	14	0.45038232081337704	E501,E362	,	$
Glycosphingolipid biosynthesis - lactoseries	1	9	0.45559196706159144	E501		
Blood Group Biosynthesis	1	9	0.45559196706159144	E501		
Glycosphingolipid biosynthesis - neolactoseries	1	9	0.45559196706159144	E501		
Fructose and mannose metabolism	1	10	0.45878497605243257	E261		
Glycosphingolipid biosynthesis - globoseries	1	11	0.46088563986219644	E501		
Arginine and Proline Metabolism	1	11	0.46088563986219644	E26	C02714	N-Acetylputrescine
Glycosphingolipid metabolism	1	14	0.46475086127216203	E501		
Galactose metabolism	1	15	0.46517099403411477	E470		
Vitamin D3 (cholecalciferol) metabolism	0	1	0.46584320645323923			
Hyaluronan Metabolism	0	4	0.46584320645323923			
Glycolysis and Gluconeogenesis	0	5	0.46584320645323923			
R Group Synthesis	0	1	0.46584320645323923			
C5-Branched dibasic acid metabolism	0	2	0.46584320645323923			
Chondroitin sulfate degradation	0	0	0.46584320645323923			
Di-unsaturated fatty acid beta-oxidation	0	1	0.46584320645323923			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.46584320645323923			
Linoleate metabolism	0	5	0.46584320645323923			
Hexose phosphorylation	0	4	0.46584320645323923			
Vitamin B2 (riboflavin) metabolism	0	1	0.46584320645323923			
Glycerolipid metabolism	0	0	0.46584320645323923			
Carnitine shuttle	0	4	0.46584320645323923			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.46584320645323923			
Alkaloid biosynthesis II	0	1	0.46584320645323923			
Vitamin B1 (thiamin) metabolism	0	1	0.46584320645323923			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.46584320645323923			
Parathio degradation	0	0	0.46584320645323923			
Propanoate metabolism	0	2	0.46584320645323923			
Electron transport chain	0	0	0.46584320645323923			
Vitamin H (biotin) metabolism	0	1	0.46584320645323923			
Vitamin E metabolism	0	1	0.46584320645323923			
Caffeine metabolism	0	0	0.46584320645323923			
Lipoate metabolism	0	1	0.46584320645323923			
Heparan sulfate biosynthesis	0	0	0.46584320645323923			
De novo fatty acid biosynthesis	0	0	0.46584320645323923			
Vitamin A (retinol) metabolism	0	3	0.46584320645323923			
Glycosaminoglycan degradation	0	0	0.46584320645323923			
Fatty acid oxidation	0	1	0.46584320645323923			
ROS Detoxification	0	0	0.46584320645323923			
Saturated fatty acids beta-oxidation	0	1	0.46584320645323923			
Omega-3 fatty acid metabolism	0	0	0.46584320645323923			
Mono-unsaturated fatty acid beta-oxidation	0	1	0.46584320645323923			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.46584320645323923			
Geraniol degradation	0	0	0.46584320645323923			
D4&E4-neuroprostanes formation	0	0	0.46584320645323923			
Vitamin D	0	0	0.46584320645323923			
Dynorphin metabolism	0	0	0.46584320645323923			
Heparan sulfate degradation	0	0	0.46584320645323923			
Fatty acid oxidation, peroxisome	0	0	0.46584320645323923			
Polyunsaturated fatty acid biosynthesis	0	0	0.46584320645323923			
TCA cycle	0	3	0.46584320645323923			
3-Chloroacrylic acid degradation	0	0	0.46584320645323923			
Arachidonic acid metabolism	0	4	0.46584320645323923			
Sphingolipid metabolism	0	0	0.46584320645323923			
Limonene and pinene degradation	0	0	0.46584320645323923			
Proteoglycan biosynthesis	0	5	0.46584320645323923			
Vitamin K metabolism	0	0	0.46584320645323923			
Porphyrin metabolism	0	6	0.46584320645323923			
Benzoate degradation via CoA ligation	0	0	0.46584320645323923			
Prostaglandin formation from arachidonate	0	0	0.46584320645323923			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	1	0.46584320645323923			
Atrazine degradation	0	0	0.46584320645323923			
Fatty acid activation	0	1	0.46584320645323923			
Carbon fixation	0	1	0.46584320645323923			
Nucleotide Sugar Metabolism	0	1	0.46584320645323923			
1- and 2-Methylnaphthalene degradation	0	0	0.46584320645323923			
Nitrogen metabolism	0	1	0.46584320645323923			
Drug metabolism - other enzymes	0	1	0.46584320645323923			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.46584320645323923			
C21-steroid hormone biosynthesis and metabolism	0	5	0.46584320645323923			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.46584320645323923			
Omega-6 fatty acid metabolism	0	0	0.46584320645323923			
Phytanic acid peroxisomal oxidation	0	0	0.46584320645323923			
