EID	massfeature_rows	str_row_ion	compounds	compound_names
E53	row213	row213_M+Na[1+]	C02670;C00072;glac	D-glucurono-6,3-lactone$L-Ascorbate$D-glucurono-6,3-lactone
E54	row214	row214_M+Na[1+]	C00438	N-Carbamoyl-L-aspartate
E58	row234	row234_M+H[1+]	C12215	Iminoerythrose 4-phosphate; Imino-D-erythrose 4-phosphate
E59	row235;row259	row235_M+H[1+];row259_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol
E61	row242	row242_M+H[1+]	C00108	Anthranilate
E63	row550;row551	row550_M+Na[1+];row551_M+Na[1+]	C00900;C06010	2-Acetolactate$(S)-2-Acetolactate; (S)-2-Hydroxy-2-methyl-3-oxobutanoate
E64	row255;row256	row255_M+Na[1+];row256_M+Na[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone
E65	row460;row489	row460_M+H[1+];row489_M(C13)+H[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone
E66	row262	row262_M+Na[1+]	C00122	Fumarate
E71	row305	row305_M+H[1+]	C05828	3-Methylimidazoleacetic acid
E75	row1217	row1217_M+H[1+]	C01762	Xanthosine
E77	row1218	row1218_M+H[1+]	C01762	Xanthosine
E81	row366	row366_M+H[1+]	C01045;C01042	N-Formyl-L-glutamate$N-Acetyl-L-aspartate
E82	row367;row402	row367_M+H[1+];row402_M(C13)+H[1+]	C01045;C01042	N-Formyl-L-glutamate$N-Acetyl-L-aspartate
E85	row370	row370_M+H[1+]	C05130	Imidazole-4-acetaldehyde; Imidazole acetaldehyde
E86	row1208	row1208_M+Na[1+]	C16576;C01516	Norcodeine; N-Desmethylcodeine$Morphine
E89	row377	row377_M+H[1+]	C00380	Cytosine
E91	row392	row392_M+Na[1+]	C06608	Diethylphosphoric acid; O,O-Diethylphosphoric acid
E93	row393;row394	row393_M+Na[1+];row394_M+Na[1+]	C00256;C01013;C00186;C00184	D-Lactate$3-Hydroxypropanoate; 3-Hydroxypropanoic acid; 3-Hydroxypropionate; 3-Hydroxypropionic acid; Hydracrylic acid$L-Lactate$Dihydroxyacetone
E94	row403;row428	row403_M[1+];row428_M+H[1+]	C06006	(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate
E95	row406;row430	row406_M+H[1+];row430_M(C13)+H[1+]	C03239;C02946;C04076	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate$4-Acetamidobutanoate$L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde
E96	row426	row426_M+H[1+]	C02512;C00429	Beta cyanoalanine$5,6-dihydrouracil
E102	row1003	row1003_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E103	row446;row447	row446_M+Na[1+];row447_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine
E104	row453;row469	row453_M+H[1+];row469_M(C13)+H[1+]	C01180	2-keto-4-methylthiobutyrate
E105	row460;row733	row460_M+Na[1+];row733_M+HCOONa[1+]	CE2026	3-methylcrotonoylglycine
E108	row482	row482_M+H[1+]	C00259;C00309;C00312;C00310;C00121;C00181	L-Arabinose$D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose$L-Xylulose$D-Xylulose$D-Ribose$D-Xylose
E114	row500	row500_M+H[1+]	CE5665	leukoaminochrome
E115	row522	row522_M+H[1+]	C00606	3-Sulfino-L-alanine
E116	row524;row547	row524_M+H[1+];row547_M(C13)+H[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E118	row524	row524_M+Na[1+]	CE4970;CE4968	2-methylbutyrylglycine$isovalerylglycine
E119	row540	row540_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E124	row555	row555_M+H[1+]	C00082;CE2174	L-Tyrosine$
E127	row572;row573	row572_M+H[1+];row573_M+H[1+]	C00135	L-Histidine
E128	row582;row583;row584	row582_M+Na[1+];row583_M+Na[1+];row584_M+Na[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E129	row586;row616	row586_M+H[1+];row616_M(C13)+H[1+]	C00295	Orotate
E130	row595	row595_M+Na[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline
E131	row596	row596_M+Na[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline
E136	row632	row632_M+Na[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E137	row644;row659	row644_M+H[1+];row659_M(C13)+H[1+]	C00643	5-Hydroxy-L-tryptophan
E140	row659	row659_M+H[1+]	C01074;C00645;C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc$N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose$N-Acetyl-D-glucosamine
E141	row660	row660_M+Na[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate
E142	row1386;row684	row1386_M+H[1+];row684_M(C13)+H[1+]	C00214	Thymidine
E146	row712;row746	row712_M+H[1+];row746_M(C13)+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
E148	row714	row714_M+H[1+]	C00299	Uridine
E149	row715	row715_M+H[1+]	C00299	Uridine
E150	row716;row717	row716_M+H[1+];row717_M+H[1+]	C00299	Uridine
E156	row750	row750_M+H[1+]	C04225	(Z)-But-2-ene-1,2,3-tricarboxylate; cis-2-Methylaconitate
E159	row765	row765_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate
E162	row788	row788_M+H[1+]	C00931	Porphobilinogen
E163	row790;row791;row877	row790_M+Na[1+];row791_M+Na[1+];row877_M(C13)+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E164	row803	row803_M+Na[1+]	C00248	Lipoamide; Thioctic acid amide
E170	row851;row867	row851_M+H[1+];row867_M(C13)+H[1+]	C00526	Deoxyuridine
E172	row833;row848	row833_M+H[1+];row848_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid
E175	row2279;row2294	row2279_M+H[1+];row2294_M(C13)+H[1+]	CE1665	gama-glutamylglutathione
E177	row874;row908	row874_M+H[1+];row908_M(C13)+H[1+]	C00669	gamma-L-Glutamyl-L-cysteine
E178	row904	row904_M+H[1+]	C06606	Paraoxon; O,O-Diethyl-O-p-nitrophenylphosphoric acid
E180	row896	row896_M+H[1+]	C03492	D-4'-Phosphopantothenate
E181	row897	row897_M+H[1+]	C03492	D-4'-Phosphopantothenate
E182	row1638	row1638_M+Na[1+]	C03492	D-4'-Phosphopantothenate
E183	row898	row898_M+Na[1+]	C01449	Queuine; Base Q
E190	row952	row952_M+Na[1+]	C00831	Pantetheine; (R)-Pantetheine
E191	row963	row963_M+H[1+]	C01736;C05512	Nebularine; Purine riboside; N-D-Ribosylpurine$Deoxyinosine
E201	row1091	row1091_M+Na[1+]	C00670	sn-Glycero-3-phosphocholine
E204	row1111	row1111_M+Na[1+]	C06054	2-Oxo-3-hydroxy-4-phosphobutanoate; alpha-Keto-3-hydroxy-4-phosphobutyrate; (3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate
E205	row1114;row1154	row1114_M+H[1+];row1154_M(C13)+H[1+]	C00219	arachidonic acid
E207	row1126;row1127	row1126_M+H[1+];row1127_M+H[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E208	row1128;row1129;row1130	row1128_M+H[1+];row1129_M+H[1+];row1130_M+H[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E209	row1126;row1127	row1126_M+Na[1+];row1127_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E210	row1128;row1129;row1130	row1128_M+Na[1+];row1129_M+Na[1+];row1130_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E213	row1139;row1303;row1339	row1139_M+Na[1+];row1303_M+H[1+];row1339_M(C13)+H[1+]	CE5868	N-acetyl-seryl-aspartate
E215	row1181	row1181_M+H[1+]	C00387	Guanosine
E219	row1172	row1172_M+H[1+]	C02355	2',3'-Cyclic UMP
E222	row1182	row1182_M+H[1+]	C03242	(8Z,11Z,14Z)-Icosatrienoic acid; Dihomo-gamma-linolenic acid; (Z,Z,Z)-8,11,14-Eicosatrienoic acid; (Z,Z,Z)-8,11,14-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoate; (Z,Z,Z)-8,11,14-Icosatrienoate; 8,11,14-Eicosatrienoate; 8,11,14-Icosatrienoate
E225	row1210	row1210_M+H[1+]	CE5307;CE5319	3-oxo-10(R)-hydroxy-octadeca-6E,8E,12Z-trienoate$3-oxo-10(S)-hydroxy-octadeca-6E,8E,12Z-trienoate
E228	row1233	row1233_M+H[1+]	C01236	6-phospho-D-glucono-1,5-lactone
E230	row1246	row1246_M+Na[1+]	CE5860	
E237	row1367;row1372	row1367_M+H[1+];row1372_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E238	row1373	row1373_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E239	row1374	row1374_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E241	row1291	row1291_M+H[1+]	CE5528	
E243	row1301	row1301_M+H[1+]	C00103;CE3075;C04006;C00275;C05345;C01097;C01094;C03546;C00092;C00085;C00636;C00446;C01172;C01177;C03862	D-Glucose 1-phosphate$sorbitol 3-phosphate$1D-myo-Inositol 3-phosphate$D-Mannose 6-phosphate$beta-D-Fructose 6-phosphate$D-Tagatose 6-phosphate$D-Fructose 1-phosphate$1D-myo-Inositol 4-phosphate$D-Glucose 6-phosphate; Glucose 6-phosphate; Robison ester$D-Fructose 6-phosphate$D-Mannose 1-phosphate$alpha-D-Galactose 1-phosphate$beta-D-glucose 6-phosphate$1D-myo-Inositol 1-phosphate$Dolichyl phosphate D-mannose
E246	row1343;row1441	row1343_M+Na[1+];row1441_M+H[1+]	C03406	N-(L-Arginino)succinate; 2-(Nomega-L-Arginino)succinate; L-Argininosuccinate; L-Argininosuccinic acid; L-Arginosuccinic acid
E248	row1345	row1345_M+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E250	row1356	row1356_M+Na[1+]	C06604	Parathion; O,O-Diethyl O-p-nitrophenyl phosphorothioate; Thiophos; DNTP
E255	row1395	row1395_M+Na[1+]	C07646	Carboxyphosphamide; Carboxycyclophosphamide
E257	row1998	row1998_M+Na[1+]	C06157	[Dihydrolipoyllysine-residue succinyltransferase] S-glutaryldihydrolipoyllysine; S-Glutaryldihydrolipoamide-E
E259	row1420	row1420_M+H[1+]	C04148;C05642	alpha-N-Phenylacetyl-L-glutamine$Formyl-N-acetyl-5-methoxykynurenamine
E261	row1431;row1462	row1431_M+H[1+];row1462_M(C13)+H[1+]	C06222;C00281	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate$Sedoheptulose 7-phosphate; altro-Heptulose 7-phosphate
E266	row2124	row2124_M+Na[1+]	C05839	cis-beta-D-Glucosyl-2-hydroxycinnamate; beta-D-Glucosyl-2-coumarinate
E267	row1498	row1498_M+Na[1+]	C16635	5'-Deoxy-5-fluorocytidine
E269	row1515	row1515_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E270	row1516	row1516_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E271	row1518	row1518_M+Na[1+]	CE5698	
E272	row1522	row1522_M+Na[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E273	row1523	row1523_M+Na[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E274	row1534	row1534_M+Na[1+]	C11736;C12739	5-Fluorodeoxyuridine; Floxuridine$5'-Deoxy-5-fluorouridine; Doxifluridine
E277	row1565	row1565_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E278	row1575	row1575_M+H[1+]	C00575	cAMP
E279	row1583	row1583_M+H[1+]	C00255	Riboflavin
E282	row1684;row1701	row1684_M+H[1+];row1701_M(C13)+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E284	row1737	row1737_M+H[1+]	CE6229	13E-tetranor-16-carboxy-LTE4
E285	row1752	row1752_M+H[1+]	C00455	NMN
E286	row1754	row1754_M+H[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E289	row1778;row2055	row1778_M+HCOONa[1+];row2055_M+Na[1+]	C00942	3',5'-Cyclic GMP
E291	row1847;row2447	row1847_M+H[1+];row2447_M+HCOONa[1+]	C00705	dCDP
E296	row1916	row1916_M+H[1+]	C05403	3-Ketolactose
E299	row1969;row2361	row1969_M+Na[1+];row2361_M+HCOONa[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E302	row2007;row2008	row2007_M+H[1+];row2008_M+H[1+]	lnlncgcrn;lnlncacrn	gamma-linolenyl carnitine$alpha-linolenyl carnitine
E304	row2126;row2127	row2126_M+H[1+];row2127_M+H[1+]	CE3086	4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid O-glucoside
E305	row2133;row2152	row2133_M+H[1+];row2152_M(C13)+H[1+]	C00224	Adenosine 5'-phosphosulfate
E306	row2156;row2157;row2158;row2169;row2170;row2171	row2156_M+H[1+];row2157_M+H[1+];row2158_M+H[1+];row2169_M(C13)+H[1+];row2170_M(C13)+H[1+];row2171_M(C13)+H[1+]	C00019	S-Adenosyl-L-methionine
E308	row2228	row2228_M+Na[1+]	C16618	6-Thioxanthine 5'-monophosphate
E309	row2246	row2246_M+Na[1+]	CE1352	17alpha-hydroxypregnenolone sulfate
E313	row2315	row2315_M+H[1+]	CE2875	3'-monoiodo-L-thyronine 4'-O-sulfate
E316	row2337	row2337_M+H[1+]	dlnlcgcrn	dihomo-gamma-linolenyl carnitine
E322	row2396	row2396_M+H[1+]	C00127	Oxidized glutathione
E326	row2490;row2509	row2490_M+H[1+];row2509_M(C13)+H[1+]	C00143	5,10-Methylenetetrahydrofolate
E335	row2780;row2781	row2780_M[1+];row2781_M+H[1+]	C02737	Phosphatidylserine
E336	row2792	row2792_M+H[1+]	C16577	Codeine-6-glucuronide
E338	row2832;row2848;row2897	row2832_M+H[1+];row2848_M(C13)+H[1+];row2897_M+Na[1+]	C14830;C01222	GDP-4-keto-6-L-deoxygalactose$GDP-4-dehydro-6-deoxy-D-mannose
