pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Drug metabolism - other enzymes	1	1	0.10789009326947316	E111		
Methionine and cysteine metabolism	3	9	0.17628770691538526	E211,E1,E157	C00021,,	S-Adenosyl-L-homocysteine$$
Glycerophospholipid metabolism	5	18	0.20208385849928578	E55,E211,E101,E418,E437	,C00021,,,	$S-Adenosyl-L-homocysteine$$$
Keratan sulfate degradation	2	6	0.20460465507100245	E469,E465	,	$
Vitamin B3 (nicotinate and nicotinamide) metabolism	2	6	0.20460465507100245	E454,E211	,C00021	$S-Adenosyl-L-homocysteine
Tryptophan metabolism	5	19	0.22628350558776572	E84,E163,E19,E211,E182	,,,C00021,	$$$S-Adenosyl-L-homocysteine$
Linoleate metabolism	2	7	0.24552558608520292	E437,E294	,	$
N-Glycan Degradation	2	7	0.24552558608520292	E390,E465	,	$
C5-Branched dibasic acid metabolism	1	3	0.2639274010587346	E23		
Bile acid biosynthesis	1	3	0.2639274010587346	E1		
Alanine and Aspartate Metabolism	1	3	0.2639274010587346	E72		
Aminosugars metabolism	2	8	0.28678262330896565	E390,E469	,	$
Pyrimidine metabolism	4	17	0.28753886228048064	E22,E287,E198,E124	,,,C02356/C01026/C00334/C05145/C01205/C03284	$$$(S)-2-Aminobutanoate; (S)-2-Aminobutanoic acid; (S)-2-Aminobutyric acid/N,N-Dimethylglycine; Dimethylglycine/4-Aminobutanoate/3-Aminoisobutyric acid; 3-Aminoisobutanoate; 3-Amino-2-methylpropanoate/D-3-Amino-isobutanoate/L-3-Amino-isobutanoate
Hyaluronan Metabolism	1	4	0.3166960759600034	E469		
Squalene and cholesterol biosynthesis	1	4	0.3166960759600034	E170		
Drug metabolism - cytochrome P450	1	4	0.3166960759600034	E100		
Vitamin B9 (folate) metabolism	1	4	0.3166960759600034	E72		
Histidine metabolism	1	5	0.3637509452987144	E211	C00021	S-Adenosyl-L-homocysteine
Androgen and estrogen biosynthesis and metabolism	1	5	0.3637509452987144	E211	C00021	S-Adenosyl-L-homocysteine
Butanoate metabolism	1	5	0.3637509452987144	E124	C02356/C01026/C00334/C05145/C01205/C03284	(S)-2-Aminobutanoate; (S)-2-Aminobutanoic acid; (S)-2-Aminobutyric acid/N,N-Dimethylglycine; Dimethylglycine/4-Aminobutanoate/3-Aminoisobutyric acid; 3-Aminoisobutanoate; 3-Amino-2-methylpropanoate/D-3-Amino-isobutanoate/L-3-Amino-isobutanoate
Proteoglycan biosynthesis	1	5	0.3637509452987144	E469		
Vitamin B6 (pyridoxine) metabolism	1	5	0.3637509452987144	E204	C00547/C00314	Norepinephrine/Pyridoxine
Beta-Alanine metabolism	1	5	0.3637509452987144	E124	C02356/C01026/C00334/C05145/C01205/C03284	(S)-2-Aminobutanoate; (S)-2-Aminobutanoic acid; (S)-2-Aminobutyric acid/N,N-Dimethylglycine; Dimethylglycine/4-Aminobutanoate/3-Aminoisobutyric acid; 3-Aminoisobutanoate; 3-Amino-2-methylpropanoate/D-3-Amino-isobutanoate/L-3-Amino-isobutanoate
Purine metabolism	3	16	0.3845895302915721	E446,E183,E356	,,	$$
Arginine and Proline Metabolism	2	11	0.3850096630535249	E37,E183	C01165/C01157/C00430/C03440/C01110,	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate$
Glycolysis and Gluconeogenesis	1	6	0.39870599109318544	E306		
Biopterin metabolism	1	6	0.39870599109318544	E35		
Porphyrin metabolism	1	6	0.39870599109318544	E37	C01165/C01157/C00430/C03440/C01110	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate
Leukotriene metabolism	1	6	0.39870599109318544	E135		
Lysine metabolism	1	6	0.39870599109318544	E211	C00021	S-Adenosyl-L-homocysteine
Keratan sulfate biosynthesis	1	7	0.4238299302579615	E469		
O-Glycan biosynthesis	1	7	0.4238299302579615	E469		
Phosphatidylinositol phosphate metabolism	1	7	0.4238299302579615	E469		
Glycosphingolipid biosynthesis - lactoseries	1	9	0.4487858163179565	E469		
Blood Group Biosynthesis	1	9	0.4487858163179565	E469		
Glycosphingolipid biosynthesis - neolactoseries	1	9	0.4487858163179565	E469		
Glycosphingolipid biosynthesis - ganglioseries	1	11	0.45878497605243257	E469		
Glycosphingolipid biosynthesis - globoseries	1	11	0.45878497605243257	E469		
Fructose and mannose metabolism	1	11	0.45878497605243257	E245		
Glycosphingolipid metabolism	1	14	0.4641626754054281	E469		
Tyrosine metabolism	3	28	0.4645828081673809	E211,E392,E204	C00021,,C00547/C00314	S-Adenosyl-L-homocysteine$$Norepinephrine/Pyridoxine
N-Glycan biosynthesis	1	15	0.46525502058650536	E469		
Galactose metabolism	1	15	0.46525502058650536	E390		
Vitamin D3 (cholecalciferol) metabolism	0	1	0.467775817158222			
R Group Synthesis	0	1	0.467775817158222			
Pyruvate Metabolism	0	2	0.467775817158222			
Sialic acid metabolism	0	7	0.467775817158222			
Chondroitin sulfate degradation	0	0	0.467775817158222			
Di-unsaturated fatty acid beta-oxidation	0	1	0.467775817158222			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.467775817158222			
Hexose phosphorylation	0	4	0.467775817158222			
Vitamin B2 (riboflavin) metabolism	0	1	0.467775817158222			
Glycerolipid metabolism	0	0	0.467775817158222			
Carnitine shuttle	0	4	0.467775817158222			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.467775817158222			
Alkaloid biosynthesis II	0	0	0.467775817158222			
Vitamin B5 - CoA biosynthesis from pantothenate	0	4	0.467775817158222			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.467775817158222			
Parathio degradation	0	0	0.467775817158222			
Propanoate metabolism	0	2	0.467775817158222			
Electron transport chain	0	0	0.467775817158222			
Vitamin H (biotin) metabolism	0	1	0.467775817158222			
Vitamin E metabolism	0	1	0.467775817158222			
Caffeine metabolism	0	0	0.467775817158222			
Lipoate metabolism	0	1	0.467775817158222			
Heparan sulfate biosynthesis	0	0	0.467775817158222			
De novo fatty acid biosynthesis	0	0	0.467775817158222			
Vitamin A (retinol) metabolism	0	3	0.467775817158222			
Fatty Acid Metabolism	0	0	0.467775817158222			
Glycosaminoglycan degradation	0	0	0.467775817158222			
Fatty acid oxidation	0	1	0.467775817158222			
ROS Detoxification	0	0	0.467775817158222			
Xenobiotics metabolism	0	5	0.467775817158222			
Saturated fatty acids beta-oxidation	0	1	0.467775817158222			
CoA Catabolism	0	3	0.467775817158222			
Omega-3 fatty acid metabolism	0	1	0.467775817158222			
Mono-unsaturated fatty acid beta-oxidation	0	1	0.467775817158222			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	3	0.467775817158222			
Geraniol degradation	0	0	0.467775817158222			
D4&E4-neuroprostanes formation	0	0	0.467775817158222			
Vitamin D	0	0	0.467775817158222			
Dynorphin metabolism	0	0	0.467775817158222			
Heparan sulfate degradation	0	0	0.467775817158222			
Fatty acid oxidation, peroxisome	0	0	0.467775817158222			
Polyunsaturated fatty acid biosynthesis	0	0	0.467775817158222			
TCA cycle	0	4	0.467775817158222			
3-Chloroacrylic acid degradation	0	0	0.467775817158222			
Arachidonic acid metabolism	0	4	0.467775817158222			
Sphingolipid metabolism	0	0	0.467775817158222			
Limonene and pinene degradation	0	0	0.467775817158222			
Vitamin K metabolism	0	0	0.467775817158222			
Benzoate degradation via CoA ligation	0	0	0.467775817158222			
Prostaglandin formation from arachidonate	0	0	0.467775817158222			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	1	0.467775817158222			
Pentose and Glucuronate Interconversions	0	6	0.467775817158222			
Atrazine degradation	0	0	0.467775817158222			
Fatty acid activation	0	1	0.467775817158222			
Carbon fixation	0	1	0.467775817158222			
Nucleotide Sugar Metabolism	0	1	0.467775817158222			
1- and 2-Methylnaphthalene degradation	0	0	0.467775817158222			
Nitrogen metabolism	0	1	0.467775817158222			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.467775817158222			
C21-steroid hormone biosynthesis and metabolism	0	4	0.467775817158222			
Starch and Sucrose Metabolism	0	10	0.467775817158222			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.467775817158222			
Omega-6 fatty acid metabolism	0	0	0.467775817158222			
Phytanic acid peroxisomal oxidation	0	0	0.467775817158222			
Pentose phosphate pathway	0	6	0.467775817158222			
Selenoamino acid metabolism	0	1	0.467775817158222			
