EID	massfeature_rows	str_row_ion	compounds	compound_names
E74	row290	row290_M+Na[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine
E77	row296;row297;row298;row757;row789	row296_M+Na[1+];row297_M+Na[1+];row298_M+Na[1+];row757_M+H[1+];row789_M(C13)+H[1+]	C05829	
E82	row310	row310_M+H[1+]	C00292	Aniline; Phenylamine; Benzenamine; Arylamine
E84	row1048	row1048_M+Na[1+]	C00954;C05634	Indole-3-acetate$5-Hydroxyindoleacetaldehyde
E86	row316	row316_M+Na[1+]	C05519;C00188	L-Allo-threonine$L-Threonine
E91	row1276;row1613	row1276_M+Na[1+];row1613_M+H[1+]	C01762	Xanthosine
E96	row370;row371	row370_M+Na[1+];row371_M+Na[1+]	C00988	2-Phosphoglycolate
E100	row377	row377_M+Na[1+]	C16595;C16587	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one$3-Carbamoyl-2-phenylpropionaldehyde
E101	row1013;row377;row394	row1013_M+Na[1+];row377_M+H[1+];row394_M(C13)+H[1+]	C01233	sn-Glycero-3-phosphoethanolamine
E102	row2513	row2513_M+H[1+]	C00695	Cholate
E109	row412;row433	row412_M+H[1+];row433_M(C13)+H[1+]	C01035	4-Guanidinobutanoate
E111	row404	row404_M+H[1+]	C07585	N-Acetylisoniazid; (N)1-Acetylisoniazid
E112	row407;row436	row407_M+H[1+];row436_M(C13)+H[1+]	C09642	(-)-Salsolinol; 6,7-Isoquinolinediol, 1,2,3,4-tetrahydro-1-methyl-, (S)-; Salsolinol
E114	row413;row452	row413_M+H[1+];row452_M(C13)+H[1+]	C05543	3-Dehydroxycarnitine
E115	row414;row453	row414_M+H[1+];row453_M(C13)+H[1+]	C05543	3-Dehydroxycarnitine
E118	row420;row456	row420_M+H[1+];row456_M(C13)+H[1+]	CE5586;C00315	dehydrospermidine$Spermidine
E122	row438;row439	row438_M+Na[1+];row439_M+Na[1+]	C00257;C00800	D-Gluconate$L-Gulonate
E124	row472;row501	row472_M+H[1+];row501_M(C13)+H[1+]	C02356;C01026;C00334;C05145;C01205;C03284	(S)-2-Aminobutanoate; (S)-2-Aminobutanoic acid; (S)-2-Aminobutyric acid$N,N-Dimethylglycine; Dimethylglycine$4-Aminobutanoate$3-Aminoisobutyric acid; 3-Aminoisobutanoate; 3-Amino-2-methylpropanoate$D-3-Amino-isobutanoate$L-3-Amino-isobutanoate
E126	row445;row503	row445_M+H[1+];row503_M(C13)+H[1+]	C03740	5-L-Glutamyl-L-alanine
E127	row446;row447;row504	row446_M+H[1+];row447_M+H[1+];row504_M(C13)+H[1+]	C03740	5-L-Glutamyl-L-alanine
E128	row1143;row448;row505	row1143_M+Na[1+];row448_M+H[1+];row505_M(C13)+H[1+]	C03740	5-L-Glutamyl-L-alanine
E129	row1144	row1144_M+Na[1+]	C03740	5-L-Glutamyl-L-alanine
E130	row449;row513	row449_M+H[1+];row513_M(C13)+H[1+]	C00978	N-Acetylserotonin; N-Acetyl-5-hydroxytryptamine
E134	row514;row556	row514_M+H[1+];row556_M(C13)+H[1+]	C00864	(R)-Pantothenate
E135	row2801;row516	row2801_M+Na[1+];row516_M+2H[2+]	CE2054;CE5976	20-carboxy-leukotriene-B4$12-oxo-10,11-dihydro-20-COOH-LTB4
E136	row517	row517_M+H[1+]	CE4888;C05578	dopaminochrome$5,6-Dihydroxyindole; DHI
E140	row1212;row2129	row1212_M+H[1+];row2129_M+Na[1+]	C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine; Saccharopine; L-Saccharopine; N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid
E144	row536	row536_M+H[1+]	C02646	4-Coumaryl alcohol; 4-Hydroxycinnamyl alcohol; p-Coumaryl alcohol
E145	row545	row545_M+Na[1+]	C05584	3-Methoxy-4-hydroxymandelate; Vanillylmandelic acid
E147	row571	row571_M+H[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate
E148	row572	row572_M+H[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate
E151	row548	row548_M+H[1+]	C00847	4-Pyridoxate; 4-Pyridoxic acid
E152	row549	row549_M+H[1+]	C00847	4-Pyridoxate; 4-Pyridoxic acid
E153	row551	row551_M+H[1+]	C01239	N-Acetyl-beta-D-glucosaminylamine
E154	row552	row552_M+Na[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate
E157	row558	row558_M+H[1+]	C00519	Hypotaurine
E159	row569;row590	row569_M+H[1+];row590_M(C13)+H[1+]	C00385	Xanthine
E163	row591	row591_M+H[1+]	C00632	3-Hydroxyanthranilate
E167	row599;row618	row599_M+H[1+];row618_M(C13)+H[1+]	C00380	Cytosine
E168	row1330	row1330_M+H[1+]	C01143	(R)-5-Diphosphomevalonate
E170	row1331;row601	row1331_M+H[1+];row601_M+2H[2+]	C01143	(R)-5-Diphosphomevalonate
E172	row621	row621_M+Na[1+]	C00049;C00402	L-Aspartate$D-Aspartate
E176	row627	row627_M+H[1+]	C03564	1-Pyrroline-2-carboxylate; 1-Pyrroline-2-carboxylic acid; delta1-Pyrroline 2-carboxylate
E182	row652	row652_M+H[1+]	C02220	2-Aminomuconate
E183	row652	row652_M+Na[1+]	C00147	Adenine
E186	row676	row676_M+H[1+]	C00141	3-Methyl-2-oxobutanoate
E188	row1593	row1593_M+H[1+]	CE1261	5-S-cysteinyldopa
E190	row702;row723;row724	row702_M+H[1+];row723_M(C13)+H[1+];row724_M(C13)+H[1+]	C00581;gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid$Guanidinoacetate
E193	row2847	row2847_M+H[1+]	C14792;C14793;C14791	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene$(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene$(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene
E194	row721	row721_M+H[1+]	C00637	Indole-3-acetaldehyde
E196	row764	row764_M+Na[1+]	C00785	Urocanate
E198	row1526;row767;row797	row1526_M+Na[1+];row767_M+H[1+];row797_M(C13)+H[1+]	C00881	Deoxycytidine
E200	row2913	row2913_M+H[1+]	CE5853	alpha-CEHC-glucuronide
E204	row785;row786	row785_M+Na[1+];row786_M+Na[1+]	C00547;C00314	Norepinephrine$Pyridoxine
E205	row787	row787_M+Na[1+]	C00547;C00314	Norepinephrine$Pyridoxine
E206	row788;row814	row788_M+H[1+];row814_M(C13)+H[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E208	row789	row789_M+H[1+]	C02712	N-Acetylmethionine
E209	row798	row798_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde
E211	row2716;row2760	row2716_M+H[1+];row2760_M(C13)+H[1+]	C00021	S-Adenosyl-L-homocysteine
E213	row832;row857	row832_M+H[1+];row857_M(C13)+H[1+]	C00153	Nicotinamide
E216	row846	row846_M+Na[1+]	C00328;C05647	L-Kynurenine$Formyl-5-hydroxykynurenamine
E219	row1719	row1719_M+Na[1+]	CE1661	gama-L-glutamyl-L-alpha-aminobutyrate
E222	row872	row872_M+H[1+]	C04185;CE5278;C01693	5,6-Dihydroxyindole-2-carboxylate; DHICA$dopachrome o-semiquinone$L-Dopachrome; 2-L-Carboxy-2,3-dihydroindole-5,6-quinone
E223	row909	row909_M+Na[1+]	C02076	sedoheptulose
E224	row910	row910_M+Na[1+]	C02076	sedoheptulose
E225	row1973	row1973_M+Na[1+]	C02355	2',3'-Cyclic UMP
E229	row959;row960	row959_M+Na[1+];row960_M+Na[1+]	C06054	2-Oxo-3-hydroxy-4-phosphobutanoate; alpha-Keto-3-hydroxy-4-phosphobutyrate; (3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate
E231	row962	row962_M+Na[1+]	C01250	N-Acetyl-L-glutamate 5-semialdehyde; 2-Acetamido-5-oxopentanoate
E233	row967	row967_M+H[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E235	row1020;row972	row1020_M(C13)+H[1+];row972_M+H[1+]	CE5860	
E237	row1022;row973	row1022_M(C13)+H[1+];row973_M+H[1+]	CE5860	
E238	row1000;row1001;row1002	row1000_M+Na[1+];row1001_M+Na[1+];row1002_M+Na[1+]	C00439	N-Formimidoyl-L-glutamate
E240	row1008	row1008_M+Na[1+]	C00062;C00792	L-Arginine$D-Arginine; D-2-Amino-5-guanidinovaleric acid
E242	row1011	row1011_M+Na[1+]	C06055	O-Phospho-4-hydroxy-L-threonine; 4-(Phosphonooxy)-threonine; 4-(Phosphonooxy)-L-threonine
E245	row1017;row1053;row2047	row1017_M+H[1+];row1053_M(C13)+H[1+];row2047_M+Na[1+]	CE2847	fructoseglycine
E246	row1052	row1052_M+H[1+]	C04692	Peptide 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine; 2-[3-Carboxy-3-(methylammonio)propyl]-L-histidine; EF-2 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine; Elongation factor 2 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine
E248	row1097	row1097_M+H[1+]	C00268;C02953;C04244	6,7-Dihydrobiopterin$7,8-Dihydrobiopterin$6-Lactoyl-5,6,7,8-tetrahydropterin
E249	row1058;row1059	row1058_M+H[1+];row1059_M+H[1+]	C07501	Felbamate
E253	row1065;row1066;row1089;row1090	row1065_M+H[1+];row1066_M+H[1+];row1089_M(C13)+H[1+];row1090_M(C13)+H[1+]	C02934;C00319	3-Dehydrosphinganine$Sphingosine
E254	row1067	row1067_M+H[1+]	C05588	L-Metanephrine
E255	row1082	row1082_M+Na[1+]	C00831	Pantetheine; (R)-Pantetheine
E260	row1140;row1162;row1163;row1164	row1140_M+H[1+];row1162_M(C13)+H[1+];row1163_M(C13)+H[1+];row1164_M(C13)+H[1+]	C00836	Sphinganine
E264	row1149	row1149_M+Na[1+]	CE5820	histidyl-prolinamide
E265	row1170	row1170_M+H[1+]	C06114	gamma-Glutamyl-beta-aminopropiononitrile; gamma-Glutamyl-3-aminopropiononitrile
E268	row1204;row1205	row1204_M+Na[1+];row1205_M+Na[1+]	C05401	3-beta-D-Galactosyl-sn-glycerol; Galactosylglycerol
E269	row1222	row1222_M+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid
E273	row2050	row2050_M+Na[1+]	C03684;C00835	6-Pyruvoyl-5,6,7,8-tetrahydropterin$Sepiapterin
E274	row1249;row1552;row1616	row1249_M+Na[1+];row1552_M+H[1+];row1616_M(C13)+H[1+]	C00387	Guanosine
E276	row1269;row1322;row2318	row1269_M+H[1+];row1322_M(C13)+H[1+];row2318_M+Na[1+]	C05711;C00475	gamma-Glutamyl-beta-cyanoalanine$Cytidine
E279	row4053;row4060	row4053_M+H[1+];row4060_M(C13)+H[1+]	C00127	Oxidized glutathione
E280	row1300	row1300_M+Na[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E281	row1301	row1301_M+Na[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E284	row1306;row1307	row1306_M+Na[1+];row1307_M+Na[1+]	C04441	Peptide 2-(3-carboxy-3-aminopropyl)-L-histidine
E285	row1311;row1312	row1311_M+Na[1+];row1312_M+Na[1+]	C05638	5-Hydroxykynurenamine
E287	row1319;row1357	row1319_M+H[1+];row1357_M(C13)+H[1+]	C00299	Uridine
E289	row1322;row2354	row1322_M+H[1+];row2354_M+Na[1+]	C00120	Biotin; D-Biotin; Vitamin H; Coenzyme R
E291	row1332	row1332_M+Na[1+]	C03838	N1-(5-Phospho-D-ribosyl)glycinamide
E294	row1363	row1363_M+Na[1+]	CE5920	
E300	row1497	row1497_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E301	row1498	row1498_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E302	row1510;row1540;row2328	row1510_M+H[1+];row1540_M(C13)+H[1+];row2328_M+Na[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E303	row1537	row1537_M+Na[1+]	C04640	2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine
E306	row1527;row1572	row1527_M+H[1+];row1572_M(C13)+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E307	row1541;row1580	row1541_M+H[1+];row1580_M(C13)+H[1+]	C01031	S-Formylglutathione
E310	row1569;row1622	row1569_M+H[1+];row1622_M(C13)+H[1+]	C00669	gamma-L-Glutamyl-L-cysteine
E320	row1726;row1727	row1726_M+H[1+];row1727_M+H[1+]	C05403	3-Ketolactose
E327	row1749	row1749_M+H[1+]	C05844	5-L-Glutamyl-taurine
E329	row1789;row1883	row1789_M+H[1+];row1883_M+Na[1+]	C00364	dTMP
E333	row1821	row1821_M+Na[1+]	C16265	N-Acetylgalactosamine 4-sulfate
E334	row1822	row1822_M+Na[1+]	C16265	N-Acetylgalactosamine 4-sulfate
E336	row1822;row1865;row1880	row1822_M[1+];row1865_M+H[1+];row1880_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E337	row1866;row1881	row1866_M+H[1+];row1881_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E341	row1826;row1870;row1932	row1826_M+H[1+];row1870_M(C13)+H[1+];row1932_M+Na[1+]	C00055	CMP
E350	row2247	row2247_M+Na[1+]	C05399	Melibiitol; 6-O-alpha-D-Galactosyl-D-glucitol
E351	row2248	row2248_M+Na[1+]	C05399	Melibiitol; 6-O-alpha-D-Galactosyl-D-glucitol
E355	row3469;row3470;row3471;row3472;row3473;row3474;row3475;row3476;row3477;row3478	row3469_M+H[1+];row3470_M+H[1+];row3471_M+H[1+];row3472_M+H[1+];row3473_M+H[1+];row3474_M+H[1+];row3475_M+H[1+];row3476_M+H[1+];row3477_M+H[1+];row3478_M+H[1+]	CE2888	3',5'-diiodothyroacetate-beta-D-glucuronoside
E356	row1965	row1965_M+H[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E358	row1977	row1977_M+Na[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E359	row2041;row2333	row2041_M+H[1+];row2333_M+Na[1+]	C00130	IMP
E362	row2071;row2127	row2071_M+H[1+];row2127_M(C13)+H[1+]	C00170	5-Methylthioadenosine
E363	row2079	row2079_M+Na[1+]	CE5922	
E369	row2233;row3057	row2233_M+H+Na[2+];row3057_M+H[1+]	C00721;C00492;strch2;C05404;C01835	Dextrin$Raffinose$starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})$D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose; D-Gal-alpha1->6D-Gal-alpha1->6D-Glucose; Manninotriose$Maltotriose; Amylotriose
E375	row2321	row2321_M+Na[1+]	CE5141	
E376	row2342;row2591	row2342_M+Na[1+];row2591_M+H[1+]	C03451	(R)-S-Lactoylglutathione
E377	row2592	row2592_M+H[1+]	C03451	(R)-S-Lactoylglutathione
E381	row2368	row2368_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E382	row2381	row2381_M+H[1+]	C05983	Propinol adenylate; Propionyladenylate
E383	row2390	row2390_M+H[1+]	C00015	UDP
E384	row2391	row2391_M+H[1+]	C00015	UDP
E385	row2392;row2961;row2962	row2392_M(C13)+H[1+];row2961_M+Na[1+];row2962_M+Na[1+]	C00112	CDP
E386	row2414	row2414_M+H[1+]	CE5079	1alpha-hydroxy-23-carboxy-24,25,26,27-tetranorvitamin D3
E388	row2424	row2424_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E390	row2429;row2691	row2429_M+Na[1+];row2691_M+H[1+]	mn;C00611	beta-1,4-mannose-N-acetylglucosamine$N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
E391	row2692	row2692_M+H[1+]	mn;C00611	beta-1,4-mannose-N-acetylglucosamine$N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
E392	row2443;row2471	row2443_M[1+];row2471_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E395	row4020	row4020_M+H[1+]	C02739	1-(5-Phospho-D-ribosyl)-ATP; Phosphoribosyl-ATP; N1-(5-Phospho-D-ribosyl)-ATP; 1-(5-Phosphoribosyl)-ATP
E398	row2478	row2478_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E399	row2492;row2571	row2492_M+Na[1+];row2571_M+H[1+]	CE6229	13E-tetranor-16-carboxy-LTE4
E400	row2493	row2493_M+H[1+]	CE2863	neurotensin 11-13
E403	row2516	row2516_M+Na[1+]	C01344	dIDP; 2'-Deoxyinosine-5'-diphosphate; 2'-Deoxyinosine 5'-diphosphate
E407	row2593;row2614	row2593_M+H[1+];row2614_M(C13)+H[1+]	C00401	Chondroitin; Chondroitin-D-glucuronate
E408	row2594;row2615	row2594_M+H[1+];row2615_M(C13)+H[1+]	C00401	Chondroitin; Chondroitin-D-glucuronate
E412	row2662;row2674;row3122	row2662_M+H[1+];row2674_M(C13)+H[1+];row3122_M+Na[1+]	C00035	GDP
E414	row2719	row2719_M+Na[1+]	CE5525	12-oxo-20-carboxy-leukotriene B4
E415	row2722;row2743;row3181	row2722_M+H[1+];row2743_M(C13)+H[1+];row3181_M+Na[1+]	C00570	CDPethanolamine
E418	row2775;row2796;row3142	row2775_M+H[1+];row2796_M(C13)+H[1+];row3142_M+Na[1+]	C00307	CDPcholine
E419	row2799	row2799_M+Na[1+]	CE5995	20-COOH-leukotriene E4
E421	row2809	row2809_M+Na[1+]	C00224	Adenosine 5'-phosphosulfate
E425	row2877	row2877_M+Na[1+]	c226crn	cervonyl carnitine
E429	row2917	row2917_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E432	row3015;row3037;row3062	row3015_M[1+];row3037_M+H[1+];row3062_M(C13)+H[1+]	C00440	5-Methyltetrahydrofolate
E433	row3644;row3651;row3771	row3644_M+H[1+];row3651_M(C13)+H[1+];row3771_M+Na[1+]	C00016	Flavin adenine dinucleotide oxidized
E437	row3096;row3117	row3096_M+H[1+];row3117_M(C13)+H[1+]	C04230	Lysophosphatidylcholine
E441	row3141	row3141_M+H[1+]	C04317	1-Alkyl-2-lyso-sn-glycero-3-phosphocholine
E443	row3172	row3172_M+Na[1+]	tmndnccrn	Timnodonyl carnitine
E444	row3186	row3186_M+Na[1+]	estroneglc;C11133	estrone glucuronide$Estrone glucuronide; Estrone 3-glucuronide; Estrone beta-D-glucuronide
E445	row3190	row3190_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine
E446	row3200	row3200_M+H[1+]	C00700	XTP
E451	row3261;row3275	row3261_M+H[1+];row3275_M(C13)+H[1+]	C00167	UDP-D-glucuronate
E453	row3371	row3371_M+H[1+]	C06197	P1,P3-Bis(5'-adenosyl) triphosphate; ApppA
E454	row3427	row3427_M+H[1+]	C00857	Deamino-NAD+
E455	row3440	row3440_M+H[1+]	C03428	Presqualene diphosphate
