pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Glycine, serine, alanine and threonine metabolism	6	19	0.1914965128980758	E405,E34,E97,E35,E223,E132	,,,,C00021,C02356/C01026/C00334/C05145/C01205/C03284	$$$$S-Adenosyl-L-homocysteine$(S)-2-Aminobutanoate; (S)-2-Aminobutanoic acid; (S)-2-Aminobutyric acid/N,N-Dimethylglycine; Dimethylglycine/4-Aminobutanoate/3-Aminoisobutyric acid; 3-Aminoisobutanoate; 3-Amino-2-methylpropanoate/D-3-Amino-isobutanoate/L-3-Amino-isobutanoate
Linoleate metabolism	2	5	0.19637005293672802	E302,E483	C00127,	Oxidized glutathione$
Vitamin B3 (nicotinate and nicotinamide) metabolism	2	5	0.19637005293672802	E226,E223	,C00021	$S-Adenosyl-L-homocysteine
Proteoglycan biosynthesis	2	5	0.19637005293672802	E490,E483	C00029/C00052,	UDPglucose/UDPgalactose$
Vitamin B6 (pyridoxine) metabolism	2	5	0.19637005293672802	E216,E217	,	$
Pentose and Glucuronate Interconversions	2	5	0.19637005293672802	E483,E362	,C00105/C01368	$UMP/3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
Glycosphingolipid biosynthesis - lactoseries	3	9	0.21662045206285185	E490,E491,E501	C00029/C00052,C00325,C00128	UDPglucose/UDPgalactose$GDP-L-fucose$CMP-N-acetylneuraminate
Blood Group Biosynthesis	3	9	0.21662045206285185	E490,E491,E501	C00029/C00052,C00325,C00128	UDPglucose/UDPgalactose$GDP-L-fucose$CMP-N-acetylneuraminate
Glycosphingolipid biosynthesis - neolactoseries	3	9	0.21662045206285185	E490,E491,E501	C00029/C00052,C00325,C00128	UDPglucose/UDPgalactose$GDP-L-fucose$CMP-N-acetylneuraminate
C5-Branched dibasic acid metabolism	1	2	0.22493908074951685	E18		
Histidine metabolism	1	2	0.22493908074951685	E223	C00021	S-Adenosyl-L-homocysteine
Ascorbate (Vitamin C) and Aldarate Metabolism	1	2	0.22493908074951685	E302	C00127	Oxidized glutathione
Androgen and estrogen biosynthesis and metabolism	2	6	0.24342492227543905	E483,E223	,C00021	$S-Adenosyl-L-homocysteine
Porphyrin metabolism	2	6	0.24342492227543905	E34,E483	,	$
Lysine metabolism	2	6	0.24342492227543905	E223,E118	C00021,	S-Adenosyl-L-homocysteine$
N-Glycan biosynthesis	4	14	0.2609024451726746	E490,E501,E491,E362	C00029/C00052,C00128,C00325,C00105/C01368	UDPglucose/UDPgalactose$CMP-N-acetylneuraminate$GDP-L-fucose$UMP/3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
Glycosphingolipid biosynthesis - globoseries	3	11	0.2902277119569784	E490,E491,E501	C00029/C00052,C00325,C00128	UDPglucose/UDPgalactose$GDP-L-fucose$CMP-N-acetylneuraminate
Biopterin metabolism	2	7	0.2902277119569784	E469,E282	C00440,	5-Methyltetrahydrofolate$
Keratan sulfate biosynthesis	2	7	0.2902277119569784	E490,E501	C00029/C00052,C00128	UDPglucose/UDPgalactose$CMP-N-acetylneuraminate
O-Glycan biosynthesis	2	7	0.2902277119569784	E490,E501	C00029/C00052,C00128	UDPglucose/UDPgalactose$CMP-N-acetylneuraminate
Arginine and Proline Metabolism	3	11	0.2902277119569784	E26,E34,E181	,,	$$
Vitamin B5 - CoA biosynthesis from pantothenate	1	3	0.29392488026216285	E136		
Bile acid biosynthesis	1	3	0.29392488026216285	E1	C00245	Taurine
Vitamin A (retinol) metabolism	1	3	0.29392488026216285	E483		
CoA Catabolism	1	3	0.29392488026216285	E136		
Alanine and Aspartate Metabolism	1	3	0.29392488026216285	E73		
Beta-Alanine metabolism	1	3	0.29392488026216285	E132	C02356/C01026/C00334/C05145/C01205/C03284	(S)-2-Aminobutanoate; (S)-2-Aminobutanoic acid; (S)-2-Aminobutyric acid/N,N-Dimethylglycine; Dimethylglycine/4-Aminobutanoate/3-Aminoisobutyric acid; 3-Aminoisobutanoate; 3-Amino-2-methylpropanoate/D-3-Amino-isobutanoate/L-3-Amino-isobutanoate
Glutathione Metabolism	2	8	0.333585412990505	E302,E127	C00127,	Oxidized glutathione$
Hyaluronan Metabolism	1	4	0.3556003697168305	E483		
Arachidonic acid metabolism	1	4	0.3556003697168305	E302	C00127	Oxidized glutathione
Purine metabolism	3	13	0.36106209562221664	E163,E383,E485	,,	$$
Aminosugars metabolism	2	9	0.37475842366187717	E466,E501	,C00128	$CMP-N-acetylneuraminate
Glycosphingolipid metabolism	3	14	0.39114360137803544	E490,E491,E501	C00029/C00052,C00325,C00128	UDPglucose/UDPgalactose$GDP-L-fucose$CMP-N-acetylneuraminate
Keratan sulfate degradation	1	5	0.4019830266364171	E497		
Butanoate metabolism	1	5	0.4019830266364171	E132	C02356/C01026/C00334/C05145/C01205/C03284	(S)-2-Aminobutanoate; (S)-2-Aminobutanoic acid; (S)-2-Aminobutyric acid/N,N-Dimethylglycine; Dimethylglycine/4-Aminobutanoate/3-Aminoisobutyric acid; 3-Aminoisobutanoate; 3-Amino-2-methylpropanoate/D-3-Amino-isobutanoate/L-3-Amino-isobutanoate
C21-steroid hormone biosynthesis and metabolism	1	5	0.4019830266364171	E483		
Pentose phosphate pathway	1	5	0.4019830266364171	E238		
Fructose and mannose metabolism	2	10	0.40517603562725824	E261,E491	,C00325	$GDP-L-fucose
Glycerophospholipid metabolism	4	19	0.4061843542559449	E327,E447,E223,E466	,,C00021,	$$S-Adenosyl-L-homocysteine$
Xenobiotics metabolism	1	6	0.42786320477270817	E483		
N-Glycan Degradation	1	6	0.42786320477270817	E497		
Leukotriene metabolism	1	6	0.42786320477270817	E391		
Tryptophan metabolism	4	21	0.43416519620199984	E63,E15,E223,E282	,,C00021,	$$S-Adenosyl-L-homocysteine$
Valine, leucine and isoleucine degradation	1	7	0.4442483824888665	E132	C02356/C01026/C00334/C05145/C01205/C03284	(S)-2-Aminobutanoate; (S)-2-Aminobutanoic acid; (S)-2-Aminobutyric acid/N,N-Dimethylglycine; Dimethylglycine/4-Aminobutanoate/3-Aminoisobutyric acid; 3-Aminoisobutanoate; 3-Amino-2-methylpropanoate/D-3-Amino-isobutanoate/L-3-Amino-isobutanoate
Sialic acid metabolism	1	8	0.4536593563566087	E501	C00128	CMP-N-acetylneuraminate
Phosphatidylinositol phosphate metabolism	1	8	0.4536593563566087	E327		
Galactose metabolism	2	15	0.4598773212335098	E490,E470	C00029/C00052,	UDPglucose/UDPgalactose$
Vitamin D3 (cholecalciferol) metabolism	0	1	0.46920426854886144			
Glycolysis and Gluconeogenesis	0	5	0.46920426854886144			
R Group Synthesis	0	1	0.46920426854886144			
Chondroitin sulfate degradation	0	0	0.46920426854886144			
Di-unsaturated fatty acid beta-oxidation	0	1	0.46920426854886144			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.46920426854886144			
Hexose phosphorylation	0	4	0.46920426854886144			
Vitamin B2 (riboflavin) metabolism	0	1	0.46920426854886144			
Squalene and cholesterol biosynthesis	0	4	0.46920426854886144			
Glycerolipid metabolism	0	0	0.46920426854886144			
Carnitine shuttle	0	4	0.46920426854886144			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.46920426854886144			
Alkaloid biosynthesis II	0	1	0.46920426854886144			
Vitamin B1 (thiamin) metabolism	0	1	0.46920426854886144			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.46920426854886144			
Parathio degradation	0	0	0.46920426854886144			
Propanoate metabolism	0	2	0.46920426854886144			
Electron transport chain	0	0	0.46920426854886144			
Vitamin H (biotin) metabolism	0	1	0.46920426854886144			
Vitamin E metabolism	0	1	0.46920426854886144			
Caffeine metabolism	0	0	0.46920426854886144			
Lipoate metabolism	0	1	0.46920426854886144			
Heparan sulfate biosynthesis	0	0	0.46920426854886144			
Drug metabolism - cytochrome P450	0	5	0.46920426854886144			
De novo fatty acid biosynthesis	0	0	0.46920426854886144			
Glycosaminoglycan degradation	0	0	0.46920426854886144			
Fatty acid oxidation	0	1	0.46920426854886144			
ROS Detoxification	0	0	0.46920426854886144			
Saturated fatty acids beta-oxidation	0	1	0.46920426854886144			
Omega-3 fatty acid metabolism	0	0	0.46920426854886144			
Mono-unsaturated fatty acid beta-oxidation	0	1	0.46920426854886144			
Geraniol degradation	0	0	0.46920426854886144			
D4&E4-neuroprostanes formation	0	0	0.46920426854886144			
Vitamin D	0	0	0.46920426854886144			
Dynorphin metabolism	0	0	0.46920426854886144			
Heparan sulfate degradation	0	0	0.46920426854886144			
Fatty acid oxidation, peroxisome	0	0	0.46920426854886144			
Polyunsaturated fatty acid biosynthesis	0	0	0.46920426854886144			
TCA cycle	0	3	0.46920426854886144			
3-Chloroacrylic acid degradation	0	0	0.46920426854886144			
Sphingolipid metabolism	0	0	0.46920426854886144			
Limonene and pinene degradation	0	0	0.46920426854886144			
Vitamin K metabolism	0	0	0.46920426854886144			
Benzoate degradation via CoA ligation	0	0	0.46920426854886144			
Prostaglandin formation from arachidonate	0	0	0.46920426854886144			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	1	0.46920426854886144			
Atrazine degradation	0	0	0.46920426854886144			
Fatty acid activation	0	1	0.46920426854886144			
Carbon fixation	0	1	0.46920426854886144			
1- and 2-Methylnaphthalene degradation	0	0	0.46920426854886144			
Nitrogen metabolism	0	1	0.46920426854886144			
Drug metabolism - other enzymes	0	1	0.46920426854886144			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.46920426854886144			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.46920426854886144			
Omega-6 fatty acid metabolism	0	0	0.46920426854886144			
Phytanic acid peroxisomal oxidation	0	0	0.46920426854886144			
