EID	massfeature_rows	str_row_ion	compounds	compound_names
E66	row350;row363;row941	row350_M+H[1+];row363_M(C13)+H[1+];row941_M+Na[1+]	C00242	Guanine
E69	row1343;row951;row962	row1343_M+Na[1+];row951_M+H[1+];row962_M(C13)+H[1+]	CN0016	Dibenzo[a,l]pyrene
E70	row1094;row354	row1094_M+H[1+];row354_M+Na[1+]	C01233	sn-Glycero-3-phosphoethanolamine
E81	row523	row523_M+H[1+]	C04221	trans-1,2-Dihydrobenzene-1,2-diol
E84	row551;row588	row551_M+H[1+];row588_M(C13)+H[1+]	C00637	Indole-3-acetaldehyde
E85	row552	row552_M+H[1+]	C00637	Indole-3-acetaldehyde
E88	row579	row579_M+Na[1+]	C00292	Aniline; Phenylamine; Benzenamine; Arylamine
E89	row598	row598_M+H[1+]	C00141	3-Methyl-2-oxobutanoate
E95	row613;row614	row613_M+H[1+];row614_M+H[1+]	C05639	4,6-Dihydroxyquinoline; Quinoline-4,6-diol
E96	row615	row615_M+H[1+]	C05639	4,6-Dihydroxyquinoline; Quinoline-4,6-diol
E97	row616;row617;row645	row616_M+H[1+];row617_M+H[1+];row645_M(C13)+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E99	row625	row625_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E100	row626	row626_M+H[1+]	C00581;gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid$Guanidinoacetate
E101	row650	row650_M+Na[1+]	C05828	3-Methylimidazoleacetic acid
E103	row667	row667_M+Na[1+]	C00329	D-Glucosamine
E104	row681;row682	row681_M+H[1+];row682_M+H[1+]	C16602;C16601;C07496	3-Hydroxycarbamazepine$2-Hydroxycarbamazepine$Carbamazepine-10,11-epoxide; Carbamazepine epoxide
E106	row1079	row1079_M+Na[1+]	C00559;C05198	Deoxyadenosine$5'-Deoxyadenosine
E107	row692	row692_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde
E108	row726;row767	row726_M+H[1+];row767_M(C13)+H[1+]	C00153	Nicotinamide
E110	row709;row744	row709_M+H[1+];row744_M(C13)+H[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate
E112	row722;row756	row722_M+H[1+];row756_M(C13)+H[1+]	C00180;C00633	Benzoate; Benzoic acid; Benzenecarboxylic acid; Phenylformic acid; Dracylic acid$4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde
E114	row1216;row739	row1216_M+Na[1+];row739_M+H[1+]	C04874;C03150	Dihydroneopterin$N-Ribosylnicotinamide
E115	row745	row745_M+Na[1+]	C01507;C00794;C01697	L-Iditol$D-Sorbitol$Galactitol
E117	row774	row774_M+H[1+]	C05660	5-Methoxyindoleacetate
E121	row1331;row1353;row1704	row1331_M+H[1+];row1353_M(C13)+H[1+];row1704_M+Na[1+]	CE6229	13E-tetranor-16-carboxy-LTE4
E123	row794;row816	row794_M+H[1+];row816_M(C13)+H[1+]	C00250	Pyridoxal
E125	row819	row819_M+H[1+]	CE3087	beta-carboline
E132	row823;row852	row823_M+H[1+];row852_M(C13)+H[1+]	C00906	5,6-Dihydrothymine
E133	row833	row833_M+Na[1+]	C00217;C00025;C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid$L-Glutamate$L-4-Hydroxyglutamate semialdehyde
E136	row844;row875	row844_M[1+];row875_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
E137	row876	row876_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
E138	row855	row855_M+Na[1+]	C00418	(R)-Mevalonate
E141	row2369	row2369_M+Na[1+]	C00721;C00492;strch2;C05404;C01835	Dextrin$Raffinose$starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})$D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose; D-Gal-alpha1->6D-Gal-alpha1->6D-Glucose; Manninotriose$Maltotriose; Amylotriose
E144	row1551;row1552	row1551_M+Na[1+];row1552_M+Na[1+]	C00378	Thiamin
E146	row905	row905_M+Na[1+]	C05711;C00475	gamma-Glutamyl-beta-cyanoalanine$Cytidine
E147	row919	row919_M+Na[1+]	C00299	Uridine
E148	row922	row922_M+H[1+]	CE2152	
E149	row923	row923_M+H[1+]	CE2152	
E150	row952	row952_M+H[1+]	C00212;C00330	Adenosine$Deoxyguanosine
E152	row947;row990	row947_M[1+];row990_M+H[1+]	C02693	Indole-3-acetamide
E153	row965;row994	row965_M+H[1+];row994_M(C13)+H[1+]	C00294	Inosine
E155	row960	row960_M+Na[1+]	CE1562	5,6-indolequinone-2-carboxylate
E157	row1460;row991	row1460_M+H[1+];row991_M+Na[1+]	C00387	Guanosine
E164	row1094	row1094_M+Na[1+]	C16595;C16587	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one$3-Carbamoyl-2-phenylpropionaldehyde
E166	row1128	row1128_M+Na[1+]	CE5820	histidyl-prolinamide
E167	row1129	row1129_M+Na[1+]	CE5820	histidyl-prolinamide
E168	row1198	row1198_M+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid
E169	row1202;row1203	row1202_M+H[1+];row1203_M+H[1+]	C00909	Leukotriene A4
E171	row1221	row1221_M+H[1+]	C00015	UDP
E173	row1244	row1244_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E174	row1254	row1254_M+H[1+]	C04805;C04742;C14749;C14748;C14778;C14770;C14771;C14769;C14768;CE5016	5-Hydroxyeicosatetraenoate$(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate; (15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate; (5Z,8Z,11Z,13E)-(15S)-15-Hydroxyicosa-5,8,11,13-tetraenoic acid; 15(S)-HETE$19(S)-HETE; (19S)-Hydroxyeicosatetraenoic acid; (19S)-Hydroxyicosatetraenoic acid; (19S)-Hydroxy arachidonic acid$20-Hydroxyeicosatetraenoic acid$16(R)-HETE; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyeicosa-5,8,11,14-tetraenoic acid; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyicosa-5,8,11,14-tetraenoic acid$11,12-EET$14,15-EET; (5Z,8Z,11Z)-14,15-Epoxyeicosa-5.8.11-trienoic acid; (5Z,8Z,11Z)-14,15-Epoxyicosa-5.8.11-trienoic acid$8,9-EET; (5Z,11Z,14Z)-8,9-Epoxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Epoxyicosa-5,11,14-trienoic acid$5,6-EET; (8Z,11Z,14Z)-5,6-Epoxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Epoxyicosa-8,11,14-trienoic acid$13,14-dihydroxy-retinol
E177	row1262	row1262_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E180	row1341;row1365	row1341_M+H[1+];row1365_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E182	row1350	row1350_M+H[1+]	C01344	dIDP; 2'-Deoxyinosine-5'-diphosphate; 2'-Deoxyinosine 5'-diphosphate
E184	row1370	row1370_M+Na[1+]	C01416	Cocaine; l-Cocain; beta-Cocain
E187	row1526	row1526_M+Na[1+]	CE5314;CE5326	8(R)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate$8(S)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate
E188	row1527	row1527_M+Na[1+]	CE5314;CE5326	8(R)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate$8(S)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate
E189	row1533	row1533_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E191	row1553	row1553_M+H[1+]	C06350	
E193	row1650	row1650_M+Na[1+]	C00695	Cholate
E197	row1691	row1691_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E198	row1717	row1717_M+Na[1+]	C01134	Pantetheine 4'-phosphate
E199	row1752	row1752_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E202	row1785	row1785_M+H[1+]	ptdcacrn	pendtadenoyl carnitine
E206	row1844	row1844_M+H[1+]	C00170	5-Methylthioadenosine
E210	row1861;row1862;row1863	row1861_M+H[1+];row1862_M+H[1+];row1863_M+H[1+]	C01346	dUDP
E213	row1896;row1905;row2028	row1896_M+H[1+];row1905_M(C13)+H[1+];row2028_M+Na[1+]	C05462;C05466	Chenodeoxyglycocholate$
E215	row1916	row1916_M+H[1+]	C00621	Dolichol diphosphate
E217	row1928;row2088	row1928_M(C13)+H[1+];row2088_M+H[1+]	C01921	glycocholate
E219	row1932	row1932_M+Na[1+]	C04840	3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate
E221	row1948;row1949;row1950;row1951;row1952;row1953;row1954;row1955;row1956;row1957;row1958;row1983	row1948_M+H[1+];row1949_M+H[1+];row1950_M+H[1+];row1951_M+H[1+];row1952_M+H[1+];row1953_M+H[1+];row1954_M+H[1+];row1955_M+H[1+];row1956_M+H[1+];row1957_M+H[1+];row1958_M+H[1+];row1983_M(C13)+H[1+]	C00458	dCTP
E222	row1965	row1965_M+Na[1+]	tmndnccrn	Timnodonyl carnitine
E230	row2178	row2178_M+Na[1+]	c226crn	cervonyl carnitine
E231	row2186	row2186_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E232	row2197;row2198;row2199;row2203;row2334	row2197_M+H[1+];row2198_M+H[1+];row2199_M+H[1+];row2203_M(C13)+H[1+];row2334_M+Na[1+]	C05463;C05465	Taurodeoxycholate$Taurochenodeoxycholate; Chenodeoxycholoyltaurine
E233	row2206;row2207	row2206_M+Na[1+];row2207_M+Na[1+]	C14847;C14848	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene$2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene
E235	row2260	row2260_M+H[1+]	C04230	Lysophosphatidylcholine
E238	row2351	row2351_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine
E241	row2438	row2438_M+Na[1+]	C05122;C15516	taurocholic acid$Taurohyocholate; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine
E245	row2522	row2522_M+Na[1+]	CE7086	leukotriene C5
