pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Hexose phosphorylation	1	3	0.11167128812704814	E115	C01507/C00794/C01697	L-Iditol/D-Sorbitol/Galactitol
Galactose metabolism	1	3	0.11167128812704814	E115	C01507/C00794/C01697	L-Iditol/D-Sorbitol/Galactitol
Leukotriene metabolism	1	3	0.11167128812704814	E169	C00909	Leukotriene A4
Aspartate and asparagine metabolism	1	3	0.11167128812704814	E47		
Histidine metabolism	1	4	0.1443576170069742	E33		
Xenobiotics metabolism	1	4	0.1443576170069742	E233		
Methionine and cysteine metabolism	1	4	0.1443576170069742	E25		
Tryptophan metabolism	2	14	0.19502562809847912	E95,E18	,	$
Pyrimidine metabolism	1	8	0.20410049575665912	E221		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.22098983278716075			
Hyaluronan Metabolism	0	1	0.22098983278716075			
N-Glycan biosynthesis	0	3	0.22098983278716075			
Glycosphingolipid biosynthesis - ganglioseries	0	1	0.22098983278716075			
R Group Synthesis	0	0	0.22098983278716075			
C5-Branched dibasic acid metabolism	0	0	0.22098983278716075			
Pyruvate Metabolism	0	0	0.22098983278716075			
Sialic acid metabolism	0	0	0.22098983278716075			
Chondroitin sulfate degradation	0	0	0.22098983278716075			
Di-unsaturated fatty acid beta-oxidation	0	0	0.22098983278716075			
Putative anti-Inflammatory metabolites formation from EPA	0	3	0.22098983278716075			
Vitamin B2 (riboflavin) metabolism	0	0	0.22098983278716075			
Squalene and cholesterol biosynthesis	0	1	0.22098983278716075			
Keratan sulfate degradation	0	1	0.22098983278716075			
Glycerolipid metabolism	0	0	0.22098983278716075			
Carnitine shuttle	0	5	0.22098983278716075			
Glycosphingolipid biosynthesis - globoseries	0	1	0.22098983278716075			
Vitamin B5 - CoA biosynthesis from pantothenate	0	2	0.22098983278716075			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.22098983278716075			
Glycosphingolipid biosynthesis - lactoseries	0	1	0.22098983278716075			
Parathio degradation	0	0	0.22098983278716075			
Propanoate metabolism	0	0	0.22098983278716075			
Blood Group Biosynthesis	0	1	0.22098983278716075			
Electron transport chain	0	0	0.22098983278716075			
Vitamin H (biotin) metabolism	0	0	0.22098983278716075			
Biopterin metabolism	0	2	0.22098983278716075			
Vitamin E metabolism	0	1	0.22098983278716075			
Androgen and estrogen biosynthesis and metabolism	0	1	0.22098983278716075			
Glycine, serine, alanine and threonine metabolism	0	3	0.22098983278716075			
Caffeine metabolism	0	0	0.22098983278716075			
Lipoate metabolism	0	0	0.22098983278716075			
Heparan sulfate biosynthesis	0	0	0.22098983278716075			
Drug metabolism - cytochrome P450	0	2	0.22098983278716075			
Vitamin B9 (folate) metabolism	0	1	0.22098983278716075			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.22098983278716075			
Urea cycle/amino group metabolism	0	10	0.22098983278716075			
De novo fatty acid biosynthesis	0	0	0.22098983278716075			
Valine, leucine and isoleucine degradation	0	4	0.22098983278716075			
Fatty Acid Metabolism	0	0	0.22098983278716075			
Glycosaminoglycan degradation	0	0	0.22098983278716075			
Fatty acid oxidation	0	0	0.22098983278716075			
ROS Detoxification	0	0	0.22098983278716075			
Saturated fatty acids beta-oxidation	0	0	0.22098983278716075			
CoA Catabolism	0	2	0.22098983278716075			
Omega-3 fatty acid metabolism	0	1	0.22098983278716075			
Butanoate metabolism	0	1	0.22098983278716075			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.22098983278716075			
Glycosphingolipid biosynthesis - neolactoseries	0	1	0.22098983278716075			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	3	0.22098983278716075			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.22098983278716075			
Geraniol degradation	0	0	0.22098983278716075			
D4&E4-neuroprostanes formation	0	0	0.22098983278716075			
Vitamin D	0	0	0.22098983278716075			
Dynorphin metabolism	0	0	0.22098983278716075			
Heparan sulfate degradation	0	0	0.22098983278716075			
Fatty acid oxidation, peroxisome	0	0	0.22098983278716075			
Polyunsaturated fatty acid biosynthesis	0	0	0.22098983278716075			
Purine metabolism	0	7	0.22098983278716075			
Alanine and Aspartate Metabolism	0	1	0.22098983278716075			
Glutathione Metabolism	0	1	0.22098983278716075			
Keratan sulfate biosynthesis	0	1	0.22098983278716075			
TCA cycle	0	0	0.22098983278716075			
3-Chloroacrylic acid degradation	0	0	0.22098983278716075			
Sphingolipid metabolism	0	0	0.22098983278716075			
O-Glycan biosynthesis	0	1	0.22098983278716075			
Glycosphingolipid metabolism	0	1	0.22098983278716075			
Limonene and pinene degradation	0	0	0.22098983278716075			
Arginine and Proline Metabolism	0	3	0.22098983278716075			
Proteoglycan biosynthesis	0	1	0.22098983278716075			
Vitamin K metabolism	0	0	0.22098983278716075			
Glutamate metabolism	0	1	0.22098983278716075			
Porphyrin metabolism	0	1	0.22098983278716075			
Phosphatidylinositol phosphate metabolism	0	1	0.22098983278716075			
Benzoate degradation via CoA ligation	0	0	0.22098983278716075			
Prostaglandin formation from arachidonate	0	0	0.22098983278716075			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.22098983278716075			
Vitamin B6 (pyridoxine) metabolism	0	2	0.22098983278716075			
Pentose and Glucuronate Interconversions	0	3	0.22098983278716075			
Atrazine degradation	0	0	0.22098983278716075			
N-Glycan Degradation	0	0	0.22098983278716075			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.22098983278716075			
Fatty acid activation	0	0	0.22098983278716075			
Carbon fixation	0	0	0.22098983278716075			
Nucleotide Sugar Metabolism	0	0	0.22098983278716075			
Ubiquinone Biosynthesis	0	1	0.22098983278716075			
1- and 2-Methylnaphthalene degradation	0	0	0.22098983278716075			
Nitrogen metabolism	0	1	0.22098983278716075			
Drug metabolism - other enzymes	0	0	0.22098983278716075			
Aminosugars metabolism	0	3	0.22098983278716075			
Tyrosine metabolism	0	15	0.22098983278716075			
Beta-Alanine metabolism	0	1	0.22098983278716075			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.22098983278716075			
C21-steroid hormone biosynthesis and metabolism	0	1	0.22098983278716075			
Starch and Sucrose Metabolism	0	3	0.22098983278716075			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.22098983278716075			
Omega-6 fatty acid metabolism	0	0	0.22098983278716075			
Phytanic acid peroxisomal oxidation	0	0	0.22098983278716075			
Pentose phosphate pathway	0	1	0.22098983278716075			
Lysine metabolism	0	2	0.22098983278716075			
Selenoamino acid metabolism	0	1	0.22098983278716075			
