pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Starch and Sucrose Metabolism	1	1	0.11847743887068314	E75	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Sialic acid metabolism	2	4	0.1358709352155281	E98,E75	C01074/C00645/C00140,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Galactose metabolism	2	4	0.1358709352155281	E98,E75	C01074/C00645/C00140,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Glycine, serine, alanine and threonine metabolism	2	5	0.17485925552474582	E203,E77	C00019,	S-Adenosyl-L-methionine$
Lysine metabolism	2	5	0.17485925552474582	E8,E203	C00322,C00019	2-Oxoadipate$S-Adenosyl-L-methionine
Glycolysis and Gluconeogenesis	1	2	0.18107722040164692	E75	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Propanoate metabolism	1	2	0.18107722040164692	E108		
Phosphatidylinositol phosphate metabolism	1	2	0.18107722040164692	E75	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Aminosugars metabolism	1	2	0.18107722040164692	E98	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Urea cycle/amino group metabolism	3	9	0.199395008822788	E29,E203,E73	,C00019,	$S-Adenosyl-L-methionine$
Pentose phosphate pathway	2	6	0.20326023023275355	E75,E72	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159,C00259/C00309/C00312/C00310/C00121/C00181	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose$L-Arabinose/D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose/L-Xylulose/D-Xylulose/D-Ribose/D-Xylose
Glutathione Metabolism	1	3	0.21720863792958575	E14		
Arginine and Proline Metabolism	2	7	0.22418284177800185	E14,E203	,C00019	$S-Adenosyl-L-methionine
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	5	0.25174355096210405	E203	C00019	S-Adenosyl-L-methionine
Ascorbate (Vitamin C) and Aldarate Metabolism	1	5	0.25174355096210405	E128		
Purine metabolism	1	6	0.2579615158390051	E72	C00259/C00309/C00312/C00310/C00121/C00181	L-Arabinose/D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose/L-Xylulose/D-Xylulose/D-Ribose/D-Xylose
Aspartate and asparagine metabolism	1	6	0.2579615158390051	E14		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.2635912948491723			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.2635912948491723			
R Group Synthesis	0	0	0.2635912948491723			
C5-Branched dibasic acid metabolism	0	0	0.2635912948491723			
Pyruvate Metabolism	0	0	0.2635912948491723			
Di-unsaturated fatty acid beta-oxidation	0	0	0.2635912948491723			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.2635912948491723			
Linoleate metabolism	0	5	0.2635912948491723			
Vitamin B2 (riboflavin) metabolism	0	0	0.2635912948491723			
Squalene and cholesterol biosynthesis	0	0	0.2635912948491723			
Glycerolipid metabolism	0	0	0.2635912948491723			
Carnitine shuttle	0	0	0.2635912948491723			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.2635912948491723			
Alkaloid biosynthesis II	0	0	0.2635912948491723			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.2635912948491723			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.2635912948491723			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.2635912948491723			
Bile acid biosynthesis	0	0	0.2635912948491723			
Parathio degradation	0	0	0.2635912948491723			
Blood Group Biosynthesis	0	0	0.2635912948491723			
Electron transport chain	0	0	0.2635912948491723			
Vitamin H (biotin) metabolism	0	0	0.2635912948491723			
Biopterin metabolism	0	1	0.2635912948491723			
Vitamin E metabolism	0	0	0.2635912948491723			
Caffeine metabolism	0	0	0.2635912948491723			
Lipoate metabolism	0	0	0.2635912948491723			
Heparan sulfate biosynthesis	0	0	0.2635912948491723			
Vitamin B9 (folate) metabolism	0	2	0.2635912948491723			
De novo fatty acid biosynthesis	0	1	0.2635912948491723			
Vitamin A (retinol) metabolism	0	3	0.2635912948491723			
Valine, leucine and isoleucine degradation	0	1	0.2635912948491723			
Fatty Acid Metabolism	0	1	0.2635912948491723			
Glycosaminoglycan degradation	0	0	0.2635912948491723			
Fatty acid oxidation	0	0	0.2635912948491723			
ROS Detoxification	0	0	0.2635912948491723			
Xenobiotics metabolism	0	0	0.2635912948491723			
Saturated fatty acids beta-oxidation	0	0	0.2635912948491723			
CoA Catabolism	0	0	0.2635912948491723			
Omega-3 fatty acid metabolism	0	0	0.2635912948491723			
Butanoate metabolism	0	3	0.2635912948491723			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.2635912948491723			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.2635912948491723			
Geraniol degradation	0	0	0.2635912948491723			
D4&E4-neuroprostanes formation	0	1	0.2635912948491723			
Vitamin D	0	0	0.2635912948491723			
Dynorphin metabolism	0	0	0.2635912948491723			
Fatty acid oxidation, peroxisome	0	0	0.2635912948491723			
Polyunsaturated fatty acid biosynthesis	0	0	0.2635912948491723			
Alanine and Aspartate Metabolism	0	4	0.2635912948491723			
Keratan sulfate biosynthesis	0	0	0.2635912948491723			
TCA cycle	0	2	0.2635912948491723			
3-Chloroacrylic acid degradation	0	0	0.2635912948491723			
Arachidonic acid metabolism	0	1	0.2635912948491723			
Sphingolipid metabolism	0	0	0.2635912948491723			
O-Glycan biosynthesis	0	0	0.2635912948491723			
Limonene and pinene degradation	0	0	0.2635912948491723			
Proteoglycan biosynthesis	0	0	0.2635912948491723			
Vitamin K metabolism	0	0	0.2635912948491723			
Glutamate metabolism	0	1	0.2635912948491723			
Porphyrin metabolism	0	1	0.2635912948491723			
Benzoate degradation via CoA ligation	0	0	0.2635912948491723			
Prostaglandin formation from arachidonate	0	1	0.2635912948491723			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.2635912948491723			
Vitamin B6 (pyridoxine) metabolism	0	0	0.2635912948491723			
Atrazine degradation	0	0	0.2635912948491723			
Fatty acid activation	0	1	0.2635912948491723			
Carbon fixation	0	0	0.2635912948491723			
Nucleotide Sugar Metabolism	0	0	0.2635912948491723			
1- and 2-Methylnaphthalene degradation	0	0	0.2635912948491723			
Pyrimidine metabolism	0	9	0.2635912948491723			
Nitrogen metabolism	0	1	0.2635912948491723			
Beta-Alanine metabolism	0	1	0.2635912948491723			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.2635912948491723			
C21-steroid hormone biosynthesis and metabolism	0	0	0.2635912948491723			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.2635912948491723			
Omega-6 fatty acid metabolism	0	0	0.2635912948491723			
Phytanic acid peroxisomal oxidation	0	0	0.2635912948491723			
Selenoamino acid metabolism	0	0	0.2635912948491723			
