EID	massfeature_rows	str_row_ion	compounds	compound_names
E109	row575;row940;row941	row575_M+H[1+];row940_M+Na[1+];row941_M+Na[1+]	C04874;C03150	Dihydroneopterin$N-Ribosylnicotinamide
E110	row581	row581_M+Na[1+]	C01507;C00794;C01697	L-Iditol$D-Sorbitol$Galactitol
E113	row611;row628	row611_M+H[1+];row628_M(C13)+H[1+]	C00250	Pyridoxal
E117	row630	row630_M+H[1+]	CE3087	beta-carboline
E122	row633;row663	row633_M+H[1+];row663_M(C13)+H[1+]	C00906	5,6-Dihydrothymine
E124	row634	row634_M+Na[1+]	C03684;C00835	6-Pyruvoyl-5,6,7,8-tetrahydropterin$Sepiapterin
E125	row649	row649_M+Na[1+]	C00217;C00025;C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid$L-Glutamate$L-4-Hydroxyglutamate semialdehyde
E128	row671	row671_M+H[1+]	C16633	5-Fluorouridine
E129	row673	row673_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
E130	row674	row674_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
E135	row694	row694_M+Na[1+]	C05711;C00475	gamma-Glutamyl-beta-cyanoalanine$Cytidine
E136	row706	row706_M+Na[1+]	C00299	Uridine
E138	row719;row720	row719_M+Na[1+];row720_M+Na[1+]	CE2153	
E139	row719;row720;row742;row743	row719_M+H[1+];row720_M+H[1+];row742_M(C13)+H[1+];row743_M(C13)+H[1+]	CE2176	3-O-methyldopa
E140	row739	row739_M+H[1+]	C00294	Inosine
E142	row742;row743	row742_M+Na[1+];row743_M+Na[1+]	C05933	N-(omega)-Hydroxyarginine
E143	row757	row757_M+H[1+]	C02693	Indole-3-acetamide
E144	row1107;row760	row1107_M+H[1+];row760_M+Na[1+]	C00387	Guanosine
E145	row780	row780_M+Na[1+]	C05839	cis-beta-D-Glucosyl-2-hydroxycinnamate; beta-D-Glucosyl-2-coumarinate
E149	row821	row821_M+Na[1+]	C00559;C05198	Deoxyadenosine$5'-Deoxyadenosine
E151	row849	row849_M+Na[1+]	C07646	Carboxyphosphamide; Carboxycyclophosphamide
E152	row865;row866	row865_M+Na[1+];row866_M+Na[1+]	CE5820	histidyl-prolinamide
E157	row949	row949_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E159	row959	row959_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E161	row1289	row1289_M+Na[1+]	CE6229	13E-tetranor-16-carboxy-LTE4
E163	row1022;row1036	row1022_M+H[1+];row1036_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E167	row1166	row1166_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E168	row1169	row1169_M+H[1+]	C07108	Tamoxifen
E169	row1197	row1197_M+H[1+]	C06350	
E171	row1280	row1280_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E172	row1323	row1323_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E174	row1340;row1341;row1342	row1340_M+H[1+];row1341_M+H[1+];row1342_M+H[1+]	C03033	beta-D-Glucuronoside; Acceptor beta-D-glucuronoside; Glucuronide; beta-D-Glucuronide
E175	row1343;row1344	row1343_M+H[1+];row1344_M+H[1+]	C03033	beta-D-Glucuronoside; Acceptor beta-D-glucuronoside; Glucuronide; beta-D-Glucuronide
E181	row1413;row1436	row1413_M+H[1+];row1436_M(C13)+H[1+]	C00170	5-Methylthioadenosine
E187	row1475	row1475_M+H[1+]	C01081	Thiamin monophosphate; Thiamine monophosphate; Thiamin phosphate; Thiamine phosphate; TMP
E194	row1593	row1593_M+Na[1+]	CE6466;CE6467;CE6465;CE6462;CE6463;CE6460;CE6461;CE6459;CE6458;CE6457;CE6455;CE6454;CE6453;CE6452;CE6456;CE6464	$$$$$$$$$$$$$$$
E196	row1706	row1706_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E197	row1728;row1729	row1728_M+H[1+];row1729_M+H[1+]	C05463;C05465	Taurodeoxycholate$Taurochenodeoxycholate; Chenodeoxycholoyltaurine
E198	row1743;row1744	row1743_M+Na[1+];row1744_M+Na[1+]	C14847;C14848	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene$2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene
E206	row2035	row2035_M+H[1+]	C00760	Cellulose; (1,4-beta-D-Glucosyl)n; (1,4-beta-D-Glucosyl)n+1; (1,4-beta-D-Glucosyl)n-1; 1,4-beta-D-Glucan; Microcrystalline cellulose
E215	row2774;row2775	row2774_M+H[1+];row2775_M+H[1+]	C05668	3-Hydroxypropionyl-CoA; 3-Hydroxypropionyl coenzyme A; 3-Hydroxypropanoyl-CoA; 3-Hydroxypropanoyl coenzymeA
E216	row2776;row2777;row2778	row2776_M+H[1+];row2777_M+H[1+];row2778_M+H[1+]	C05668	3-Hydroxypropionyl-CoA; 3-Hydroxypropionyl coenzyme A; 3-Hydroxypropanoyl-CoA; 3-Hydroxypropanoyl coenzymeA
E218	row3095;row3096	row3095_M+Na[1+];row3096_M+Na[1+]	C15980;C02939;C01033	(S)-2-Methylbutanoyl-CoA$Isovaleryl-CoA$2-Methylbutanoyl-CoA; 2-Methylbutyryl-CoA
