pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Vitamin B5 - CoA biosynthesis from pantothenate	0	3	0.05293672800604991			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	1	0.05293672800604991			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.05293672800604991			
Bile acid biosynthesis	0	0	0.05293672800604991			
Parathio degradation	0	3	0.05293672800604991			
Propanoate metabolism	0	2	0.05293672800604991			
Blood Group Biosynthesis	0	0	0.05293672800604991			
Electron transport chain	0	0	0.05293672800604991			
Vitamin H (biotin) metabolism	0	0	0.05293672800604991			
Biopterin metabolism	0	2	0.05293672800604991			
Vitamin E metabolism	0	0	0.05293672800604991			
Androgen and estrogen biosynthesis and metabolism	0	1	0.05293672800604991			
Glycine, serine, alanine and threonine metabolism	0	8	0.05293672800604991			
Caffeine metabolism	0	0	0.05293672800604991			
Lipoate metabolism	0	0	0.05293672800604991			
Heparan sulfate biosynthesis	0	0	0.05293672800604991			
Drug metabolism - cytochrome P450	0	5	0.05293672800604991			
Vitamin B9 (folate) metabolism	0	5	0.05293672800604991			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.05293672800604991			
De novo fatty acid biosynthesis	0	2	0.05293672800604991			
Vitamin A (retinol) metabolism	0	0	0.05293672800604991			
Valine, leucine and isoleucine degradation	0	2	0.05293672800604991			
Fatty Acid Metabolism	0	0	0.05293672800604991			
Glycosaminoglycan degradation	0	0	0.05293672800604991			
Fatty acid oxidation	0	0	0.05293672800604991			
Fructose and mannose metabolism	0	4	0.05293672800604991			
ROS Detoxification	0	0	0.05293672800604991			
Xenobiotics metabolism	0	0	0.05293672800604991			
Saturated fatty acids beta-oxidation	0	0	0.05293672800604991			
CoA Catabolism	0	1	0.05293672800604991			
Omega-3 fatty acid metabolism	0	0	0.05293672800604991			
Butanoate metabolism	0	3	0.05293672800604991			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.05293672800604991			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.05293672800604991			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	6	0.05293672800604991			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	4	0.05293672800604991			
Geraniol degradation	0	0	0.05293672800604991			
D4&E4-neuroprostanes formation	0	1	0.05293672800604991			
Vitamin D	0	0	0.05293672800604991			
Dynorphin metabolism	0	0	0.05293672800604991			
Heparan sulfate degradation	0	2	0.05293672800604991			
Fatty acid oxidation, peroxisome	0	0	0.05293672800604991			
Polyunsaturated fatty acid biosynthesis	0	0	0.05293672800604991			
Purine metabolism	0	15	0.05293672800604991			
Alanine and Aspartate Metabolism	0	5	0.05293672800604991			
Keratan sulfate biosynthesis	0	0	0.05293672800604991			
TCA cycle	0	3	0.05293672800604991			
3-Chloroacrylic acid degradation	0	0	0.05293672800604991			
Arachidonic acid metabolism	0	2	0.05293672800604991			
Sphingolipid metabolism	0	0	0.05293672800604991			
O-Glycan biosynthesis	0	0	0.05293672800604991			
Glycosphingolipid metabolism	0	1	0.05293672800604991			
Limonene and pinene degradation	0	0	0.05293672800604991			
Arginine and Proline Metabolism	0	8	0.05293672800604991			
Proteoglycan biosynthesis	0	0	0.05293672800604991			
Vitamin K metabolism	0	0	0.05293672800604991			
Glycerophospholipid metabolism	0	8	0.05293672800604991			
Porphyrin metabolism	0	3	0.05293672800604991			
Phosphatidylinositol phosphate metabolism	0	6	0.05293672800604991			
Benzoate degradation via CoA ligation	0	0	0.05293672800604991			
Prostaglandin formation from arachidonate	0	3	0.05293672800604991			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.05293672800604991			
Vitamin B6 (pyridoxine) metabolism	0	0	0.05293672800604991			
Pentose and Glucuronate Interconversions	0	1	0.05293672800604991			
Atrazine degradation	0	0	0.05293672800604991			
N-Glycan Degradation	0	2	0.05293672800604991			
Leukotriene metabolism	0	2	0.05293672800604991			
Vitamin B12 (cyanocobalamin) metabolism	0	1	0.05293672800604991			
Fatty acid activation	0	1	0.05293672800604991			
Carbon fixation	0	1	0.05293672800604991			
Nucleotide Sugar Metabolism	0	1	0.05293672800604991			
Ubiquinone Biosynthesis	0	2	0.05293672800604991			
1- and 2-Methylnaphthalene degradation	0	0	0.05293672800604991			
Nitrogen metabolism	0	1	0.05293672800604991			
Drug metabolism - other enzymes	0	5	0.05293672800604991			
Aminosugars metabolism	0	4	0.05293672800604991			
Tyrosine metabolism	0	17	0.05293672800604991			
Beta-Alanine metabolism	0	2	0.05293672800604991			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.05293672800604991			
C21-steroid hormone biosynthesis and metabolism	0	1	0.05293672800604991			
Starch and Sucrose Metabolism	0	2	0.05293672800604991			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.05293672800604991			
Omega-6 fatty acid metabolism	0	1	0.05293672800604991			
Phytanic acid peroxisomal oxidation	0	1	0.05293672800604991			
Pentose phosphate pathway	0	9	0.05293672800604991			
Methionine and cysteine metabolism	0	5	0.05293672800604991			
Selenoamino acid metabolism	0	0	0.05293672800604991			
