pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Glutamate metabolism	0	1	0.21006638097638855			
Porphyrin metabolism	0	0	0.21006638097638855			
Phosphatidylinositol phosphate metabolism	0	0	0.21006638097638855			
Benzoate degradation via CoA ligation	0	0	0.21006638097638855			
Prostaglandin formation from arachidonate	0	0	0.21006638097638855			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.21006638097638855			
Atrazine degradation	0	0	0.21006638097638855			
N-Glycan Degradation	0	1	0.21006638097638855			
Leukotriene metabolism	0	2	0.21006638097638855			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.21006638097638855			
Fatty acid activation	0	1	0.21006638097638855			
Carbon fixation	0	0	0.21006638097638855			
Nucleotide Sugar Metabolism	0	0	0.21006638097638855			
1- and 2-Methylnaphthalene degradation	0	0	0.21006638097638855			
Nitrogen metabolism	0	1	0.21006638097638855			
Beta-Alanine metabolism	0	1	0.21006638097638855			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.21006638097638855			
C21-steroid hormone biosynthesis and metabolism	0	0	0.21006638097638855			
Starch and Sucrose Metabolism	0	2	0.21006638097638855			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.21006638097638855			
Omega-6 fatty acid metabolism	0	0	0.21006638097638855			
Phytanic acid peroxisomal oxidation	0	0	0.21006638097638855			
Lysine metabolism	0	2	0.21006638097638855			
