pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Pentose phosphate pathway	3	5	0.011091504915553314	E57,E58,E192	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00447	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$Sedoheptulose 1,7-bisphosphate
Sialic acid metabolism	2	3	0.026048231241072178	E57,E58	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Galactose metabolism	2	3	0.026048231241072178	E57,E58	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
N-Glycan Degradation	2	3	0.026048231241072178	E57,E58	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Glyoxylate and Dicarboxylate Metabolism	1	1	0.06386017981682211	E76	C00631/C00197	D-Glycerate 2-phosphate/3-Phospho-D-glycerate
Fatty Acid Metabolism	1	1	0.06386017981682211	E139	C01595	linoleic acid (all cis C18:2) n-6
Glutathione Metabolism	1	1	0.06386017981682211	E61		
Phosphatidylinositol phosphate metabolism	2	4	0.07083438366523821	E57,E58	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Vitamin B3 (nicotinate and nicotinamide) metabolism	3	9	0.10999075707923704	E176,E132,E74	,,	$$
Di-unsaturated fatty acid beta-oxidation	1	2	0.11847743887068314	E139	C01595	linoleic acid (all cis C18:2) n-6
De novo fatty acid biosynthesis	1	2	0.11847743887068314	E139	C01595	linoleic acid (all cis C18:2) n-6
Fatty acid activation	1	2	0.11847743887068314	E139	C01595	linoleic acid (all cis C18:2) n-6
Aminosugars metabolism	1	2	0.11847743887068314	E51	C00329	D-Glucosamine
Arginine and Proline Metabolism	2	6	0.1262919082430048	E18,E61	C00073,	L-Methionine$
Tyrosine metabolism	2	7	0.14998739601714142	E81,E16	,	$
Drug metabolism - cytochrome P450	1	3	0.15082766154104696	E128		
Linoleate metabolism	1	4	0.1687253172002353	E139	C01595	linoleic acid (all cis C18:2) n-6
Lysine metabolism	1	4	0.1687253172002353	E68		
Tryptophan metabolism	3	14	0.18023695487774136	E81,E128,E94	,,	$$
Aspartate and asparagine metabolism	1	5	0.18174943282077136	E61		
Methionine and cysteine metabolism	1	6	0.18653894630703302	E18	C00073	L-Methionine
Urea cycle/amino group metabolism	1	7	0.1890597428787497	E18	C00073	L-Methionine
Purine metabolism	2	15	0.19208469876480969	E169,E170	,	$
Vitamin D3 (cholecalciferol) metabolism	0	0	0.19309301739349635			
Hyaluronan Metabolism	0	1	0.19309301739349635			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.19309301739349635			
R Group Synthesis	0	0	0.19309301739349635			
C5-Branched dibasic acid metabolism	0	1	0.19309301739349635			
Pyruvate Metabolism	0	0	0.19309301739349635			
Chondroitin sulfate degradation	0	0	0.19309301739349635			
Putative anti-Inflammatory metabolites formation from EPA	0	0	0.19309301739349635			
Vitamin B2 (riboflavin) metabolism	0	1	0.19309301739349635			
Squalene and cholesterol biosynthesis	0	0	0.19309301739349635			
Keratan sulfate degradation	0	1	0.19309301739349635			
Glycerolipid metabolism	0	0	0.19309301739349635			
Carnitine shuttle	0	0	0.19309301739349635			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.19309301739349635			
Alkaloid biosynthesis II	0	1	0.19309301739349635			
Vitamin B1 (thiamin) metabolism	0	1	0.19309301739349635			
Histidine metabolism	0	2	0.19309301739349635			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.19309301739349635			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.19309301739349635			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.19309301739349635			
Bile acid biosynthesis	0	1	0.19309301739349635			
Parathio degradation	0	1	0.19309301739349635			
Propanoate metabolism	0	1	0.19309301739349635			
Blood Group Biosynthesis	0	0	0.19309301739349635			
Electron transport chain	0	0	0.19309301739349635			
Vitamin H (biotin) metabolism	0	1	0.19309301739349635			
Biopterin metabolism	0	0	0.19309301739349635			
Vitamin E metabolism	0	1	0.19309301739349635			
Androgen and estrogen biosynthesis and metabolism	0	0	0.19309301739349635			
Lipoate metabolism	0	0	0.19309301739349635			
Heparan sulfate biosynthesis	0	0	0.19309301739349635			
Vitamin B9 (folate) metabolism	0	0	0.19309301739349635			
Vitamin A (retinol) metabolism	0	1	0.19309301739349635			
Valine, leucine and isoleucine degradation	0	1	0.19309301739349635			
Glycosaminoglycan degradation	0	0	0.19309301739349635			
Fatty acid oxidation	0	0	0.19309301739349635			
ROS Detoxification	0	0	0.19309301739349635			
Xenobiotics metabolism	0	0	0.19309301739349635			
Saturated fatty acids beta-oxidation	0	0	0.19309301739349635			
CoA Catabolism	0	1	0.19309301739349635			
Omega-3 fatty acid metabolism	0	1	0.19309301739349635			
Butanoate metabolism	0	1	0.19309301739349635			
Mono-unsaturated fatty acid beta-oxidation	0	1	0.19309301739349635			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.19309301739349635			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	0	0.19309301739349635			
Geraniol degradation	0	0	0.19309301739349635			
D4&E4-neuroprostanes formation	0	0	0.19309301739349635			
Vitamin D	0	0	0.19309301739349635			
Dynorphin metabolism	0	0	0.19309301739349635			
Heparan sulfate degradation	0	1	0.19309301739349635			
Fatty acid oxidation, peroxisome	0	0	0.19309301739349635			
Polyunsaturated fatty acid biosynthesis	0	0	0.19309301739349635			
Alanine and Aspartate Metabolism	0	2	0.19309301739349635			
Keratan sulfate biosynthesis	0	0	0.19309301739349635			
TCA cycle	0	1	0.19309301739349635			
3-Chloroacrylic acid degradation	0	0	0.19309301739349635			
Arachidonic acid metabolism	0	1	0.19309301739349635			
Sphingolipid metabolism	0	0	0.19309301739349635			
O-Glycan biosynthesis	0	0	0.19309301739349635			
Limonene and pinene degradation	0	0	0.19309301739349635			
Proteoglycan biosynthesis	0	0	0.19309301739349635			
Vitamin K metabolism	0	0	0.19309301739349635			
Glutamate metabolism	0	0	0.19309301739349635			
Porphyrin metabolism	0	0	0.19309301739349635			
Benzoate degradation via CoA ligation	0	0	0.19309301739349635			
Prostaglandin formation from arachidonate	0	1	0.19309301739349635			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.19309301739349635			
Vitamin B6 (pyridoxine) metabolism	0	0	0.19309301739349635			
Pentose and Glucuronate Interconversions	0	0	0.19309301739349635			
Atrazine degradation	0	0	0.19309301739349635			
Leukotriene metabolism	0	1	0.19309301739349635			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.19309301739349635			
Carbon fixation	0	1	0.19309301739349635			
Nucleotide Sugar Metabolism	0	0	0.19309301739349635			
Ubiquinone Biosynthesis	0	2	0.19309301739349635			
1- and 2-Methylnaphthalene degradation	0	0	0.19309301739349635			
Pyrimidine metabolism	0	5	0.19309301739349635			
Nitrogen metabolism	0	1	0.19309301739349635			
Drug metabolism - other enzymes	0	2	0.19309301739349635			
Beta-Alanine metabolism	0	1	0.19309301739349635			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.19309301739349635			
C21-steroid hormone biosynthesis and metabolism	0	0	0.19309301739349635			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.19309301739349635			
Omega-6 fatty acid metabolism	0	1	0.19309301739349635			
Phytanic acid peroxisomal oxidation	0	1	0.19309301739349635			
Selenoamino acid metabolism	0	2	0.19309301739349635			
