pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Aspartate and asparagine metabolism	1	9	0.2700613393832451	E95	C03239/C02946/C04076	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate/4-Acetamidobutanoate/L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde
Purine metabolism	1	13	0.2800604991177212	E77		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.28342156121334344			
N-Glycan biosynthesis	0	2	0.28342156121334344			
Glycolysis and Gluconeogenesis	0	6	0.28342156121334344			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.28342156121334344			
R Group Synthesis	0	0	0.28342156121334344			
C5-Branched dibasic acid metabolism	0	0	0.28342156121334344			
Pyruvate Metabolism	0	1	0.28342156121334344			
Chondroitin sulfate degradation	0	1	0.28342156121334344			
Di-unsaturated fatty acid beta-oxidation	0	0	0.28342156121334344			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.28342156121334344			
Linoleate metabolism	0	6	0.28342156121334344			
Hexose phosphorylation	0	4	0.28342156121334344			
Vitamin B2 (riboflavin) metabolism	0	1	0.28342156121334344			
Squalene and cholesterol biosynthesis	0	0	0.28342156121334344			
Glycerolipid metabolism	0	0	0.28342156121334344			
Carnitine shuttle	0	2	0.28342156121334344			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.28342156121334344			
Alkaloid biosynthesis II	0	0	0.28342156121334344			
Glycosphingolipid biosynthesis - globoseries	0	1	0.28342156121334344			
Vitamin B5 - CoA biosynthesis from pantothenate	0	4	0.28342156121334344			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	1	0.28342156121334344			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.28342156121334344			
Bile acid biosynthesis	0	0	0.28342156121334344			
Parathio degradation	0	3	0.28342156121334344			
Blood Group Biosynthesis	0	0	0.28342156121334344			
Electron transport chain	0	0	0.28342156121334344			
Vitamin H (biotin) metabolism	0	0	0.28342156121334344			
Biopterin metabolism	0	2	0.28342156121334344			
Vitamin E metabolism	0	0	0.28342156121334344			
Caffeine metabolism	0	0	0.28342156121334344			
Lipoate metabolism	0	0	0.28342156121334344			
Heparan sulfate biosynthesis	0	0	0.28342156121334344			
Vitamin B9 (folate) metabolism	0	4	0.28342156121334344			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.28342156121334344			
De novo fatty acid biosynthesis	0	2	0.28342156121334344			
Vitamin A (retinol) metabolism	0	0	0.28342156121334344			
Valine, leucine and isoleucine degradation	0	2	0.28342156121334344			
Fatty Acid Metabolism	0	0	0.28342156121334344			
Glycosaminoglycan degradation	0	0	0.28342156121334344			
Fatty acid oxidation	0	0	0.28342156121334344			
Fructose and mannose metabolism	0	4	0.28342156121334344			
ROS Detoxification	0	0	0.28342156121334344			
Xenobiotics metabolism	0	0	0.28342156121334344			
Saturated fatty acids beta-oxidation	0	0	0.28342156121334344			
CoA Catabolism	0	1	0.28342156121334344			
Omega-3 fatty acid metabolism	0	0	0.28342156121334344			
Butanoate metabolism	0	3	0.28342156121334344			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.28342156121334344			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.28342156121334344			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	6	0.28342156121334344			
Geraniol degradation	0	0	0.28342156121334344			
D4&E4-neuroprostanes formation	0	1	0.28342156121334344			
Vitamin D	0	0	0.28342156121334344			
Dynorphin metabolism	0	0	0.28342156121334344			
Fatty acid oxidation, peroxisome	0	0	0.28342156121334344			
Polyunsaturated fatty acid biosynthesis	0	0	0.28342156121334344			
Alanine and Aspartate Metabolism	0	5	0.28342156121334344			
Glutathione Metabolism	0	5	0.28342156121334344			
Keratan sulfate biosynthesis	0	0	0.28342156121334344			
TCA cycle	0	3	0.28342156121334344			
3-Chloroacrylic acid degradation	0	0	0.28342156121334344			
Arachidonic acid metabolism	0	3	0.28342156121334344			
Sphingolipid metabolism	0	0	0.28342156121334344			
O-Glycan biosynthesis	0	0	0.28342156121334344			
Glycosphingolipid metabolism	0	1	0.28342156121334344			
Limonene and pinene degradation	0	0	0.28342156121334344			
Proteoglycan biosynthesis	0	0	0.28342156121334344			
Vitamin K metabolism	0	0	0.28342156121334344			
Glutamate metabolism	0	3	0.28342156121334344			
Benzoate degradation via CoA ligation	0	0	0.28342156121334344			
Prostaglandin formation from arachidonate	0	2	0.28342156121334344			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.28342156121334344			
Vitamin B6 (pyridoxine) metabolism	0	0	0.28342156121334344			
Pentose and Glucuronate Interconversions	0	2	0.28342156121334344			
Atrazine degradation	0	0	0.28342156121334344			
Fatty acid activation	0	1	0.28342156121334344			
Carbon fixation	0	1	0.28342156121334344			
Nucleotide Sugar Metabolism	0	1	0.28342156121334344			
1- and 2-Methylnaphthalene degradation	0	0	0.28342156121334344			
Nitrogen metabolism	0	1	0.28342156121334344			
Drug metabolism - other enzymes	0	3	0.28342156121334344			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.28342156121334344			
Starch and Sucrose Metabolism	0	2	0.28342156121334344			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.28342156121334344			
Omega-6 fatty acid metabolism	0	1	0.28342156121334344			
Phytanic acid peroxisomal oxidation	0	0	0.28342156121334344			
Pentose phosphate pathway	0	10	0.28342156121334344			
Selenoamino acid metabolism	0	0	0.28342156121334344			
