pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Mono-unsaturated fatty acid beta-oxidation	0	1	0.46214603814805477			
Glycosphingolipid biosynthesis - neolactoseries	0	9	0.46214603814805477			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.46214603814805477			
Geraniol degradation	0	0	0.46214603814805477			
D4&E4-neuroprostanes formation	0	0	0.46214603814805477			
Vitamin D	0	0	0.46214603814805477			
Dynorphin metabolism	0	0	0.46214603814805477			
Heparan sulfate degradation	0	0	0.46214603814805477			
Fatty acid oxidation, peroxisome	0	0	0.46214603814805477			
Polyunsaturated fatty acid biosynthesis	0	0	0.46214603814805477			
Keratan sulfate biosynthesis	0	7	0.46214603814805477			
TCA cycle	0	3	0.46214603814805477			
3-Chloroacrylic acid degradation	0	0	0.46214603814805477			
Arachidonic acid metabolism	0	4	0.46214603814805477			
Sphingolipid metabolism	0	0	0.46214603814805477			
O-Glycan biosynthesis	0	7	0.46214603814805477			
Glycosphingolipid metabolism	0	14	0.46214603814805477			
Limonene and pinene degradation	0	0	0.46214603814805477			
Proteoglycan biosynthesis	0	5	0.46214603814805477			
Vitamin K metabolism	0	0	0.46214603814805477			
Phosphatidylinositol phosphate metabolism	0	8	0.46214603814805477			
Benzoate degradation via CoA ligation	0	0	0.46214603814805477			
Prostaglandin formation from arachidonate	0	0	0.46214603814805477			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	1	0.46214603814805477			
Vitamin B6 (pyridoxine) metabolism	0	3	0.46214603814805477			
Pentose and Glucuronate Interconversions	0	5	0.46214603814805477			
Atrazine degradation	0	0	0.46214603814805477			
Leukotriene metabolism	0	5	0.46214603814805477			
Vitamin B12 (cyanocobalamin) metabolism	0	1	0.46214603814805477			
Fatty acid activation	0	1	0.46214603814805477			
Carbon fixation	0	1	0.46214603814805477			
Nucleotide Sugar Metabolism	0	1	0.46214603814805477			
Ubiquinone Biosynthesis	0	1	0.46214603814805477			
1- and 2-Methylnaphthalene degradation	0	0	0.46214603814805477			
Nitrogen metabolism	0	1	0.46214603814805477			
Drug metabolism - other enzymes	0	0	0.46214603814805477			
Beta-Alanine metabolism	0	4	0.46214603814805477			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.46214603814805477			
C21-steroid hormone biosynthesis and metabolism	0	4	0.46214603814805477			
Starch and Sucrose Metabolism	0	10	0.46214603814805477			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.46214603814805477			
Omega-6 fatty acid metabolism	0	0	0.46214603814805477			
Phytanic acid peroxisomal oxidation	0	0	0.46214603814805477			
Pentose phosphate pathway	0	5	0.46214603814805477			
