pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Carnitine shuttle	1	2	0.13847575833963532	E214		
Ascorbate (Vitamin C) and Aldarate Metabolism	1	2	0.13847575833963532	E7	C00257/C00800	D-Gluconate/L-Gulonate
Phosphatidylinositol phosphate metabolism	1	2	0.13847575833963532	E80		
Pentose and Glucuronate Interconversions	1	2	0.13847575833963532	E7	C00257/C00800	D-Gluconate/L-Gulonate
Lysine metabolism	1	2	0.13847575833963532	E104		
Biopterin metabolism	1	3	0.18191748592555249	E121	C03150/C04874	N-Ribosylnicotinamide/Dihydroneopterin
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	3	0.18191748592555249	E121	C03150/C04874	N-Ribosylnicotinamide/Dihydroneopterin
Aminosugars metabolism	1	3	0.18191748592555249	E110		
Histidine metabolism	1	4	0.20821779682379632	E32		
Beta-Alanine metabolism	1	4	0.20821779682379632	E32		
Purine metabolism	1	6	0.23149315183598018	E159		
Urea cycle/amino group metabolism	2	11	0.23300562977901015	E105,E3	C00581/gudac,C00300	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid/Guanidinoacetate$Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine
Tryptophan metabolism	2	13	0.23552642635072682	E88,E131	,	$
Vitamin D3 (cholecalciferol) metabolism	0	0	0.23829930257961515			
Hyaluronan Metabolism	0	0	0.23829930257961515			
N-Glycan biosynthesis	0	1	0.23829930257961515			
Glycolysis and Gluconeogenesis	0	2	0.23829930257961515			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.23829930257961515			
R Group Synthesis	0	0	0.23829930257961515			
C5-Branched dibasic acid metabolism	0	0	0.23829930257961515			
Pyruvate Metabolism	0	0	0.23829930257961515			
Sialic acid metabolism	0	0	0.23829930257961515			
Chondroitin sulfate degradation	0	0	0.23829930257961515			
Di-unsaturated fatty acid beta-oxidation	0	0	0.23829930257961515			
Putative anti-Inflammatory metabolites formation from EPA	0	2	0.23829930257961515			
Vitamin B2 (riboflavin) metabolism	0	0	0.23829930257961515			
Squalene and cholesterol biosynthesis	0	0	0.23829930257961515			
Glycerolipid metabolism	0	0	0.23829930257961515			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.23829930257961515			
Alkaloid biosynthesis II	0	1	0.23829930257961515			
Vitamin B1 (thiamin) metabolism	0	3	0.23829930257961515			
Glycosphingolipid biosynthesis - globoseries	0	0	0.23829930257961515			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.23829930257961515			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.23829930257961515			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.23829930257961515			
Bile acid biosynthesis	0	1	0.23829930257961515			
Parathio degradation	0	0	0.23829930257961515			
Propanoate metabolism	0	2	0.23829930257961515			
Blood Group Biosynthesis	0	0	0.23829930257961515			
Electron transport chain	0	0	0.23829930257961515			
Vitamin H (biotin) metabolism	0	0	0.23829930257961515			
Vitamin E metabolism	0	1	0.23829930257961515			
Androgen and estrogen biosynthesis and metabolism	0	0	0.23829930257961515			
Caffeine metabolism	0	0	0.23829930257961515			
Lipoate metabolism	0	0	0.23829930257961515			
Heparan sulfate biosynthesis	0	0	0.23829930257961515			
Vitamin B9 (folate) metabolism	0	1	0.23829930257961515			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.23829930257961515			
De novo fatty acid biosynthesis	0	0	0.23829930257961515			
Vitamin A (retinol) metabolism	0	0	0.23829930257961515			
Glycosaminoglycan degradation	0	0	0.23829930257961515			
Fatty acid oxidation	0	0	0.23829930257961515			
ROS Detoxification	0	0	0.23829930257961515			
Xenobiotics metabolism	0	3	0.23829930257961515			
Saturated fatty acids beta-oxidation	0	0	0.23829930257961515			
CoA Catabolism	0	1	0.23829930257961515			
Omega-3 fatty acid metabolism	0	0	0.23829930257961515			
Butanoate metabolism	0	1	0.23829930257961515			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.23829930257961515			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.23829930257961515			
Geraniol degradation	0	0	0.23829930257961515			
D4&E4-neuroprostanes formation	0	0	0.23829930257961515			
Vitamin D	0	0	0.23829930257961515			
Dynorphin metabolism	0	0	0.23829930257961515			
Heparan sulfate degradation	0	0	0.23829930257961515			
Fatty acid oxidation, peroxisome	0	0	0.23829930257961515			
Polyunsaturated fatty acid biosynthesis	0	0	0.23829930257961515			
Alanine and Aspartate Metabolism	0	1	0.23829930257961515			
Glutathione Metabolism	0	1	0.23829930257961515			
Keratan sulfate biosynthesis	0	0	0.23829930257961515			
TCA cycle	0	0	0.23829930257961515			
3-Chloroacrylic acid degradation	0	0	0.23829930257961515			
Arachidonic acid metabolism	0	3	0.23829930257961515			
Sphingolipid metabolism	0	0	0.23829930257961515			
O-Glycan biosynthesis	0	0	0.23829930257961515			
Glycosphingolipid metabolism	0	0	0.23829930257961515			
Limonene and pinene degradation	0	0	0.23829930257961515			
Arginine and Proline Metabolism	0	4	0.23829930257961515			
Proteoglycan biosynthesis	0	0	0.23829930257961515			
Vitamin K metabolism	0	0	0.23829930257961515			
Glutamate metabolism	0	1	0.23829930257961515			
Porphyrin metabolism	0	0	0.23829930257961515			
Benzoate degradation via CoA ligation	0	0	0.23829930257961515			
Prostaglandin formation from arachidonate	0	0	0.23829930257961515			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.23829930257961515			
Vitamin B6 (pyridoxine) metabolism	0	2	0.23829930257961515			
Atrazine degradation	0	0	0.23829930257961515			
Leukotriene metabolism	0	2	0.23829930257961515			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.23829930257961515			
Fatty acid activation	0	0	0.23829930257961515			
Carbon fixation	0	0	0.23829930257961515			
Nucleotide Sugar Metabolism	0	0	0.23829930257961515			
Ubiquinone Biosynthesis	0	1	0.23829930257961515			
1- and 2-Methylnaphthalene degradation	0	0	0.23829930257961515			
Pyrimidine metabolism	0	5	0.23829930257961515			
Nitrogen metabolism	0	1	0.23829930257961515			
Drug metabolism - other enzymes	0	1	0.23829930257961515			
Tyrosine metabolism	0	14	0.23829930257961515			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.23829930257961515			
C21-steroid hormone biosynthesis and metabolism	0	0	0.23829930257961515			
Starch and Sucrose Metabolism	0	1	0.23829930257961515			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.23829930257961515			
Omega-6 fatty acid metabolism	0	0	0.23829930257961515			
Phytanic acid peroxisomal oxidation	0	0	0.23829930257961515			
Methionine and cysteine metabolism	0	2	0.23829930257961515			
Selenoamino acid metabolism	0	0	0.23829930257961515			
