pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Glycosphingolipid biosynthesis - globoseries	1	1	0.13654314763465256	E98	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Androgen and estrogen biosynthesis and metabolism	1	1	0.13654314763465256	E280	C00019	S-Adenosyl-L-methionine
Glycosphingolipid metabolism	1	1	0.13654314763465256	E98	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Vitamin B12 (cyanocobalamin) metabolism	1	1	0.13654314763465256	E280	C00019	S-Adenosyl-L-methionine
Omega-6 fatty acid metabolism	1	1	0.13654314763465256	E182	C00219	arachidonic acid
Fructose and mannose metabolism	3	6	0.14578606839761366	E307,E193,E98	,,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	$$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Tryptophan metabolism	6	14	0.1536005377699353	E184,E101,E280,E68,E120,E185	C02406/C02700,C05635/C16596,C00019,C00078/C00525,C00643,C02406/C02700	Formylkynurenine/L-Formylkynurenine$5-Hydroxyindoleacetate/5-Phenyl-1,3-oxazinane-2,4-dione$S-Adenosyl-L-methionine$L-Tryptophan/D-Tryptophan$5-Hydroxy-L-tryptophan$Formylkynurenine/L-Formylkynurenine
Phosphatidylinositol phosphate metabolism	3	7	0.19947903537517855	E269,E253,E98	,C01225,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	$sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Pentose phosphate pathway	3	7	0.19947903537517855	E60,E98,E59	C01040/C05394/C00198,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159,C01040/C05394/C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone/3-Keto-beta-D-galactose/D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose$L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone/3-Keto-beta-D-galactose/D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone
N-Glycan biosynthesis	1	2	0.24762624989496682	E98	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Heparan sulfate degradation	1	2	0.24762624989496682	E125	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Prostaglandin formation from arachidonate	1	2	0.24762624989496682	E182	C00219	arachidonic acid
Ubiquinone Biosynthesis	1	2	0.24762624989496682	E280	C00019	S-Adenosyl-L-methionine
Starch and Sucrose Metabolism	1	2	0.24762624989496682	E98	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Ascorbate (Vitamin C) and Aldarate Metabolism	2	5	0.2518275775144946	E60,E59	C01040/C05394/C00198,C01040/C05394/C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone/3-Keto-beta-D-galactose/D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone$L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone/3-Keto-beta-D-galactose/D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone
Methionine and cysteine metabolism	2	5	0.2518275775144946	E92,E280	C01180,C00019	2-keto-4-methylthiobutyrate$S-Adenosyl-L-methionine
Glycolysis and Gluconeogenesis	1	3	0.30031089824384505	E98	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Hexose phosphorylation	1	3	0.30031089824384505	E98	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Butanoate metabolism	1	3	0.30031089824384505	E84		
Glutathione Metabolism	1	3	0.30031089824384505	E17		
Aminosugars metabolism	1	3	0.30031089824384505	E125	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Arginine and Proline Metabolism	2	7	0.3166960759600034	E280,E17	C00019,	S-Adenosyl-L-methionine$
Aspartate and asparagine metabolism	2	8	0.3355180236954878	E17,E256	,	$
Tyrosine metabolism	5	18	0.33887908579111	E280,E54,E111,E230,E53	C00019,,,,	S-Adenosyl-L-methionine$$$$
Linoleate metabolism	1	5	0.3465255020586505	E145		
Histidine metabolism	1	5	0.3465255020586505	E280	C00019	S-Adenosyl-L-methionine
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	5	0.3465255020586505	E280	C00019	S-Adenosyl-L-methionine
Lysine metabolism	1	5	0.3465255020586505	E280	C00019	S-Adenosyl-L-methionine
Purine metabolism	2	9	0.3476178472397278	E257,E228	,	$
Urea cycle/amino group metabolism	2	12	0.3611461221746072	E34,E280	,C00019	$S-Adenosyl-L-methionine
Vitamin D3 (cholecalciferol) metabolism	0	0	0.36249054701285605			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.36249054701285605			
R Group Synthesis	0	0	0.36249054701285605			
C5-Branched dibasic acid metabolism	0	0	0.36249054701285605			
Pyruvate Metabolism	0	0	0.36249054701285605			
Chondroitin sulfate degradation	0	1	0.36249054701285605			
Di-unsaturated fatty acid beta-oxidation	0	0	0.36249054701285605			
Squalene and cholesterol biosynthesis	0	0	0.36249054701285605			
Glycerolipid metabolism	0	0	0.36249054701285605			
Carnitine shuttle	0	0	0.36249054701285605			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.36249054701285605			
Alkaloid biosynthesis II	0	0	0.36249054701285605			
Vitamin B1 (thiamin) metabolism	0	1	0.36249054701285605			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.36249054701285605			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	1	0.36249054701285605			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.36249054701285605			
Bile acid biosynthesis	0	0	0.36249054701285605			
Parathio degradation	0	0	0.36249054701285605			
Propanoate metabolism	0	2	0.36249054701285605			
Blood Group Biosynthesis	0	0	0.36249054701285605			
Electron transport chain	0	0	0.36249054701285605			
Vitamin H (biotin) metabolism	0	0	0.36249054701285605			
Biopterin metabolism	0	1	0.36249054701285605			
Vitamin E metabolism	0	2	0.36249054701285605			
Caffeine metabolism	0	0	0.36249054701285605			
Lipoate metabolism	0	0	0.36249054701285605			
Heparan sulfate biosynthesis	0	0	0.36249054701285605			
Vitamin B9 (folate) metabolism	0	2	0.36249054701285605			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.36249054701285605			
Valine, leucine and isoleucine degradation	0	1	0.36249054701285605			
Glycosaminoglycan degradation	0	0	0.36249054701285605			
Fatty acid oxidation	0	0	0.36249054701285605			
ROS Detoxification	0	0	0.36249054701285605			
Xenobiotics metabolism	0	0	0.36249054701285605			
Saturated fatty acids beta-oxidation	0	0	0.36249054701285605			
CoA Catabolism	0	0	0.36249054701285605			
Omega-3 fatty acid metabolism	0	1	0.36249054701285605			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.36249054701285605			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.36249054701285605			
Geraniol degradation	0	0	0.36249054701285605			
D4&E4-neuroprostanes formation	0	2	0.36249054701285605			
Vitamin D	0	0	0.36249054701285605			
Dynorphin metabolism	0	0	0.36249054701285605			
Fatty acid oxidation, peroxisome	0	0	0.36249054701285605			
Polyunsaturated fatty acid biosynthesis	0	0	0.36249054701285605			
Alanine and Aspartate Metabolism	0	4	0.36249054701285605			
Keratan sulfate biosynthesis	0	0	0.36249054701285605			
TCA cycle	0	2	0.36249054701285605			
3-Chloroacrylic acid degradation	0	0	0.36249054701285605			
Sphingolipid metabolism	0	0	0.36249054701285605			
O-Glycan biosynthesis	0	0	0.36249054701285605			
Limonene and pinene degradation	0	0	0.36249054701285605			
Proteoglycan biosynthesis	0	0	0.36249054701285605			
Vitamin K metabolism	0	0	0.36249054701285605			
Glutamate metabolism	0	1	0.36249054701285605			
Porphyrin metabolism	0	1	0.36249054701285605			
Benzoate degradation via CoA ligation	0	0	0.36249054701285605			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.36249054701285605			
Vitamin B6 (pyridoxine) metabolism	0	2	0.36249054701285605			
Pentose and Glucuronate Interconversions	0	1	0.36249054701285605			
Atrazine degradation	0	0	0.36249054701285605			
Carbon fixation	0	1	0.36249054701285605			
Nucleotide Sugar Metabolism	0	1	0.36249054701285605			
1- and 2-Methylnaphthalene degradation	0	0	0.36249054701285605			
Nitrogen metabolism	0	1	0.36249054701285605			
Drug metabolism - other enzymes	0	2	0.36249054701285605			
Beta-Alanine metabolism	0	2	0.36249054701285605			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.36249054701285605			
C21-steroid hormone biosynthesis and metabolism	0	0	0.36249054701285605			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.36249054701285605			
Phytanic acid peroxisomal oxidation	0	0	0.36249054701285605			
Selenoamino acid metabolism	0	0	0.36249054701285605			
