pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Porphyrin metabolism	2	5	0.206201159566423	E14,E15	C01165/C01157/C00430/C03440/C01110,C01165/C01157/C00430/C03440/C01110	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate$L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate
Pyruvate Metabolism	1	2	0.22619947903537518	E203		
Leukotriene metabolism	1	2	0.22619947903537518	E62		
C21-steroid hormone biosynthesis and metabolism	2	6	0.2621628434585329	E193,E195	,	$
Starch and Sucrose Metabolism	2	6	0.2621628434585329	E139,E174	,	$
Sialic acid metabolism	1	3	0.3035879337870767	E139		
Vitamin B9 (folate) metabolism	1	3	0.3035879337870767	E228		
Xenobiotics metabolism	1	3	0.3035879337870767	E212		
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	3	0.3035879337870767	E108	C00062/C00792	L-Arginine/D-Arginine; D-2-Amino-5-guanidinovaleric acid
Glutamate metabolism	1	3	0.3035879337870767	E159	C00669	gamma-L-Glutamyl-L-cysteine
Phosphatidylinositol phosphate metabolism	1	3	0.3035879337870767	E139		
N-Glycan biosynthesis	2	7	0.3080413410637762	E139,E174	,	$
Galactose metabolism	2	7	0.3080413410637762	E139,E3	,	$
Fructose and mannose metabolism	2	7	0.3080413410637762	E139,E3	,	$
Glycolysis and Gluconeogenesis	1	4	0.3650113435845727	E139		
Androgen and estrogen biosynthesis and metabolism	1	4	0.3650113435845727	E193		
Drug metabolism - cytochrome P450	1	4	0.3650113435845727	E115		
Butanoate metabolism	1	4	0.3650113435845727	E29		
Pentose and Glucuronate Interconversions	1	4	0.3650113435845727	E174		
Beta-Alanine metabolism	1	4	0.3650113435845727	E53	CE5586/C00315	dehydrospermidine/Spermidine
Pyrimidine metabolism	2	9	0.38971514998739604	E174,E208	,	$
Glycosphingolipid biosynthesis - globoseries	1	5	0.40870515082766157	E139		
N-Glycan Degradation	1	5	0.40870515082766157	E139		
Methionine and cysteine metabolism	1	5	0.40870515082766157	E201	C01137	S-Adenosylmethioninamine
Tryptophan metabolism	2	11	0.4362658600117637	E107,E7	,	$
Glycosphingolipid metabolism	1	8	0.4547517015376859	E139		
Purine metabolism	1	9	0.46021342744307203	E38		
Glycerophospholipid metabolism	1	9	0.46021342744307203	E139		
Tyrosine metabolism	1	16	0.4682799764725653	E21		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.46861608268212757			
Hyaluronan Metabolism	0	2	0.46861608268212757			
Glycosphingolipid biosynthesis - ganglioseries	0	3	0.46861608268212757			
R Group Synthesis	0	1	0.46861608268212757			
C5-Branched dibasic acid metabolism	0	2	0.46861608268212757			
Chondroitin sulfate degradation	0	0	0.46861608268212757			
Di-unsaturated fatty acid beta-oxidation	0	1	0.46861608268212757			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.46861608268212757			
Linoleate metabolism	0	5	0.46861608268212757			
Vitamin B2 (riboflavin) metabolism	0	1	0.46861608268212757			
Squalene and cholesterol biosynthesis	0	1	0.46861608268212757			
Keratan sulfate degradation	0	2	0.46861608268212757			
Glycerolipid metabolism	0	0	0.46861608268212757			
Carnitine shuttle	0	4	0.46861608268212757			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.46861608268212757			
Alkaloid biosynthesis II	0	0	0.46861608268212757			
Vitamin B1 (thiamin) metabolism	0	1	0.46861608268212757			
Histidine metabolism	0	3	0.46861608268212757			
Vitamin B5 - CoA biosynthesis from pantothenate	0	3	0.46861608268212757			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.46861608268212757			
Glycosphingolipid biosynthesis - lactoseries	0	3	0.46861608268212757			
Bile acid biosynthesis	0	2	0.46861608268212757			
Parathio degradation	0	0	0.46861608268212757			
Propanoate metabolism	0	1	0.46861608268212757			
Blood Group Biosynthesis	0	3	0.46861608268212757			
Electron transport chain	0	0	0.46861608268212757			
Vitamin H (biotin) metabolism	0	1	0.46861608268212757			
Biopterin metabolism	0	1	0.46861608268212757			
Vitamin E metabolism	0	1	0.46861608268212757			
Caffeine metabolism	0	0	0.46861608268212757			
Lipoate metabolism	0	0	0.46861608268212757			
Heparan sulfate biosynthesis	0	0	0.46861608268212757			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.46861608268212757			
De novo fatty acid biosynthesis	0	0	0.46861608268212757			
Vitamin A (retinol) metabolism	0	2	0.46861608268212757			
Fatty Acid Metabolism	0	0	0.46861608268212757			
Glycosaminoglycan degradation	0	0	0.46861608268212757			
Fatty acid oxidation	0	1	0.46861608268212757			
ROS Detoxification	0	0	0.46861608268212757			
Saturated fatty acids beta-oxidation	0	1	0.46861608268212757			
CoA Catabolism	0	3	0.46861608268212757			
Omega-3 fatty acid metabolism	0	0	0.46861608268212757			
Mono-unsaturated fatty acid beta-oxidation	0	1	0.46861608268212757			
Glycosphingolipid biosynthesis - neolactoseries	0	3	0.46861608268212757			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.46861608268212757			
Geraniol degradation	0	0	0.46861608268212757			
D4&E4-neuroprostanes formation	0	0	0.46861608268212757			
Vitamin D	0	0	0.46861608268212757			
Dynorphin metabolism	0	0	0.46861608268212757			
Heparan sulfate degradation	0	0	0.46861608268212757			
Fatty acid oxidation, peroxisome	0	0	0.46861608268212757			
Polyunsaturated fatty acid biosynthesis	0	0	0.46861608268212757			
Keratan sulfate biosynthesis	0	2	0.46861608268212757			
TCA cycle	0	2	0.46861608268212757			
3-Chloroacrylic acid degradation	0	0	0.46861608268212757			
Arachidonic acid metabolism	0	4	0.46861608268212757			
Sphingolipid metabolism	0	0	0.46861608268212757			
O-Glycan biosynthesis	0	2	0.46861608268212757			
Limonene and pinene degradation	0	0	0.46861608268212757			
Proteoglycan biosynthesis	0	2	0.46861608268212757			
Vitamin K metabolism	0	0	0.46861608268212757			
Benzoate degradation via CoA ligation	0	0	0.46861608268212757			
Prostaglandin formation from arachidonate	0	0	0.46861608268212757			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	1	0.46861608268212757			
Vitamin B6 (pyridoxine) metabolism	0	1	0.46861608268212757			
Atrazine degradation	0	0	0.46861608268212757			
Vitamin B12 (cyanocobalamin) metabolism	0	1	0.46861608268212757			
Fatty acid activation	0	1	0.46861608268212757			
Carbon fixation	0	0	0.46861608268212757			
Nucleotide Sugar Metabolism	0	1	0.46861608268212757			
Ubiquinone Biosynthesis	0	1	0.46861608268212757			
1- and 2-Methylnaphthalene degradation	0	0	0.46861608268212757			
Nitrogen metabolism	0	0	0.46861608268212757			
Drug metabolism - other enzymes	0	1	0.46861608268212757			
Aminosugars metabolism	0	4	0.46861608268212757			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.46861608268212757			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.46861608268212757			
Omega-6 fatty acid metabolism	0	0	0.46861608268212757			
Phytanic acid peroxisomal oxidation	0	0	0.46861608268212757			
Lysine metabolism	0	7	0.46861608268212757			
