EID	massfeature_rows	str_row_ion	compounds	compound_names
E42	row157	row157_M+Na[1+]	C02670;C00072;glac	D-glucurono-6,3-lactone$L-Ascorbate$D-glucurono-6,3-lactone
E46	row1248	row1248_M+H[1+]	C05606	Melanin
E47	row174;row194	row174_M+H[1+];row194_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol
E48	row178	row178_M+H[1+]	C00108	Anthranilate
E51	row434;row435	row434_M+Na[1+];row435_M+Na[1+]	C00900;C06010	2-Acetolactate$(S)-2-Acetolactate; (S)-2-Hydroxy-2-methyl-3-oxobutanoate
E52	row190;row191	row190_M+Na[1+];row191_M+Na[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone
E53	row368	row368_M+H[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone
E54	row197	row197_M+Na[1+]	C00122	Fumarate
E66	row295	row295_M+H[1+]	C01045;C01042	N-Formyl-L-glutamate$N-Acetyl-L-aspartate
E67	row296	row296_M+H[1+]	C01045;C01042	N-Formyl-L-glutamate$N-Acetyl-L-aspartate
E71	row300	row300_M+H[1+]	C05130	Imidazole-4-acetaldehyde; Imidazole acetaldehyde
E74	row321;row343	row321_M[1+];row343_M+H[1+]	C06006	(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate
E75	row324	row324_M+H[1+]	C03239;C02946;C04076	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate$4-Acetamidobutanoate$L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde
E76	row342	row342_M+H[1+]	C02512;C00429	Beta cyanoalanine$5,6-dihydrouracil
E77	row348;row800	row348_M[1+];row800_M+Na[1+]	C00818	D-Glucarate
E79	row353;row354	row353_M+Na[1+];row354_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine
E80	row360;row375	row360_M+H[1+];row375_M(C13)+H[1+]	C01180	2-keto-4-methylthiobutyrate
E81	row368	row368_M+Na[1+]	CE2026	3-methylcrotonoylglycine
E83	row384	row384_M+H[1+]	C00259;C00309;C00312;C00310;C00121;C00181	L-Arabinose$D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose$L-Xylulose$D-Xylulose$D-Ribose$D-Xylose
E85	row395;row645	row395_M+Na[1+];row645_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid
E89	row405	row405_M+H[1+]	CE5665	leukoaminochrome
E90	row417;row432	row417_M+H[1+];row432_M(C13)+H[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E92	row417	row417_M+Na[1+]	CE4970;CE4968	2-methylbutyrylglycine$isovalerylglycine
E93	row428	row428_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E98	row438	row438_M+H[1+]	C00082;CE2174	L-Tyrosine$
E102	row455;row456	row455_M+H[1+];row456_M+H[1+]	C00135	L-Histidine
E103	row466	row466_M+H[1+]	C00295	Orotate
E104	row1064;row472;row473	row1064_M+HCOONa[1+];row472_M+Na[1+];row473_M+Na[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline
E111	row507	row507_M+Na[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E112	row520;row534	row520_M+H[1+];row534_M(C13)+H[1+]	C00643	5-Hydroxy-L-tryptophan
E117	row534	row534_M+H[1+]	C01074;C00645;C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc$N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose$N-Acetyl-D-glucosamine
E118	row535	row535_M+Na[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate
E122	row615	row615_M+H[1+]	C04225	(Z)-But-2-ene-1,2,3-tricarboxylate; cis-2-Methylaconitate
E125	row588;row610	row588_M+H[1+];row610_M(C13)+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
E126	row589	row589_M+H[1+]	C00299	Uridine
E127	row590;row591	row590_M+H[1+];row591_M+H[1+]	C00299	Uridine
E136	row671;row685	row671_M+H[1+];row685_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid
E138	row687	row687_M+H[1+]	C00526	Deoxyuridine
E139	row1649;row701;row702	row1649_M+HCOONa[1+];row701_M+Na[1+];row702_M+Na[1+]	C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine; Saccharopine; L-Saccharopine; N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid
E141	row722	row722_M+Na[1+]	C01449	Queuine; Base Q
E148	row770	row770_M+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid
E150	row771;row803	row771_M+H[1+];row803_M(C13)+H[1+]	C00777;C15493	Retinoate$9-cis-Retinoic acid
E152	row803	row803_M+Na[1+]	lneldc;ocdcya	linoelaidic acid (all trans C18:2)$octadecadienoate (n-C18:2)
E153	row809	row809_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E155	row834	row834_M+H[1+]	C05844	5-L-Glutamyl-taurine
E157	row838	row838_M+Na[1+]	C03415	N2-Succinyl-L-ornithine; (2S)-5-Amino-2-(3-carboxypropanoylamino)pentanoic acid
E159	row849	row849_M+H[1+]	CE5795	neuromedin B (1-3)
E161	row851;row875	row851_M+H[1+];row875_M(C13)+H[1+]	CE5932;C02075;C06428;CE5013	13,14-epoxy-retinol$Retinyl ester; all-trans-Retinyl ester$(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid; Eicosapentaenoic acid; 5,8,11,14,17-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate$
E168	row875	row875_M+Na[1+]	vacc;ocdcea	vaccenic acid$octadecenoate (n-C18:1)
E170	row989	row989_M+Na[1+]	CE5860	
E173	row897	row897_M+Na[1+]	C06054	2-Oxo-3-hydroxy-4-phosphobutanoate; alpha-Keto-3-hydroxy-4-phosphobutyrate; (3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate
E174	row903	row903_M+H[1+]	C00219	arachidonic acid
E176	row916;row917;row946	row916_M+H[1+];row917_M+H[1+];row946_M(C13)+H[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E177	row918;row919;row947;row988	row918_M+H[1+];row919_M+H[1+];row947_M(C13)+H[1+];row988_M+Na[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E178	row916;row917	row916_M+Na[1+];row917_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E179	row918;row919	row918_M+Na[1+];row919_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E185	row946	row946_M+H[1+]	CE2847	fructoseglycine
E186	row947	row947_M+H[1+]	CE2847	fructoseglycine
E188	row966;row967	row966_M+H[1+];row967_M+H[1+]	CE5305;CE5317	3(S),6(R)-dihydroxy-tetradec-8Z-enoate$3(S),6(S)-dihydroxy-tetradec-8Z-enoate
E189	row971	row971_M+Na[1+]	C16576;C01516	Norcodeine; N-Desmethylcodeine$Morphine
E197	row1026	row1026_M+H[1+]	CE5528	
E199	row1031	row1031_M+H[1+]	C00103;CE3075;C04006;C00275;C05345;C01097;C01094;C03546;C00092;C00085;C00636;C00446;C01172;C01177;C03862	D-Glucose 1-phosphate$sorbitol 3-phosphate$1D-myo-Inositol 3-phosphate$D-Mannose 6-phosphate$beta-D-Fructose 6-phosphate$D-Tagatose 6-phosphate$D-Fructose 1-phosphate$1D-myo-Inositol 4-phosphate$D-Glucose 6-phosphate; Glucose 6-phosphate; Robison ester$D-Fructose 6-phosphate$D-Mannose 1-phosphate$alpha-D-Galactose 1-phosphate$beta-D-glucose 6-phosphate$1D-myo-Inositol 1-phosphate$Dolichyl phosphate D-mannose
E202	row1034;row1061	row1034_M+H[1+];row1061_M(C13)+H[1+]	CE5868	N-acetyl-seryl-aspartate
E203	row1066	row1066_M+Na[1+]	C03406	N-(L-Arginino)succinate; 2-(Nomega-L-Arginino)succinate; L-Argininosuccinate; L-Argininosuccinic acid; L-Arginosuccinic acid
E205	row1072	row1072_M+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E208	row1082	row1082_M+H[1+]	C04640	2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine
E210	row1105	row1105_M+H[1+]	C00214	Thymidine
E211	row1110	row1110_M+Na[1+]	C06174;C05176	Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol$(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol
E212	row1111	row1111_M+Na[1+]	C06174;C05176	Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol$(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol
E215	row1134;row1165	row1134_M+H[1+];row1165_M(C13)+H[1+]	C04148;C05642	alpha-N-Phenylacetyl-L-glutamine$Formyl-N-acetyl-5-methoxykynurenamine
E217	row1142	row1142_M+H[1+]	C06222;C00281	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate$Sedoheptulose 7-phosphate; altro-Heptulose 7-phosphate
E218	row1143	row1143_M+Na[1+]	C00294	Inosine
E226	row1215	row1215_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E227	row1216	row1216_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E228	row1218	row1218_M+Na[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E229	row1219	row1219_M+Na[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E230	row1259	row1259_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E232	row1268	row1268_M+H[1+]	C06429	(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoic acid; 4,7,10,13,16,19-Docosahexaenoic acid; Docosahexaenoic acid
E233	row1278	row1278_M+H[1+]	C00255	Riboflavin
E234	row1330	row1330_M+Na[1+]	C03492	D-4'-Phosphopantothenate
E235	row1331	row1331_M+H[1+]	C16615	6-Methylthiopurine 5'-monophosphate ribonucleotide; 6-Methylthioinosine-5'-monophosphate
E237	row1346;row1347	row1346_M+H[1+];row1347_M+H[1+]	C01007	Reduced riboflavin
E238	row1348	row1348_M+H[1+]	C01007	Reduced riboflavin
E239	row1366;row1381	row1366_M+H[1+];row1381_M(C13)+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E242	row1424	row1424_M+H[1+]	C00455	NMN
E243	row1425	row1425_M+H[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E246	row1445	row1445_M+H[1+]	C04540	N4-(Acetyl-beta-D-glucosaminyl)asparagine
E249	row1487	row1487_M+Na[1+]	C05202	3'-Hydroxy-N-methyl-(S)-coclaurine; (S)-3'-Hydroxy-N-methylcoclaurine
E250	row1499;row2008	row1499_M+H[1+];row2008_M+HCOONa[1+]	C00705	dCDP
E251	row1501	row1501_M+Na[1+]	CE5139	12-oxo-20-dihydroxy-leukotriene B4
E254	row1525	row1525_M+H[1+]	C01346	dUDP
E255	row1744;row1745	row1744_M+Na[1+];row1745_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E257	row1746	row1746_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E259	row1592	row1592_M+Na[1+]	C15658	6-(alpha-D-Glucosaminyl)-1D-myo-inositol
E261	row1600	row1600_M+H[1+]	CE6444;CE6445;CE6446;CE6448;CE6451;CE6450;CE6447;CE6449	$$$$$$$
E262	row1616;row1905	row1616_M+Na[1+];row1905_M+HCOONa[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E265	row1670	row1670_M+Na[1+]	C00942	3',5'-Cyclic GMP
E267	row1721	row1721_M+H[1+]	CE7074	13'-hydroxy-gama-tocotrienol
E268	row1726;row1727	row1726_M+H[1+];row1727_M+H[1+]	CE3086	4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid O-glucoside
E269	row1734	row1734_M+H[1+]	C00224	Adenosine 5'-phosphosulfate
E271	row1755;row1756;row1757	row1755_M+H[1+];row1756_M+H[1+];row1757_M+H[1+]	C00019	S-Adenosyl-L-methionine
E276	row1835	row1835_M+H[1+]	CE1665	gama-glutamylglutathione
E285	row1999;row2000	row1999_M+H[1+];row2000_M+H[1+]	C04823	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate
E287	row2030	row2030_M+H[1+]	C00143	5,10-Methylenetetrahydrofolate
E292	row2189	row2189_M+Na[1+]	CE5757	4-oxo-9-cis-retinoyl-beta-glucuronide
E295	row2290;row2291;row2306	row2290_M[1+];row2291_M+H[1+];row2306_M+Na[1+]	C02737	Phosphatidylserine
E296	row2295	row2295_M+Na[1+]	CE5853	alpha-CEHC-glucuronide
E297	row2296	row2296_M+H[1+]	C16577	Codeine-6-glucuronide
E298	row2338;row2381	row2338_M+H[1+];row2381_M+Na[1+]	C14830;C01222	GDP-4-keto-6-L-deoxygalactose$GDP-4-dehydro-6-deoxy-D-mannose
