pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Methionine and cysteine metabolism	2	5	0.04554239139568104	E271,E80	C00019,C01180	S-Adenosyl-L-methionine$2-keto-4-methylthiobutyrate
Glycerophospholipid metabolism	2	6	0.08478279136207041	E243,E271	,C00019	$S-Adenosyl-L-methionine
D4&E4-neuroprostanes formation	1	2	0.09654650869674818	E261		
Heparan sulfate degradation	1	2	0.09654650869674818	E117	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
N-Glycan Degradation	1	2	0.09654650869674818	E117	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Ubiquinone Biosynthesis	1	2	0.09654650869674818	E271	C00019	S-Adenosyl-L-methionine
Aminosugars metabolism	1	3	0.14460969666414586	E117	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Histidine metabolism	1	4	0.17721199899168136	E271	C00019	S-Adenosyl-L-methionine
Phosphatidylinositol phosphate metabolism	1	4	0.17721199899168136	E243		
Galactose metabolism	1	5	0.2022519116040669	E117	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	5	0.2022519116040669	E271	C00019	S-Adenosyl-L-methionine
Lysine metabolism	1	5	0.2022519116040669	E271	C00019	S-Adenosyl-L-methionine
Sialic acid metabolism	1	6	0.22082177968237962	E117	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Glycine, serine, alanine and threonine metabolism	1	6	0.22082177968237962	E271	C00019	S-Adenosyl-L-methionine
Arginine and Proline Metabolism	1	7	0.23804722292244349	E271	C00019	S-Adenosyl-L-methionine
Aspartate and asparagine metabolism	1	8	0.2530039492479624	E246		
Urea cycle/amino group metabolism	1	10	0.26796067557348124	E271	C00019	S-Adenosyl-L-methionine
Vitamin D3 (cholecalciferol) metabolism	0	0	0.2798924460129401			
N-Glycan biosynthesis	0	2	0.2798924460129401			
Glycolysis and Gluconeogenesis	0	3	0.2798924460129401			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.2798924460129401			
R Group Synthesis	0	0	0.2798924460129401			
C5-Branched dibasic acid metabolism	0	0	0.2798924460129401			
Pyruvate Metabolism	0	0	0.2798924460129401			
Chondroitin sulfate degradation	0	1	0.2798924460129401			
Di-unsaturated fatty acid beta-oxidation	0	0	0.2798924460129401			
Linoleate metabolism	0	5	0.2798924460129401			
Hexose phosphorylation	0	3	0.2798924460129401			
Vitamin B2 (riboflavin) metabolism	0	1	0.2798924460129401			
Squalene and cholesterol biosynthesis	0	0	0.2798924460129401			
Glycerolipid metabolism	0	0	0.2798924460129401			
Carnitine shuttle	0	0	0.2798924460129401			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.2798924460129401			
Alkaloid biosynthesis II	0	0	0.2798924460129401			
Vitamin B1 (thiamin) metabolism	0	1	0.2798924460129401			
Glycosphingolipid biosynthesis - globoseries	0	1	0.2798924460129401			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.2798924460129401			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	1	0.2798924460129401			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.2798924460129401			
Bile acid biosynthesis	0	0	0.2798924460129401			
Parathio degradation	0	0	0.2798924460129401			
Propanoate metabolism	0	2	0.2798924460129401			
Blood Group Biosynthesis	0	0	0.2798924460129401			
Electron transport chain	0	0	0.2798924460129401			
Vitamin H (biotin) metabolism	0	0	0.2798924460129401			
Biopterin metabolism	0	2	0.2798924460129401			
Vitamin E metabolism	0	1	0.2798924460129401			
Caffeine metabolism	0	0	0.2798924460129401			
Lipoate metabolism	0	0	0.2798924460129401			
Heparan sulfate biosynthesis	0	0	0.2798924460129401			
Vitamin B9 (folate) metabolism	0	4	0.2798924460129401			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.2798924460129401			
De novo fatty acid biosynthesis	0	3	0.2798924460129401			
Vitamin A (retinol) metabolism	0	3	0.2798924460129401			
Valine, leucine and isoleucine degradation	0	1	0.2798924460129401			
Fatty Acid Metabolism	0	2	0.2798924460129401			
Glycosaminoglycan degradation	0	0	0.2798924460129401			
Fatty acid oxidation	0	0	0.2798924460129401			
Fructose and mannose metabolism	0	6	0.2798924460129401			
ROS Detoxification	0	0	0.2798924460129401			
Xenobiotics metabolism	0	0	0.2798924460129401			
Saturated fatty acids beta-oxidation	0	0	0.2798924460129401			
CoA Catabolism	0	0	0.2798924460129401			
Omega-3 fatty acid metabolism	0	1	0.2798924460129401			
Butanoate metabolism	0	3	0.2798924460129401			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.2798924460129401			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.2798924460129401			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	5	0.2798924460129401			
Geraniol degradation	0	0	0.2798924460129401			
Vitamin D	0	0	0.2798924460129401			
Dynorphin metabolism	0	0	0.2798924460129401			
Fatty acid oxidation, peroxisome	0	0	0.2798924460129401			
Polyunsaturated fatty acid biosynthesis	0	0	0.2798924460129401			
Purine metabolism	0	11	0.2798924460129401			
Alanine and Aspartate Metabolism	0	5	0.2798924460129401			
Glutathione Metabolism	0	3	0.2798924460129401			
Keratan sulfate biosynthesis	0	0	0.2798924460129401			
TCA cycle	0	2	0.2798924460129401			
3-Chloroacrylic acid degradation	0	0	0.2798924460129401			
Sphingolipid metabolism	0	0	0.2798924460129401			
O-Glycan biosynthesis	0	0	0.2798924460129401			
Glycosphingolipid metabolism	0	1	0.2798924460129401			
Limonene and pinene degradation	0	0	0.2798924460129401			
Proteoglycan biosynthesis	0	0	0.2798924460129401			
Vitamin K metabolism	0	0	0.2798924460129401			
Glutamate metabolism	0	1	0.2798924460129401			
Porphyrin metabolism	0	1	0.2798924460129401			
Benzoate degradation via CoA ligation	0	0	0.2798924460129401			
Prostaglandin formation from arachidonate	0	2	0.2798924460129401			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.2798924460129401			
Vitamin B6 (pyridoxine) metabolism	0	2	0.2798924460129401			
Pentose and Glucuronate Interconversions	0	1	0.2798924460129401			
Atrazine degradation	0	0	0.2798924460129401			
Fatty acid activation	0	2	0.2798924460129401			
Carbon fixation	0	1	0.2798924460129401			
Nucleotide Sugar Metabolism	0	1	0.2798924460129401			
1- and 2-Methylnaphthalene degradation	0	0	0.2798924460129401			
Pyrimidine metabolism	0	11	0.2798924460129401			
Nitrogen metabolism	0	1	0.2798924460129401			
Drug metabolism - other enzymes	0	1	0.2798924460129401			
Beta-Alanine metabolism	0	2	0.2798924460129401			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.2798924460129401			
C21-steroid hormone biosynthesis and metabolism	0	0	0.2798924460129401			
Starch and Sucrose Metabolism	0	2	0.2798924460129401			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.2798924460129401			
Omega-6 fatty acid metabolism	0	1	0.2798924460129401			
Phytanic acid peroxisomal oxidation	0	0	0.2798924460129401			
Pentose phosphate pathway	0	7	0.2798924460129401			
Selenoamino acid metabolism	0	0	0.2798924460129401			
