SOURCE	TARGET	ENZYMES
C00127	C14827	1.13.11.34;1.11.1.9
C06425	C01595	3.1.2.2;6.2.1.3
C06425	C06427	3.1.2.2;6.2.1.3
C04685	C11304	2.5.1.18
C03035	C01595	;3.1.2.2;1.14.19.3;6.2.1.3
C03035	C06427	3.1.2.2;6.2.1.3
C14825	C01595	1.14.14.1
C00028	C14827	1.14.99.1
C00028	C01595	;1.13.11.33;1.14.19.3;1.3.99.13
C04853	C02165	;1.14.13.30
C16169	C01595	3.1.2.2
C16169	C06427	3.1.2.2
CE5919	CE5526	
CE4809	C06427	6.2.1.3
C02737	C06427	3.1.1.4;3.1.1.32
C04233	C06427	3.1.1.32
C00154	C01595	;1.3.99.13;3.1.2.2;6.2.1.3
C00154	C06427	3.1.2.2;6.2.1.3
C14827	C01595	1.13.11.34
C14827	CE2539	1.13.11.34;1.14.99.1;1.11.1.9
C14827	C00030	1.14.99.1
C00060	C01595	;3.1.1.4
C00060	C06427	3.1.1.4;3.1.1.32
CE5920	CE5526	
C00249	C01595	;3.1.2.14;3.1.2.2;6.2.1.3
C00249	C06427	3.1.2.2;6.2.1.3
lnlccoa	C01595	6.2.1.3
C06254	C01595	;3.1.1.4
C06254	C06427	3.1.1.4;3.1.1.32
CE6415	C01595	
C01595	C00030	;1.13.11.33;1.14.19.3;1.3.99.13
C01595	C00412	;3.1.2.2;6.2.1.3
C01595	C16162	3.1.2.2;1.14.19.3
C01595	C02041	3.1.2.2
C01595	C05212	3.1.1.4
C01595	C06427	3.1.1.4;3.1.2.2;1.13.11.12;6.2.1.3
C00412	C06427	3.1.2.2;6.2.1.3
C16162	C06427	3.1.2.2
C02041	C06427	3.1.2.2
C04785	C06427	1.13.11.12
C05212	C06427	3.1.1.4
