EID	massfeature_rows	str_row_ion	compounds	compound_names
E137	row492;row506	row492_M+H[1+];row506_M(C13)+H[1+]	C00385	Xanthine
E140	row507	row507_M+H[1+]	C00632	3-Hydroxyanthranilate
E143	row516;row529	row516_M+H[1+];row529_M(C13)+H[1+]	C00380	Cytosine
E145	row534	row534_M+Na[1+]	C00049;C00402	L-Aspartate$D-Aspartate
E150	row541	row541_M+H[1+]	C03564	1-Pyrroline-2-carboxylate; 1-Pyrroline-2-carboxylic acid; delta1-Pyrroline 2-carboxylate
E158	row562	row562_M+H[1+]	C02220	2-Aminomuconate
E159	row562	row562_M+Na[1+]	C00147	Adenine
E162	row574	row574_M+H[1+]	C00141	3-Methyl-2-oxobutanoate
E164	row1370	row1370_M+H[1+]	CE1261	5-S-cysteinyldopa
E167	row601;row619;row620	row601_M+H[1+];row619_M(C13)+H[1+];row620_M(C13)+H[1+]	C00581;gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid$Guanidinoacetate
E170	row2501	row2501_M+H[1+]	C14792;C14793;C14791	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene$(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene$(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene
E171	row617	row617_M+H[1+]	C00637	Indole-3-acetaldehyde
E173	row654	row654_M+Na[1+]	C00785	Urocanate
E175	row1314;row657;row684	row1314_M+Na[1+];row657_M+H[1+];row684_M(C13)+H[1+]	C00881	Deoxycytidine
E177	row2552	row2552_M+H[1+]	CE5853	alpha-CEHC-glucuronide
E181	row676;row700	row676_M+H[1+];row700_M(C13)+H[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E183	row677	row677_M+H[1+]	C02712	N-Acetylmethionine
E184	row685;row698	row685_M+H[1+];row698_M(C13)+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde
E186	row2396;row2437	row2396_M+H[1+];row2437_M(C13)+H[1+]	C00021	S-Adenosyl-L-homocysteine
E188	row717;row737	row717_M+H[1+];row737_M(C13)+H[1+]	C00153	Nicotinamide
E191	row731	row731_M+Na[1+]	C00328;C05647	L-Kynurenine$Formyl-5-hydroxykynurenamine
E196	row752	row752_M+H[1+]	C04185;CE5278;C01693	5,6-Dihydroxyindole-2-carboxylate; DHICA$dopachrome o-semiquinone$L-Dopachrome; 2-L-Carboxy-2,3-dihydroindole-5,6-quinone
E197	row771	row771_M+Na[1+]	C02076	sedoheptulose
E198	row772	row772_M+Na[1+]	C02076	sedoheptulose
E202	row811;row812	row811_M+Na[1+];row812_M+Na[1+]	C06054	2-Oxo-3-hydroxy-4-phosphobutanoate; alpha-Keto-3-hydroxy-4-phosphobutyrate; (3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate
E204	row814	row814_M+Na[1+]	C01250	N-Acetyl-L-glutamate 5-semialdehyde; 2-Acetamido-5-oxopentanoate
E206	row820	row820_M+H[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E208	row826	row826_M+H[1+]	CE5860	
E209	row827	row827_M+H[1+]	CE5860	
E213	row853	row853_M+Na[1+]	C00062;C00792	L-Arginine$D-Arginine; D-2-Amino-5-guanidinovaleric acid
E217	row859	row859_M+H[1+]	CE2847	fructoseglycine
E220	row890	row890_M+H[1+]	C04692	Peptide 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine; 2-[3-Carboxy-3-(methylammonio)propyl]-L-histidine; EF-2 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine; Elongation factor 2 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine
E222	row935	row935_M+H[1+]	C00268;C02953;C04244	6,7-Dihydrobiopterin$7,8-Dihydrobiopterin$6-Lactoyl-5,6,7,8-tetrahydropterin
E223	row894	row894_M+H[1+]	C07501	Felbamate
E227	row900;row901;row925;row926	row900_M+H[1+];row901_M+H[1+];row925_M(C13)+H[1+];row926_M(C13)+H[1+]	C02934;C00319	3-Dehydrosphinganine$Sphingosine
E228	row919	row919_M+Na[1+]	C00831	Pantetheine; (R)-Pantetheine
E231	row957	row957_M+H[1+]	C00836	Sphinganine
E232	row967	row967_M+Na[1+]	CE5820	histidyl-prolinamide
E233	row968	row968_M+H[1+]	C12215	Iminoerythrose 4-phosphate; Imino-D-erythrose 4-phosphate
E234	row984	row984_M+H[1+]	C06114	gamma-Glutamyl-beta-aminopropiononitrile; gamma-Glutamyl-3-aminopropiononitrile
E238	row1016;row1017	row1016_M+Na[1+];row1017_M+Na[1+]	C05401	3-beta-D-Galactosyl-sn-glycerol; Galactosylglycerol
E240	row1796	row1796_M+Na[1+]	C03684;C00835	6-Pyruvoyl-5,6,7,8-tetrahydropterin$Sepiapterin
E241	row1055;row1337;row1391	row1055_M+Na[1+];row1337_M+H[1+];row1391_M(C13)+H[1+]	C00387	Guanosine
E242	row1079;row1131;row2028	row1079_M+H[1+];row1131_M(C13)+H[1+];row2028_M+Na[1+]	C05711;C00475	gamma-Glutamyl-beta-cyanoalanine$Cytidine
E245	row3447;row3453	row3447_M+H[1+];row3453_M(C13)+H[1+]	C00127	Oxidized glutathione
E246	row1114	row1114_M+Na[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E247	row1115	row1115_M+Na[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E250	row1119;row1120	row1119_M+Na[1+];row1120_M+Na[1+]	C04441	Peptide 2-(3-carboxy-3-aminopropyl)-L-histidine
E251	row1124;row1125	row1124_M+Na[1+];row1125_M+Na[1+]	C05638	5-Hydroxykynurenamine
E253	row1129;row1169	row1129_M+H[1+];row1169_M(C13)+H[1+]	C00299	Uridine
E255	row1131;row2062	row1131_M+H[1+];row2062_M+Na[1+]	C00120	Biotin; D-Biotin; Vitamin H; Coenzyme R
E257	row1142	row1142_M+Na[1+]	C03838	N1-(5-Phospho-D-ribosyl)glycinamide
E262	row1327	row1327_M+Na[1+]	C04640	2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine
E268	row1294	row1294_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E269	row1305;row1330;row2040	row1305_M+H[1+];row1330_M(C13)+H[1+];row2040_M+Na[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E270	row1315;row1353	row1315_M+H[1+];row1353_M(C13)+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E273	row1331	row1331_M+H[1+]	C01031	S-Formylglutathione
E276	row1350;row1397	row1350_M+H[1+];row1397_M(C13)+H[1+]	C00669	gamma-L-Glutamyl-L-cysteine
E282	row1827	row1827_M+Na[1+]	C03033	beta-D-Glucuronoside; Acceptor beta-D-glucuronoside; Glucuronide; beta-D-Glucuronide
E288	row1521	row1521_M+H[1+]	C05844	5-L-Glutamyl-taurine
E290	row1554;row1645	row1554_M+H[1+];row1645_M+Na[1+]	C00364	dTMP
E295	row1583	row1583_M+Na[1+]	C16265	N-Acetylgalactosamine 4-sulfate
E296	row1584	row1584_M+Na[1+]	C16265	N-Acetylgalactosamine 4-sulfate
E298	row1584;row1623;row1642	row1584_M[1+];row1623_M+H[1+];row1642_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E299	row1624;row1643	row1624_M+H[1+];row1643_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E303	row1588;row1629;row1692	row1588_M+H[1+];row1629_M(C13)+H[1+];row1692_M+Na[1+]	C00055	CMP
E309	row1719	row1719_M+H[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E311	row1728	row1728_M+Na[1+]	C02355	2',3'-Cyclic UMP
E313	row1808;row1863	row1808_M+H[1+];row1863_M(C13)+H[1+]	C00170	5-Methylthioadenosine
E316	row2821	row2821_M+H[1+]	CE2872;CE2866	3',5'-diiodo-L-thyronine$3,3'-diiodo-L-thyronine
E320	row1957;row2677	row1957_M+H+Na[2+];row2677_M+H[1+]	C00721;C00492;strch2;C05404;C01835	Dextrin$Raffinose$starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})$D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose; D-Gal-alpha1->6D-Gal-alpha1->6D-Glucose; Manninotriose$Maltotriose; Amylotriose
E321	row1968	row1968_M+Na[1+]	C05399	Melibiitol; 6-O-alpha-D-Galactosyl-D-glucitol
E322	row1969	row1969_M+Na[1+]	C05399	Melibiitol; 6-O-alpha-D-Galactosyl-D-glucitol
E328	row2032	row2032_M+Na[1+]	CE5141	
E329	row2052;row2274	row2052_M+Na[1+];row2274_M+H[1+]	C03451	(R)-S-Lactoylglutathione
E330	row2275;row2296	row2275_M+H[1+];row2296_M(C13)+H[1+]	C03451	(R)-S-Lactoylglutathione
E333	row2077	row2077_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E334	row2090	row2090_M+H[1+]	C05983	Propinol adenylate; Propionyladenylate
E335	row2098	row2098_M+H[1+]	C00015	UDP
E336	row2099	row2099_M+H[1+]	C00015	UDP
E337	row2115	row2115_M+H[1+]	CE5079	1alpha-hydroxy-23-carboxy-24,25,26,27-tetranorvitamin D3
E339	row2125	row2125_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E341	row2129;row2369	row2129_M+Na[1+];row2369_M+H[1+]	mn;C00611	beta-1,4-mannose-N-acetylglucosamine$N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
E342	row2370	row2370_M+H[1+]	mn;C00611	beta-1,4-mannose-N-acetylglucosamine$N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
E343	row2136;row2164	row2136_M[1+];row2164_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E345	row3416	row3416_M+H[1+]	C02739	1-(5-Phospho-D-ribosyl)-ATP; Phosphoribosyl-ATP; N1-(5-Phospho-D-ribosyl)-ATP; 1-(5-Phosphoribosyl)-ATP
E348	row2170	row2170_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E349	row2187	row2187_M+Na[1+]	CE6229	13E-tetranor-16-carboxy-LTE4
E350	row2188	row2188_M+H[1+]	CE2863	neurotensin 11-13
E353	row2201	row2201_M+Na[1+]	C01344	dIDP; 2'-Deoxyinosine-5'-diphosphate; 2'-Deoxyinosine 5'-diphosphate
E357	row2276;row2297	row2276_M+H[1+];row2297_M(C13)+H[1+]	C00401	Chondroitin; Chondroitin-D-glucuronate
E358	row2277;row2298	row2277_M+H[1+];row2298_M(C13)+H[1+]	C00401	Chondroitin; Chondroitin-D-glucuronate
E360	row2340;row2350;row2736	row2340_M+H[1+];row2350_M(C13)+H[1+];row2736_M+Na[1+]	C00035	GDP
E362	row2399;row2421;row2783	row2399_M+H[1+];row2421_M(C13)+H[1+];row2783_M+Na[1+]	C00570	CDPethanolamine
E363	row2420	row2420_M+Na[1+]	C00068	Thiamine diphosphate
E364	row2452;row2465;row2751	row2452_M+H[1+];row2465_M(C13)+H[1+];row2751_M+Na[1+]	C00307	CDPcholine
E365	row2468	row2468_M+Na[1+]	CE5995	20-COOH-leukotriene E4
E367	row2473	row2473_M+Na[1+]	C00224	Adenosine 5'-phosphosulfate
E369	row2490	row2490_M+H[1+]	C14861	S-(2,2-Dichloro-1-hydroxy)ethyl glutathione
E372	row2518	row2518_M+Na[1+]	c226crn	cervonyl carnitine
E376	row2555	row2555_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E379	row2634;row2657	row2634_M[1+];row2657_M+H[1+]	C00440	5-Methyltetrahydrofolate
E383	row2711	row2711_M+H[1+]	C04230	Lysophosphatidylcholine
E387	row2776	row2776_M+Na[1+]	tmndnccrn	Timnodonyl carnitine
E388	row2787	row2787_M+Na[1+]	estroneglc;C11133	estrone glucuronide$Estrone glucuronide; Estrone 3-glucuronide; Estrone beta-D-glucuronide
E389	row2789	row2789_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine
E390	row2800	row2800_M+H[1+]	C00700	XTP
E395	row2865;row2876;row3269	row2865_M+H[1+];row2876_M(C13)+H[1+];row3269_M+Na[1+]	C00167	UDP-D-glucuronate
E397	row2944	row2944_M+H[1+]	C06197	P1,P3-Bis(5'-adenosyl) triphosphate; ApppA
E398	row2982	row2982_M+H[1+]	C00857	Deamino-NAD+
E399	row2994	row2994_M+H[1+]	C03428	Presqualene diphosphate
E400	row3029;row3054;row3465	row3029_M+H[1+];row3054_M(C13)+H[1+];row3465_M+Na[1+]	C00760	Cellulose; (1,4-beta-D-Glucosyl)n; (1,4-beta-D-Glucosyl)n+1; (1,4-beta-D-Glucosyl)n-1; 1,4-beta-D-Glucan; Microcrystalline cellulose
E401	row3040;row3629	row3040_M+Na[1+];row3629_M+H[1+]	C00029;C00052	UDPglucose$UDPgalactose
E403	row3077;row3087;row3424	row3077_M+H[1+];row3087_M(C13)+H[1+];row3424_M+Na[1+]	C00325	GDP-L-fucose
E405	row3121;row3132;row3332	row3121_M+H[1+];row3132_M(C13)+H[1+];row3332_M+Na[1+]	C00882	Dephospho-CoA
E406	row3134;row3141;row3225	row3134_M+H[1+];row3141_M(C13)+H[1+];row3225_M+Na[1+]	C00016	Flavin adenine dinucleotide oxidized
E408	row3282;row3283;row3314;row3315;row3316;row3523;row3524;row3525	row3282_M+H[1+];row3283_M+H[1+];row3314_M(C13)+H[1+];row3315_M(C13)+H[1+];row3316_M(C13)+H[1+];row3523_M+Na[1+];row3524_M+Na[1+];row3525_M+Na[1+]	m2mn	(alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine
E410	row3325;row3334	row3325_M+H[1+];row3334_M(C13)+H[1+]	C00096	GDP-D-mannose
E411	row3336;row3364;row3652	row3336_M+H[1+];row3364_M(C13)+H[1+];row3652_M+Na[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E412	row3466;row3473	row3466_M+H[1+];row3473_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E413	row3467;row3474	row3467_M+H[1+];row3474_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E418	row3732	row3732_M+H[1+]	C05981	phosphatidylinositol-3,4,5-trisphosphate 
