pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Arginine and Proline Metabolism	3	11	0.3174523149315184	E159,E33,E26	,C01165/C01157/C00430/C03440/C01110,C02714	$L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate$N-Acetylputrescine
Fructose and mannose metabolism	2	9	0.40038652214099657	E4,E217	,	$
Tryptophan metabolism	4	18	0.40996554911351984	E158,E72,E222,E208	,,,	$$$
Linoleate metabolism	1	5	0.4189563902193093	E383	C04230	Lysophosphatidylcholine
Drug metabolism - cytochrome P450	1	5	0.4189563902193093	E81		
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	5	0.4189563902193093	E398		
Xenobiotics metabolism	1	6	0.44055121418368204	E170		
Porphyrin metabolism	1	6	0.44055121418368204	E33	C01165/C01157/C00430/C03440/C01110	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate
Galactose metabolism	2	13	0.45676833879505924	E321,E341	,	$
Purine metabolism	2	13	0.45676833879505924	E159,E309	,	$
Valine, leucine and isoleucine degradation	1	8	0.45954121502394757	E17		
Aminosugars metabolism	1	8	0.45954121502394757	E341		
Glycosphingolipid biosynthesis - ganglioseries	1	11	0.46811192336778423	E357		
Tyrosine metabolism	3	24	0.4702125871775481	E222,E135,E273	,,	$$
Pyrimidine metabolism	1	15	0.47164103856818756	E253		
Vitamin D3 (cholecalciferol) metabolism	0	1	0.47222922443492144			
Hyaluronan Metabolism	0	4	0.47222922443492144			
N-Glycan biosynthesis	0	14	0.47222922443492144			
Glycolysis and Gluconeogenesis	0	5	0.47222922443492144			
R Group Synthesis	0	1	0.47222922443492144			
C5-Branched dibasic acid metabolism	0	2	0.47222922443492144			
Sialic acid metabolism	0	6	0.47222922443492144			
Chondroitin sulfate degradation	0	0	0.47222922443492144			
Di-unsaturated fatty acid beta-oxidation	0	1	0.47222922443492144			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.47222922443492144			
Hexose phosphorylation	0	4	0.47222922443492144			
Vitamin B2 (riboflavin) metabolism	0	1	0.47222922443492144			
Squalene and cholesterol biosynthesis	0	2	0.47222922443492144			
Glycerolipid metabolism	0	0	0.47222922443492144			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.47222922443492144			
Alkaloid biosynthesis II	0	0	0.47222922443492144			
Vitamin B1 (thiamin) metabolism	0	2	0.47222922443492144			
Glycosphingolipid biosynthesis - globoseries	0	11	0.47222922443492144			
Histidine metabolism	0	3	0.47222922443492144			
Vitamin B5 - CoA biosynthesis from pantothenate	0	3	0.47222922443492144			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.47222922443492144			
Glycosphingolipid biosynthesis - lactoseries	0	9	0.47222922443492144			
Bile acid biosynthesis	0	2	0.47222922443492144			
Parathio degradation	0	0	0.47222922443492144			
Propanoate metabolism	0	2	0.47222922443492144			
Blood Group Biosynthesis	0	9	0.47222922443492144			
Electron transport chain	0	0	0.47222922443492144			
Vitamin H (biotin) metabolism	0	1	0.47222922443492144			
Vitamin E metabolism	0	1	0.47222922443492144			
Androgen and estrogen biosynthesis and metabolism	0	5	0.47222922443492144			
Caffeine metabolism	0	0	0.47222922443492144			
Lipoate metabolism	0	0	0.47222922443492144			
Heparan sulfate biosynthesis	0	0	0.47222922443492144			
De novo fatty acid biosynthesis	0	0	0.47222922443492144			
Vitamin A (retinol) metabolism	0	3	0.47222922443492144			
Fatty Acid Metabolism	0	0	0.47222922443492144			
Glycosaminoglycan degradation	0	0	0.47222922443492144			
Fatty acid oxidation	0	1	0.47222922443492144			
ROS Detoxification	0	0	0.47222922443492144			
Saturated fatty acids beta-oxidation	0	1	0.47222922443492144			
CoA Catabolism	0	3	0.47222922443492144			
Omega-3 fatty acid metabolism	0	0	0.47222922443492144			
Butanoate metabolism	0	6	0.47222922443492144			
Mono-unsaturated fatty acid beta-oxidation	0	1	0.47222922443492144			
Glycosphingolipid biosynthesis - neolactoseries	0	9	0.47222922443492144			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.47222922443492144			
Geraniol degradation	0	0	0.47222922443492144			
D4&E4-neuroprostanes formation	0	0	0.47222922443492144			
Vitamin D	0	0	0.47222922443492144			
Dynorphin metabolism	0	0	0.47222922443492144			
Heparan sulfate degradation	0	0	0.47222922443492144			
Fatty acid oxidation, peroxisome	0	0	0.47222922443492144			
Polyunsaturated fatty acid biosynthesis	0	0	0.47222922443492144			
Keratan sulfate biosynthesis	0	7	0.47222922443492144			
TCA cycle	0	3	0.47222922443492144			
3-Chloroacrylic acid degradation	0	0	0.47222922443492144			
Arachidonic acid metabolism	0	4	0.47222922443492144			
Sphingolipid metabolism	0	0	0.47222922443492144			
O-Glycan biosynthesis	0	7	0.47222922443492144			
Glycosphingolipid metabolism	0	14	0.47222922443492144			
Limonene and pinene degradation	0	0	0.47222922443492144			
Proteoglycan biosynthesis	0	5	0.47222922443492144			
Vitamin K metabolism	0	0	0.47222922443492144			
Phosphatidylinositol phosphate metabolism	0	8	0.47222922443492144			
Benzoate degradation via CoA ligation	0	0	0.47222922443492144			
Prostaglandin formation from arachidonate	0	0	0.47222922443492144			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	1	0.47222922443492144			
Vitamin B6 (pyridoxine) metabolism	0	3	0.47222922443492144			
Pentose and Glucuronate Interconversions	0	5	0.47222922443492144			
Atrazine degradation	0	0	0.47222922443492144			
Leukotriene metabolism	0	5	0.47222922443492144			
Vitamin B12 (cyanocobalamin) metabolism	0	1	0.47222922443492144			
Fatty acid activation	0	1	0.47222922443492144			
Carbon fixation	0	1	0.47222922443492144			
Nucleotide Sugar Metabolism	0	1	0.47222922443492144			
Ubiquinone Biosynthesis	0	1	0.47222922443492144			
1- and 2-Methylnaphthalene degradation	0	0	0.47222922443492144			
Nitrogen metabolism	0	1	0.47222922443492144			
Drug metabolism - other enzymes	0	0	0.47222922443492144			
Beta-Alanine metabolism	0	4	0.47222922443492144			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.47222922443492144			
C21-steroid hormone biosynthesis and metabolism	0	4	0.47222922443492144			
Starch and Sucrose Metabolism	0	10	0.47222922443492144			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.47222922443492144			
Omega-6 fatty acid metabolism	0	0	0.47222922443492144			
Phytanic acid peroxisomal oxidation	0	0	0.47222922443492144			
Pentose phosphate pathway	0	5	0.47222922443492144			
