input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row431	E100	row413_M+H[1+];row431_M(C13)+H[1+]	C02356;C01026;C00334;C05145;C01205;C03284	(S)-2-Aminobutanoate; (S)-2-Aminobutanoic acid; (S)-2-Aminobutyric acid$N,N-Dimethylglycine; Dimethylglycine$4-Aminobutanoate$3-Aminoisobutyric acid; 3-Aminoisobutanoate; 3-Amino-2-methylpropanoate$D-3-Amino-isobutanoate$L-3-Amino-isobutanoate	row431	105.0743	283.34	0.38611782703008635	1.5444995476003915	C4H9NO2
row433	E102	row392_M+H[1+];row433_M(C13)+H[1+];row962_M+Na[1+]	C03740	5-L-Glutamyl-L-alanine	row433	220.1008	220.72	0.4173892612379783	1.4358896620213129	C8H14N2O5
row434	E103	row393_M+H[1+];row394_M+H[1+];row434_M(C13)+H[1+]	C03740	5-L-Glutamyl-L-alanine	row434	220.1008	344.25	0.9224795656078693	0.18010964110772665	C8H14N2O5
row435	E104	row395_M+H[1+];row435_M(C13)+H[1+];row963_M+Na[1+]	C03740	5-L-Glutamyl-L-alanine	row435	220.1008	361.42	0.9306958094827865	-0.1551825978491095	C8H14N2O5
row439	E108	row439_M+H[1+];row480_M(C13)+H[1+]	C00864	(R)-Pantothenate	row439	220.1178	185.07	0.06831972650936838	-4.4178645149777305	C9H17NO5
row441	E109	row2469_M+Na[1+];row441_M+2H[2+]	CE2054;CE5976	20-carboxy-leukotriene-B4$12-oxo-10,11-dihydro-20-COOH-LTB4	row441	183.1015	27.54	0.2888361269848353	2.103741180353558	C10H14O3
row442	E110	row442_M+H[1+]	CE4888;C05578	dopaminochrome$5,6-Dihydroxyindole; DHI	row442	150.0549	47.24	0.5015265788212441	-1.149575203971349	C8H7NO2
row455	E24	row455_M+Na[1+];row47_M(C13)+H[1+]	C00906	5,6-Dihydrothymine	row455	151.0475	277.67	0.7352614094441537	-0.5899338323829887	
row456	E51	row212_M+Na[1+];row456_M[1+];row478_M+H[1+];row496_M(C13)+H[1+]	C00242	Guanine	row456	151.0487	146.99	0.5055395275991345	-1.138737001700926	
row457	E52	row457_M[1+];row479_M+H[1+];row497_M(C13)+H[1+]	C00242	Guanine	row457	151.0487	175.09	0.48551457130570186	-1.200588077543172	
row459	E117	row459_M+H[1+]	C02646	4-Coumaryl alcohol; 4-Hydroxycinnamyl alcohol; p-Coumaryl alcohol	row459	151.0753	28.07	0.16440791683677675	2.8908200350637765	
row467	E118	row467_M+Na[1+];row468_M+Na[1+]	C16550	Dechloroethylcyclophosphamide; 3-Dechloroethylifosfamide	row467	221.0224	297.71	0.35086998163281435	1.698655128616489	
row468	E118	row467_M+Na[1+];row468_M+Na[1+]	C16550	Dechloroethylcyclophosphamide; 3-Dechloroethylifosfamide	row468	221.0224	300.47	0.29908968769286515	1.9964620064429872	
row469	E119	row469_M+Na[1+]	C05584	3-Methoxy-4-hydroxymandelate; Vanillylmandelic acid	row469	221.0422	215.6	0.5229270358070592	-1.0912786079483696	
row472	E125	row472_M+H[1+]	C00847	4-Pyridoxate; 4-Pyridoxic acid	row472	184.0604	33.71	0.9001919275685133	0.2397589312052898	C8H9NO4
row473	E126	row473_M+H[1+]	C00847	4-Pyridoxate; 4-Pyridoxic acid	row473	184.0604	220.72	0.4035120671037669	1.486589972782943	
row475	E128	row475_M+H[1+]	C01239	N-Acetyl-beta-D-glucosaminylamine	row475	221.1131	280.58	0.0016229266969702695	-43.05985954279132	C8H16N2O5
row476	E129	row476_M+Na[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row476	152.0315	277.41	0.7374203006044541	-0.5829016741154492	
row478	E51	row212_M+Na[1+];row456_M[1+];row478_M+H[1+];row496_M(C13)+H[1+]	C00242	Guanine	row478	152.0566	146.86	0.49284645065849264	-1.179603101139602	C5H5N5O,C5H13NS2
row479	E52	row457_M[1+];row479_M+H[1+];row497_M(C13)+H[1+]	C00242	Guanine	row479	152.0566	174.96	0.4607372455724575	-1.2801639964192952	C5H5N5O,C5H13NS2
row480	E108	row439_M+H[1+];row480_M(C13)+H[1+]	C00864	(R)-Pantothenate	row480	221.1212	184.94	0.06844662283706537	-4.4082679093034	C9H17NO5
row481	E134	row481_M+H[1+]	C00519	Hypotaurine	row481	110.0273	253.0	0.009998623184113407	10.283798343083014	
row487	E135	row487_M+H[1+]	C05589;C00788	L-Normetanephrine$L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol	row487	184.0968	184.94	0.043335361905223205	-5.320952904620898	
row492	E137	row492_M+H[1+];row506_M(C13)+H[1+]	C00385	Xanthine	row492	153.0406	174.7	0.5090612844429545	-1.1266122656481294	C5H4N4O2
row494	E121	row494_M+H[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate	row494	153.0539	146.86	0.6123804867151462	0.8791200665897567	
row495	E122	row495_M+H[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate	row495	153.0539	174.96	0.6055683720489131	0.8965557395711918	
row496	E51	row212_M+Na[1+];row456_M[1+];row478_M+H[1+];row496_M(C13)+H[1+]	C00242	Guanine	row496	153.0599	146.86	0.4607479312086882	-1.2786938780223422	C5H5N5O,C5H13NS2
row497	E52	row457_M[1+];row479_M+H[1+];row497_M(C13)+H[1+]	C00242	Guanine	row497	153.0599	174.96	0.4728209842187862	-1.2450925169958935	C5H5N5O,C5H13NS2
row506	E137	row492_M+H[1+];row506_M(C13)+H[1+]	C00385	Xanthine	row506	154.044	174.96	0.6271632786800652	-0.8405164749926309	C5H4N4O2
row507	E140	row507_M+H[1+]	C00632	3-Hydroxyanthranilate	row507	154.0498	358.67	0.07005929109503643	4.365399648993253	
row508	E34	row508_M+Na[1+];row82_M+H[1+];row97_M(C13)+H[1+]	C00300	Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine	row508	154.0586	259.59	0.02793851647399708	-6.574927722963455	C4H9N3O2
row516	E143	row516_M+H[1+];row529_M(C13)+H[1+]	C00380	Cytosine	row516	112.0508	163.67	0.8859584118756442	-0.26668937057775316	C4H5N3O
row529	E143	row516_M+H[1+];row529_M(C13)+H[1+]	C00380	Cytosine	row529	113.0541	163.67	0.8757415771444826	-0.28685016109325195	C4H5N3O
row534	E145	row534_M+Na[1+]	C00049;C00402	L-Aspartate$D-Aspartate	row534	156.0265	367.1	0.09487111680603565	3.8454091616467605	
row541	E150	row541_M+H[1+]	C03564	1-Pyrroline-2-carboxylate; 1-Pyrroline-2-carboxylic acid; delta1-Pyrroline 2-carboxylate	row541	114.0552	301.65	0.05028078934143274	5.000286697654873	
row542	E42	row170_M+Na[1+];row542_M+H[1+]	C00791		row542	114.0664	259.45	0.014014624232009134	-8.8572558521125	C4H7N3O
row562	E158	row562_M+H[1+]	C02220	2-Aminomuconate	row562	158.0445	358.54	0.015028021981487217	8.55077980857059	C6H7NO4
row562	E159	row562_M+Na[1+]	C00147	Adenine	row562	158.0445	358.54	0.015028021981487217	8.55077980857059	C6H7NO4
row574	E162	row574_M+H[1+]	C00141	3-Methyl-2-oxobutanoate	row574	117.0548	26.1	0.5011380900637781	1.1518710464510276	
row601	E167	row601_M+H[1+];row619_M(C13)+H[1+];row620_M(C13)+H[1+]	C00581;gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid$Guanidinoacetate	row601	118.0613	260.53	0.014978591287734506	8.576532751863779	C3H7N3O2
row611	E54	row228_M+Na[1+];row611_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid	row611	190.0713	300.99	0.4459498938537445	1.3358328699864175	
row614	E22	row41_M+H[1+];row614_M+Na[1+];row67_M(C13)+H[1+]	C00078;C00525	L-Tryptophan$D-Tryptophan	row614	227.079	166.69	0.5107129521033094	-1.1209406496440988	C11H12N2O2
row617	E171	row617_M+H[1+]	C00637	Indole-3-acetaldehyde	row617	160.0756	27.93	0.15631120562609183	2.9654952244919093	C8H6O
row619	E167	row601_M+H[1+];row619_M(C13)+H[1+];row620_M(C13)+H[1+]	C00581;gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid$Guanidinoacetate	row619	119.0647	258.14	0.003072417533666797	25.160786243148067	
row620	E167	row601_M+H[1+];row619_M(C13)+H[1+];row620_M(C13)+H[1+]	C00581;gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid$Guanidinoacetate	row620	119.0647	260.4	0.09461608385488898	3.8501850788815033	C3H7N3O2
row627	E62	row253_M+Na[1+];row627_M(C13)+H[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row627	119.0897	213.99	0.10577300094821347	-3.6520234434066126	C5H11NO2
row650	E66	row260_M+Na[1+];row261_M+Na[1+];row262_M+Na[1+];row650_M+H[1+];row677_M(C13)+H[1+]	C05829		row650	191.0662	377.61	0.0330391663605304	-6.04044863871351	C6H10N2O5
row654	E173	row654_M+Na[1+]	C00785	Urocanate	row654	161.0315	227.55	0.6303323059998697	0.8290984229315838	
row657	E175	row1314_M+Na[1+];row657_M+H[1+];row684_M(C13)+H[1+]	C00881	Deoxycytidine	row657	228.0977	235.85	0.28889492039566106	2.102233219763043	C9H13N3O4
row676	E181	row676_M+H[1+];row700_M(C13)+H[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione	row676	192.0654	168.92	0.34703932401540966	-1.7175042331064252	C10H9NO3
row677	E66	row260_M+Na[1+];row261_M+Na[1+];row262_M+Na[1+];row650_M+H[1+];row677_M(C13)+H[1+]	C05829		row677	192.0694	377.61	0.02481555796251476	-6.904309590789159	C6H10N2O5
row677	E183	row677_M+H[1+]	C02712	N-Acetylmethionine	row677	192.0694	377.61	0.02481555796251476	-6.904309590789159	C6H10N2O5
row684	E175	row1314_M+Na[1+];row657_M+H[1+];row684_M(C13)+H[1+]	C00881	Deoxycytidine	row684	229.1011	235.85	0.6198480960728732	0.8581457858264958	C9H13N3O4
row685	E184	row685_M+H[1+];row698_M(C13)+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row685	121.0649	26.49	0.3223313182097717	-1.834254527877556	C8H8O
row698	E184	row685_M+H[1+];row698_M(C13)+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde	row698	122.0685	26.49	0.8710723096055913	0.29800825566400346	C8H8O
row700	E181	row676_M+H[1+];row700_M(C13)+H[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione	row700	193.0688	168.79	0.4465693863635426	-1.3313855922357078	C10H9NO3
row717	E188	row717_M+H[1+];row737_M(C13)+H[1+]	C00153	Nicotinamide	row717	123.0554	32.92	0.6702818778180589	0.7369555480666736	
row731	E191	row731_M+Na[1+]	C00328;C05647	L-Kynurenine$Formyl-5-hydroxykynurenamine	row731	231.0739	168.79	0.45472281755924854	-1.3021828352751295	C10H12N2O3
row737	E188	row717_M+H[1+];row737_M(C13)+H[1+]	C00153	Nicotinamide	row737	124.0587	32.92	0.6626393039669329	0.7540748663488003	
row752	E196	row752_M+H[1+]	C04185;CE5278;C01693	5,6-Dihydroxyindole-2-carboxylate; DHICA$dopachrome o-semiquinone$L-Dopachrome; 2-L-Carboxy-2,3-dihydroindole-5,6-quinone	row752	194.0447	379.84	0.3596008130922485	-1.6576898046536346	
row763	E1	row2_M(C13)+H[1+];row403_M+Na[1+];row763_M+H[1+]	C00245	Taurine	row763	126.0219	220.46	0.11662232457835577	3.4779676236619848	C2H7NO3S
row771	E197	row771_M+Na[1+]	C02076	sedoheptulose	row771	233.0631	197.28	0.9904753552082379	-0.022607571296229072	C13H12O2S
row772	E198	row772_M+Na[1+]	C02076	sedoheptulose	row772	233.0631	220.19	0.6996033325873023	0.6696675696517266	
row776	E44	row172_M+H[1+];row776_M+Na[1+]	C00093	Glycerol 3-phosphate	row776	195.0028	299.29	0.009000524268881245	-10.735283378326528	C3H9O6P
row811	E202	row811_M+Na[1+];row812_M+Na[1+]	C06054	2-Oxo-3-hydroxy-4-phosphobutanoate; alpha-Keto-3-hydroxy-4-phosphobutyrate; (3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate	row811	236.977	231.65	0.06822154456040944	4.421765757415999	
