EID	massfeature_rows	str_row_ion	compounds	compound_names
E90	row403	row403_M+H[1+]	C05130	Imidazole-4-acetaldehyde; Imidazole acetaldehyde
E91	row1385	row1385_M+Na[1+]	C16576;C01516	Norcodeine; N-Desmethylcodeine$Morphine
E94	row412	row412_M+H[1+]	C00380	Cytosine
E96	row425	row425_M+Na[1+]	C06608	Diethylphosphoric acid; O,O-Diethylphosphoric acid
E97	row439;row466	row439_M[1+];row466_M+H[1+]	C06006	(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate
E98	row442;row469	row442_M+H[1+];row469_M(C13)+H[1+]	C03239;C02946;C04076	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate$4-Acetamidobutanoate$L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde
E99	row464	row464_M+H[1+]	C02512;C00429	Beta cyanoalanine$5,6-dihydrouracil
E105	row1141	row1141_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E106	row486;row487	row486_M+Na[1+];row487_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine
E107	row501;row797	row501_M+Na[1+];row797_M+HCOONa[1+]	CE2026	3-methylcrotonoylglycine
E111	row524	row524_M+H[1+]	C00259;C00309;C00312;C00310;C00121;C00181	L-Arabinose$D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose$L-Xylulose$D-Xylulose$D-Ribose$D-Xylose
E116	row542	row542_M+H[1+]	CE5665	leukoaminochrome
E117	row563	row563_M+H[1+]	C00606	3-Sulfino-L-alanine
E118	row565;row588	row565_M+H[1+];row588_M(C13)+H[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E120	row565	row565_M+Na[1+]	CE4970;CE4968	2-methylbutyrylglycine$isovalerylglycine
E121	row580	row580_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E126	row596	row596_M+H[1+]	C00082;CE2174	L-Tyrosine$
E130	row620;row621	row620_M+H[1+];row621_M+H[1+]	C00135	L-Histidine
E131	row631;row632;row633	row631_M+Na[1+];row632_M+Na[1+];row633_M+Na[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E132	row635;row666	row635_M+H[1+];row666_M(C13)+H[1+]	C00295	Orotate
E133	row643	row643_M+Na[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline
E134	row644	row644_M+Na[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline
E140	row685	row685_M+Na[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E142	row696;row712	row696_M+H[1+];row712_M(C13)+H[1+]	C00643	5-Hydroxy-L-tryptophan
E145	row712	row712_M+H[1+]	C01074;C00645;C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc$N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose$N-Acetyl-D-glucosamine
E146	row713	row713_M+Na[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate
E147	row1612;row736	row1612_M+H[1+];row736_M(C13)+H[1+]	C00214	Thymidine
E153	row770;row810	row770_M+H[1+];row810_M(C13)+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
E155	row772	row772_M+H[1+]	C00299	Uridine
E156	row773	row773_M+H[1+]	C00299	Uridine
E157	row774;row775	row774_M+H[1+];row775_M+H[1+]	C00299	Uridine
E162	row815	row815_M+H[1+]	C04225	(Z)-But-2-ene-1,2,3-tricarboxylate; cis-2-Methylaconitate
E167	row856	row856_M+H[1+]	C00931	Porphobilinogen
E168	row858;row859;row976	row858_M+Na[1+];row859_M+Na[1+];row976_M(C13)+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E169	row877	row877_M+Na[1+]	C00248	Lipoamide; Thioctic acid amide
E173	row945;row960	row945_M+H[1+];row960_M(C13)+H[1+]	C00526	Deoxyuridine
E175	row921;row942	row921_M+H[1+];row942_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid
E179	row2670;row2695	row2670_M+H[1+];row2695_M(C13)+H[1+]	CE1665	gama-glutamylglutathione
E181	row1023;row972	row1023_M(C13)+H[1+];row972_M+H[1+]	C00669	gamma-L-Glutamyl-L-cysteine
E182	row1017	row1017_M+H[1+]	C06606	Paraoxon; O,O-Diethyl-O-p-nitrophenylphosphoric acid
E184	row1009	row1009_M+H[1+]	C03492	D-4'-Phosphopantothenate
E185	row1010;row1080;row1081	row1010_M+H[1+];row1080_M(C13)+H[1+];row1081_M(C13)+H[1+]	C03492	D-4'-Phosphopantothenate
E186	row1011	row1011_M+Na[1+]	C01449	Queuine; Base Q
E193	row1084	row1084_M+Na[1+]	C00831	Pantetheine; (R)-Pantetheine
E194	row1097	row1097_M+H[1+]	C01736;C05512	Nebularine; Purine riboside; N-D-Ribosylpurine$Deoxyinosine
E200	row1181	row1181_M+Na[1+]	C03415	N2-Succinyl-L-ornithine; (2S)-5-Amino-2-(3-carboxypropanoylamino)pentanoic acid
E209	row1257	row1257_M+Na[1+]	C00670	sn-Glycero-3-phosphocholine
E210	row1437	row1437_M+Na[1+]	CE5627	salsoline-1-carboxylate
E213	row1272	row1272_M+Na[1+]	C06054	2-Oxo-3-hydroxy-4-phosphobutanoate; alpha-Keto-3-hydroxy-4-phosphobutyrate; (3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate
E214	row1279;row1326	row1279_M+H[1+];row1326_M(C13)+H[1+]	C00219	arachidonic acid
E216	row1295;row1296	row1295_M+H[1+];row1296_M+H[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E217	row1297;row1298;row1299;row1435	row1297_M+H[1+];row1298_M+H[1+];row1299_M+H[1+];row1435_M+Na[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E218	row1295;row1296	row1295_M+Na[1+];row1296_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E219	row1297;row1298;row1299	row1297_M+Na[1+];row1298_M+Na[1+];row1299_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E221	row1309;row1515;row1553	row1309_M+Na[1+];row1515_M+H[1+];row1553_M(C13)+H[1+]	CE5868	N-acetyl-seryl-aspartate
E223	row1360;row1402	row1360_M+H[1+];row1402_M(C13)+H[1+]	C00387	Guanosine
E227	row1350	row1350_M+H[1+]	C02355	2',3'-Cyclic UMP
E230	row1361	row1361_M+H[1+]	C03242	(8Z,11Z,14Z)-Icosatrienoic acid; Dihomo-gamma-linolenic acid; (Z,Z,Z)-8,11,14-Eicosatrienoic acid; (Z,Z,Z)-8,11,14-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoate; (Z,Z,Z)-8,11,14-Icosatrienoate; 8,11,14-Eicosatrienoate; 8,11,14-Icosatrienoate
E234	row1417	row1417_M+H[1+]	C01236	6-phospho-D-glucono-1,5-lactone
E237	row1440	row1440_M+Na[1+]	CE5860	
E244	row1492	row1492_M+H[1+]	CE5528	
E246	row1498	row1498_M+H[1+]	C01262	beta-Alanyl-N(pi)-methyl-L-histidine; Anserine
E247	row1512	row1512_M+H[1+]	C00103;CE3075;C04006;C00275;C05345;C01097;C01094;C03546;C00092;C00085;C00636;C00446;C01172;C01177;C03862	D-Glucose 1-phosphate$sorbitol 3-phosphate$1D-myo-Inositol 3-phosphate$D-Mannose 6-phosphate$beta-D-Fructose 6-phosphate$D-Tagatose 6-phosphate$D-Fructose 1-phosphate$1D-myo-Inositol 4-phosphate$D-Glucose 6-phosphate; Glucose 6-phosphate; Robison ester$D-Fructose 6-phosphate$D-Mannose 1-phosphate$alpha-D-Galactose 1-phosphate$beta-D-glucose 6-phosphate$1D-myo-Inositol 1-phosphate$Dolichyl phosphate D-mannose
E251	row1558;row1676	row1558_M+Na[1+];row1676_M+H[1+]	C03406	N-(L-Arginino)succinate; 2-(Nomega-L-Arginino)succinate; L-Argininosuccinate; L-Argininosuccinic acid; L-Arginosuccinic acid
E253	row1561	row1561_M+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E256	row1574	row1574_M+Na[1+]	C06604	Parathion; O,O-Diethyl O-p-nitrophenyl phosphorothioate; Thiophos; DNTP
E260	row1596	row1596_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E261	row1597	row1597_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E262	row1598	row1598_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E264	row1622	row1622_M+Na[1+]	C07646	Carboxyphosphamide; Carboxycyclophosphamide
E265	row1787	row1787_M+Na[1+]	C11736;C12739	5-Fluorodeoxyuridine; Floxuridine$5'-Deoxy-5-fluorouridine; Doxifluridine
E268	row2331	row2331_M+Na[1+]	C06157	[Dihydrolipoyllysine-residue succinyltransferase] S-glutaryldihydrolipoyllysine; S-Glutaryldihydrolipoamide-E
E271	row1652;row1693	row1652_M+H[1+];row1693_M(C13)+H[1+]	C04148;C05642	alpha-N-Phenylacetyl-L-glutamine$Formyl-N-acetyl-5-methoxykynurenamine
E273	row1663;row1701	row1663_M+H[1+];row1701_M(C13)+H[1+]	C06222;C00281	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate$Sedoheptulose 7-phosphate; altro-Heptulose 7-phosphate
E280	row2477	row2477_M+Na[1+]	C05839	cis-beta-D-Glucosyl-2-hydroxycinnamate; beta-D-Glucosyl-2-coumarinate
E281	row1739	row1739_M+Na[1+]	C16635	5'-Deoxy-5-fluorocytidine
E283	row1764	row1764_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E284	row1765	row1765_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E285	row1768	row1768_M+Na[1+]	CE5698	
E286	row1772	row1772_M+Na[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E287	row1773	row1773_M+Na[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E290	row1824	row1824_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E291	row1861	row1861_M+Na[1+]	C00575	cAMP
E292	row1832	row1832_M+H[1+]	C00575	cAMP
E293	row1840	row1840_M+H[1+]	C00255	Riboflavin
E296	row1908	row1908_M+H[1+]	C16615	6-Methylthiopurine 5'-monophosphate ribonucleotide; 6-Methylthioinosine-5'-monophosphate
E298	row1954;row1981	row1954_M+H[1+];row1981_M(C13)+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E300	row2039;row2065	row2039_M+H[1+];row2065_M(C13)+H[1+]	C00455	NMN
E302	row1999	row1999_M+Na[1+]	CE2414	(3S,7R,11R)-phytanate
E303	row2026	row2026_M+H[1+]	CE6229	13E-tetranor-16-carboxy-LTE4
E304	row2041	row2041_M+H[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E307	row2073;row2402	row2073_M+HCOONa[1+];row2402_M+Na[1+]	C00942	3',5'-Cyclic GMP
E308	row2110	row2110_M+H[1+]	C01185	Nicotinate D-ribonucleotide
E310	row2154;row2894	row2154_M+H[1+];row2894_M+HCOONa[1+]	C00705	dCDP
E315	row2211	row2211_M+Na[1+]	C03033	beta-D-Glucuronoside; Acceptor beta-D-glucuronoside; Glucuronide; beta-D-Glucuronide
E319	row2295	row2295_M+Na[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E320	row2350	row2350_M+H[1+]	CE3140	
E322	row2346;row2347	row2346_M+H[1+];row2347_M+H[1+]	lnlncgcrn;lnlncacrn	gamma-linolenyl carnitine$alpha-linolenyl carnitine
E324	row2374	row2374_M+Na[1+]	C00621	Dolichol diphosphate
E326	row2482;row2483	row2482_M+H[1+];row2483_M+H[1+]	CE3086	4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid O-glucoside
E327	row2488;row2510	row2488_M+H[1+];row2510_M(C13)+H[1+]	C00224	Adenosine 5'-phosphosulfate
E328	row2516;row2517;row2518;row2535;row2536;row2537	row2516_M+H[1+];row2517_M+H[1+];row2518_M+H[1+];row2535_M(C13)+H[1+];row2536_M(C13)+H[1+];row2537_M(C13)+H[1+]	C00019	S-Adenosyl-L-methionine
E330	row2603	row2603_M+Na[1+]	C16618	6-Thioxanthine 5'-monophosphate
E331	row2629	row2629_M+Na[1+]	CE1352	17alpha-hydroxypregnenolone sulfate
E335	row2717	row2717_M+H[1+]	CE2875	3'-monoiodo-L-thyronine 4'-O-sulfate
E338	row2736;row2737;row2738	row2736_M+Na[1+];row2737_M+Na[1+];row2738_M+Na[1+]	CE4980	Prostaglandin PGE2 glyceryl ester
E339	row2749	row2749_M+H[1+]	dlnlcgcrn	dihomo-gamma-linolenyl carnitine
E345	row2830	row2830_M+Na[1+]	C05673	CMP-2-aminoethylphosphonate; CMPciliatine
E350	row2897;row2898	row2897_M+H[1+];row2898_M+H[1+]	C05560	L-2-Aminoadipate adenylate; 5-Adenylyl-2-aminoadipate; alpha-Aminoadipoyl-C6-AMP
E352	row2943;row2962	row2943_M+H[1+];row2962_M(C13)+H[1+]	C00143	5,10-Methylenetetrahydrofolate
E361	row3310;row3311	row3310_M[1+];row3311_M+H[1+]	C02737	Phosphatidylserine
E362	row3322	row3322_M+H[1+]	C16577	Codeine-6-glucuronide
E363	row3368;row3385;row3440	row3368_M+H[1+];row3385_M(C13)+H[1+];row3440_M+Na[1+]	C14830;C01222	GDP-4-keto-6-L-deoxygalactose$GDP-4-dehydro-6-deoxy-D-mannose
