EID	massfeature_rows	str_row_ion	compounds	compound_names
E50	row219	row219_M+Na[1+]	C01019	6-Deoxy-L-galactose; L-Fucose
E52	row227	row227_M+H[1+]	C05579	Indole-5,6-quinone
E53	row228	row228_M+H[1+]	C05579	Indole-5,6-quinone
E55	row248	row248_M+H[1+]	CE4888;C05578	dopaminochrome$5,6-Dihydroxyindole; DHI
E63	row276	row276_M+H[1+]	C06868	Carbamazepine
E64	row277	row277_M+H[1+]	C06868	Carbamazepine
E65	row287	row287_M+Na[1+]	C00547;C00314	Norepinephrine$Pyridoxine
E67	row294;row306;row741	row294_M+H[1+];row306_M(C13)+H[1+];row741_M+Na[1+]	C00242	Guanine
E70	row1048;row747;row752	row1048_M+Na[1+];row747_M+H[1+];row752_M(C13)+H[1+]	CN0016	Dibenzo[a,l]pyrene
E71	row299;row861	row299_M+Na[1+];row861_M+H[1+]	C01233	sn-Glycero-3-phosphoethanolamine
E73	row317	row317_M+H[1+]	C16595;C16587	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one$3-Carbamoyl-2-phenylpropionaldehyde
E74	row861	row861_M+Na[1+]	C16595;C16587	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one$3-Carbamoyl-2-phenylpropionaldehyde
E80	row400;row401;row402;row403;row404;row405;row406;row407;row408;row409;row410;row411;row412;row707	row400_M(C13)+H[1+];row401_M(C13)+H[1+];row402_M(C13)+H[1+];row403_M(C13)+H[1+];row404_M(C13)+H[1+];row405_M(C13)+H[1+];row406_M(C13)+H[1+];row407_M(C13)+H[1+];row408_M(C13)+H[1+];row409_M(C13)+H[1+];row410_M(C13)+H[1+];row411_M(C13)+H[1+];row412_M(C13)+H[1+];row707_M+Na[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E84	row413	row413_M+H[1+]	C04221	trans-1,2-Dihydrobenzene-1,2-diol
E88	row441;row466	row441_M+H[1+];row466_M(C13)+H[1+]	C00637	Indole-3-acetaldehyde
E89	row442	row442_M+H[1+]	C00637	Indole-3-acetaldehyde
E91	row449	row449_M+Na[1+]	CE5920	
E93	row458	row458_M+Na[1+]	C00292	Aniline; Phenylamine; Benzenamine; Arylamine
E94	row471	row471_M+H[1+]	C00141	3-Methyl-2-oxobutanoate
E96	row461	row461_M+Na[1+]	C03227;C05651	3-Hydroxy-L-kynurenine$5-Hydroxykynurenine; 5-Hydroxy-L-kynurenine
E101	row483;row484	row483_M+H[1+];row484_M+H[1+]	C05639	4,6-Dihydroxyquinoline; Quinoline-4,6-diol
E102	row485	row485_M+H[1+]	C05639	4,6-Dihydroxyquinoline; Quinoline-4,6-diol
E103	row486;row507	row486_M+H[1+];row507_M(C13)+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E104	row487	row487_M+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E106	row491	row491_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E107	row494	row494_M+H[1+]	C00581;gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid$Guanidinoacetate
E112	row539;row540	row539_M+H[1+];row540_M+H[1+]	C16602;C16601;C07496	3-Hydroxycarbamazepine$2-Hydroxycarbamazepine$Carbamazepine-10,11-epoxide; Carbamazepine epoxide
E113	row547	row547_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde
E114	row591;row619	row591_M+H[1+];row619_M(C13)+H[1+]	C00153	Nicotinamide
E117	row577;row607	row577_M+H[1+];row607_M(C13)+H[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate
E118	row587;row614	row587_M+H[1+];row614_M(C13)+H[1+]	C00180;C00633	Benzoate; Benzoic acid; Benzenecarboxylic acid; Phenylformic acid; Dracylic acid$4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde
E120	row604;row951;row952	row604_M+H[1+];row951_M+Na[1+];row952_M+Na[1+]	C04874;C03150	Dihydroneopterin$N-Ribosylnicotinamide
E121	row610	row610_M+Na[1+]	C01507;C00794;C01697	L-Iditol$D-Sorbitol$Galactitol
E123	row623	row623_M+H[1+]	C05660	5-Methoxyindoleacetate
E125	row638;row655	row638_M+H[1+];row655_M(C13)+H[1+]	C00250	Pyridoxal
E132	row659;row681	row659_M+H[1+];row681_M(C13)+H[1+]	C00906	5,6-Dihydrothymine
E133	row669	row669_M+Na[1+]	C00217;C00025;C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid$L-Glutamate$L-4-Hydroxyglutamate semialdehyde
E135	row682	row682_M+Na[1+]	C00418	(R)-Mevalonate
E136	row693	row693_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
E137	row694	row694_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
E140	row1960	row1960_M+Na[1+]	C00721;C00492;strch2;C05404;C01835	Dextrin$Raffinose$starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})$D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose; D-Gal-alpha1->6D-Gal-alpha1->6D-Glucose; Manninotriose$Maltotriose; Amylotriose
E143	row715	row715_M+Na[1+]	C05711;C00475	gamma-Glutamyl-beta-cyanoalanine$Cytidine
E144	row725	row725_M+Na[1+]	C00299	Uridine
E145	row748	row748_M+H[1+]	C00212;C00330	Adenosine$Deoxyguanosine
E147	row735;row736	row735_M+Na[1+];row736_M+Na[1+]	CE2153	
E148	row735;row736	row735_M+H[1+];row736_M+H[1+]	CE2176	3-O-methyldopa
E149	row755;row778	row755_M+H[1+];row778_M(C13)+H[1+]	C00294	Inosine
E151	row775	row775_M+H[1+]	C02693	Indole-3-acetamide
E153	row1129;row776	row1129_M+H[1+];row776_M+Na[1+]	C00387	Guanosine
E155	row799	row799_M+Na[1+]	C05839	cis-beta-D-Glucosyl-2-hydroxycinnamate; beta-D-Glucosyl-2-coumarinate
E161	row844	row844_M+Na[1+]	C00559;C05198	Deoxyadenosine$5'-Deoxyadenosine
E165	row888;row889	row888_M+Na[1+];row889_M+Na[1+]	CE5820	histidyl-prolinamide
E166	row911	row911_M+Na[1+]	CE2102	lipoyllysine
E168	row953	row953_M+H[1+]	C00015	UDP
E170	row975	row975_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E172	row982	row982_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E174	row1302	row1302_M+Na[1+]	CE6229	13E-tetranor-16-carboxy-LTE4
E176	row1046;row1055	row1046_M+H[1+];row1055_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E180	row1172	row1172_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E181	row1201	row1201_M+H[1+]	C06350	
E184	row1283	row1283_M+H[1+]	C01031	S-Formylglutathione
E185	row1291	row1291_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E186	row1342	row1342_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E192	row1418	row1418_M+H[1+]	C00170	5-Methylthioadenosine
E200	row1483	row1483_M+H[1+]	C01081	Thiamin monophosphate; Thiamine monophosphate; Thiamin phosphate; Thiamine phosphate; TMP
E210	row1665	row1665_M+H[1+]	C00307	CDPcholine
E211	row1697	row1697_M+Na[1+]	c226crn	cervonyl carnitine
E212	row1709	row1709_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E213	row1733;row1734	row1733_M+H[1+];row1734_M+H[1+]	C05463;C05465	Taurodeoxycholate$Taurochenodeoxycholate; Chenodeoxycholoyltaurine
E214	row1745;row1746	row1745_M+Na[1+];row1746_M+Na[1+]	C14847;C14848	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene$2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene
E220	row2167;row2168	row2167_M+Na[1+];row2168_M+Na[1+]	CE2882;CE2883	3,3',5'-triiodothyroacetate$3,5,3'-triiodothyroacetate
E226	row2676;row2677	row2676_M+H[1+];row2677_M+H[1+]	C05668	3-Hydroxypropionyl-CoA; 3-Hydroxypropionyl coenzyme A; 3-Hydroxypropanoyl-CoA; 3-Hydroxypropanoyl coenzymeA
E227	row2678;row2679	row2678_M+H[1+];row2679_M+H[1+]	C05668	3-Hydroxypropionyl-CoA; 3-Hydroxypropionyl coenzyme A; 3-Hydroxypropanoyl-CoA; 3-Hydroxypropanoyl coenzymeA
E229	row3017;row3018	row3017_M+Na[1+];row3018_M+Na[1+]	C11945;C11946	trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA$cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA
