EID	massfeature_rows	str_row_ion	compounds	compound_names
E154	row811;row812	row811_M+H[1+];row812_M+H[1+]	CE2176	3-O-methyldopa
E155	row820;row856	row820_M[1+];row856_M+H[1+]	C02693	Indole-3-acetamide
E156	row834	row834_M+H[1+]	C00294	Inosine
E159	row1234;row857	row1234_M+H[1+];row857_M+Na[1+]	C00387	Guanosine
E160	row877	row877_M+Na[1+]	C05839	cis-beta-D-Glucosyl-2-hydroxycinnamate; beta-D-Glucosyl-2-coumarinate
E166	row929	row929_M+Na[1+]	C00559;C05198	Deoxyadenosine$5'-Deoxyadenosine
E171	row975;row976	row975_M+Na[1+];row976_M+Na[1+]	CE5820	histidyl-prolinamide
E174	row1072	row1072_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E175	row1144;row1158	row1144_M+H[1+];row1158_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E178	row1163	row1163_M+Na[1+]	C01416	Cocaine; l-Cocain; beta-Cocain
E180	row1277	row1277_M+Na[1+]	CE5314;CE5326	8(R)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate$8(S)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate
E181	row1281	row1281_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E183	row1300	row1300_M+H[1+]	C06350	
E188	row1384	row1384_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E189	row1404	row1404_M+Na[1+]	C01134	Pantetheine 4'-phosphate
E190	row1426	row1426_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E197	row1507	row1507_M+H[1+]	C00170	5-Methylthioadenosine
E204	row1557;row1566;row1654	row1557_M+H[1+];row1566_M(C13)+H[1+];row1654_M+Na[1+]	C05462;C05466	Chenodeoxyglycocholate$
E206	row1607	row1607_M+Na[1+]	tmndnccrn	Timnodonyl carnitine
E214	row1705	row1705_M+H[1+]	C01921	glycocholate
E215	row1714	row1714_M+Na[1+]	CE6466;CE6467;CE6465;CE6462;CE6463;CE6460;CE6461;CE6459;CE6458;CE6457;CE6455;CE6454;CE6453;CE6452;CE6456;CE6464	$$$$$$$$$$$$$$$
E217	row1787	row1787_M+Na[1+]	c226crn	cervonyl carnitine
E218	row1797	row1797_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E219	row1821;row1822;row1823;row1827;row1958	row1821_M+H[1+];row1822_M+H[1+];row1823_M+H[1+];row1827_M(C13)+H[1+];row1958_M+Na[1+]	C05463;C05465	Taurodeoxycholate$Taurochenodeoxycholate; Chenodeoxycholoyltaurine
E220	row1830;row1831	row1830_M+Na[1+];row1831_M+Na[1+]	C14847;C14848	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene$2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene
E224	row1977	row1977_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine
E225	row1987	row1987_M+Na[1+]	C14830;C01222	GDP-4-keto-6-L-deoxygalactose$GDP-4-dehydro-6-deoxy-D-mannose
