pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Glycosphingolipid biosynthesis - globoseries	1	1	0.11343584572724981	E75	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Androgen and estrogen biosynthesis and metabolism	1	1	0.11343584572724981	E203	C00019	S-Adenosyl-L-methionine
Glyoxylate and Dicarboxylate Metabolism	1	1	0.11343584572724981	E72	C00259/C00309/C00312/C00310/C00121/C00181	L-Arabinose/D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose/L-Xylulose/D-Xylulose/D-Ribose/D-Xylose
Glycosphingolipid metabolism	1	1	0.11343584572724981	E75	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Pentose and Glucuronate Interconversions	1	1	0.11343584572724981	E72	C00259/C00309/C00312/C00310/C00121/C00181	L-Arabinose/D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose/L-Xylulose/D-Xylulose/D-Ribose/D-Xylose
Leukotriene metabolism	1	1	0.11343584572724981	E195		
Vitamin B12 (cyanocobalamin) metabolism	1	1	0.11343584572724981	E203	C00019	S-Adenosyl-L-methionine
Ubiquinone Biosynthesis	1	1	0.11343584572724981	E203	C00019	S-Adenosyl-L-methionine
Drug metabolism - other enzymes	1	1	0.11343584572724981	E184		
Starch and Sucrose Metabolism	1	1	0.11343584572724981	E75	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Sialic acid metabolism	2	4	0.13805562557768256	E98,E75	C01074/C00645/C00140,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Galactose metabolism	2	4	0.13805562557768256	E98,E75	C01074/C00645/C00140,C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine$D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Glycine, serine, alanine and threonine metabolism	2	5	0.18048903453491302	E203,E77	C00019,	S-Adenosyl-L-methionine$
Lysine metabolism	2	5	0.18048903453491302	E8,E203	C00322,C00019	2-Oxoadipate$S-Adenosyl-L-methionine
Glycolysis and Gluconeogenesis	1	2	0.18410217628770692	E75	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Propanoate metabolism	1	2	0.18410217628770692	E108		
Phosphatidylinositol phosphate metabolism	1	2	0.18410217628770692	E75	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Aminosugars metabolism	1	2	0.18410217628770692	E98	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Urea cycle/amino group metabolism	3	9	0.20510881438534576	E29,E203,E73	,C00019,	$S-Adenosyl-L-methionine$
Pentose phosphate pathway	2	6	0.2093941685572641	E75,E72	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159,C00259/C00309/C00312/C00310/C00121/C00181	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose$L-Arabinose/D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose/L-Xylulose/D-Xylulose/D-Ribose/D-Xylose
Glutathione Metabolism	1	3	0.22132593899672295	E14		
Arginine and Proline Metabolism	2	7	0.22838416939752962	E14,E203	,C00019	$S-Adenosyl-L-methionine
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	5	0.2579615158390051	E203	C00019	S-Adenosyl-L-methionine
Ascorbate (Vitamin C) and Aldarate Metabolism	1	5	0.2579615158390051	E128		
Purine metabolism	1	6	0.2651037727922023	E72	C00259/C00309/C00312/C00310/C00121/C00181	L-Arabinose/D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose/L-Xylulose/D-Xylulose/D-Ribose/D-Xylose
Aspartate and asparagine metabolism	1	6	0.2651037727922023	E14		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.270649525249979			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.270649525249979			
R Group Synthesis	0	0	0.270649525249979			
C5-Branched dibasic acid metabolism	0	0	0.270649525249979			
Pyruvate Metabolism	0	0	0.270649525249979			
Di-unsaturated fatty acid beta-oxidation	0	0	0.270649525249979			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.270649525249979			
Linoleate metabolism	0	5	0.270649525249979			
Vitamin B2 (riboflavin) metabolism	0	0	0.270649525249979			
Squalene and cholesterol biosynthesis	0	0	0.270649525249979			
Glycerolipid metabolism	0	0	0.270649525249979			
Carnitine shuttle	0	0	0.270649525249979			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.270649525249979			
Alkaloid biosynthesis II	0	0	0.270649525249979			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.270649525249979			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.270649525249979			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.270649525249979			
Bile acid biosynthesis	0	0	0.270649525249979			
Parathio degradation	0	0	0.270649525249979			
Blood Group Biosynthesis	0	0	0.270649525249979			
Electron transport chain	0	0	0.270649525249979			
Vitamin H (biotin) metabolism	0	0	0.270649525249979			
Biopterin metabolism	0	1	0.270649525249979			
Vitamin E metabolism	0	0	0.270649525249979			
Caffeine metabolism	0	0	0.270649525249979			
Lipoate metabolism	0	0	0.270649525249979			
Heparan sulfate biosynthesis	0	0	0.270649525249979			
Vitamin B9 (folate) metabolism	0	2	0.270649525249979			
De novo fatty acid biosynthesis	0	1	0.270649525249979			
Vitamin A (retinol) metabolism	0	3	0.270649525249979			
Valine, leucine and isoleucine degradation	0	1	0.270649525249979			
Fatty Acid Metabolism	0	1	0.270649525249979			
Glycosaminoglycan degradation	0	0	0.270649525249979			
Fatty acid oxidation	0	0	0.270649525249979			
ROS Detoxification	0	0	0.270649525249979			
Xenobiotics metabolism	0	0	0.270649525249979			
Saturated fatty acids beta-oxidation	0	0	0.270649525249979			
CoA Catabolism	0	0	0.270649525249979			
Omega-3 fatty acid metabolism	0	0	0.270649525249979			
Butanoate metabolism	0	3	0.270649525249979			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.270649525249979			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.270649525249979			
Geraniol degradation	0	0	0.270649525249979			
D4&E4-neuroprostanes formation	0	1	0.270649525249979			
Vitamin D	0	0	0.270649525249979			
Dynorphin metabolism	0	0	0.270649525249979			
Fatty acid oxidation, peroxisome	0	0	0.270649525249979			
Polyunsaturated fatty acid biosynthesis	0	0	0.270649525249979			
Alanine and Aspartate Metabolism	0	4	0.270649525249979			
Keratan sulfate biosynthesis	0	0	0.270649525249979			
TCA cycle	0	2	0.270649525249979			
3-Chloroacrylic acid degradation	0	0	0.270649525249979			
Arachidonic acid metabolism	0	1	0.270649525249979			
Sphingolipid metabolism	0	0	0.270649525249979			
O-Glycan biosynthesis	0	0	0.270649525249979			
Limonene and pinene degradation	0	0	0.270649525249979			
Proteoglycan biosynthesis	0	0	0.270649525249979			
Vitamin K metabolism	0	0	0.270649525249979			
Glutamate metabolism	0	1	0.270649525249979			
Porphyrin metabolism	0	1	0.270649525249979			
Benzoate degradation via CoA ligation	0	0	0.270649525249979			
Prostaglandin formation from arachidonate	0	1	0.270649525249979			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.270649525249979			
Vitamin B6 (pyridoxine) metabolism	0	0	0.270649525249979			
Atrazine degradation	0	0	0.270649525249979			
Fatty acid activation	0	1	0.270649525249979			
Carbon fixation	0	0	0.270649525249979			
Nucleotide Sugar Metabolism	0	0	0.270649525249979			
1- and 2-Methylnaphthalene degradation	0	0	0.270649525249979			
Pyrimidine metabolism	0	9	0.270649525249979			
Nitrogen metabolism	0	1	0.270649525249979			
Beta-Alanine metabolism	0	1	0.270649525249979			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.270649525249979			
C21-steroid hormone biosynthesis and metabolism	0	0	0.270649525249979			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.270649525249979			
Omega-6 fatty acid metabolism	0	0	0.270649525249979			
Phytanic acid peroxisomal oxidation	0	0	0.270649525249979			
Selenoamino acid metabolism	0	0	0.270649525249979			
