EID	massfeature_rows	str_row_ion	compounds	compound_names
E120	row623;row641	row623_M+H[1+];row641_M(C13)+H[1+]	C00250	Pyridoxal
E127	row647;row670	row647_M+H[1+];row670_M(C13)+H[1+]	C00906	5,6-Dihydrothymine
E128	row659	row659_M+Na[1+]	C00217;C00025;C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid$L-Glutamate$L-4-Hydroxyglutamate semialdehyde
E130	row671	row671_M+Na[1+]	C00418	(R)-Mevalonate
E131	row681	row681_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
E132	row682	row682_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
E135	row1885	row1885_M+Na[1+]	C00721;C00492;strch2;C05404;C01835	Dextrin$Raffinose$starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})$D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose; D-Gal-alpha1->6D-Gal-alpha1->6D-Glucose; Manninotriose$Maltotriose; Amylotriose
E139	row700	row700_M+Na[1+]	C05711;C00475	gamma-Glutamyl-beta-cyanoalanine$Cytidine
E140	row711	row711_M+Na[1+]	C00299	Uridine
E141	row714	row714_M+H[1+]	CE2152	
E142	row738	row738_M+H[1+]	C00212;C00330	Adenosine$Deoxyguanosine
E144	row723;row724	row723_M+Na[1+];row724_M+Na[1+]	CE2153	
E145	row723;row724	row723_M+H[1+];row724_M+H[1+]	CE2176	3-O-methyldopa
E146	row733;row769	row733_M[1+];row769_M+H[1+]	C02693	Indole-3-acetamide
E147	row746;row773	row746_M+H[1+];row773_M(C13)+H[1+]	C00294	Inosine
E150	row1114;row770	row1114_M+H[1+];row770_M+Na[1+]	C00387	Guanosine
E151	row785	row785_M+Na[1+]	C05839	cis-beta-D-Glucosyl-2-hydroxycinnamate; beta-D-Glucosyl-2-coumarinate
E157	row835	row835_M+Na[1+]	C00559;C05198	Deoxyadenosine$5'-Deoxyadenosine
E159	row850	row850_M+Na[1+]	C16595;C16587	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one$3-Carbamoyl-2-phenylpropionaldehyde
E161	row899	row899_M+Na[1+]	CE2102	lipoyllysine
E164	row945	row945_M+H[1+]	C00015	UDP
E165	row948	row948_M+Na[1+]	CE5272	
E168	row955	row955_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E170	row965	row965_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E171	row1028;row1039	row1028_M+H[1+];row1039_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E173	row1030	row1030_M+H[1+]	C01595	linoleic acid (all cis C18:2) n-6
E176	row1163	row1163_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E177	row1165	row1165_M+H[1+]	C07108	Tamoxifen
E178	row1179	row1179_M+H[1+]	C06350	
E182	row1252	row1252_M+H[1+]	C01031	S-Formylglutathione
E183	row1260	row1260_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E184	row1299	row1299_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E190	row1378	row1378_M+H[1+]	C00170	5-Methylthioadenosine
E205	row1589	row1589_M+Na[1+]	CE6466;CE6467;CE6465;CE6462;CE6463;CE6460;CE6461;CE6459;CE6458;CE6457;CE6455;CE6454;CE6453;CE6452;CE6456;CE6464	$$$$$$$$$$$$$$$
E207	row1640	row1640_M+H[1+]	C00307	CDPcholine
E208	row1668	row1668_M+Na[1+]	c226crn	cervonyl carnitine
E209	row1680	row1680_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E210	row1705;row1706;row1707	row1705_M+H[1+];row1706_M+H[1+];row1707_M+H[1+]	C05463;C05465	Taurodeoxycholate$Taurochenodeoxycholate; Chenodeoxycholoyltaurine
E211	row1715;row1716	row1715_M+Na[1+];row1716_M+Na[1+]	C14847;C14848	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene$2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene
E213	row1856	row1856_M+H[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E222	row2511	row2511_M+Na[1+]	C15980;C02939;C01033	(S)-2-Methylbutanoyl-CoA$Isovaleryl-CoA$2-Methylbutanoyl-CoA; 2-Methylbutyryl-CoA
E223	row2604;row2605	row2604_M+Na[1+];row2605_M+Na[1+]	C11945;C11946	trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA$cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA
