EID	massfeature_rows	str_row_ion	compounds	compound_names
E85	row421	row421_M+Na[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E88	row431;row444	row431_M+H[1+];row444_M(C13)+H[1+]	C00643	5-Hydroxy-L-tryptophan
E92	row444	row444_M+H[1+]	C01074;C00645;C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc$N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose$N-Acetyl-D-glucosamine
E97	row487;row504	row487_M+H[1+];row504_M(C13)+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
E98	row488	row488_M+H[1+]	C00299	Uridine
E99	row489	row489_M+H[1+]	C00299	Uridine
E102	row508	row508_M+H[1+]	C04225	(Z)-But-2-ene-1,2,3-tricarboxylate; cis-2-Methylaconitate
E105	row529	row529_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid
E111	row553;row565	row553_M+H[1+];row565_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid
E114	row567	row567_M+H[1+]	C00526	Deoxyuridine
E115	row580;row581	row580_M+Na[1+];row581_M+Na[1+]	C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine; Saccharopine; L-Saccharopine; N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid
E116	row592	row592_M+Na[1+]	C01449	Queuine; Base Q
E123	row623	row623_M+H[1+]	C00777;C15493	Retinoate$9-cis-Retinoic acid
E124	row654	row654_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E125	row682	row682_M+H[1+]	CE5932;C02075;C06428;CE5013	13,14-epoxy-retinol$Retinyl ester; all-trans-Retinyl ester$(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid; Eicosapentaenoic acid; 5,8,11,14,17-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate$
E132	row714;row789	row714_M+HCOONa[1+];row789_M+Na[1+]	CE5860	
E134	row715	row715_M+Na[1+]	C06054	2-Oxo-3-hydroxy-4-phosphobutanoate; alpha-Keto-3-hydroxy-4-phosphobutyrate; (3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate
E135	row729;row730	row729_M+H[1+];row730_M+H[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E136	row731;row732	row731_M+H[1+];row732_M+H[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E137	row729;row730	row729_M+Na[1+];row730_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E138	row731;row732	row731_M+Na[1+];row732_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E143	row771;row772	row771_M+H[1+];row772_M+H[1+]	CE5305;CE5317	3(S),6(R)-dihydroxy-tetradec-8Z-enoate$3(S),6(S)-dihydroxy-tetradec-8Z-enoate
E144	row776	row776_M+Na[1+]	C16576;C01516	Norcodeine; N-Desmethylcodeine$Morphine
E148	row814	row814_M+H[1+]	CE5528	
E152	row820;row834	row820_M+H[1+];row834_M(C13)+H[1+]	CE5868	N-acetyl-seryl-aspartate
E153	row835	row835_M+Na[1+]	C03406	N-(L-Arginino)succinate; 2-(Nomega-L-Arginino)succinate; L-Argininosuccinate; L-Argininosuccinic acid; L-Arginosuccinic acid
E155	row840	row840_M+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E157	row866	row866_M+H[1+]	C00214	Thymidine
E159	row882	row882_M+H[1+]	C04148;C05642	alpha-N-Phenylacetyl-L-glutamine$Formyl-N-acetyl-5-methoxykynurenamine
E161	row888	row888_M+H[1+]	C06222;C00281	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate$Sedoheptulose 7-phosphate; altro-Heptulose 7-phosphate
E164	row940	row940_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E165	row961	row961_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E166	row1004	row1004_M+Na[1+]	C03492	D-4'-Phosphopantothenate
E167	row1005	row1005_M+H[1+]	C16615	6-Methylthiopurine 5'-monophosphate ribonucleotide; 6-Methylthioinosine-5'-monophosphate
E169	row1020;row1031	row1020_M+H[1+];row1031_M(C13)+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E170	row1052	row1052_M+H[1+]	C00455	NMN
E173	row1091	row1091_M+Na[1+]	C05202	3'-Hydroxy-N-methyl-(S)-coclaurine; (S)-3'-Hydroxy-N-methylcoclaurine
E174	row1099;row1394	row1099_M+H[1+];row1394_M+HCOONa[1+]	C00705	dCDP
E175	row1101	row1101_M+Na[1+]	CE5139	12-oxo-20-dihydroxy-leukotriene B4
E177	row1112	row1112_M+H[1+]	C01346	dUDP
E179	row1161;row1328	row1161_M+Na[1+];row1328_M+HCOONa[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E182	row1221;row1222;row1223	row1221_M+H[1+];row1222_M+H[1+];row1223_M+H[1+]	C00019	S-Adenosyl-L-methionine
E190	row1503	row1503_M+Na[1+]	CE5757	4-oxo-9-cis-retinoyl-beta-glucuronide
E192	row1577	row1577_M+H[1+]	C14830;C01222	GDP-4-keto-6-L-deoxygalactose$GDP-4-dehydro-6-deoxy-D-mannose
