EID	massfeature_rows	str_row_ion	compounds	compound_names
E61	row267	row267_M+H[1+]	C01035	4-Guanidinobutanoate
E63	row264;row283	row264_M+H[1+];row283_M(C13)+H[1+]	C09642	(-)-Salsolinol; 6,7-Isoquinolinediol, 1,2,3,4-tetrahydro-1-methyl-, (S)-; Salsolinol
E65	row268;row291	row268_M+H[1+];row291_M(C13)+H[1+]	C05543	3-Dehydroxycarnitine
E66	row269	row269_M+H[1+]	C05543	3-Dehydroxycarnitine
E69	row273;row294	row273_M+H[1+];row294_M(C13)+H[1+]	CE5586;C00315	dehydrospermidine$Spermidine
E72	row726	row726_M+Na[1+]	C03740	5-L-Glutamyl-L-alanine
E73	row285;row286	row285_M+H[1+];row286_M+H[1+]	C03740	5-L-Glutamyl-L-alanine
E74	row287;row312;row727	row287_M+H[1+];row312_M(C13)+H[1+];row727_M+Na[1+]	C03740	5-L-Glutamyl-L-alanine
E75	row288	row288_M+H[1+]	C00978	N-Acetylserotonin; N-Acetyl-5-hydroxytryptamine
E76	row302	row302_M+H[1+]	C02356;C01026;C00334;C05145;C01205;C03284	(S)-2-Aminobutanoate; (S)-2-Aminobutanoic acid; (S)-2-Aminobutyric acid$N,N-Dimethylglycine; Dimethylglycine$4-Aminobutanoate$3-Aminoisobutyric acid; 3-Aminoisobutanoate; 3-Amino-2-methylpropanoate$D-3-Amino-isobutanoate$L-3-Amino-isobutanoate
E78	row316	row316_M+H[1+]	C00864	(R)-Pantothenate
E79	row2111;row317	row2111_M+Na[1+];row317_M+2H[2+]	CE2054;CE5976	20-carboxy-leukotriene-B4$12-oxo-10,11-dihydro-20-COOH-LTB4
E80	row318	row318_M+H[1+]	CE4888;C05578	dopaminochrome$5,6-Dihydroxyindole; DHI
E83	row331	row331_M+H[1+]	C02646	4-Coumaryl alcohol; 4-Hydroxycinnamyl alcohol; p-Coumaryl alcohol
E84	row337	row337_M+Na[1+]	C05584	3-Methoxy-4-hydroxymandelate; Vanillylmandelic acid
E86	row356	row356_M+H[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate
E87	row357	row357_M+H[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate
E89	row342	row342_M+H[1+]	C00847	4-Pyridoxate; 4-Pyridoxic acid
E90	row799	row799_M+Na[1+]	C01239	N-Acetyl-beta-D-glucosaminylamine
E91	row344;row360;row361;row800	row344_M+H[1+];row360_M(C13)+H[1+];row361_M(C13)+H[1+];row800_M+Na[1+]	C01239	N-Acetyl-beta-D-glucosaminylamine
E93	row353	row353_M+H[1+]	C05589;C00788	L-Normetanephrine$L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol
E96	row355	row355_M+H[1+]	C00385	Xanthine
E97	row364	row364_M+Na[1+]	C00279	D-Erythrose 4-phosphate
E100	row372;row380	row372_M+H[1+];row380_M(C13)+H[1+]	C00380	Cytosine
E106	row390	row390_M+H[1+]	C03564	1-Pyrroline-2-carboxylate; 1-Pyrroline-2-carboxylic acid; delta1-Pyrroline 2-carboxylate
E108	row391	row391_M+H[1+]	C00791	
E116	row414	row414_M+H[1+]	C00141	3-Methyl-2-oxobutanoate
E117	row436	row436_M+H[1+]	C00581;gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid$Guanidinoacetate
E119	row446	row446_M+H[1+]	C00637	Indole-3-acetaldehyde
E120	row468	row468_M+H[1+]	C05829	
E121	row472	row472_M+Na[1+]	C01259	3-Hydroxy-N6,N6,N6-trimethyl-L-lysine
E125	row497	row497_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde
E126	row504;row505;row532	row504_M+H[1+];row505_M+H[1+];row532_M(C13)+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E127	row506	row506_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E129	row529;row541	row529_M+H[1+];row541_M(C13)+H[1+]	C00153	Nicotinamide
E133	row557	row557_M+H[1+]	C00245	Taurine
E134	row561	row561_M+Na[1+]	C02076	sedoheptulose
E137	row604	row604_M+H[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E139	row610;row642	row610_M+H[1+];row642_M(C13)+H[1+]	CE5860	
E140	row1403;row611;row643;row644	row1403_M+Na[1+];row611_M+H[1+];row643_M(C13)+H[1+];row644_M(C13)+H[1+]	CE5860	
E145	row636	row636_M+Na[1+]	C00062;C00792	L-Arginine$D-Arginine; D-2-Amino-5-guanidinovaleric acid
E152	row641	row641_M+H[1+]	CE2847	fructoseglycine
E153	row665	row665_M+Na[1+]	C00954;C05634	Indole-3-acetate$5-Hydroxyindoleacetaldehyde
E154	row666	row666_M+H[1+]	C04692	Peptide 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine; 2-[3-Carboxy-3-(methylammonio)propyl]-L-histidine; EF-2 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine; Elongation factor 2 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine
E156	row694	row694_M+H[1+]	C00268;C02953;C04244	6,7-Dihydrobiopterin$7,8-Dihydrobiopterin$6-Lactoyl-5,6,7,8-tetrahydropterin
E157	row667;row668;row691	row667_M+H[1+];row668_M+H[1+];row691_M(C13)+H[1+]	C07501	Felbamate
E161	row674;row675	row674_M+H[1+];row675_M+H[1+]	C02934;C00319	3-Dehydrosphinganine$Sphingosine
E162	row676	row676_M+H[1+]	C05588	L-Metanephrine
E163	row683	row683_M+Na[1+]	C00831	Pantetheine; (R)-Pantetheine
E168	row720	row720_M+H[1+]	C00836	Sphinganine
E169	row1220;row1221;row730	row1220_M+HCOONa[1+];row1221_M+HCOONa[1+];row730_M+Na[1+]	CE5820	histidyl-prolinamide
E170	row731	row731_M+H[1+]	C12215	Iminoerythrose 4-phosphate; Imino-D-erythrose 4-phosphate
E171	row1330;row743;row770	row1330_M+Na[1+];row743_M+H[1+];row770_M(C13)+H[1+]	CE5795	neuromedin B (1-3)
E172	row752	row752_M+H[1+]	C06114	gamma-Glutamyl-beta-aminopropiononitrile; gamma-Glutamyl-3-aminopropiononitrile
E175	row771	row771_M+Na[1+]	CE5588	deoxyhypusine
E176	row798	row798_M+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid
E177	row1074;row1124;row813	row1074_M+H[1+];row1124_M(C13)+H[1+];row813_M+Na[1+]	C00387	Guanosine
E178	row1668;row833;row872	row1668_M+Na[1+];row833_M+H[1+];row872_M(C13)+H[1+]	C05711;C00475	gamma-Glutamyl-beta-cyanoalanine$Cytidine
E181	row2964;row2967	row2964_M+H[1+];row2967_M(C13)+H[1+]	C00127	Oxidized glutathione
E182	row857	row857_M+Na[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E183	row858	row858_M+Na[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E186	row866;row867	row866_M+Na[1+];row867_M+Na[1+]	C05638	5-Hydroxykynurenamine
E188	row1705;row872	row1705_M+Na[1+];row872_M+H[1+]	C00120	Biotin; D-Biotin; Vitamin H; Coenzyme R
E189	row884	row884_M+H[1+]	C02567	N1-Acetylspermine
E190	row885	row885_M+Na[1+]	C03838	N1-(5-Phospho-D-ribosyl)glycinamide
E192	row911	row911_M+H[1+]	CE1787	1-deoxy-1-(N6-lysino)-D-fructose
E193	row912	row912_M+H[1+]	CE1787	1-deoxy-1-(N6-lysino)-D-fructose
E197	row993;row994	row993_M+H[1+];row994_M+H[1+]	C05695	gamma-Glutamyl-Se-methylselenocysteine; 5-L-Glutamyl-Se-methylselenocysteine
E198	row993;row994	row993_M+Na[1+];row994_M+Na[1+]	C06222;C00281	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate$Sedoheptulose 7-phosphate; altro-Heptulose 7-phosphate
E204	row1040	row1040_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E205	row1041	row1041_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E206	row1042	row1042_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E207	row1050;row1686	row1050_M+H[1+];row1686_M+Na[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E208	row1052	row1052_M+Na[1+]	C07646	Carboxyphosphamide; Carboxycyclophosphamide
E209	row1058	row1058_M+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E210	row1066	row1066_M+H[1+]	C01031	S-Formylglutathione
E211	row1091;row1128	row1091_M+H[1+];row1128_M(C13)+H[1+]	C00669	gamma-L-Glutamyl-L-cysteine
E216	row1472	row1472_M+Na[1+]	C03033	beta-D-Glucuronoside; Acceptor beta-D-glucuronoside; Glucuronide; beta-D-Glucuronide
E219	row1182	row1182_M+H[1+]	C04751	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate
E223	row1337	row1337_M+Na[1+]	C00364	dTMP
E233	row1322;row1334	row1322_M+H[1+];row1334_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E234	row1323;row1335	row1323_M+H[1+];row1335_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E236	row1327;row1366	row1327_M(C13)+H[1+];row1366_M+Na[1+]	C00055	CMP
E242	row1388	row1388_M+H[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E244	row1391	row1391_M+Na[1+]	C02355	2',3'-Cyclic UMP
E247	row1440;row1689	row1440_M+H[1+];row1689_M+Na[1+]	C00130	IMP
E249	row1459;row1506	row1459_M+H[1+];row1506_M(C13)+H[1+]	C00170	5-Methylthioadenosine
E250	row1461	row1461_M+Na[1+]	CE5922	
E255	row1611;row1612;row1613;row1614	row1611_M+Na[1+];row1612_M+Na[1+];row1613_M+Na[1+];row1614_M+Na[1+]	C00272	Tetrahydrobiopterin
E256	row1616	row1616_M+Na[1+]	C05399	Melibiitol; 6-O-alpha-D-Galactosyl-D-glucitol
E257	row1617	row1617_M+Na[1+]	C05399	Melibiitol; 6-O-alpha-D-Galactosyl-D-glucitol
E259	row1633;row1652;row2220	row1633_M[1+];row1652_M+H[1+];row2220_M+Na[1+]	C04555	3beta-Hydroxyandrost-5-en-17-one 3-sulfate; Dehydroepiandrosterone sulfate
E260	row1632	row1632_M+H[1+]	tststerones	testosterone sulfate
E261	row1633	row1633_M+H[1+]	tststerones	testosterone sulfate
E265	row1659	row1659_M+H[1+]	C01137	S-Adenosylmethioninamine
E267	row1697;row1926	row1697_M+Na[1+];row1926_M+H[1+]	C03451	(R)-S-Lactoylglutathione
E268	row1927;row1949	row1927_M+H[1+];row1949_M(C13)+H[1+]	C03451	(R)-S-Lactoylglutathione
E272	row1718	row1718_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E275	row1742;row1780	row1742_M+H[1+];row1780_M(C13)+H[1+]	C00015	UDP
E276	row1743	row1743_M+H[1+]	C00015	UDP
E277	row1769	row1769_M+H[1+]	CE5079	1alpha-hydroxy-23-carboxy-24,25,26,27-tetranorvitamin D3
E279	row1783	row1783_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E281	row1789;row2031	row1789_M+Na[1+];row2031_M+H[1+]	mn;C00611	beta-1,4-mannose-N-acetylglucosamine$N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
E282	row2032	row2032_M+H[1+]	mn;C00611	beta-1,4-mannose-N-acetylglucosamine$N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
E283	row1795;row1821	row1795_M[1+];row1821_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E284	row2743;row2947	row2743_M+HCOONa[1+];row2947_M+H[1+]	C02739	1-(5-Phospho-D-ribosyl)-ATP; Phosphoribosyl-ATP; N1-(5-Phospho-D-ribosyl)-ATP; 1-(5-Phosphoribosyl)-ATP
E286	row1833	row1833_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E288	row1847	row1847_M+H[1+]	CE2863	neurotensin 11-13
E293	row1867	row1867_M+Na[1+]	C01344	dIDP; 2'-Deoxyinosine-5'-diphosphate; 2'-Deoxyinosine 5'-diphosphate
E300	row1974	row1974_M+H[1+]	C00504	Folate
E301	row2000;row2013;row2373	row2000_M+H[1+];row2013_M(C13)+H[1+];row2373_M+Na[1+]	C00035	GDP
E304	row2056	row2056_M+H[1+]	C00021	S-Adenosyl-L-homocysteine
E305	row2061	row2061_M+H[1+]	C00570	CDPethanolamine
E306	row2074	row2074_M+H[1+]	CE5956	trans,trans,cis-geranyl-geranyl-PP
E307	row2091;row2109;row2390	row2091_M+H[1+];row2109_M(C13)+H[1+];row2390_M+Na[1+]	C00307	CDPcholine
E311	row2164	row2164_M+Na[1+]	c226crn	cervonyl carnitine
E313	row2194	row2194_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E318	row2264	row2264_M+H[1+]	C11173	SN-38
E319	row2267	row2267_M+Na[1+]	C05963	
E320	row2268	row2268_M+Na[1+]	C05963	
E321	row2269;row2270	row2269_M+Na[1+];row2270_M+Na[1+]	C05963	
E324	row2347	row2347_M+H[1+]	C04230	Lysophosphatidylcholine
E325	row2384	row2384_M+H[1+]	C04317	1-Alkyl-2-lyso-sn-glycero-3-phosphocholine
E327	row2413	row2413_M+Na[1+]	tmndnccrn	Timnodonyl carnitine
E328	row2425	row2425_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine
E331	row2453	row2453_M+H[1+]	CE2872;CE2866	3',5'-diiodo-L-thyronine$3,3'-diiodo-L-thyronine
E334	row2510;row2843	row2510_M+H[1+];row2843_M+Na[1+]	C00167	UDP-D-glucuronate
E336	row2633;row3078	row2633_M+Na[1+];row3078_M+H[1+]	C00029;C00052	UDPglucose$UDPgalactose
E337	row2661;row2668;row2954	row2661_M+H[1+];row2668_M(C13)+H[1+];row2954_M+Na[1+]	C00325	GDP-L-fucose
E338	row2719;row2727;row2887	row2719_M+H[1+];row2727_M(C13)+H[1+];row2887_M+Na[1+]	C00882	Dephospho-CoA
E339	row2728;row2738;row2811	row2728_M+H[1+];row2738_M(C13)+H[1+];row2811_M+Na[1+]	C00016	Flavin adenine dinucleotide oxidized
E340	row2852;row2853	row2852_M+H[1+];row2853_M+H[1+]	m2mn	(alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine
E341	row2882	row2882_M+H[1+]	C00096	GDP-D-mannose
E342	row2892;row2909;row3093	row2892_M+H[1+];row2909_M(C13)+H[1+];row3093_M+Na[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E343	row2975;row2981	row2975_M+H[1+];row2981_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E344	row2976;row2982	row2976_M+H[1+];row2982_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E347	row3157	row3157_M+H[1+]	C05981	phosphatidylinositol-3,4,5-trisphosphate 
