EID	massfeature_rows	str_row_ion	compounds	compound_names
E149	row713	row713_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E150	row1108;row722	row1108_M+Na[1+];row722_M+H[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E151	row724	row724_M+Na[1+]	C07646	Carboxyphosphamide; Carboxycyclophosphamide
E153	row729	row729_M+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E154	row734	row734_M+H[1+]	C01031	S-Formylglutathione
E155	row752;row772	row752_M+H[1+];row772_M(C13)+H[1+]	C00669	gamma-L-Glutamyl-L-cysteine
E165	row885;row903;row931	row885_M+H[1+];row903_M(C13)+H[1+];row931_M+Na[1+]	C00055	CMP
E167	row900;row909	row900_M+H[1+];row909_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E168	row901;row910	row901_M+H[1+];row910_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E173	row944	row944_M+H[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E175	row947	row947_M+Na[1+]	C02355	2',3'-Cyclic UMP
E179	row1010;row985	row1010_M(C13)+H[1+];row985_M+H[1+]	C00170	5-Methylthioadenosine
E186	row1124	row1124_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E187	row1127;row1128	row1127_M+H[1+];row1128_M+H[1+]	C00363	dTDP
E190	row1138;row1148	row1138_M+H[1+];row1148_M(C13)+H[1+]	C00015	UDP
E191	row1139	row1139_M+H[1+]	C00015	UDP
E192	row1145	row1145_M+H[1+]	CE5079	1alpha-hydroxy-23-carboxy-24,25,26,27-tetranorvitamin D3
E194	row1149	row1149_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E196	row1152	row1152_M+Na[1+]	mn;C00611	beta-1,4-mannose-N-acetylglucosamine$N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
E197	row1158;row1176	row1158_M[1+];row1176_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E199	row1683;row1804	row1683_M+HCOONa[1+];row1804_M+H[1+]	C02739	1-(5-Phospho-D-ribosyl)-ATP; Phosphoribosyl-ATP; N1-(5-Phospho-D-ribosyl)-ATP; 1-(5-Phosphoribosyl)-ATP
E202	row1181	row1181_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E203	row1187	row1187_M+H[1+]	CE2863	neurotensin 11-13
E205	row1197	row1197_M+Na[1+]	C01344	dIDP; 2'-Deoxyinosine-5'-diphosphate; 2'-Deoxyinosine 5'-diphosphate
E209	row1229	row1229_M+H[1+]	C03451	(R)-S-Lactoylglutathione
E210	row1230;row1243	row1230_M+H[1+];row1243_M(C13)+H[1+]	C03451	(R)-S-Lactoylglutathione
E212	row1274;row1472	row1274_M+H[1+];row1472_M+Na[1+]	C00035	GDP
E213	row1314	row1314_M+H[1+]	C00021	S-Adenosyl-L-homocysteine
E214	row1318	row1318_M+H[1+]	C00570	CDPethanolamine
E215	row1340;row1346;row1480	row1340_M+H[1+];row1346_M(C13)+H[1+];row1480_M+Na[1+]	C00307	CDPcholine
E217	row1370	row1370_M+Na[1+]	c226crn	cervonyl carnitine
E219	row1385	row1385_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E220	row1421	row1421_M+H[1+]	C11173	SN-38
E222	row1454	row1454_M+H[1+]	C04230	Lysophosphatidylcholine
E224	row1491	row1491_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine
E225	row1508	row1508_M+H[1+]	CE2872;CE2866	3',5'-diiodo-L-thyronine$3,3'-diiodo-L-thyronine
E227	row1536;row1733	row1536_M+H[1+];row1733_M+Na[1+]	C00167	UDP-D-glucuronate
E229	row1618;row1890	row1618_M+Na[1+];row1890_M+H[1+]	C00029;C00052	UDPglucose$UDPgalactose
E230	row1628;row1808	row1628_M+H[1+];row1808_M+Na[1+]	C00325	GDP-L-fucose
E231	row1663	row1663_M+H[1+]	C00882	Dephospho-CoA
E232	row1669;row1718	row1669_M+H[1+];row1718_M+Na[1+]	C00016	Flavin adenine dinucleotide oxidized
E233	row1758	row1758_M+H[1+]	C00096	GDP-D-mannose
E234	row1767;row1780;row1900	row1767_M+H[1+];row1780_M(C13)+H[1+];row1900_M+Na[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E235	row1818;row1824	row1818_M+H[1+];row1824_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E236	row1819;row1825	row1819_M+H[1+];row1825_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E238	row1935	row1935_M+H[1+]	C05981	phosphatidylinositol-3,4,5-trisphosphate 
