pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
N-Glycan biosynthesis	1	1	0.08999243761028485	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Hexose phosphorylation	1	1	0.08999243761028485	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Keratan sulfate degradation	1	1	0.08999243761028485	E105	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Glycosphingolipid biosynthesis - globoseries	1	1	0.08999243761028485	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Valine, leucine and isoleucine degradation	1	1	0.08999243761028485	E36	C00217/C00025/C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde
Heparan sulfate degradation	1	1	0.08999243761028485	E105	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Glycosphingolipid metabolism	1	1	0.08999243761028485	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Glutamate metabolism	1	1	0.08999243761028485	E36	C00217/C00025/C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde
Nitrogen metabolism	1	1	0.08999243761028485	E36	C00217/C00025/C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde
Starch and Sucrose Metabolism	1	1	0.08999243761028485	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Purine metabolism	3	7	0.0931014200487354	E50,E36,E221	C00122,C00217/C00025/C05938,	Fumarate$D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde$
Galactose metabolism	2	4	0.09814301319216873	E82,E105	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159,C01074/C00645/C00140	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose$N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Histidine metabolism	2	4	0.09814301319216873	E36,E69	C00217/C00025/C05938,	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde$
Methionine and cysteine metabolism	2	4	0.09814301319216873	E36,E135	C00217/C00025/C05938,	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde$
Sialic acid metabolism	2	5	0.1366271741870431	E82,E105	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159,C01074/C00645/C00140	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose$N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Glycine, serine, alanine and threonine metabolism	2	5	0.1366271741870431	E36,E84	C00217/C00025/C05938,	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde$
Alanine and Aspartate Metabolism	2	5	0.1366271741870431	E50,E36	C00122,C00217/C00025/C05938	Fumarate$D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde
Lysine metabolism	2	5	0.1366271741870431	E36,E72	C00217/C00025/C05938,C03239/C02946/C04076	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde$6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate/4-Acetamidobutanoate/L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde
Glycolysis and Gluconeogenesis	1	2	0.1583060247038064	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
D4&E4-neuroprostanes formation	1	2	0.1583060247038064	E237		
TCA cycle	1	2	0.1583060247038064	E50	C00122	Fumarate
Phosphatidylinositol phosphate metabolism	1	2	0.1583060247038064	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Beta-Alanine metabolism	1	2	0.1583060247038064	E36	C00217/C00025/C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde
Tyrosine metabolism	4	13	0.1596504495420553	E50,E43,E36,E92	C00122,,C00217/C00025/C05938,	Fumarate$$D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde$
Vitamin B9 (folate) metabolism	1	3	0.19594992017477522	E36	C00217/C00025/C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde
Butanoate metabolism	1	3	0.19594992017477522	E36	C00217/C00025/C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde
Glycerophospholipid metabolism	1	4	0.22535921351146962	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Pentose phosphate pathway	1	4	0.22535921351146962	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Fructose and mannose metabolism	1	5	0.24611377195193682	E82	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	5	0.24611377195193682	E36	C00217/C00025/C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde
Ascorbate (Vitamin C) and Aldarate Metabolism	1	5	0.24611377195193682	E75		
Pyrimidine metabolism	2	10	0.24745819679018569	E36,E111	C00217/C00025/C05938,	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde$
Drug metabolism - cytochrome P450	1	6	0.2541803209814301	E186		
Tryptophan metabolism	2	12	0.25661709100075625	E36,E100	C00217/C00025/C05938,	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid/L-Glutamate/L-4-Hydroxyglutamate semialdehyde$
Vitamin D3 (cholecalciferol) metabolism	0	0	0.2651037727922023			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.2651037727922023			
R Group Synthesis	0	0	0.2651037727922023			
C5-Branched dibasic acid metabolism	0	0	0.2651037727922023			
Pyruvate Metabolism	0	0	0.2651037727922023			
Chondroitin sulfate degradation	0	0	0.2651037727922023			
Di-unsaturated fatty acid beta-oxidation	0	0	0.2651037727922023			
Linoleate metabolism	0	5	0.2651037727922023			
Vitamin B2 (riboflavin) metabolism	0	1	0.2651037727922023			
Squalene and cholesterol biosynthesis	0	0	0.2651037727922023			
Glycerolipid metabolism	0	0	0.2651037727922023			
Carnitine shuttle	0	0	0.2651037727922023			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.2651037727922023			
Alkaloid biosynthesis II	0	0	0.2651037727922023			
Vitamin B1 (thiamin) metabolism	0	1	0.2651037727922023			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.2651037727922023			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.2651037727922023			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.2651037727922023			
Bile acid biosynthesis	0	0	0.2651037727922023			
Parathio degradation	0	0	0.2651037727922023			
Propanoate metabolism	0	2	0.2651037727922023			
Blood Group Biosynthesis	0	0	0.2651037727922023			
Electron transport chain	0	0	0.2651037727922023			
Vitamin H (biotin) metabolism	0	0	0.2651037727922023			
Biopterin metabolism	0	0	0.2651037727922023			
Vitamin E metabolism	0	1	0.2651037727922023			
Androgen and estrogen biosynthesis and metabolism	0	1	0.2651037727922023			
Caffeine metabolism	0	0	0.2651037727922023			
Lipoate metabolism	0	0	0.2651037727922023			
Heparan sulfate biosynthesis	0	0	0.2651037727922023			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.2651037727922023			
De novo fatty acid biosynthesis	0	3	0.2651037727922023			
Vitamin A (retinol) metabolism	0	3	0.2651037727922023			
Fatty Acid Metabolism	0	2	0.2651037727922023			
Glycosaminoglycan degradation	0	0	0.2651037727922023			
Fatty acid oxidation	0	0	0.2651037727922023			
ROS Detoxification	0	0	0.2651037727922023			
Xenobiotics metabolism	0	0	0.2651037727922023			
Saturated fatty acids beta-oxidation	0	0	0.2651037727922023			
CoA Catabolism	0	0	0.2651037727922023			
Omega-3 fatty acid metabolism	0	1	0.2651037727922023			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.2651037727922023			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.2651037727922023			
Geraniol degradation	0	0	0.2651037727922023			
Vitamin D	0	0	0.2651037727922023			
Dynorphin metabolism	0	0	0.2651037727922023			
Fatty acid oxidation, peroxisome	0	0	0.2651037727922023			
Polyunsaturated fatty acid biosynthesis	0	0	0.2651037727922023			
Keratan sulfate biosynthesis	0	0	0.2651037727922023			
3-Chloroacrylic acid degradation	0	0	0.2651037727922023			
Sphingolipid metabolism	0	0	0.2651037727922023			
O-Glycan biosynthesis	0	0	0.2651037727922023			
Limonene and pinene degradation	0	0	0.2651037727922023			
Proteoglycan biosynthesis	0	0	0.2651037727922023			
Vitamin K metabolism	0	0	0.2651037727922023			
Porphyrin metabolism	0	1	0.2651037727922023			
Benzoate degradation via CoA ligation	0	0	0.2651037727922023			
Prostaglandin formation from arachidonate	0	2	0.2651037727922023			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.2651037727922023			
Vitamin B6 (pyridoxine) metabolism	0	0	0.2651037727922023			
Pentose and Glucuronate Interconversions	0	0	0.2651037727922023			
Atrazine degradation	0	0	0.2651037727922023			
Vitamin B12 (cyanocobalamin) metabolism	0	1	0.2651037727922023			
Fatty acid activation	0	2	0.2651037727922023			
Carbon fixation	0	0	0.2651037727922023			
Nucleotide Sugar Metabolism	0	0	0.2651037727922023			
Ubiquinone Biosynthesis	0	1	0.2651037727922023			
1- and 2-Methylnaphthalene degradation	0	0	0.2651037727922023			
Drug metabolism - other enzymes	0	2	0.2651037727922023			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.2651037727922023			
C21-steroid hormone biosynthesis and metabolism	0	0	0.2651037727922023			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.2651037727922023			
Omega-6 fatty acid metabolism	0	1	0.2651037727922023			
Phytanic acid peroxisomal oxidation	0	0	0.2651037727922023			
Selenoamino acid metabolism	0	0	0.2651037727922023			
