EID	massfeature_rows	str_row_ion	compounds	compound_names
E71	row378	row378_M+H[1+]	C00631;C00197	D-Glycerate 2-phosphate$3-Phospho-D-glycerate
E74	row413	row413_M+Na[1+]	C00438	N-Carbamoyl-L-aspartate
E75	row415	row415_M+H[1+]	C05585;C00156	Gentisate aldehyde$4-Hydroxybenzoate
E76	row442	row442_M+H[1+]	C12215	Iminoerythrose 4-phosphate; Imino-D-erythrose 4-phosphate
E77	row450;row469	row450_M+H[1+];row469_M(C13)+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate
E79	row451	row451_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid
E82	row794	row794_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E83	row795	row795_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E84	row479	row479_M+H[1+]	C03722	Quinolinate
E85	row480	row480_M+H[1+]	C03722	Quinolinate
E89	row514	row514_M+H[1+]	C00643	5-Hydroxy-L-tryptophan
E91	row1082	row1082_M+Na[1+]	C00214	Thymidine
E92	row562	row562_M+H[1+]	C00214	Thymidine
E96	row588	row588_M+H[1+]	C02470	Xanthurenic acid
E98	row590	row590_M+H[1+]	C00248	Lipoamide; Thioctic acid amide
E100	row601	row601_M+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
E101	row1147;row602	row1147_M+HCOONa[1+];row602_M+Na[1+]	CE5626	salsolinol 1-carboxylate
E102	row613	row613_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate
E103	row614	row614_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate
E104	row632	row632_M+H[1+]	C01252	4-(2-Aminophenyl)-2,4-dioxobutanoate
E109	row669;row670	row669_M+Na[1+];row670_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine
E115	row718	row718_M+H[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E116	row775	row775_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E121	row755	row755_M+H[1+]	C05648	5-Hydroxy-N-formylkynurenine; 5-Hydroxy-N-formyl-L-kynurenine
E127	row791;row824;row825;row826	row791_M+H[1+];row824_M(C13)+H[1+];row825_M(C13)+H[1+];row826_M(C13)+H[1+]	C05708	Selenomethionine Se-oxide
E130	row819;row842	row819_M+H[1+];row842_M(C13)+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid
E133	row1189;row838;row839;row840	row1189_M+HCOONa[1+];row838_M+Na[1+];row839_M+Na[1+];row840_M+Na[1+]	C03150	N-Ribosylnicotinamide
E137	row862;row880	row862_M+H[1+];row880_M(C13)+H[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate
E143	row885	row885_M+Na[1+]	C00670	sn-Glycero-3-phosphocholine
E145	row887;row918	row887_M+H[1+];row918_M(C13)+H[1+]	C01595	linoleic acid (all cis C18:2) n-6
E148	row925	row925_M+Na[1+]	C04582;C04188	5-Methylthio-5-deoxy-D-ribulose 1-phosphate$5-Methylthio-5-deoxy-D-ribose 1-phosphate
E152	row954;row970	row954_M+H[1+];row970_M(C13)+H[1+]	C00387	Guanosine
E153	row979	row979_M+H[1+]	CE5868	N-acetyl-seryl-aspartate
E155	row1034	row1034_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E156	row1067;row1094	row1067_M+H[1+];row1094_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid
E159	row1086	row1086_M+H[1+]	C04148;C05642	alpha-N-Phenylacetyl-L-glutamine$Formyl-N-acetyl-5-methoxykynurenamine
E161	row1122	row1122_M+Na[1+]	C00170	5-Methylthioadenosine
E162	row1147	row1147_M+Na[1+]	C00294	Inosine
E164	row1150	row1150_M+H[1+]	C04805;C04742;C14749;C14748;C14778;C14770;C14771;C14769;C14768;CE5016	5-Hydroxyeicosatetraenoate$(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate; (15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate; (5Z,8Z,11Z,13E)-(15S)-15-Hydroxyicosa-5,8,11,13-tetraenoic acid; 15(S)-HETE$19(S)-HETE; (19S)-Hydroxyeicosatetraenoic acid; (19S)-Hydroxyicosatetraenoic acid; (19S)-Hydroxy arachidonic acid$20-Hydroxyeicosatetraenoic acid$16(R)-HETE; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyeicosa-5,8,11,14-tetraenoic acid; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyicosa-5,8,11,14-tetraenoic acid$11,12-EET$14,15-EET; (5Z,8Z,11Z)-14,15-Epoxyeicosa-5.8.11-trienoic acid; (5Z,8Z,11Z)-14,15-Epoxyicosa-5.8.11-trienoic acid$8,9-EET; (5Z,11Z,14Z)-8,9-Epoxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Epoxyicosa-5,11,14-trienoic acid$5,6-EET; (8Z,11Z,14Z)-5,6-Epoxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Epoxyicosa-8,11,14-trienoic acid$13,14-dihydroxy-retinol
E166	row1157	row1157_M+Na[1+]	C01449	Queuine; Base Q
E170	row1177	row1177_M+H[1+]	C00777;C15493	Retinoate$9-cis-Retinoic acid
E171	row1203	row1203_M+H[1+]	C03410	N-Glycoloyl-neuraminate; N-Glycolylneuraminate; NeuNGc
E174	row1228	row1228_M+H[1+]	CE5932;C02075;C06428;CE5013	13,14-epoxy-retinol$Retinyl ester; all-trans-Retinyl ester$(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid; Eicosapentaenoic acid; 5,8,11,14,17-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate$
E178	row1271;row1281	row1271_M+H[1+];row1281_M(C13)+H[1+]	C05476	Tetrahydrocorticosterone
E179	row1275	row1275_M+Na[1+]	C00575	cAMP
E180	row1276	row1276_M+Na[1+]	C00575	cAMP
E183	row1350;row1371	row1350_M+H[1+];row1371_M(C13)+H[1+]	C01169	S-Succinyldihydrolipoamide
E184	row1359	row1359_M+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E185	row1360	row1360_M+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E188	row1381	row1381_M+Na[1+]	C06350	
E189	row1394;row1395	row1394_M+Na[1+];row1395_M+Na[1+]	C00455	NMN
E191	row1406;row1407;row1417	row1406_M+H[1+];row1407_M+H[1+];row1417_M(C13)+H[1+]	CE5528	
E192	row1408	row1408_M+H[1+]	CE5528	
E196	row1412	row1412_M+H[1+]	CE5928;CE5925;C05953;C05957;C05954;C05955;CE5535;CE5537	$$Prostaglandin A2; PGA2; Medullin$Prostaglandin J2; PGJ2$Prostaglandin B2; PGB2$Prostaglandin C2; PGC2$$
E200	row1430;row1460;row1484;row1485	row1430_M+Na[1+];row1460_M+H[1+];row1484_M(C13)+H[1+];row1485_M(C13)+H[1+]	C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781	5-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoate$Prostaglandin B1$(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate; Prostaglandin A1; PGA1$(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate; Prostaglandin C1$15(S)-HPETE; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoic acid; 15-Hydroperoxyeicosatetraenoate; 15-Hydroperoxyicosatetraenoate; 15-Hydroperoxyeicosatetraenoic acid; 15-Hydroperoxyicosatetraenoic acid; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate$12(S)-HPETE; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoate; 12-Hydroperoxyeicosatetraenoate; 12-Hydroperoxyicosatetraenoate; 12-Hydroperoxyeicosatetraenoic acid; 12-Hydroperoxyicosatetraenoic acid$11H-14,15-EETA; 11-Hydroxy-14,15-EETA; 11-Hydroxy-14,15-epoxyeicosatrienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyicosa-5,8,12-trienoic acid$Leukotriene B4$(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid; (5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoate; Hepoxilin A3$15H-11,12-EETA; 15-Hydroxy-11,12-epoxyeicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyeicosa-5,8,13-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid
E201	row1430	row1430_M+H[1+]	CE6429;CE6423;CE6420;CE6426;CE6438;CE6432;CE6435	$$$$$$
E205	row1434;row1466	row1434_M+H[1+];row1466_M(C13)+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E206	row1435;row1467	row1435_M+H[1+];row1467_M(C13)+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E208	row1452;row1453	row1452_M+Na[1+];row1453_M+Na[1+]	C06604	Parathion; O,O-Diethyl O-p-nitrophenyl phosphorothioate; Thiophos; DNTP
E209	row1448;row1482	row1448_M+H[1+];row1482_M(C13)+H[1+]	C01185	Nicotinate D-ribonucleotide
E210	row1456;row1701	row1456_M+H[1+];row1701_M+HCOONa[1+]	C00705	dCDP
E216	row1519	row1519_M+H[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E217	row1634	row1634_M+H[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E218	row1548	row1548_M+Na[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E219	row1551	row1551_M+H[1+]	C05403	3-Ketolactose
E221	row1567	row1567_M+H[1+]	C16679;C16677;C16680	all-trans-18-Hydroxyretinoic acid$all-trans-4-Hydroxyretinoic acid$all-trans-5,6-Epoxyretinoic acid; all-trans-5,6-Epoxy-5,6-dihydroretinoic acid
E224	row1599;row1600;row1601;row1602	row1599_M+H[1+];row1600_M+H[1+];row1601_M+H[1+];row1602_M+H[1+]	C00206	dADP
E227	row1625	row1625_M+Na[1+]	C00020;C00362	AMP$dGMP
E229	row1635	row1635_M+Na[1+]	C00130	IMP
E233	row1729	row1729_M+H[1+]	C15976	2-Methyl-1-hydroxypropyl-ThPP; 2-Methyl-1-hydroxypropyl-TPP
E234	row1730;row1731	row1730_M+Na[1+];row1731_M+Na[1+]	C16577	Codeine-6-glucuronide
E239	row1845	row1845_M+H[1+]	C05692	Se-Adenosylselenohomocysteine
E240	row1882;row1883	row1882_M[1+];row1883_M+H[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E246	row2038;row2039	row2038_M[1+];row2039_M+H[1+]	C02191	Protoporphyrin; Protoporphyrin IX; Porphyrinogen IX
