pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Pentose phosphate pathway	1	3	0.0363834971851105	E49	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Glycolysis and Gluconeogenesis	1	4	0.04024871859507605	E49	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C13747/C07480/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/1,7-Dimethylxanthine; Paraxanthine//alpha-D-Galactose/D-Mannose
Glycine, serine, alanine and threonine metabolism	1	4	0.04024871859507605	E50	CE4970/CE4968	2-methylbutyrylglycine/isovalerylglycine
Purine metabolism	2	14	0.04167716998571549	E148,E182	C06196,C01260	2'-Deoxyinosine 5'-phosphate; dIMP$P1,P4-Bis(5'-adenosyl) tetraphosphate; AppppA
Vitamin D3 (cholecalciferol) metabolism	0	0	0.043525754138307705			
Hyaluronan Metabolism	0	0	0.043525754138307705			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.043525754138307705			
R Group Synthesis	0	0	0.043525754138307705			
C5-Branched dibasic acid metabolism	0	1	0.043525754138307705			
Pyruvate Metabolism	0	0	0.043525754138307705			
Chondroitin sulfate degradation	0	0	0.043525754138307705			
Di-unsaturated fatty acid beta-oxidation	0	2	0.043525754138307705			
Putative anti-Inflammatory metabolites formation from EPA	0	0	0.043525754138307705			
Linoleate metabolism	0	2	0.043525754138307705			
Vitamin B2 (riboflavin) metabolism	0	1	0.043525754138307705			
Squalene and cholesterol biosynthesis	0	0	0.043525754138307705			
Keratan sulfate degradation	0	0	0.043525754138307705			
Glycerolipid metabolism	0	0	0.043525754138307705			
Carnitine shuttle	0	0	0.043525754138307705			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.043525754138307705			
Alkaloid biosynthesis II	0	1	0.043525754138307705			
Vitamin B1 (thiamin) metabolism	0	1	0.043525754138307705			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.043525754138307705			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.043525754138307705			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.043525754138307705			
Bile acid biosynthesis	0	1	0.043525754138307705			
Parathio degradation	0	1	0.043525754138307705			
Propanoate metabolism	0	1	0.043525754138307705			
Blood Group Biosynthesis	0	0	0.043525754138307705			
Electron transport chain	0	0	0.043525754138307705			
Vitamin H (biotin) metabolism	0	1	0.043525754138307705			
Biopterin metabolism	0	0	0.043525754138307705			
Vitamin E metabolism	0	1	0.043525754138307705			
Androgen and estrogen biosynthesis and metabolism	0	0	0.043525754138307705			
Lipoate metabolism	0	0	0.043525754138307705			
Heparan sulfate biosynthesis	0	0	0.043525754138307705			
Vitamin B9 (folate) metabolism	0	0	0.043525754138307705			
Tryptophan metabolism	1	14	0.043525754138307705	E76	C05635/C16596	5-Hydroxyindoleacetate/5-Phenyl-1,3-oxazinane-2,4-dione
Glyoxylate and Dicarboxylate Metabolism	0	1	0.043525754138307705			
Urea cycle/amino group metabolism	0	5	0.043525754138307705			
De novo fatty acid biosynthesis	0	2	0.043525754138307705			
Vitamin A (retinol) metabolism	0	1	0.043525754138307705			
Valine, leucine and isoleucine degradation	0	1	0.043525754138307705			
Fatty Acid Metabolism	0	1	0.043525754138307705			
Glycosaminoglycan degradation	0	0	0.043525754138307705			
Fatty acid oxidation	0	0	0.043525754138307705			
ROS Detoxification	0	0	0.043525754138307705			
Xenobiotics metabolism	0	0	0.043525754138307705			
Saturated fatty acids beta-oxidation	0	0	0.043525754138307705			
CoA Catabolism	0	1	0.043525754138307705			
Omega-3 fatty acid metabolism	0	1	0.043525754138307705			
Butanoate metabolism	0	1	0.043525754138307705			
Mono-unsaturated fatty acid beta-oxidation	0	1	0.043525754138307705			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.043525754138307705			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	8	0.043525754138307705			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	1	0.043525754138307705			
Geraniol degradation	0	0	0.043525754138307705			
D4&E4-neuroprostanes formation	0	0	0.043525754138307705			
Vitamin D	0	0	0.043525754138307705			
Dynorphin metabolism	0	0	0.043525754138307705			
Heparan sulfate degradation	0	0	0.043525754138307705			
Fatty acid oxidation, peroxisome	0	0	0.043525754138307705			
Polyunsaturated fatty acid biosynthesis	0	0	0.043525754138307705			
Alanine and Aspartate Metabolism	0	2	0.043525754138307705			
Glutathione Metabolism	0	1	0.043525754138307705			
Keratan sulfate biosynthesis	0	0	0.043525754138307705			
TCA cycle	0	1	0.043525754138307705			
3-Chloroacrylic acid degradation	0	0	0.043525754138307705			
Arachidonic acid metabolism	0	1	0.043525754138307705			
Sphingolipid metabolism	0	0	0.043525754138307705			
O-Glycan biosynthesis	0	0	0.043525754138307705			
Limonene and pinene degradation	0	0	0.043525754138307705			
Arginine and Proline Metabolism	0	5	0.043525754138307705			
Proteoglycan biosynthesis	0	0	0.043525754138307705			
Vitamin K metabolism	0	0	0.043525754138307705			
Glutamate metabolism	0	0	0.043525754138307705			
Porphyrin metabolism	0	0	0.043525754138307705			
Benzoate degradation via CoA ligation	0	0	0.043525754138307705			
Prostaglandin formation from arachidonate	0	1	0.043525754138307705			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.043525754138307705			
Vitamin B6 (pyridoxine) metabolism	0	0	0.043525754138307705			
Pentose and Glucuronate Interconversions	0	0	0.043525754138307705			
Atrazine degradation	0	0	0.043525754138307705			
Leukotriene metabolism	0	1	0.043525754138307705			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.043525754138307705			
Fatty acid activation	0	2	0.043525754138307705			
Carbon fixation	0	1	0.043525754138307705			
Nucleotide Sugar Metabolism	0	0	0.043525754138307705			
Ubiquinone Biosynthesis	0	3	0.043525754138307705			
1- and 2-Methylnaphthalene degradation	0	0	0.043525754138307705			
Pyrimidine metabolism	0	4	0.043525754138307705			
Aspartate and asparagine metabolism	0	4	0.043525754138307705			
Nitrogen metabolism	0	1	0.043525754138307705			
Drug metabolism - other enzymes	0	1	0.043525754138307705			
Aminosugars metabolism	0	1	0.043525754138307705			
Tyrosine metabolism	0	8	0.043525754138307705			
Beta-Alanine metabolism	0	1	0.043525754138307705			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.043525754138307705			
C21-steroid hormone biosynthesis and metabolism	0	0	0.043525754138307705			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.043525754138307705			
Omega-6 fatty acid metabolism	0	1	0.043525754138307705			
Phytanic acid peroxisomal oxidation	0	1	0.043525754138307705			
Methionine and cysteine metabolism	0	5	0.043525754138307705			
Lysine metabolism	0	4	0.043525754138307705			
Selenoamino acid metabolism	0	2	0.043525754138307705			
