EID	massfeature_rows	str_row_ion	compounds	compound_names
E95	row470;row482	row470_M+H[1+];row482_M(C13)+H[1+]	C00643	5-Hydroxy-L-tryptophan
E100	row482	row482_M+H[1+]	C01074;C00645;C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc$N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose$N-Acetyl-D-glucosamine
E105	row528;row546	row528_M+H[1+];row546_M(C13)+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
E110	row551	row551_M+H[1+]	C04225	(Z)-But-2-ene-1,2,3-tricarboxylate; cis-2-Methylaconitate
E117	row605;row617	row605_M+H[1+];row617_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid
E119	row619	row619_M+H[1+]	C00526	Deoxyuridine
E120	row632;row633	row632_M+Na[1+];row633_M+Na[1+]	C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine; Saccharopine; L-Saccharopine; N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid
E121	row652	row652_M+Na[1+]	C01449	Queuine; Base Q
E129	row692	row692_M+H[1+]	C00777;C15493	Retinoate$9-cis-Retinoic acid
E131	row723	row723_M+Na[1+]	C00818	D-Glucarate
E132	row732	row732_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E134	row757	row757_M+H[1+]	C05844	5-L-Glutamyl-taurine
E136	row759	row759_M+Na[1+]	C03415	N2-Succinyl-L-ornithine; (2S)-5-Amino-2-(3-carboxypropanoylamino)pentanoic acid
E138	row770	row770_M+H[1+]	CE5795	neuromedin B (1-3)
E140	row772	row772_M+H[1+]	CE5932;C02075;C06428;CE5013	13,14-epoxy-retinol$Retinyl ester; all-trans-Retinyl ester$(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid; Eicosapentaenoic acid; 5,8,11,14,17-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate$
E148	row900	row900_M+Na[1+]	CE5860	
E151	row811	row811_M+Na[1+]	C06054	2-Oxo-3-hydroxy-4-phosphobutanoate; alpha-Keto-3-hydroxy-4-phosphobutyrate; (3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate
E152	row832;row833;row858	row832_M+H[1+];row833_M+H[1+];row858_M(C13)+H[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E153	row834;row835;row836;row859;row899	row834_M+H[1+];row835_M+H[1+];row836_M+H[1+];row859_M(C13)+H[1+];row899_M+Na[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E154	row832;row833	row832_M+Na[1+];row833_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E155	row834;row835;row836	row834_M+Na[1+];row835_M+Na[1+];row836_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E161	row858	row858_M+H[1+]	CE2847	fructoseglycine
E162	row859	row859_M+H[1+]	CE2847	fructoseglycine
E164	row876;row877	row876_M+H[1+];row877_M+H[1+]	CE5305;CE5317	3(S),6(R)-dihydroxy-tetradec-8Z-enoate$3(S),6(S)-dihydroxy-tetradec-8Z-enoate
E165	row883	row883_M+Na[1+]	C16576;C01516	Norcodeine; N-Desmethylcodeine$Morphine
E171	row929	row929_M+H[1+]	CE5528	
E175	row935;row954	row935_M+H[1+];row954_M(C13)+H[1+]	CE5868	N-acetyl-seryl-aspartate
E176	row959	row959_M+Na[1+]	C03406	N-(L-Arginino)succinate; 2-(Nomega-L-Arginino)succinate; L-Argininosuccinate; L-Argininosuccinic acid; L-Arginosuccinic acid
E178	row965	row965_M+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E180	row992	row992_M+H[1+]	C00214	Thymidine
E181	row997	row997_M+Na[1+]	C06174;C05176	Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol$(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol
E182	row998	row998_M+Na[1+]	C06174;C05176	Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol$(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol
E185	row1016;row1038	row1016_M+H[1+];row1038_M(C13)+H[1+]	C04148;C05642	alpha-N-Phenylacetyl-L-glutamine$Formyl-N-acetyl-5-methoxykynurenamine
E187	row1024	row1024_M+H[1+]	C06222;C00281	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate$Sedoheptulose 7-phosphate; altro-Heptulose 7-phosphate
E189	row1059	row1059_M+H[1+]	CE1261	5-S-cysteinyldopa
E190	row1069	row1069_M+Na[1+]	C16635	5'-Deoxy-5-fluorocytidine
E193	row1079	row1079_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E194	row1080	row1080_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E195	row1082	row1082_M+Na[1+]	CE5698	
E196	row1118	row1118_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E197	row1179	row1179_M+Na[1+]	C03492	D-4'-Phosphopantothenate
E198	row1180	row1180_M+H[1+]	C16615	6-Methylthiopurine 5'-monophosphate ribonucleotide; 6-Methylthioinosine-5'-monophosphate
E200	row1191;row1192	row1191_M+H[1+];row1192_M+H[1+]	C01007	Reduced riboflavin
E201	row1193	row1193_M+H[1+]	C01007	Reduced riboflavin
E204	row1208;row1221	row1208_M+H[1+];row1221_M(C13)+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E206	row1253	row1253_M+H[1+]	C00455	NMN
E209	row1273;row1457	row1273_M+HCOONa[1+];row1457_M+Na[1+]	C00942	3',5'-Cyclic GMP
E212	row1313	row1313_M+Na[1+]	C05202	3'-Hydroxy-N-methyl-(S)-coclaurine; (S)-3'-Hydroxy-N-methylcoclaurine
E213	row1322;row1743	row1322_M+H[1+];row1743_M+HCOONa[1+]	C00705	dCDP
E214	row1325	row1325_M+Na[1+]	CE5139	12-oxo-20-dihydroxy-leukotriene B4
E216	row1337	row1337_M+H[1+]	C01346	dUDP
E217	row1521;row1522	row1521_M+Na[1+];row1522_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E219	row1523	row1523_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E223	row1502;row1503	row1502_M+H[1+];row1503_M+H[1+]	CE3086	4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid O-glucoside
E225	row1530;row1531;row1532;row1537;row1538;row1539	row1530_M+H[1+];row1531_M+H[1+];row1532_M+H[1+];row1537_M(C13)+H[1+];row1538_M(C13)+H[1+];row1539_M(C13)+H[1+]	C00019	S-Adenosyl-L-methionine
E234	row1734;row1735	row1734_M+H[1+];row1735_M+H[1+]	C04823	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate
E236	row1765	row1765_M+H[1+]	C00143	5,10-Methylenetetrahydrofolate
E238	row1900	row1900_M+Na[1+]	CE5757	4-oxo-9-cis-retinoyl-beta-glucuronide
E240	row1958;row1959	row1958_M[1+];row1959_M+H[1+]	C02737	Phosphatidylserine
E241	row1961	row1961_M+Na[1+]	CE5853	alpha-CEHC-glucuronide
E242	row1962	row1962_M+H[1+]	C16577	Codeine-6-glucuronide
E243	row1990	row1990_M+H[1+]	C14830;C01222	GDP-4-keto-6-L-deoxygalactose$GDP-4-dehydro-6-deoxy-D-mannose
