EID	massfeature_rows	str_row_ion	compounds	compound_names
E61	row554	row554_M+Na[1+]	C00590	Coniferyl alcohol; Coniferol; 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol
E64	row623	row623_M+Na[1+]	C05583;C05582	3-Methoxy-4-hydroxyphenylglycolaldehyde$Homovanillate; Homovanillic acid
E67	row333;row334;row335;row408	row333_M+Na[1+];row334_M+Na[1+];row335_M+Na[1+];row408_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E70	row359	row359_M+H[1+]	C11821	5-Hydroxyisourate
E72	row1192;row361	row1192_M+HCOONa[1+];row361_M+H[1+]	C00822;C05604	Dopaquinone$2-Carboxy-2,3-dihydro-5,6-dihydroxyindole; Leucodopachrome
E74	row378	row378_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide
E76	row387	row387_M+Na[1+]	C00791	
E78	row407;row438	row407_M+H[1+];row438_M(C13)+H[1+]	C00631;C00197	D-Glycerate 2-phosphate$3-Phospho-D-glycerate
E82	row449	row449_M+Na[1+]	C00438	N-Carbamoyl-L-aspartate
E83	row451	row451_M+H[1+]	C05585;C00156	Gentisate aldehyde$4-Hydroxybenzoate
E84	row479	row479_M+H[1+]	C12215	Iminoerythrose 4-phosphate; Imino-D-erythrose 4-phosphate
E85	row486;row512	row486_M+H[1+];row512_M(C13)+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate
E88	row487	row487_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid
E89	row841	row841_M+Na[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid
E91	row523	row523_M+H[1+]	C03722	Quinolinate
E92	row524	row524_M+H[1+]	C03722	Quinolinate
E93	row525	row525_M+H[1+]	C03722	Quinolinate
E97	row559	row559_M+H[1+]	C00643	5-Hydroxy-L-tryptophan
E101	row904	row904_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E102	row905	row905_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E103	row1226	row1226_M+Na[1+]	C00214	Thymidine
E104	row619	row619_M+H[1+]	C00214	Thymidine
E108	row650	row650_M+H[1+]	C02470	Xanthurenic acid
E110	row652	row652_M+H[1+]	C00248	Lipoamide; Thioctic acid amide
E112	row664	row664_M+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
E113	row1282;row665	row1282_M+HCOONa[1+];row665_M+Na[1+]	CE5626	salsolinol 1-carboxylate
E115	row679	row679_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate
E116	row680	row680_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate
E117	row701	row701_M+H[1+]	C01252	4-(2-Aminophenyl)-2,4-dioxobutanoate
E122	row753;row754	row753_M+Na[1+];row754_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine
E123	row764	row764_M+Na[1+]	C05660	5-Methoxyindoleacetate
E130	row820	row820_M+H[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E131	row881	row881_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E136	row861	row861_M+H[1+]	C05648	5-Hydroxy-N-formylkynurenine; 5-Hydroxy-N-formyl-L-kynurenine
E141	row901;row940;row941;row942	row901_M+H[1+];row940_M(C13)+H[1+];row941_M(C13)+H[1+];row942_M(C13)+H[1+]	C05708	Selenomethionine Se-oxide
E145	row935	row935_M+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid
E148	row1320;row953;row954;row955	row1320_M+HCOONa[1+];row953_M+Na[1+];row954_M+Na[1+];row955_M+Na[1+]	C03150	N-Ribosylnicotinamide
E152	row978;row998	row978_M+H[1+];row998_M(C13)+H[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate
E158	row1010	row1010_M+Na[1+]	C00670	sn-Glycero-3-phosphocholine
E160	row1014;row1046	row1014_M+H[1+];row1046_M(C13)+H[1+]	C01595	linoleic acid (all cis C18:2) n-6
E163	row1053	row1053_M+Na[1+]	C04582;C04188	5-Methylthio-5-deoxy-D-ribulose 1-phosphate$5-Methylthio-5-deoxy-D-ribose 1-phosphate
E164	row1058;row1116;row1117	row1058_M+Na[1+];row1116_M+H[1+];row1117_M+H[1+]	CE5868	N-acetyl-seryl-aspartate
E167	row1086;row1105	row1086_M+H[1+];row1105_M(C13)+H[1+]	C00387	Guanosine
E170	row1169	row1169_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E171	row1206;row1238	row1206_M+H[1+];row1238_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid
E174	row1230	row1230_M+H[1+]	C04148;C05642	alpha-N-Phenylacetyl-L-glutamine$Formyl-N-acetyl-5-methoxykynurenamine
E176	row1256	row1256_M+Na[1+]	C00170	5-Methylthioadenosine
E177	row1282	row1282_M+Na[1+]	C00294	Inosine
E179	row1286	row1286_M+H[1+]	C04805;C04742;C14749;C14748;C14778;C14770;C14771;C14769;C14768;CE5016	5-Hydroxyeicosatetraenoate$(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate; (15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate; (5Z,8Z,11Z,13E)-(15S)-15-Hydroxyicosa-5,8,11,13-tetraenoic acid; 15(S)-HETE$19(S)-HETE; (19S)-Hydroxyeicosatetraenoic acid; (19S)-Hydroxyicosatetraenoic acid; (19S)-Hydroxy arachidonic acid$20-Hydroxyeicosatetraenoic acid$16(R)-HETE; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyeicosa-5,8,11,14-tetraenoic acid; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyicosa-5,8,11,14-tetraenoic acid$11,12-EET$14,15-EET; (5Z,8Z,11Z)-14,15-Epoxyeicosa-5.8.11-trienoic acid; (5Z,8Z,11Z)-14,15-Epoxyicosa-5.8.11-trienoic acid$8,9-EET; (5Z,11Z,14Z)-8,9-Epoxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Epoxyicosa-5,11,14-trienoic acid$5,6-EET; (8Z,11Z,14Z)-5,6-Epoxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Epoxyicosa-8,11,14-trienoic acid$13,14-dihydroxy-retinol
E181	row1293	row1293_M+Na[1+]	C01449	Queuine; Base Q
E185	row1311	row1311_M+H[1+]	C00777;C15493	Retinoate$9-cis-Retinoic acid
E186	row1338	row1338_M+H[1+]	C03410	N-Glycoloyl-neuraminate; N-Glycolylneuraminate; NeuNGc
E189	row1368	row1368_M+H[1+]	CE5932;C02075;C06428;CE5013	13,14-epoxy-retinol$Retinyl ester; all-trans-Retinyl ester$(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid; Eicosapentaenoic acid; 5,8,11,14,17-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate$
E193	row1405	row1405_M+H[1+]	C05476	Tetrahydrocorticosterone
E194	row1412	row1412_M+Na[1+]	C00575	cAMP
E195	row1413	row1413_M+Na[1+]	C00575	cAMP
E199	row1497;row1521	row1497_M+H[1+];row1521_M(C13)+H[1+]	C01169	S-Succinyldihydrolipoamide
E200	row1506	row1506_M+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E201	row1507	row1507_M+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E204	row1532	row1532_M+Na[1+]	C06350	
E208	row1546	row1546_M+Na[1+]	C00455	NMN
E210	row1558;row1559;row1571	row1558_M+H[1+];row1559_M+H[1+];row1571_M(C13)+H[1+]	CE5528	
E211	row1560	row1560_M+H[1+]	CE5528	
E215	row1566	row1566_M+H[1+]	CE5928;CE5925;C05953;C05957;C05954;C05955;CE5535;CE5537	$$Prostaglandin A2; PGA2; Medullin$Prostaglandin J2; PGJ2$Prostaglandin B2; PGB2$Prostaglandin C2; PGC2$$
E218	row1584;row1627;row1648;row1649	row1584_M+Na[1+];row1627_M+H[1+];row1648_M(C13)+H[1+];row1649_M(C13)+H[1+]	C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781	5-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoate$Prostaglandin B1$(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate; Prostaglandin A1; PGA1$(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate; Prostaglandin C1$15(S)-HPETE; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoic acid; 15-Hydroperoxyeicosatetraenoate; 15-Hydroperoxyicosatetraenoate; 15-Hydroperoxyeicosatetraenoic acid; 15-Hydroperoxyicosatetraenoic acid; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate$12(S)-HPETE; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoate; 12-Hydroperoxyeicosatetraenoate; 12-Hydroperoxyicosatetraenoate; 12-Hydroperoxyeicosatetraenoic acid; 12-Hydroperoxyicosatetraenoic acid$11H-14,15-EETA; 11-Hydroxy-14,15-EETA; 11-Hydroxy-14,15-epoxyeicosatrienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyicosa-5,8,12-trienoic acid$Leukotriene B4$(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid; (5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoate; Hepoxilin A3$15H-11,12-EETA; 15-Hydroxy-11,12-epoxyeicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyeicosa-5,8,13-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid
E219	row1584	row1584_M+H[1+]	CE6429;CE6423;CE6420;CE6426;CE6438;CE6432;CE6435	$$$$$$
E223	row1597;row1633	row1597_M+H[1+];row1633_M(C13)+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E224	row1598;row1634	row1598_M+H[1+];row1634_M(C13)+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E225	row1612	row1612_M+Na[1+]	C04376	N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide
E227	row1619;row1620	row1619_M+Na[1+];row1620_M+Na[1+]	C06604	Parathion; O,O-Diethyl O-p-nitrophenyl phosphorothioate; Thiophos; DNTP
E229	row1615;row1646	row1615_M+H[1+];row1646_M(C13)+H[1+]	C01185	Nicotinate D-ribonucleotide
E230	row1623;row1888	row1623_M+H[1+];row1888_M+HCOONa[1+]	C00705	dCDP
E236	row1687	row1687_M+H[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E238	row1714	row1714_M+Na[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E239	row1811	row1811_M+H[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E240	row1715	row1715_M+Na[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E242	row1734	row1734_M+H[1+]	C16679;C16677;C16680	all-trans-18-Hydroxyretinoic acid$all-trans-4-Hydroxyretinoic acid$all-trans-5,6-Epoxyretinoic acid; all-trans-5,6-Epoxy-5,6-dihydroretinoic acid
E247	row1801	row1801_M+Na[1+]	C00020;C00362	AMP$dGMP
E249	row1814	row1814_M+Na[1+]	C00130	IMP
E253	row1917	row1917_M+H[1+]	C15976	2-Methyl-1-hydroxypropyl-ThPP; 2-Methyl-1-hydroxypropyl-TPP
E254	row1918;row1919	row1918_M+Na[1+];row1919_M+Na[1+]	C16577	Codeine-6-glucuronide
E258	row2057	row2057_M+H[1+]	C05692	Se-Adenosylselenohomocysteine
E261	row2102;row2103	row2102_M[1+];row2103_M+H[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E268	row2271;row2272	row2271_M[1+];row2272_M+H[1+]	C02191	Protoporphyrin; Protoporphyrin IX; Porphyrinogen IX
