SOURCE	TARGET	ENZYMES
C00525	C00643	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C00525	C00780	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C00525	C02700	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C00525	C00078	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C00525	C01598	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C00525	C05642	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C00157	C00219	;3.1.1.4
strch1	C00031	3.2.1.10;3.2.1.1
C05647	C00643	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C05647	C02700	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C05647	C00078	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
ksi_deg17	C00140	3.2.1.52
C02249	C00219	3.1.2.2;6.2.1.3
gluside_hs	C00031	3.2.1.45
s2l2n2m2mn	C00140	3.2.1.96
ksi_deg8	C00140	3.2.1.52
C02041	C00219	3.1.2.2
C00369	C00267	3.2.1.33;3.2.1.1;3.2.1.3
glygn5	C00031	3.2.1.10
CE5535	C00219	
ksii_core4_deg4	C00140	3.2.1.52
ksi_deg39	C00140	3.2.1.52
C15606	C01180	1.13.11.54
C01652	C00078	6.1.1.2
C00329	C00140	;3.5.1.33;3.2.1.31;3.2.1.25;2.3.1.3;3.2.1.52;2.7.1.8;3.10.1.1;5.1.3.8;2.7.1.59;3.2.1.50;2.7.1.1;3.2.1.96;2.4.1.90;3.1.4.45;3.2.1.14
C00936	C00078	
CE7228	C00219	1.14.14.1
C00760	C00221	3.2.1.21
vacc	C00020	6.2.1.3
C00191	C00137	1.13.99.1
C00191	C00140	;3.2.1.31
C03000	C00140	5.1.3.8
C03000	C00645	5.1.3.8
C05648	C00643	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C05648	C02700	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C05648	C00078	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C00022	C00645	;2.7.1.40;4.1.3.3
C06254	C00219	;3.1.1.4
C06135	C05394	3.2.1.23
C06135	C00221	3.2.1.23
C06135	C00140	3.2.1.52
C06135	C00267	3.2.1.23
ksii_core2_deg5	C00140	3.2.1.52
C02406	C00041	3.7.1.3
C02406	C05653	3.5.1.9;3.7.1.3
C02406	C00328	3.5.1.49;3.5.1.9;3.7.1.3
C02406	C00078	1.13.11.11;3.5.1.9;3.7.1.3
C00756	C00219	1.14.15.3
C00208	C00031	3.2.1.20;3.2.1.10;
C00208	C00267	3.2.1.20;3.2.1.10;3.2.1.3
ocdcea	odecoa	6.2.1.3
ocdcea	C00229	3.1.2.14
ocdcea	C00020	6.2.1.3
ocdcea	octeACP	3.1.2.14
C00026	C01180	2.6.1.5
C01530	C00219	3.1.2.2;6.2.1.3
C00671	C01180	1.4.3.2
C00671	C00078	1.4.3.2
C15585	C00137	3.1.3.25
C14769	C00219	1.14.14.1
C00268	C00643	;1.14.16.4
C00268	C00078	;1.14.16.4
Tyr-ggn	C00031	3.2.1.33;2.4.1.1
C00041	C02700	;3.7.1.3
C01613	C00031	3.2.1.22
C01613	C00137	3.2.1.22
C01613	C00159	3.2.1.22
ksi_deg31	C00140	3.2.1.52
C05882	C00159	3.2.1.114
C05167	C01180	1.4.3.2
C05167	C00078	1.4.3.2
C02336	C05345	2.7.1.4;2.7.1.1
C02336	C00089	3.2.1.20;3.2.1.22;3.2.1.26;2.7.1.4;2.7.1.1;3.2.1.48
C02336	C00267	3.2.1.20;3.2.1.48;2.7.1.1;3.2.1.26
C00124	C00031	;3.2.1.20;3.2.1.108;1.1.1.21;3.2.1.22
C00124	C00137	3.2.1.22
C00124	C05394	3.2.1.23
C00124	C00221	3.2.1.23
C00124	C00159	3.2.1.22
C00124	C00267	3.2.1.20;3.2.1.108;3.2.1.23;1.1.1.21
C04635	C00219	;3.1.1.4
C00958	C00219	;3.1.1.4
C00270	C00645	2.5.1.56;4.1.3.3
C06612	C16596	1.1.1.1
ksi_deg40	C00140	3.2.1.52
G10621	C00137	2.7.8.11
CE5925	C00219	
C05396	C05394	3.2.1.23
C05396	C00221	3.2.1.23
C05396	C00267	3.2.1.23
C00577	C16596	1.1.1.1
ha_deg1	C00140	3.2.1.31;3.2.1.52
C04755	C00140	3.1.4.45
C07645	C16596	1.1.1.1
CE7244	C00219	1.14.14.1
C00185	C00221	3.2.1.21
C01835	C00031	3.2.1.20;;3.2.1.1
C01835	C00267	3.2.1.20;3.2.1.1
C00643	C00272	;1.14.16.4
C00643	C00780	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C00643	C02700	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C00643	C00078	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C00643	C01598	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C00643	C15522	1.14.16.4
C00643	C05642	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C00643	thbpt4acam	1.14.16.4
C06899	C16596	1.1.1.1
C05399	C00031	3.2.1.22
C05399	C00137	3.2.1.22
C05399	C00159	3.2.1.22
C00432	C16596	1.1.1.1
C16551	C16596	1.1.1.1
C06126	C00031	3.2.1.22
C06126	C00137	3.2.1.22
C06126	C00159	3.2.1.22
CE5824	C01180	1.2.7.-
C04317	C00219	;3.1.1.4
C05404	C00031	3.2.1.22
C05404	C00137	3.2.1.22
C05404	C00159	3.2.1.22
C00071	C16596	1.1.1.1
C00269	C00137	2.7.8.11
C01132	C00140	;3.2.1.52
C06373	C05394	3.2.1.23
C06373	C00221	3.2.1.23
C06373	C00267	3.2.1.23
f1a	C00140	3.2.1.52
ksi_deg14	C00140	3.2.1.52
C00093	C00137	3.1.4.44;2.7.8.11;3.1.4.3
C00093	C01225	3.1.4.44
C06429	C00219	3.1.2.2
ksi_deg23	C00140	3.2.1.52
C14770	C00219	3.1.2.2;1.14.14.1
C00510	C00219	;3.1.2.2
C05796	C05394	3.2.1.23
C05796	C00221	3.2.1.23
C05796	C00267	3.2.1.23
C05577	C16596	1.1.1.1
C00116	C00031	3.2.1.22;1.1.1.21
C00116	C00137	3.2.1.22
C00116	C05394	3.2.1.23
C00116	C00221	3.2.1.23
C00116	C16596	1.1.1.1
C00116	C00159	3.2.1.22
C00116	C01225	3.1.4.43
C00116	C00267	1.1.1.21;3.2.1.23
C00116	C00219	3.1.-
C00469	C16596	1.1.1.1
C00031	C01342	
C00031	C05400	3.2.1.22
C00031	glygn2	3.2.1.33;3.2.1.1;2.4.1.1
C00031	C00020	;2.7.1.147
C00031	G11121	3.2.1.22
C00031	G00092	3.2.1.22
C00031	crm_hs	3.2.1.45
C00031	C00092	;2.7.1.147;2.7.1.1;3.1.3.9;2.7.1.2
C00031	C00137	3.2.1.22
C00031	C01235	3.2.1.22
C00031	C01083	3.2.1.28
C00031	C00243	3.2.1.108;2.4.1.22
C00031	C01190	3.2.1.45
C00031	C00195	;3.2.1.45
C00031	G00497	3.2.1.22
C00031	G00501	3.2.1.22
C00031	C04737	;3.2.1.22
C00031	C05839	3.2.1.21
C00031	dxtrn	3.2.1.33;3.2.1.1;2.4.1.1
C00031	C00052	;2.4.1.22
C00031	C00131	2.7.1.1
C00031	G00249	3.2.1.22
C00031	C06037	3.2.1.22
C00031	C00089	3.2.1.20;3.2.1.22;2.7.1.1;3.2.1.26
C00031	C00794	3.2.1.20;3.2.1.22;2.7.1.1;1.1.1.21;3.2.1.26
C00031	C00206	2.7.1.1
C00031	C05838	3.2.1.21
C00031	G10238	3.2.1.45
C00031	G10529	3.2.1.22
C00031	C05401	3.2.1.22
C00031	C00159	3.2.1.22;2.7.1.1
C00031	G10488	3.2.1.22
C00031	G01275	3.2.1.22
C00031	C00104	;2.7.1.1
C00031	C05402	3.2.1.20;3.2.1.22
ksi_deg26	C00140	3.2.1.52
C00025	C01180	2.6.1.5
C00721	C00267	3.2.1.10;3.2.1.1;3.2.1.3
C16165	C00219	3.1.2.2
C05653	C02700	3.5.1.9;3.7.1.3
C00611	C00140	;2.4.1.90
C00055	C00137	2.7.8.11
C00014	C01180	1.4.3.2
C00014	C00078	;1.4.3.2
C00229	ocdcya	3.1.2.14
hs_deg3	C00140	3.10.1.1;3.2.1.50
ha_pre1	C00140	3.2.1.31;3.2.1.52
G10609	C00140	2.4.1.90
C05400	C00137	3.2.1.22
C05400	C00159	3.2.1.22
G00124	C05394	3.2.1.23
G00124	C00221	3.2.1.23
G00124	C00267	3.2.1.23
C00033	C00140	;3.5.1.33
C06136	C05394	3.2.1.23
C06136	C00221	3.2.1.23
C06136	C00267	3.2.1.23
CE2565	C00219	1.13.11.34;1.14.99.1
ksi_deg37	C00140	3.2.1.52
hs_deg21	C00140	3.2.1.50
CE2839	C00267	3.2.1.1
C00020	C00078	;6.1.1.2
C00020	C00219	;3.1.2.2;6.2.1.3
ksi_deg22	C00140	3.2.1.52
C00252	C00267	3.2.1.10
C03546	C00137	3.1.3.25
CE3140	C00078	
G11121	C00137	3.2.1.22
G11121	C00159	3.2.1.22
C00328	C02700	3.5.1.9;3.7.1.3
G00092	C00137	3.2.1.22
G00092	C05394	3.2.1.23
G00092	C00221	3.2.1.23
G00092	C00140	3.2.1.52
G00092	C00159	3.2.1.22
G00092	C00267	3.2.1.23
ksi_deg3	C00140	3.2.1.96
G00094	C00140	3.2.1.52
C03242	C00219	3.1.2.2;6.2.1.3
C04756	C00219	3.1.1.4
ksi_deg35	C00140	3.2.1.52
CE5705	C00219	1.14.14.1
C00137	C01235	3.2.1.22
C00137	G00497	3.2.1.22
C00137	G00501	3.2.1.22
C00137	C04737	3.2.1.22
C00137	C01177	2.7.8.11;2.4.1.198;3.1.4.4;3.1.4.3;3.1.3.25
C00137	G00249	3.2.1.22
C00137	cdpdag_hs	2.7.8.11
C00137	C06037	3.2.1.22
C00137	C00089	3.2.1.22
C00137	C00794	3.2.1.22
C00137	G10529	3.2.1.22
C00137	C05401	3.2.1.22
C00137	C00159	3.2.1.22
C00137	pail_hs	3.2.1.22;3.1.4.4;3.1.4.3;1.13.99.1;3.1.3.25;2.4.1.198;3.1.4.44;2.7.8.11
C00137	G10488	3.2.1.22
C00137	G01275	3.2.1.22
C00137	C01225	3.1.4.44
C00137	C05402	3.2.1.22
C00137	C04006	3.1.3.25
C00407	C01180	1.4.3.2
C00407	C00078	1.4.3.2
C00073	C01180	1.4.3.2;2.6.1.73;2.6.1.5
C00073	C00078	;1.4.3.2
C00016	C00219	;1.14.14.1
G00011	C00159	3.2.1.113
G10504	C05394	3.2.1.23
G10504	C00221	3.2.1.23
G10504	C00267	3.2.1.23
C01235	C00159	3.2.1.22
C05966	C00219	1.13.11.31;1.13.11.33;1.13.11.34;1.14.14.1;1.11.1.9
C14771	C00219	3.1.2.2;1.14.14.1
ksii_core2_deg8	C00140	3.2.1.52
G11112	C00645	5.1.3.14
C05965	C00219	;3.1.1.4;1.14.99.1;1.14.14.1;6.2.1.3;3.1.2.2;1.11.1.9;1.13.11.31;1.14.15.3;1.13.11.33;1.13.11.34;3.1.-
C00243	C05394	3.2.1.23
C00243	C00221	3.2.1.23
C00243	C00267	3.2.1.108;3.2.1.23
C14779	C00219	1.14.14.1
ksii_core2_deg7	C00140	3.2.1.52
ksi_deg25	C00140	3.2.1.52
C14090	C16596	1.1.1.1
CE3087	C00078	
C05635	C00021	2.1.1.4
C05635	C05660	2.1.1.4
C05635	C05634	1.2.1.3;1.2.3.1
C00272	C00078	;1.14.16.4
C01190	C05394	3.2.1.23
C01190	C00221	3.2.1.23
C01190	C00962	3.2.1.23
C01190	C00267	3.2.1.23
C00780	C02700	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C00780	C00078	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C00037	C01180	2.6.1.73
G13033	C00140	3.2.1.52
G10610	C00645	5.1.3.14
C01595	C00219	;3.1.1.4;1.14.14.1;6.2.1.3;3.1.2.2;1.13.11.33;1.13.11.34
hs_deg24	C00140	3.2.1.50
C04884	C05394	3.2.1.23
C04884	C00221	3.2.1.23
C04884	C00140	;3.2.1.52
C04884	C00267	3.2.1.23
C00079	C01180	1.4.3.2;2.6.1.5
C00079	C00078	;1.4.3.2;4.1.1.28
C01582	C05394	3.2.1.23
C01582	C00221	3.2.1.23
C01582	C00267	3.2.1.23
C16169	C00219	3.1.2.2
C03547	C00219	1.14.15.3
C05576	C16596	1.1.1.1
C00195	C00962	3.2.1.46
G10619	C00140	;2.4.1.90
G10619	C00645	;5.1.3.14;2.7.1.40
G13032	C05394	3.2.1.23
G13032	C00221	3.2.1.23
G13032	C00267	3.2.1.23
ksii_core2_deg4	C00140	3.2.1.52
C05394	G10534	3.2.1.23
C05394	C00221	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;1.1.1.47;3.1.3.9
C05394	C04911	3.2.1.23
C05394	G10531	3.2.1.23
C05394	G10238	3.2.1.23
C05394	G06780	3.2.1.23
C05394	C05403	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;1.1.1.47;3.1.3.9
C05394	C05401	3.2.1.23
C05394	G00110	3.2.1.23
C05394	C00267	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;3.1.3.9
C02700	C00078	;1.4.3.2;1.13.11.11;1.13.11.52;6.1.1.2;1.14.16.4;3.5.1.9;4.1.1.28;3.7.1.3
C02700	C01598	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C02700	C05642	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
G10534	C00221	3.2.1.23
G10534	C00267	3.2.1.23
C03512	C00078	6.1.1.2
G00497	C00159	3.2.1.22
C00435	C00219	1.14.15.3
C00712	C00219	;3.1.2.2
G00501	C00159	3.2.1.22
ksi_deg7	C00140	3.2.1.52
C04737	C00140	;3.2.1.52
C04737	C00159	3.2.1.22
C00162	C00219	3.1.1.4;1.14.14.1;1.14.15.3
C00221	C04911	3.2.1.23
C00221	G10531	3.2.1.23
C00221	G10238	3.2.1.23
C00221	G06780	3.2.1.23
C00221	C05403	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;1.1.1.47;3.1.3.9
C00221	C05401	3.2.1.23
C00221	G00110	3.2.1.23
C00221	C00267	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;3.1.3.9
C01180	C00078	1.4.3.2
C01180	C00161	1.4.3.2
C01180	C00151	1.4.3.2
C01180	C00048	2.6.1.73
C01180	C00036	1.4.3.2
C01180	C00331	1.4.3.2
C01180	C00030	1.2.7.-
C01180	C00028	1.2.7.-
C01180	C01179	1.4.3.2;2.6.1.5
C01180	C00049	1.4.3.2
C00398	C00078	4.1.1.28;
n2m2nm	C00140	3.2.1.96
C04911	C00267	3.2.1.23
C05212	C00219	3.1.1.4
C00473	C16596	1.1.1.1
C00052	C00140	;2.4.1.90
C06613	C16596	1.1.1.1
C00078	C00161	1.4.3.2
C00078	C00151	1.4.3.2
C00078	C00036	;1.4.3.2
C00078	C00331	1.4.3.2
C00078	C01598	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C00078	C15522	1.14.16.4
C00078	C01179	;1.4.3.2
C00078	C05642	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C00078	C00049	1.4.3.2
C00078	thbpt4acam	1.14.16.4
C01177	C01225	3.1.4.43
C00131	C00159	2.7.1.1
