EID	massfeature_rows	str_row_ion	compounds	compound_names
E74	row320	row320_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E79	row346	row346_M+H[1+]	C00295	Orotate
E80	row350;row351;row812	row350_M+Na[1+];row351_M+Na[1+];row812_M+HCOONa[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline
E86	row380	row380_M+Na[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E87	row387;row396	row387_M+H[1+];row396_M(C13)+H[1+]	C00643	5-Hydroxy-L-tryptophan
E91	row396	row396_M+H[1+]	C01074;C00645;C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc$N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose$N-Acetyl-D-glucosamine
E92	row397	row397_M+Na[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate
E97	row436;row450	row436_M+H[1+];row450_M(C13)+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
E98	row437	row437_M+H[1+]	C00299	Uridine
E99	row438	row438_M+H[1+]	C00299	Uridine
E102	row455	row455_M+H[1+]	C04225	(Z)-But-2-ene-1,2,3-tricarboxylate; cis-2-Methylaconitate
E107	row498;row508	row498_M+H[1+];row508_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid
E109	row510	row510_M+H[1+]	C00526	Deoxyuridine
E110	row1244;row522;row523	row1244_M+HCOONa[1+];row522_M+Na[1+];row523_M+Na[1+]	C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine; Saccharopine; L-Saccharopine; N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid
E112	row535	row535_M+Na[1+]	C01449	Queuine; Base Q
E120	row579	row579_M+H[1+]	C00777;C15493	Retinoate$9-cis-Retinoic acid
E122	row607	row607_M+Na[1+]	C00818	D-Glucarate
E123	row615	row615_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E124	row636	row636_M+H[1+]	C05844	5-L-Glutamyl-taurine
E126	row638	row638_M+Na[1+]	C03415	N2-Succinyl-L-ornithine; (2S)-5-Amino-2-(3-carboxypropanoylamino)pentanoic acid
E128	row648	row648_M+H[1+]	CE5795	neuromedin B (1-3)
E130	row650;row667	row650_M+H[1+];row667_M(C13)+H[1+]	CE5932;C02075;C06428;CE5013	13,14-epoxy-retinol$Retinyl ester; all-trans-Retinyl ester$(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid; Eicosapentaenoic acid; 5,8,11,14,17-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate$
E137	row667	row667_M+Na[1+]	vacc;ocdcea	vaccenic acid$octadecenoate (n-C18:1)
E139	row752	row752_M+Na[1+]	CE5860	
E142	row686	row686_M+Na[1+]	C06054	2-Oxo-3-hydroxy-4-phosphobutanoate; alpha-Keto-3-hydroxy-4-phosphobutyrate; (3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate
E143	row691	row691_M+H[1+]	C00219	arachidonic acid
E145	row699;row700	row699_M+H[1+];row700_M+H[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E146	row701;row702;row751	row701_M+H[1+];row702_M+H[1+];row751_M+Na[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E147	row699;row700	row699_M+Na[1+];row700_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E148	row701;row702	row701_M+Na[1+];row702_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E151	row735;row736	row735_M+H[1+];row736_M+H[1+]	CE5305;CE5317	3(S),6(R)-dihydroxy-tetradec-8Z-enoate$3(S),6(S)-dihydroxy-tetradec-8Z-enoate
E152	row740	row740_M+Na[1+]	C16576;C01516	Norcodeine; N-Desmethylcodeine$Morphine
E159	row782	row782_M+H[1+]	CE5528	
E161	row786	row786_M+H[1+]	C00103;CE3075;C04006;C00275;C05345;C01097;C01094;C03546;C00092;C00085;C00636;C00446;C01172;C01177;C03862	D-Glucose 1-phosphate$sorbitol 3-phosphate$1D-myo-Inositol 3-phosphate$D-Mannose 6-phosphate$beta-D-Fructose 6-phosphate$D-Tagatose 6-phosphate$D-Fructose 1-phosphate$1D-myo-Inositol 4-phosphate$D-Glucose 6-phosphate; Glucose 6-phosphate; Robison ester$D-Fructose 6-phosphate$D-Mannose 1-phosphate$alpha-D-Galactose 1-phosphate$beta-D-glucose 6-phosphate$1D-myo-Inositol 1-phosphate$Dolichyl phosphate D-mannose
E164	row789;row809	row789_M+H[1+];row809_M(C13)+H[1+]	CE5868	N-acetyl-seryl-aspartate
E166	row818	row818_M+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E168	row843	row843_M+H[1+]	C00214	Thymidine
E169	row845	row845_M+Na[1+]	C06174;C05176	Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol$(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol
E170	row846	row846_M+Na[1+]	C06174;C05176	Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol$(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol
E173	row866;row886	row866_M+H[1+];row886_M(C13)+H[1+]	C04148;C05642	alpha-N-Phenylacetyl-L-glutamine$Formyl-N-acetyl-5-methoxykynurenamine
E175	row874	row874_M+H[1+]	C06222;C00281	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate$Sedoheptulose 7-phosphate; altro-Heptulose 7-phosphate
E179	row920	row920_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E180	row921	row921_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E181	row955	row955_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E183	row963	row963_M+H[1+]	C06429	(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoic acid; 4,7,10,13,16,19-Docosahexaenoic acid; Docosahexaenoic acid
E184	row971	row971_M+H[1+]	C00255	Riboflavin
E185	row1011	row1011_M+Na[1+]	C03492	D-4'-Phosphopantothenate
E186	row1012	row1012_M+H[1+]	C16615	6-Methylthiopurine 5'-monophosphate ribonucleotide; 6-Methylthioinosine-5'-monophosphate
E188	row1024;row1025	row1024_M+H[1+];row1025_M+H[1+]	C01007	Reduced riboflavin
E189	row1026	row1026_M+H[1+]	C01007	Reduced riboflavin
E190	row1038;row1051	row1038_M+H[1+];row1051_M(C13)+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E192	row1078	row1078_M+H[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E197	row1130	row1130_M+Na[1+]	C05202	3'-Hydroxy-N-methyl-(S)-coclaurine; (S)-3'-Hydroxy-N-methylcoclaurine
E198	row1141;row1498	row1141_M+H[1+];row1498_M+HCOONa[1+]	C00705	dCDP
E199	row1143	row1143_M+Na[1+]	CE5139	12-oxo-20-dihydroxy-leukotriene B4
E202	row1159	row1159_M+H[1+]	C01346	dUDP
E205	row1223	row1223_M+Na[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E207	row1256	row1256_M+Na[1+]	C00942	3',5'-Cyclic GMP
E209	row1297	row1297_M+H[1+]	CE7074	13'-hydroxy-gama-tocotrienol
E210	row1299;row1300	row1299_M+H[1+];row1300_M+H[1+]	CE3086	4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid O-glucoside
E211	row1304	row1304_M+H[1+]	C00224	Adenosine 5'-phosphosulfate
E213	row1310;row1311	row1310_M+Na[1+];row1311_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E214	row1312	row1312_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E215	row1317;row1318;row1319	row1317_M+H[1+];row1318_M+H[1+];row1319_M+H[1+]	C00019	S-Adenosyl-L-methionine
E220	row1376	row1376_M+H[1+]	CE1665	gama-glutamylglutathione
E228	row1613	row1613_M+Na[1+]	CE5757	4-oxo-9-cis-retinoyl-beta-glucuronide
E231	row1679;row1680;row1689	row1679_M[1+];row1680_M+H[1+];row1689_M+Na[1+]	C02737	Phosphatidylserine
E232	row1713	row1713_M+H[1+]	C14830;C01222	GDP-4-keto-6-L-deoxygalactose$GDP-4-dehydro-6-deoxy-D-mannose
