pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Selenoamino acid metabolism	2	4	0.09150491555331484	E260,E152	,	$
Tyrosine metabolism	4	11	0.10276447357364928	E81,E126,E188,E96	,,,	$$$
Lysine metabolism	2	5	0.11293168641290648	E123,E59	C00248,	Lipoamide; Thioctic acid amide$
Di-unsaturated fatty acid beta-oxidation	1	2	0.1278043861860348	E172	C01595	linoleic acid (all cis C18:2) n-6
Vitamin A (retinol) metabolism	1	2	0.1278043861860348	E197		
TCA cycle	1	2	0.1278043861860348	E123	C00248	Lipoamide; Thioctic acid amide
Glycolysis and Gluconeogenesis	1	3	0.16334761784723972	E123	C00248	Lipoamide; Thioctic acid amide
Drug metabolism - cytochrome P450	1	3	0.16334761784723972	E101		
Leukotriene metabolism	1	3	0.16334761784723972	E235	C05356/C00959/C04685/C04686/C05966/C05965/C14813/C02165/C04849/C14781	5-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoate/Prostaglandin B1/(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate; Prostaglandin A1; PGA1/(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate; Prostaglandin C1/15(S)-HPETE; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoic acid; 15-Hydroperoxyeicosatetraenoate; 15-Hydroperoxyicosatetraenoate; 15-Hydroperoxyeicosatetraenoic acid; 15-Hydroperoxyicosatetraenoic acid; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate/12(S)-HPETE; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoate; 12-Hydroperoxyeicosatetraenoate; 12-Hydroperoxyicosatetraenoate; 12-Hydroperoxyeicosatetraenoic acid; 12-Hydroperoxyicosatetraenoic acid/11H-14,15-EETA; 11-Hydroxy-14,15-EETA; 11-Hydroxy-14,15-epoxyeicosatrienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyicosa-5,8,12-trienoic acid/Leukotriene B4/(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid; (5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoate; Hepoxilin A3/15H-11,12-EETA; 15-Hydroxy-11,12-epoxyeicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyeicosa-5,8,13-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid
Tryptophan metabolism	4	15	0.16771699857154862	E101,E121,E188,E96	,,,	$$$
Glycine, serine, alanine and threonine metabolism	1	5	0.19368120326023022	E123	C00248	Lipoamide; Thioctic acid amide
Aspartate and asparagine metabolism	1	5	0.19368120326023022	E136		
Pentose phosphate pathway	1	5	0.19368120326023022	E95		
Arginine and Proline Metabolism	1	6	0.20082346021342745	E175		
Methionine and cysteine metabolism	1	6	0.20082346021342745	E175		
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	9	0.20897403579531132	E216		
Purine metabolism	1	12	0.21082261994790355	E191		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.21141080581463742			
Hyaluronan Metabolism	0	1	0.21141080581463742			
N-Glycan biosynthesis	0	1	0.21141080581463742			
Glycosphingolipid biosynthesis - ganglioseries	0	1	0.21141080581463742			
R Group Synthesis	0	0	0.21141080581463742			
C5-Branched dibasic acid metabolism	0	1	0.21141080581463742			
Pyruvate Metabolism	0	1	0.21141080581463742			
Sialic acid metabolism	0	0	0.21141080581463742			
Chondroitin sulfate degradation	0	0	0.21141080581463742			
Putative anti-Inflammatory metabolites formation from EPA	0	0	0.21141080581463742			
Hexose phosphorylation	0	1	0.21141080581463742			
Vitamin B2 (riboflavin) metabolism	0	1	0.21141080581463742			
Squalene and cholesterol biosynthesis	0	0	0.21141080581463742			
Galactose metabolism	0	0	0.21141080581463742			
Keratan sulfate degradation	0	1	0.21141080581463742			
Glycerolipid metabolism	0	0	0.21141080581463742			
Carnitine shuttle	0	0	0.21141080581463742			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.21141080581463742			
Alkaloid biosynthesis II	0	1	0.21141080581463742			
Vitamin B1 (thiamin) metabolism	0	1	0.21141080581463742			
Glycosphingolipid biosynthesis - globoseries	0	1	0.21141080581463742			
Histidine metabolism	0	2	0.21141080581463742			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.21141080581463742			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.21141080581463742			
Glycosphingolipid biosynthesis - lactoseries	0	1	0.21141080581463742			
Bile acid biosynthesis	0	1	0.21141080581463742			
Parathio degradation	0	1	0.21141080581463742			
Propanoate metabolism	0	1	0.21141080581463742			
Blood Group Biosynthesis	0	1	0.21141080581463742			
Electron transport chain	0	0	0.21141080581463742			
Vitamin H (biotin) metabolism	0	1	0.21141080581463742			
Biopterin metabolism	0	0	0.21141080581463742			
Vitamin E metabolism	0	1	0.21141080581463742			
Androgen and estrogen biosynthesis and metabolism	0	0	0.21141080581463742			
Caffeine metabolism	0	0	0.21141080581463742			
Lipoate metabolism	0	0	0.21141080581463742			
Heparan sulfate biosynthesis	0	0	0.21141080581463742			
Vitamin B9 (folate) metabolism	0	1	0.21141080581463742			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.21141080581463742			
Urea cycle/amino group metabolism	0	8	0.21141080581463742			
Glycosaminoglycan degradation	0	0	0.21141080581463742			
Fatty acid oxidation	0	0	0.21141080581463742			
Fructose and mannose metabolism	0	1	0.21141080581463742			
ROS Detoxification	0	0	0.21141080581463742			
Xenobiotics metabolism	0	0	0.21141080581463742			
Saturated fatty acids beta-oxidation	0	0	0.21141080581463742			
CoA Catabolism	0	1	0.21141080581463742			
Butanoate metabolism	0	1	0.21141080581463742			
Mono-unsaturated fatty acid beta-oxidation	0	1	0.21141080581463742			
Glycosphingolipid biosynthesis - neolactoseries	0	1	0.21141080581463742			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	0	0.21141080581463742			
Geraniol degradation	0	0	0.21141080581463742			
D4&E4-neuroprostanes formation	0	0	0.21141080581463742			
Vitamin D	0	0	0.21141080581463742			
Dynorphin metabolism	0	0	0.21141080581463742			
Heparan sulfate degradation	0	0	0.21141080581463742			
Fatty acid oxidation, peroxisome	0	0	0.21141080581463742			
Polyunsaturated fatty acid biosynthesis	0	0	0.21141080581463742			
Alanine and Aspartate Metabolism	0	2	0.21141080581463742			
Glutathione Metabolism	0	1	0.21141080581463742			
Keratan sulfate biosynthesis	0	1	0.21141080581463742			
3-Chloroacrylic acid degradation	0	0	0.21141080581463742			
Sphingolipid metabolism	0	0	0.21141080581463742			
O-Glycan biosynthesis	0	1	0.21141080581463742			
Glycosphingolipid metabolism	0	1	0.21141080581463742			
Limonene and pinene degradation	0	0	0.21141080581463742			
Proteoglycan biosynthesis	0	1	0.21141080581463742			
Vitamin K metabolism	0	0	0.21141080581463742			
Glutamate metabolism	0	0	0.21141080581463742			
Porphyrin metabolism	0	1	0.21141080581463742			
Phosphatidylinositol phosphate metabolism	0	3	0.21141080581463742			
Benzoate degradation via CoA ligation	0	0	0.21141080581463742			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.21141080581463742			
Vitamin B6 (pyridoxine) metabolism	0	0	0.21141080581463742			
Pentose and Glucuronate Interconversions	0	0	0.21141080581463742			
Atrazine degradation	0	0	0.21141080581463742			
N-Glycan Degradation	0	0	0.21141080581463742			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.21141080581463742			
Carbon fixation	0	1	0.21141080581463742			
Nucleotide Sugar Metabolism	0	0	0.21141080581463742			
Ubiquinone Biosynthesis	0	3	0.21141080581463742			
1- and 2-Methylnaphthalene degradation	0	0	0.21141080581463742			
Pyrimidine metabolism	0	7	0.21141080581463742			
Nitrogen metabolism	0	1	0.21141080581463742			
Drug metabolism - other enzymes	0	1	0.21141080581463742			
Aminosugars metabolism	0	2	0.21141080581463742			
Beta-Alanine metabolism	0	1	0.21141080581463742			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.21141080581463742			
Starch and Sucrose Metabolism	0	0	0.21141080581463742			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.21141080581463742			
Omega-6 fatty acid metabolism	0	1	0.21141080581463742			
Phytanic acid peroxisomal oxidation	0	1	0.21141080581463742			
