pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Polyunsaturated fatty acid biosynthesis	0	0	0.26039828585833125			
Alanine and Aspartate Metabolism	0	1	0.26039828585833125			
Glutathione Metabolism	0	2	0.26039828585833125			
Keratan sulfate biosynthesis	0	0	0.26039828585833125			
TCA cycle	0	0	0.26039828585833125			
3-Chloroacrylic acid degradation	0	0	0.26039828585833125			
Sphingolipid metabolism	0	0	0.26039828585833125			
O-Glycan biosynthesis	0	0	0.26039828585833125			
Glycosphingolipid metabolism	0	0	0.26039828585833125			
Limonene and pinene degradation	0	0	0.26039828585833125			
Arginine and Proline Metabolism	0	3	0.26039828585833125			
Proteoglycan biosynthesis	0	0	0.26039828585833125			
Vitamin K metabolism	0	0	0.26039828585833125			
Glutamate metabolism	0	2	0.26039828585833125			
Porphyrin metabolism	0	0	0.26039828585833125			
Phosphatidylinositol phosphate metabolism	0	0	0.26039828585833125			
Benzoate degradation via CoA ligation	0	0	0.26039828585833125			
Prostaglandin formation from arachidonate	0	1	0.26039828585833125			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.26039828585833125			
Pentose and Glucuronate Interconversions	0	2	0.26039828585833125			
Atrazine degradation	0	0	0.26039828585833125			
N-Glycan Degradation	0	0	0.26039828585833125			
Vitamin B12 (cyanocobalamin) metabolism	0	0	0.26039828585833125			
Fatty acid activation	0	1	0.26039828585833125			
Carbon fixation	0	0	0.26039828585833125			
Nucleotide Sugar Metabolism	0	0	0.26039828585833125			
Ubiquinone Biosynthesis	0	1	0.26039828585833125			
1- and 2-Methylnaphthalene degradation	0	0	0.26039828585833125			
Nitrogen metabolism	0	1	0.26039828585833125			
Drug metabolism - other enzymes	0	0	0.26039828585833125			
Aminosugars metabolism	0	2	0.26039828585833125			
Beta-Alanine metabolism	0	1	0.26039828585833125			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.26039828585833125			
C21-steroid hormone biosynthesis and metabolism	0	0	0.26039828585833125			
Starch and Sucrose Metabolism	0	2	0.26039828585833125			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.26039828585833125			
Omega-6 fatty acid metabolism	0	0	0.26039828585833125			
Phytanic acid peroxisomal oxidation	0	0	0.26039828585833125			
Pentose phosphate pathway	0	1	0.26039828585833125			
Methionine and cysteine metabolism	0	5	0.26039828585833125			
Lysine metabolism	0	2	0.26039828585833125			
Selenoamino acid metabolism	0	1	0.26039828585833125			
