EID	massfeature_rows	str_row_ion	compounds	compound_names
E68	row228	row228_M+H[1+]	C03740	5-L-Glutamyl-L-alanine
E69	row229;row230	row229_M+H[1+];row230_M+H[1+]	C03740	5-L-Glutamyl-L-alanine
E70	row231;row251	row231_M+H[1+];row251_M(C13)+H[1+]	C03740	5-L-Glutamyl-L-alanine
E71	row232	row232_M+H[1+]	C00978	N-Acetylserotonin; N-Acetyl-5-hydroxytryptamine
E72	row242;row458	row242_M+Na[1+];row458_M+H[1+]	C00245	Taurine
E73	row243;row249	row243_M+H[1+];row249_M(C13)+H[1+]	C02356;C01026;C00334;C05145;C01205;C03284	(S)-2-Aminobutanoate; (S)-2-Aminobutanoic acid; (S)-2-Aminobutyric acid$N,N-Dimethylglycine; Dimethylglycine$4-Aminobutanoate$3-Aminoisobutyric acid; 3-Aminoisobutanoate; 3-Amino-2-methylpropanoate$D-3-Amino-isobutanoate$L-3-Amino-isobutanoate
E74	row252	row252_M+H[1+]	C00864	(R)-Pantothenate
E75	row1705;row253	row1705_M+Na[1+];row253_M+2H[2+]	CE2054;CE5976	20-carboxy-leukotriene-B4$12-oxo-10,11-dihydro-20-COOH-LTB4
E76	row254	row254_M+H[1+]	CE4888;C05578	dopaminochrome$5,6-Dihydroxyindole; DHI
E79	row265	row265_M+H[1+]	C02646	4-Coumaryl alcohol; 4-Hydroxycinnamyl alcohol; p-Coumaryl alcohol
E80	row657	row657_M+Na[1+]	C01239	N-Acetyl-beta-D-glucosaminylamine
E81	row275;row288;row658	row275_M+H[1+];row288_M(C13)+H[1+];row658_M+Na[1+]	C01239	N-Acetyl-beta-D-glucosaminylamine
E84	row285	row285_M+H[1+]	C05589;C00788	L-Normetanephrine$L-Adrenaline; (R)-(-)-Adrenaline; (R)-(-)-Epinephrine; (R)-(-)-Epirenamine; (R)-(-)-Adnephrine; 4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol
E87	row290	row290_M+Na[1+]	C00279	D-Erythrose 4-phosphate
E91	row299;row306	row299_M+H[1+];row306_M(C13)+H[1+]	C00380	Cytosine
E95	row314	row314_M+H[1+]	C03564	1-Pyrroline-2-carboxylate; 1-Pyrroline-2-carboxylic acid; delta1-Pyrroline 2-carboxylate
E97	row315	row315_M+H[1+]	C00791	
E101	row333	row333_M+H[1+]	C00141	3-Methyl-2-oxobutanoate
E103	row355	row355_M+H[1+]	C00581;gudac	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid$Guanidinoacetate
E105	row366	row366_M+H[1+]	C00637	Indole-3-acetaldehyde
E106	row380	row380_M+H[1+]	C05829	
E110	row404	row404_M+H[1+]	C00601	Phenylacetaldehyde; alpha-Tolualdehyde
E111	row412;row413	row412_M+H[1+];row413_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E112	row414	row414_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E114	row438;row448	row438_M+H[1+];row448_M(C13)+H[1+]	C00153	Nicotinamide
E118	row462	row462_M+Na[1+]	C02076	sedoheptulose
E121	row501	row501_M+H[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E123	row507;row532	row507_M+H[1+];row532_M(C13)+H[1+]	CE5860	
E124	row1169;row508;row533;row534	row1169_M+Na[1+];row508_M+H[1+];row533_M(C13)+H[1+];row534_M(C13)+H[1+]	CE5860	
E125	row528	row528_M+Na[1+]	C00062;C00792	L-Arginine$D-Arginine; D-2-Amino-5-guanidinovaleric acid
E128	row550	row550_M+Na[1+]	C00954;C05634	Indole-3-acetate$5-Hydroxyindoleacetaldehyde
E129	row551	row551_M+H[1+]	C04692	Peptide 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine; 2-[3-Carboxy-3-(methylammonio)propyl]-L-histidine; EF-2 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine; Elongation factor 2 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine
E131	row569	row569_M+H[1+]	C00268;C02953;C04244	6,7-Dihydrobiopterin$7,8-Dihydrobiopterin$6-Lactoyl-5,6,7,8-tetrahydropterin
E132	row552;row553;row568	row552_M+H[1+];row553_M+H[1+];row568_M(C13)+H[1+]	C07501	Felbamate
E136	row558;row559	row558_M+H[1+];row559_M+H[1+]	C02934;C00319	3-Dehydrosphinganine$Sphingosine
E141	row593	row593_M+H[1+]	C00836	Sphinganine
E142	row594;row595	row594_M+Na[1+];row595_M+Na[1+]	C05648	5-Hydroxy-N-formylkynurenine; 5-Hydroxy-N-formyl-L-kynurenine
E143	row1021;row1022;row604	row1021_M+HCOONa[1+];row1022_M+HCOONa[1+];row604_M+Na[1+]	CE5820	histidyl-prolinamide
E144	row605	row605_M+H[1+]	C12215	Iminoerythrose 4-phosphate; Imino-D-erythrose 4-phosphate
E145	row1111;row612;row634	row1111_M+Na[1+];row612_M+H[1+];row634_M(C13)+H[1+]	CE5795	neuromedin B (1-3)
E146	row619	row619_M+H[1+]	C06114	gamma-Glutamyl-beta-aminopropiononitrile; gamma-Glutamyl-3-aminopropiononitrile
E149	row635	row635_M+Na[1+]	CE5588	deoxyhypusine
E151	row667;row884;row923	row667_M+Na[1+];row884_M+H[1+];row923_M(C13)+H[1+]	C00387	Guanosine
E153	row1369;row684;row713	row1369_M+Na[1+];row684_M+H[1+];row713_M(C13)+H[1+]	C05711;C00475	gamma-Glutamyl-beta-cyanoalanine$Cytidine
E156	row2349;row2350	row2349_M+H[1+];row2350_M(C13)+H[1+]	C00127	Oxidized glutathione
E157	row699	row699_M+Na[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E158	row700	row700_M+Na[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E161	row708;row709	row708_M+Na[1+];row709_M+Na[1+]	C05638	5-Hydroxykynurenamine
E162	row1399;row713	row1399_M+Na[1+];row713_M+H[1+]	C00120	Biotin; D-Biotin; Vitamin H; Coenzyme R
E163	row723	row723_M+H[1+]	C02567	N1-Acetylspermine
E164	row724	row724_M+Na[1+]	C03838	N1-(5-Phospho-D-ribosyl)glycinamide
E166	row748	row748_M+H[1+]	CE1787	1-deoxy-1-(N6-lysino)-D-fructose
E167	row749;row750	row749_M+H[1+];row750_M+H[1+]	CE1787	1-deoxy-1-(N6-lysino)-D-fructose
E170	row814;row815	row814_M+H[1+];row815_M+H[1+]	C05695	gamma-Glutamyl-Se-methylselenocysteine; 5-L-Glutamyl-Se-methylselenocysteine
E171	row814;row815	row814_M+Na[1+];row815_M+Na[1+]	C06222;C00281	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate$Sedoheptulose 7-phosphate; altro-Heptulose 7-phosphate
E177	row856	row856_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E178	row857	row857_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E179	row858	row858_M+Na[1+]	C06486;C00386	(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-$Carnosine; Nalpha-(beta-alanyl)-L-histidine
E180	row1380;row866	row1380_M+Na[1+];row866_M+H[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E181	row868	row868_M+Na[1+]	C07646	Carboxyphosphamide; Carboxycyclophosphamide
E182	row873	row873_M+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E183	row878	row878_M+H[1+]	C01031	S-Formylglutathione
E184	row899;row927	row899_M+H[1+];row927_M(C13)+H[1+]	C00669	gamma-L-Glutamyl-L-cysteine
E199	row1084;row1110;row1137	row1084_M+H[1+];row1110_M(C13)+H[1+];row1137_M+Na[1+]	C00055	CMP
E201	row1107	row1107_M+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E202	row1108;row1113	row1108_M+H[1+];row1113_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E204	row1115	row1115_M+Na[1+]	C00364	dTMP
E210	row1160	row1160_M+Na[1+]	C02355	2',3'-Cyclic UMP
E213	row1200;row1383	row1200_M+H[1+];row1383_M+Na[1+]	C00130	IMP
E214	row1215;row1243	row1215_M+H[1+];row1243_M(C13)+H[1+]	C00170	5-Methylthioadenosine
E217	row1331	row1331_M+Na[1+]	C05399	Melibiitol; 6-O-alpha-D-Galactosyl-D-glucitol
E221	row1358;row1792	row1358_M+H[1+];row1792_M+Na[1+]	C04555	3beta-Hydroxyandrost-5-en-17-one 3-sulfate; Dehydroepiandrosterone sulfate
E222	row1362	row1362_M+H[1+]	C01137	S-Adenosylmethioninamine
E225	row1410	row1410_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E226	row1413;row1414	row1413_M+H[1+];row1414_M+H[1+]	C00363	dTDP
E229	row1431;row1453	row1431_M+H[1+];row1453_M(C13)+H[1+]	C00015	UDP
E230	row1432	row1432_M+H[1+]	C00015	UDP
E231	row1454	row1454_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E233	row1459	row1459_M+Na[1+]	mn;C00611	beta-1,4-mannose-N-acetylglucosamine$N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine
E234	row1462;row1478	row1462_M[1+];row1478_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E235	row2191;row2335	row2191_M+HCOONa[1+];row2335_M+H[1+]	C02739	1-(5-Phospho-D-ribosyl)-ATP; Phosphoribosyl-ATP; N1-(5-Phospho-D-ribosyl)-ATP; 1-(5-Phosphoribosyl)-ATP
E237	row1488	row1488_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E239	row1497	row1497_M+H[1+]	CE2863	neurotensin 11-13
E244	row1510	row1510_M+Na[1+]	C01344	dIDP; 2'-Deoxyinosine-5'-diphosphate; 2'-Deoxyinosine 5'-diphosphate
E250	row1563	row1563_M+H[1+]	C03451	(R)-S-Lactoylglutathione
E251	row1564;row1582	row1564_M+H[1+];row1582_M(C13)+H[1+]	C03451	(R)-S-Lactoylglutathione
E254	row1602;row1603	row1602_M+Na[1+];row1603_M+Na[1+]	C14861	S-(2,2-Dichloro-1-hydroxy)ethyl glutathione
E255	row1626;row1632;row1902	row1626_M+H[1+];row1632_M(C13)+H[1+];row1902_M+Na[1+]	C00035	GDP
E257	row1665	row1665_M+H[1+]	C00021	S-Adenosyl-L-homocysteine
E258	row1667	row1667_M+H[1+]	C00570	CDPethanolamine
E259	row1691;row1919	row1691_M+H[1+];row1919_M+Na[1+]	C00307	CDPcholine
E262	row1750	row1750_M+Na[1+]	c226crn	cervonyl carnitine
E264	row1774	row1774_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E265	row1824	row1824_M+H[1+]	C11173	SN-38
E267	row1879	row1879_M+H[1+]	C04230	Lysophosphatidylcholine
E268	row1915	row1915_M+H[1+]	C04317	1-Alkyl-2-lyso-sn-glycero-3-phosphocholine
E270	row1933	row1933_M+Na[1+]	tmndnccrn	Timnodonyl carnitine
E271	row1942	row1942_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine
E273	row1963	row1963_M+H[1+]	CE2872;CE2866	3',5'-diiodo-L-thyronine$3,3'-diiodo-L-thyronine
E277	row2009;row2259	row2009_M+H[1+];row2259_M+Na[1+]	C00167	UDP-D-glucuronate
E279	row2108;row2445	row2108_M+Na[1+];row2445_M+H[1+]	C00029;C00052	UDPglucose$UDPgalactose
E280	row2123;row2342	row2123_M+H[1+];row2342_M+Na[1+]	C00325	GDP-L-fucose
E281	row2171;row2290	row2171_M+H[1+];row2290_M+Na[1+]	C00882	Dephospho-CoA
E282	row2178;row2187;row2240	row2178_M+H[1+];row2187_M(C13)+H[1+];row2240_M+Na[1+]	C00016	Flavin adenine dinucleotide oxidized
E283	row2268;row2269	row2268_M+H[1+];row2269_M+H[1+]	m2mn	(alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine
E284	row2286	row2286_M+H[1+]	C00096	GDP-D-mannose
E285	row2294;row2307;row2469	row2294_M+H[1+];row2307_M(C13)+H[1+];row2469_M+Na[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E286	row2354;row2360	row2354_M+H[1+];row2360_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
E287	row2355;row2361	row2355_M+H[1+];row2361_M(C13)+H[1+]	C00128	CMP-N-acetylneuraminate
