EID	massfeature_rows	str_row_ion	compounds	compound_names
E117	row571;row604	row571_M+H[1+];row604_M(C13)+H[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate
E119	row583;row613	row583_M+H[1+];row613_M(C13)+H[1+]	C00180;C00633	Benzoate; Benzoic acid; Benzenecarboxylic acid; Phenylformic acid; Dracylic acid$4-Hydroxybenzaldehyde; p-Hydroxybenzaldehyde
E121	row599;row979;row980	row599_M+H[1+];row979_M+Na[1+];row980_M+Na[1+]	C03150;C04874	N-Ribosylnicotinamide$Dihydroneopterin
E123	row606	row606_M+Na[1+]	C01507;C00794;C01697	L-Iditol$D-Sorbitol$Galactitol
E125	row622	row622_M+H[1+]	C05660	5-Methoxyindoleacetate
E127	row638;row656	row638_M+H[1+];row656_M(C13)+H[1+]	C00250	Pyridoxal
E131	row659	row659_M+H[1+]	CE3087	beta-carboline
E136	row662;row692	row662_M+H[1+];row692_M(C13)+H[1+]	C00906	5,6-Dihydrothymine
E138	row663	row663_M+H[1+]	C00352;C12214	D-Glucosamine 6-phosphate$Aminofructose 6-phosphate; Amino-D-fructose 6-phosphate
E140	row664	row664_M+Na[1+]	C03684;C00835	6-Pyruvoyl-5,6,7,8-tetrahydropterin$Sepiapterin
E141	row677	row677_M+Na[1+]	C00217;C00025;C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid$L-Glutamate$L-4-Hydroxyglutamate semialdehyde
E144	row700	row700_M+H[1+]	C16633	5-Fluorouridine
E145	row703	row703_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
E146	row704	row704_M+H[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate
E150	row727	row727_M+Na[1+]	C05711;C00475	gamma-Glutamyl-beta-cyanoalanine$Cytidine
E151	row740	row740_M+Na[1+]	C00299	Uridine
E153	row752;row753	row752_M+Na[1+];row753_M+Na[1+]	CE2153	
E154	row752;row753;row774;row775	row752_M+H[1+];row753_M+H[1+];row774_M(C13)+H[1+];row775_M(C13)+H[1+]	CE2176	3-O-methyldopa
E155	row772	row772_M+H[1+]	C00294	Inosine
E157	row774;row775	row774_M+Na[1+];row775_M+Na[1+]	C05933	N-(omega)-Hydroxyarginine
E158	row795	row795_M+H[1+]	C02693	Indole-3-acetamide
E159	row1148;row796	row1148_M+H[1+];row796_M+Na[1+]	C00387	Guanosine
E160	row810	row810_M+Na[1+]	C01762	Xanthosine
E163	row818	row818_M+Na[1+]	C05839	cis-beta-D-Glucosyl-2-hydroxycinnamate; beta-D-Glucosyl-2-coumarinate
E169	row865	row865_M+Na[1+]	C00559;C05198	Deoxyadenosine$5'-Deoxyadenosine
E171	row905;row906	row905_M+Na[1+];row906_M+Na[1+]	CE5820	histidyl-prolinamide
E176	row988	row988_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E178	row998	row998_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E179	row1319	row1319_M+Na[1+]	CE6229	13E-tetranor-16-carboxy-LTE4
E181	row1057;row1067	row1057_M+H[1+];row1067_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E184	row1201	row1201_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E185	row1226	row1226_M+H[1+]	C06350	
E186	row1279	row1279_M+H[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E189	row1295;row1311	row1295_M[1+];row1311_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E194	row1387;row1388	row1387_M+H[1+];row1388_M+H[1+]	C03033	beta-D-Glucuronoside; Acceptor beta-D-glucuronoside; Glucuronide; beta-D-Glucuronide
E198	row1442	row1442_M+H[1+]	C00170	5-Methylthioadenosine
E205	row1511	row1511_M+H[1+]	C01081	Thiamin monophosphate; Thiamine monophosphate; Thiamin phosphate; Thiamine phosphate; TMP
E213	row1703	row1703_M+H[1+]	C00307	CDPcholine
E214	row1763	row1763_M+Na[1+]	c226crn	cervonyl carnitine
E215	row1775	row1775_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E216	row1793;row1794	row1793_M+H[1+];row1794_M+H[1+]	C05463;C05465	Taurodeoxycholate$Taurochenodeoxycholate; Chenodeoxycholoyltaurine
E217	row1809;row1810	row1809_M+Na[1+];row1810_M+Na[1+]	C14847;C14848	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene$2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene
E232	row2838	row2838_M+H[1+]	C05668	3-Hydroxypropionyl-CoA; 3-Hydroxypropionyl coenzyme A; 3-Hydroxypropanoyl-CoA; 3-Hydroxypropanoyl coenzymeA
E233	row2839;row2840	row2839_M+H[1+];row2840_M+H[1+]	C05668	3-Hydroxypropionyl-CoA; 3-Hydroxypropionyl coenzyme A; 3-Hydroxypropanoyl-CoA; 3-Hydroxypropanoyl coenzymeA
E235	row3148;row3149	row3148_M+Na[1+];row3149_M+Na[1+]	C15980;C02939;C01033	(S)-2-Methylbutanoyl-CoA$Isovaleryl-CoA$2-Methylbutanoyl-CoA; 2-Methylbutyryl-CoA
