EID	massfeature_rows	str_row_ion	compounds	compound_names
E177	row1095	row1095_M+Na[1+]	CE5820	histidyl-prolinamide
E178	row1149	row1149_M+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid
E179	row1153	row1153_M+H[1+]	C00909	Leukotriene A4
E181	row1163	row1163_M+H[1+]	C00015	UDP
E182	row1186	row1186_M+Na[1+]	C14864;C14865	S-(2-Chloroacetyl)glutathione$2-(S-Glutathionyl)acetyl chloride
E184	row1196	row1196_M+Na[1+]	C14774;C14775;C14772;C14773	11,12-DHET$14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid$5,6-DHET; (8Z,11Z,14Z)-5,6-Dihydroxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Dihydroxyicosa-8,11,14-trienoic acid$8,9-DHET; (5Z,11Z,14Z)-8,9-Dihydroxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Dihydroxyicosa-5,11,14-trienoic acid
E186	row1266;row1285	row1266_M+H[1+];row1285_M(C13)+H[1+]	C00105;C01368	UMP$3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate
E188	row1274	row1274_M+H[1+]	C01344	dIDP; 2'-Deoxyinosine-5'-diphosphate; 2'-Deoxyinosine 5'-diphosphate
E190	row1291	row1291_M+Na[1+]	C01416	Cocaine; l-Cocain; beta-Cocain
E193	row1438	row1438_M+Na[1+]	CE5314;CE5326	8(R)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate$8(S)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate
E194	row1439	row1439_M+Na[1+]	CE5314;CE5326	8(R)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate$8(S)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate
E195	row1443	row1443_M+Na[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3
E197	row1463	row1463_M+H[1+]	C06350	
E199	row1540	row1540_M+Na[1+]	C00695	Cholate
E203	row1571	row1571_M+H[1+]	C01031	S-Formylglutathione
E204	row1582	row1582_M+H[1+]	C01060	3,5-Diiodo-L-tyrosine
E206	row1614	row1614_M+Na[1+]	C01134	Pantetheine 4'-phosphate
E207	row1640	row1640_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E213	row1707	row1707_M+H[1+]	C00170	5-Methylthioadenosine
E219	row1762;row1770;row1880	row1762_M+H[1+];row1770_M(C13)+H[1+];row1880_M+Na[1+]	C05462;C05466	Chenodeoxyglycocholate$
E222	row1790;row1930	row1790_M(C13)+H[1+];row1930_M+H[1+]	C01921	glycocholate
E224	row1794	row1794_M+Na[1+]	C04840	3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate
E226	row1813	row1813_M+Na[1+]	tmndnccrn	Timnodonyl carnitine
E232	row2015	row2015_M+Na[1+]	c226crn	cervonyl carnitine
E233	row2024	row2024_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine
E234	row2038;row2039;row2040;row2044;row2173	row2038_M+H[1+];row2039_M+H[1+];row2040_M+H[1+];row2044_M(C13)+H[1+];row2173_M+Na[1+]	C05463;C05465	Taurodeoxycholate$Taurochenodeoxycholate; Chenodeoxycholoyltaurine
E235	row2047;row2048	row2047_M+Na[1+];row2048_M+Na[1+]	C14847;C14848	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene$2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene
E237	row2092	row2092_M+H[1+]	C04230	Lysophosphatidylcholine
E240	row2179	row2179_M+H[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E242	row2202	row2202_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine
E245	row2293	row2293_M+Na[1+]	C05122;C15516	taurocholic acid$Taurohyocholate; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine
