pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Pentose phosphate pathway	2	4	0.17091000756238972	E126,E138	,	$
Glycosphingolipid metabolism	5	14	0.20183177884211412	E138,E235,E232,E229,E230	,,C00016,,	$$Flavin adenine dinucleotide oxidized$$
Glycosphingolipid biosynthesis - globoseries	4	11	0.21023443408116965	E229,E138,E235,E230	,,,	$$$
Tryptophan metabolism	4	11	0.21023443408116965	E232,E114,E105,E106	C00016,C00268/C02953/C04244,,	Flavin adenine dinucleotide oxidized$6,7-Dihydrobiopterin/7,8-Dihydrobiopterin/6-Lactoyl-5,6,7,8-tetrahydropterin$$
Fructose and mannose metabolism	3	8	0.21611629274850852	E3,E138,E230	,,	$$
Starch and Sucrose Metabolism	3	8	0.21611629274850852	E227,E229,E138	C00167,,	UDP-D-glucuronate$$
Sialic acid metabolism	2	5	0.22863624905470128	E138,E235	,	$
Proteoglycan biosynthesis	2	5	0.22863624905470128	E227,E229	C00167,	UDP-D-glucuronate$
Bile acid biosynthesis	1	2	0.24468532056129738	E232	C00016	Flavin adenine dinucleotide oxidized
TCA cycle	1	2	0.24468532056129738	E232	C00016	Flavin adenine dinucleotide oxidized
Glycosphingolipid biosynthesis - ganglioseries	3	9	0.2572052768674901	E229,E235,E230	,,	$$
Glycosphingolipid biosynthesis - lactoseries	3	9	0.2572052768674901	E229,E235,E230	,,	$$
Blood Group Biosynthesis	3	9	0.2572052768674901	E229,E235,E230	,,	$$
Glycosphingolipid biosynthesis - neolactoseries	3	9	0.2572052768674901	E229,E235,E230	,,	$$
Lysine metabolism	2	6	0.274430720107554	E232,E50	C00016,	Flavin adenine dinucleotide oxidized$
N-Glycan biosynthesis	4	14	0.3077892614066045	E229,E138,E235,E230	,,,	$$$
Vitamin A (retinol) metabolism	1	3	0.3080413410637762	E227	C00167	UDP-D-glucuronate
Vitamin B3 (nicotinate and nicotinamide) metabolism	1	3	0.3080413410637762	E109	C00062/C00792	L-Arginine/D-Arginine; D-2-Amino-5-guanidinovaleric acid
C21-steroid hormone biosynthesis and metabolism	1	3	0.3080413410637762	E227	C00167	UDP-D-glucuronate
Valine, leucine and isoleucine degradation	2	7	0.31535165112175445	E232,E32	C00016,	Flavin adenine dinucleotide oxidized$
Keratan sulfate biosynthesis	2	7	0.31535165112175445	E229,E235	,	$
O-Glycan biosynthesis	2	7	0.31535165112175445	E229,E235	,	$
Aminosugars metabolism	2	7	0.31535165112175445	E196,E235	,	$
Hyaluronan Metabolism	1	4	0.3673640870515083	E227	C00167	UDP-D-glucuronate
Glycolysis and Gluconeogenesis	1	4	0.3673640870515083	E138		
Histidine metabolism	1	4	0.3673640870515083	E149		
Androgen and estrogen biosynthesis and metabolism	1	4	0.3673640870515083	E227	C00167	UDP-D-glucuronate
Xenobiotics metabolism	1	4	0.3673640870515083	E227	C00167	UDP-D-glucuronate
Arachidonic acid metabolism	1	4	0.3673640870515083	E232	C00016	Flavin adenine dinucleotide oxidized
Purine metabolism	2	9	0.39475674313082937	E24,E143	,C03838	$N1-(5-Phospho-D-ribosyl)glycinamide
Linoleate metabolism	1	5	0.4023191328459793	E227	C00167	UDP-D-glucuronate
Pentose and Glucuronate Interconversions	1	5	0.4023191328459793	E227	C00167	UDP-D-glucuronate
Beta-Alanine metabolism	1	5	0.4023191328459793	E149		
Phosphatidylinositol phosphate metabolism	1	8	0.43643391311654484	E138		
Pyrimidine metabolism	1	11	0.4436601966221326	E229		
Glycerophospholipid metabolism	1	12	0.4441643559364759	E138		
Vitamin D3 (cholecalciferol) metabolism	0	1	0.4450046214603815			
C5-Branched dibasic acid metabolism	0	2	0.4450046214603815			
Pyruvate Metabolism	0	2	0.4450046214603815			
Chondroitin sulfate degradation	0	0	0.4450046214603815			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.4450046214603815			
Keratan sulfate degradation	0	4	0.4450046214603815			
Glycerolipid metabolism	0	0	0.4450046214603815			
Carnitine shuttle	0	3	0.4450046214603815			
3-oxo-10R-octadecatrienoate beta-oxidation	0	0	0.4450046214603815			
Alkaloid biosynthesis II	0	0	0.4450046214603815			
Vitamin B1 (thiamin) metabolism	0	1	0.4450046214603815			
Vitamin B5 - CoA biosynthesis from pantothenate	0	2	0.4450046214603815			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0.4450046214603815			
Parathio degradation	0	0	0.4450046214603815			
Electron transport chain	0	0	0.4450046214603815			
Vitamin H (biotin) metabolism	0	1	0.4450046214603815			
Vitamin E metabolism	0	1	0.4450046214603815			
Caffeine metabolism	0	0	0.4450046214603815			
Lipoate metabolism	0	0	0.4450046214603815			
Heparan sulfate biosynthesis	0	0	0.4450046214603815			
Glyoxylate and Dicarboxylate Metabolism	0	0	0.4450046214603815			
De novo fatty acid biosynthesis	0	0	0.4450046214603815			
Fatty Acid Metabolism	0	0	0.4450046214603815			
Glycosaminoglycan degradation	0	0	0.4450046214603815			
ROS Detoxification	0	0	0.4450046214603815			
CoA Catabolism	0	2	0.4450046214603815			
Omega-3 fatty acid metabolism	0	0	0.4450046214603815			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	2	0.4450046214603815			
Geraniol degradation	0	0	0.4450046214603815			
D4&E4-neuroprostanes formation	0	0	0.4450046214603815			
Vitamin D	0	0	0.4450046214603815			
Dynorphin metabolism	0	0	0.4450046214603815			
Heparan sulfate degradation	0	0	0.4450046214603815			
Fatty acid oxidation, peroxisome	0	0	0.4450046214603815			
Polyunsaturated fatty acid biosynthesis	0	0	0.4450046214603815			
3-Chloroacrylic acid degradation	0	0	0.4450046214603815			
Sphingolipid metabolism	0	0	0.4450046214603815			
Limonene and pinene degradation	0	0	0.4450046214603815			
Vitamin K metabolism	0	0	0.4450046214603815			
Glutamate metabolism	0	3	0.4450046214603815			
Benzoate degradation via CoA ligation	0	0	0.4450046214603815			
Prostaglandin formation from arachidonate	0	0	0.4450046214603815			
Atrazine degradation	0	0	0.4450046214603815			
Leukotriene metabolism	0	2	0.4450046214603815			
Vitamin B12 (cyanocobalamin) metabolism	0	1	0.4450046214603815			
Carbon fixation	0	0	0.4450046214603815			
Ubiquinone Biosynthesis	0	1	0.4450046214603815			
1- and 2-Methylnaphthalene degradation	0	0	0.4450046214603815			
Nitrogen metabolism	0	0	0.4450046214603815			
Drug metabolism - other enzymes	0	1	0.4450046214603815			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.4450046214603815			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.4450046214603815			
Omega-6 fatty acid metabolism	0	0	0.4450046214603815			
Phytanic acid peroxisomal oxidation	0	0	0.4450046214603815			
Methionine and cysteine metabolism	0	4	0.4450046214603815			
Selenoamino acid metabolism	0	0	0.4450046214603815			
