EID	massfeature_rows	str_row_ion	compounds	compound_names
E50	row1589;row1590	row1589_M+H[1+];row1590_M+H[1+]	C04376	N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide
E53	row190	row190_M+H[1+]	C00534	Pyridoxamine
E55	row201	row201_M+Na[1+]	C00217;C00025;C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid$L-Glutamate$L-4-Hydroxyglutamate semialdehyde
E58	row206	row206_M+Na[1+]	C00791	
E59	row215	row215_M+Na[1+]	C02670;C00072;glac	D-glucurono-6,3-lactone$L-Ascorbate$D-glucurono-6,3-lactone
E63	row243;row244	row243_M+H[1+];row244_M+H[1+]	C12215	Iminoerythrose 4-phosphate; Imino-D-erythrose 4-phosphate
E65	row246;row268	row246_M+H[1+];row268_M(C13)+H[1+]	C05576	3,4-Dihydroxyphenylethyleneglycol
E67	row252	row252_M+H[1+]	C00108	Anthranilate
E69	row568;row569	row568_M+Na[1+];row569_M+Na[1+]	C00900;C06010	2-Acetolactate$(S)-2-Acetolactate; (S)-2-Hydroxy-2-methyl-3-oxobutanoate
E70	row264;row265	row264_M+Na[1+];row265_M+Na[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone
E71	row487;row514	row487_M+H[1+];row514_M(C13)+H[1+]	C01040;C05394;C00198	L-Gulono-1,4-lactone; L-Gulono-gamma-lactone; gamma-Gulonolactone; L-Gulonic acid gamma-lactone; L-Gulonolactone$3-Keto-beta-D-galactose$D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone
E72	row271	row271_M+Na[1+]	C00122	Fumarate
E74	row306	row306_M+Na[1+]	C16631	alpha-Fluoro-beta-ureidopropionic acid; 2-Fluoro-3-ureidopropionic acid
E76	row317	row317_M+H[1+]	C05828	3-Methylimidazoleacetic acid
E80	row1367	row1367_M+H[1+]	C01762	Xanthosine
E82	row1368	row1368_M+H[1+]	C01762	Xanthosine
E86	row386	row386_M+H[1+]	C01045;C01042	N-Formyl-L-glutamate$N-Acetyl-L-aspartate
E87	row387;row421	row387_M+H[1+];row421_M(C13)+H[1+]	C01045;C01042	N-Formyl-L-glutamate$N-Acetyl-L-aspartate
E91	row391	row391_M+H[1+]	C05130	Imidazole-4-acetaldehyde; Imidazole acetaldehyde
E92	row1353	row1353_M+Na[1+]	C16576;C01516	Norcodeine; N-Desmethylcodeine$Morphine
E95	row398	row398_M+H[1+]	C00380	Cytosine
E97	row411	row411_M+Na[1+]	C06608	Diethylphosphoric acid; O,O-Diethylphosphoric acid
E98	row422;row449	row422_M[1+];row449_M+H[1+]	C06006	(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate
E99	row425;row452	row425_M+H[1+];row452_M(C13)+H[1+]	C03239;C02946;C04076	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate$4-Acetamidobutanoate$L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde
E100	row447	row447_M+H[1+]	C02512;C00429	Beta cyanoalanine$5,6-dihydrouracil
E106	row1130	row1130_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E107	row472;row473	row472_M+Na[1+];row473_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine
E108	row480;row498	row480_M+H[1+];row498_M(C13)+H[1+]	C01180	2-keto-4-methylthiobutyrate
E109	row487;row776	row487_M+Na[1+];row776_M+HCOONa[1+]	CE2026	3-methylcrotonoylglycine
E112	row509	row509_M+H[1+]	C00259;C00309;C00312;C00310;C00121;C00181	L-Arabinose$D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose$L-Xylulose$D-Xylulose$D-Ribose$D-Xylose
E116	row522	row522_M+H[1+]	CE5665	leukoaminochrome
E117	row542;row565	row542_M+H[1+];row565_M(C13)+H[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$alpha-D-Galactose$D-Mannose
E119	row542	row542_M+Na[1+]	CE4970;CE4968	2-methylbutyrylglycine$isovalerylglycine
E120	row558	row558_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E125	row573	row573_M+H[1+]	C00082;CE2174	L-Tyrosine$
E128	row594;row595	row594_M+H[1+];row595_M+H[1+]	C00135	L-Histidine
E129	row603;row604;row605	row603_M+Na[1+];row604_M+Na[1+];row605_M+Na[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E130	row608;row639	row608_M+H[1+];row639_M(C13)+H[1+]	C00295	Orotate
E131	row617	row617_M+Na[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline
E132	row618	row618_M+Na[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline
E138	row660	row660_M+Na[1+]	C16586;CE2173	2-Phenyl-1,3-propanediol monocarbamate$
E140	row675;row695	row675_M+H[1+];row695_M(C13)+H[1+]	C00643	5-Hydroxy-L-tryptophan
E143	row695	row695_M+H[1+]	C01074;C00645;C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc$N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose$N-Acetyl-D-glucosamine
E144	row696	row696_M+Na[1+]	C05838;C00811;C02763;C00166	cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate
E145	row1576;row719	row1576_M+H[1+];row719_M(C13)+H[1+]	C00214	Thymidine
E151	row748;row789	row748_M+H[1+];row789_M(C13)+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
E152	row749	row749_M+H[1+]	C00299	Uridine
E153	row750	row750_M+H[1+]	C00299	Uridine
E154	row751;row752	row751_M+H[1+];row752_M+H[1+]	C00299	Uridine
E161	row794	row794_M+H[1+]	C04225	(Z)-But-2-ene-1,2,3-tricarboxylate; cis-2-Methylaconitate
E164	row813	row813_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate
E167	row840	row840_M+H[1+]	C00931	Porphobilinogen
E168	row842;row843;row971	row842_M+Na[1+];row843_M+Na[1+];row971_M(C13)+H[1+]	C01136;C16255	S-Acetyldihydrolipoamide; 6-S-Acetyldihydrolipoamide$[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine; S-Acetyldihydrolipoamide-E
E169	row861	row861_M+Na[1+]	C00248	Lipoamide; Thioctic acid amide
E174	row935;row955	row935_M+H[1+];row955_M(C13)+H[1+]	C00526	Deoxyuridine
E176	row904;row928	row904_M+H[1+];row928_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid
E179	row2606;row2621	row2606_M+H[1+];row2621_M(C13)+H[1+]	CE1665	gama-glutamylglutathione
E183	row1014;row966	row1014_M(C13)+H[1+];row966_M+H[1+]	C00669	gamma-L-Glutamyl-L-cysteine
E184	row1008	row1008_M+H[1+]	C06606	Paraoxon; O,O-Diethyl-O-p-nitrophenylphosphoric acid
E186	row1000	row1000_M+H[1+]	C03492	D-4'-Phosphopantothenate
E187	row1001;row1066;row1067	row1001_M+H[1+];row1066_M(C13)+H[1+];row1067_M(C13)+H[1+]	C03492	D-4'-Phosphopantothenate
E188	row1862	row1862_M+Na[1+]	C03492	D-4'-Phosphopantothenate
E190	row1002	row1002_M+Na[1+]	C01449	Queuine; Base Q
E197	row1070	row1070_M+Na[1+]	C00831	Pantetheine; (R)-Pantetheine
E198	row1082	row1082_M+H[1+]	C01736;C05512	Nebularine; Purine riboside; N-D-Ribosylpurine$Deoxyinosine
E205	row1164	row1164_M+Na[1+]	C03415	N2-Succinyl-L-ornithine; (2S)-5-Amino-2-(3-carboxypropanoylamino)pentanoic acid
E207	row1185	row1185_M+H[1+]	CE5932;C02075;C06428;CE5013	13,14-epoxy-retinol$Retinyl ester; all-trans-Retinyl ester$(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid; Eicosapentaenoic acid; 5,8,11,14,17-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate$
E215	row1232	row1232_M+Na[1+]	C00670	sn-Glycero-3-phosphocholine
E216	row1405	row1405_M+Na[1+]	CE5627	salsoline-1-carboxylate
E219	row1245	row1245_M+Na[1+]	C06054	2-Oxo-3-hydroxy-4-phosphobutanoate; alpha-Keto-3-hydroxy-4-phosphobutyrate; (3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate
E220	row1252;row1295	row1252_M+H[1+];row1295_M(C13)+H[1+]	C00219	arachidonic acid
E222	row1266	row1266_M+H[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E223	row1267;row1268;row1404	row1267_M+H[1+];row1268_M+H[1+];row1404_M+Na[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine
E224	row1266	row1266_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E225	row1267;row1268	row1267_M+Na[1+];row1268_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol
E228	row1278;row1482;row1522	row1278_M+Na[1+];row1482_M+H[1+];row1522_M(C13)+H[1+]	CE5868	N-acetyl-seryl-aspartate
E230	row1323	row1323_M+H[1+]	C00387	Guanosine
E234	row1313	row1313_M+H[1+]	C02355	2',3'-Cyclic UMP
E236	row1324	row1324_M+H[1+]	C03242	(8Z,11Z,14Z)-Icosatrienoic acid; Dihomo-gamma-linolenic acid; (Z,Z,Z)-8,11,14-Eicosatrienoic acid; (Z,Z,Z)-8,11,14-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoate; (Z,Z,Z)-8,11,14-Icosatrienoate; 8,11,14-Eicosatrienoate; 8,11,14-Icosatrienoate
E239	row1348;row1349	row1348_M+H[1+];row1349_M+H[1+]	CE5305;CE5317	3(S),6(R)-dihydroxy-tetradec-8Z-enoate$3(S),6(S)-dihydroxy-tetradec-8Z-enoate
E243	row1409	row1409_M+Na[1+]	CE5860	
E251	row1556;row1561	row1556_M+H[1+];row1561_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E252	row1562	row1562_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E253	row1563	row1563_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E254	row1557	row1557_M+H[1+]	C04299	D-myo-Inositol 1,2-cyclic phosphate; 1D-myo-Inositol 1,2-cyclic phosphate
E256	row1463	row1463_M+H[1+]	CE5528	
E258	row1468	row1468_M+H[1+]	C01262	beta-Alanyl-N(pi)-methyl-L-histidine; Anserine
E259	row1477	row1477_M+H[1+]	C00103;CE3075;C04006;C00275;C05345;C01097;C01094;C03546;C00092;C00085;C00636;C00446;C01172;C01177;C03862	D-Glucose 1-phosphate$sorbitol 3-phosphate$1D-myo-Inositol 3-phosphate$D-Mannose 6-phosphate$beta-D-Fructose 6-phosphate$D-Tagatose 6-phosphate$D-Fructose 1-phosphate$1D-myo-Inositol 4-phosphate$D-Glucose 6-phosphate; Glucose 6-phosphate; Robison ester$D-Fructose 6-phosphate$D-Mannose 1-phosphate$alpha-D-Galactose 1-phosphate$beta-D-glucose 6-phosphate$1D-myo-Inositol 1-phosphate$Dolichyl phosphate D-mannose
E263	row1526;row1636	row1526_M+Na[1+];row1636_M+H[1+]	C03406	N-(L-Arginino)succinate; 2-(Nomega-L-Arginino)succinate; L-Argininosuccinate; L-Argininosuccinic acid; L-Arginosuccinic acid
E265	row1530	row1530_M+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E267	row1542	row1542_M+Na[1+]	C06604	Parathion; O,O-Diethyl O-p-nitrophenyl phosphorothioate; Thiophos; DNTP
E270	row1708	row1708_M+Na[1+]	C16635	5'-Deoxy-5-fluorocytidine
E272	row1543	row1543_M+H[1+]	C04640	2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine
E274	row1570	row1570_M+H[1+]	C05301;hestratriol;C05141;CE2179	2-Hydroxyestradiol-17beta; 2-OH-Estradiol$4,17 dihydroxy estradiol$Estriol; 1,3,5(10)-Estratriene-3,16-alpha,17beta-triol$4-hydroxy-17beta-estradiol
E277	row1585	row1585_M+Na[1+]	C07646	Carboxyphosphamide; Carboxycyclophosphamide
E278	row1749	row1749_M+Na[1+]	C11736;C12739	5-Fluorodeoxyuridine; Floxuridine$5'-Deoxy-5-fluorouridine; Doxifluridine
E281	row2275	row2275_M+Na[1+]	C06157	[Dihydrolipoyllysine-residue succinyltransferase] S-glutaryldihydrolipoyllysine; S-Glutaryldihydrolipoamide-E
E284	row1614	row1614_M+H[1+]	C04148;C05642	alpha-N-Phenylacetyl-L-glutamine$Formyl-N-acetyl-5-methoxykynurenamine
E286	row1626;row1666	row1626_M+H[1+];row1666_M(C13)+H[1+]	C06222;C00281	Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate$Sedoheptulose 7-phosphate; altro-Heptulose 7-phosphate
E291	row2414	row2414_M+Na[1+]	C05839	cis-beta-D-Glucosyl-2-hydroxycinnamate; beta-D-Glucosyl-2-coumarinate
E293	row1729	row1729_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E294	row1730	row1730_M+Na[1+]	C07486	Nordazepam; Desmethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one
E295	row1732	row1732_M+Na[1+]	CE5698	
E296	row1734	row1734_M+Na[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E297	row1735	row1735_M+Na[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole
E300	row1780	row1780_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E301	row1819	row1819_M+Na[1+]	C00575	cAMP
E302	row1789;row1821	row1789_M+H[1+];row1821_M(C13)+H[1+]	C00575	cAMP
E303	row1797	row1797_M+H[1+]	C00255	Riboflavin
E307	row1867	row1867_M+H[1+]	C16615	6-Methylthiopurine 5'-monophosphate ribonucleotide; 6-Methylthioinosine-5'-monophosphate
E309	row1902;row1925	row1902_M+H[1+];row1925_M(C13)+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E311	row1983;row2009	row1983_M+H[1+];row2009_M(C13)+H[1+]	C00455	NMN
E313	row1967	row1967_M+H[1+]	CE6229	13E-tetranor-16-carboxy-LTE4
E314	row1985	row1985_M+H[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol
E317	row2049	row2049_M+H[1+]	C01185	Nicotinate D-ribonucleotide
E319	row2095;row2834	row2095_M+H[1+];row2834_M+HCOONa[1+]	C00705	dCDP
E325	row2131	row2131_M+H[1+]	C01346	dUDP
E326	row2153	row2153_M+Na[1+]	C03033	beta-D-Glucuronoside; Acceptor beta-D-glucuronoside; Glucuronide; beta-D-Glucuronide
E327	row2186	row2186_M+H[1+]	C05403	3-Ketolactose
E331	row2242;row2710	row2242_M+Na[1+];row2710_M+HCOONa[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E332	row2287	row2287_M+H[1+]	CE3140	
E334	row2283;row2284	row2283_M+H[1+];row2284_M+H[1+]	lnlncgcrn;lnlncacrn	gamma-linolenyl carnitine$alpha-linolenyl carnitine
E336	row2338	row2338_M+Na[1+]	C00942	3',5'-Cyclic GMP
E338	row2421;row2422	row2421_M+H[1+];row2422_M+H[1+]	CE3086	4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid O-glucoside
E339	row2428;row2450	row2428_M+H[1+];row2450_M(C13)+H[1+]	C00224	Adenosine 5'-phosphosulfate
E340	row2455;row2456;row2457;row2473;row2474;row2475	row2455_M+H[1+];row2456_M+H[1+];row2457_M+H[1+];row2473_M(C13)+H[1+];row2474_M(C13)+H[1+];row2475_M(C13)+H[1+]	C00019	S-Adenosyl-L-methionine
E342	row2546	row2546_M+Na[1+]	C16618	6-Thioxanthine 5'-monophosphate
E343	row2569	row2569_M+Na[1+]	CE1352	17alpha-hydroxypregnenolone sulfate
E345	row2584	row2584_M+H[1+]	C05983	Propinol adenylate; Propionyladenylate
E348	row2650	row2650_M+H[1+]	CE2875	3'-monoiodo-L-thyronine 4'-O-sulfate
E351	row2669;row2670;row2671;row2672;row2673;row2674	row2669_M+Na[1+];row2670_M+Na[1+];row2671_M+Na[1+];row2672_M+Na[1+];row2673_M+Na[1+];row2674_M+Na[1+]	CE4980	Prostaglandin PGE2 glyceryl ester
E352	row2687	row2687_M+H[1+]	dlnlcgcrn	dihomo-gamma-linolenyl carnitine
E362	row2879;row2901	row2879_M+H[1+];row2901_M(C13)+H[1+]	C00143	5,10-Methylenetetrahydrofolate
E372	row3232;row3233	row3232_M[1+];row3233_M+H[1+]	C02737	Phosphatidylserine
E373	row3244	row3244_M+H[1+]	C16577	Codeine-6-glucuronide
E374	row3289;row3307;row3363	row3289_M+H[1+];row3307_M(C13)+H[1+];row3363_M+Na[1+]	C14830;C01222	GDP-4-keto-6-L-deoxygalactose$GDP-4-dehydro-6-deoxy-D-mannose
