pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Prostaglandin formation from arachidonate	2	3	0.15603730778926142	E59,E351	C02670/C00072/glac,	D-glucurono-6,3-lactone/L-Ascorbate/D-glucurono-6,3-lactone$
Hyaluronan Metabolism	1	1	0.1664566002856903	E143		
Keratan sulfate degradation	1	1	0.1664566002856903	E143		
Vitamin A (retinol) metabolism	1	1	0.1664566002856903	E207		
D4&E4-neuroprostanes formation	1	1	0.1664566002856903	E59	C02670/C00072/glac	D-glucurono-6,3-lactone/L-Ascorbate/D-glucurono-6,3-lactone
Vitamin B12 (cyanocobalamin) metabolism	1	1	0.1664566002856903	E340	C00019	S-Adenosyl-L-methionine
Glycine, serine, alanine and threonine metabolism	4	8	0.18065708763969415	E109,E340,E45,E362	,C00019,C01165/C01157/C00430/C03440/C01110,C00143	$S-Adenosyl-L-methionine$L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde/trans-4-Hydroxy-L-proline/5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid/cis-4-Hydroxy-D-proline/5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate$5,10-Methylenetetrahydrofolate
Galactose metabolism	3	6	0.20368036299470632	E327,E143,E71	,,	$$
Vitamin B3 (nicotinate and nicotinamide) metabolism	3	6	0.20368036299470632	E340,E5,E4	C00019,,	S-Adenosyl-L-methionine$$
Fructose and mannose metabolism	2	4	0.24098815225611292	E374,E151	,	$
Ascorbate (Vitamin C) and Aldarate Metabolism	2	4	0.24098815225611292	E59,E71	C02670/C00072/glac,	D-glucurono-6,3-lactone/L-Ascorbate/D-glucurono-6,3-lactone$
Glutathione Metabolism	2	4	0.24098815225611292	E22,E183	,	$
Tryptophan metabolism	6	14	0.25888580791530125	E120,E338,E140,E284,E28,E340	,,,,,C00019	$$$$$S-Adenosyl-L-methionine
Sialic acid metabolism	3	7	0.272162003193009	E327,E143,E71	,,	$$
Glycerophospholipid metabolism	3	7	0.272162003193009	E314,E340,E215	,C00019,	$S-Adenosyl-L-methionine$
Phosphatidylinositol phosphate metabolism	3	7	0.272162003193009	E314,E252,E253	,,	$$
Carnitine shuttle	1	2	0.28409377363246785	E334		
Biopterin metabolism	1	2	0.28409377363246785	E362	C00143	5,10-Methylenetetrahydrofolate
Androgen and estrogen biosynthesis and metabolism	1	2	0.28409377363246785	E340	C00019	S-Adenosyl-L-methionine
Heparan sulfate degradation	1	2	0.28409377363246785	E143		
Glutamate metabolism	1	2	0.28409377363246785	E183		
N-Glycan Degradation	1	2	0.28409377363246785	E143		
Leukotriene metabolism	1	2	0.28409377363246785	E313		
Ubiquinone Biosynthesis	1	2	0.28409377363246785	E340	C00019	S-Adenosyl-L-methionine
C21-steroid hormone biosynthesis and metabolism	1	2	0.28409377363246785	E343		
Drug metabolism - cytochrome P450	2	5	0.30148726997731284	E120,E92	,	$
Methionine and cysteine metabolism	2	5	0.30148726997731284	E340,E339	C00019,	S-Adenosyl-L-methionine$
Vitamin B1 (thiamin) metabolism	1	3	0.3385429795815478	E168		
De novo fatty acid biosynthesis	1	3	0.3385429795815478	E207		
Aminosugars metabolism	1	3	0.3385429795815478	E143		
Lysine metabolism	2	7	0.36181833459373164	E99,E340	C03239/C02946/C04076,C00019	6-Amino-2-oxohexanoate; 2-Oxo-6-aminocaproate/4-Acetamidobutanoate/L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde$S-Adenosyl-L-methionine
Vitamin B5 - CoA biosynthesis from pantothenate	1	4	0.3666078480799933	E186		
Glycolysis and Gluconeogenesis	1	5	0.37761532644315604	E168		
Linoleate metabolism	1	5	0.37761532644315604	E59	C02670/C00072/glac	D-glucurono-6,3-lactone/L-Ascorbate/D-glucurono-6,3-lactone
Histidine metabolism	1	5	0.37761532644315604	E340	C00019	S-Adenosyl-L-methionine
Drug metabolism - other enzymes	1	5	0.37761532644315604	E278	C11736/C12739	5-Fluorodeoxyuridine; Floxuridine/5'-Deoxy-5-fluorouridine; Doxifluridine
Purine metabolism	4	16	0.3824048399294177	E336,E302,E59,E82	,,C02670/C00072/glac,C01762	$$D-glucurono-6,3-lactone/L-Ascorbate/D-glucurono-6,3-lactone$Xanthosine
Pentose phosphate pathway	1	8	0.38593395512982104	E71		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.3867742206537266			
N-Glycan biosynthesis	0	2	0.3867742206537266			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.3867742206537266			
R Group Synthesis	0	0	0.3867742206537266			
C5-Branched dibasic acid metabolism	0	0	0.3867742206537266			
Pyruvate Metabolism	0	0	0.3867742206537266			
Chondroitin sulfate degradation	0	1	0.3867742206537266			
Di-unsaturated fatty acid beta-oxidation	0	0	0.3867742206537266			
Putative anti-Inflammatory metabolites formation from EPA	0	1	0.3867742206537266			
Hexose phosphorylation	0	4	0.3867742206537266			
Vitamin B2 (riboflavin) metabolism	0	1	0.3867742206537266			
Squalene and cholesterol biosynthesis	0	0	0.3867742206537266			
Glycerolipid metabolism	0	0	0.3867742206537266			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.3867742206537266			
Alkaloid biosynthesis II	0	0	0.3867742206537266			
Glycosphingolipid biosynthesis - globoseries	0	1	0.3867742206537266			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	1	0.3867742206537266			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.3867742206537266			
Bile acid biosynthesis	0	0	0.3867742206537266			
Blood Group Biosynthesis	0	0	0.3867742206537266			
Electron transport chain	0	0	0.3867742206537266			
Vitamin H (biotin) metabolism	0	0	0.3867742206537266			
Vitamin E metabolism	0	0	0.3867742206537266			
Caffeine metabolism	0	0	0.3867742206537266			
Lipoate metabolism	0	0	0.3867742206537266			
Heparan sulfate biosynthesis	0	0	0.3867742206537266			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.3867742206537266			
Valine, leucine and isoleucine degradation	0	2	0.3867742206537266			
Fatty Acid Metabolism	0	0	0.3867742206537266			
Glycosaminoglycan degradation	0	0	0.3867742206537266			
Fatty acid oxidation	0	0	0.3867742206537266			
ROS Detoxification	0	0	0.3867742206537266			
Xenobiotics metabolism	0	0	0.3867742206537266			
Saturated fatty acids beta-oxidation	0	0	0.3867742206537266			
CoA Catabolism	0	1	0.3867742206537266			
Omega-3 fatty acid metabolism	0	0	0.3867742206537266			
Butanoate metabolism	0	3	0.3867742206537266			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.3867742206537266			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.3867742206537266			
Geraniol degradation	0	0	0.3867742206537266			
Vitamin D	0	0	0.3867742206537266			
Dynorphin metabolism	0	0	0.3867742206537266			
Fatty acid oxidation, peroxisome	0	0	0.3867742206537266			
Polyunsaturated fatty acid biosynthesis	0	0	0.3867742206537266			
Keratan sulfate biosynthesis	0	0	0.3867742206537266			
TCA cycle	0	3	0.3867742206537266			
3-Chloroacrylic acid degradation	0	0	0.3867742206537266			
Arachidonic acid metabolism	0	2	0.3867742206537266			
Sphingolipid metabolism	0	0	0.3867742206537266			
O-Glycan biosynthesis	0	0	0.3867742206537266			
Glycosphingolipid metabolism	0	1	0.3867742206537266			
Limonene and pinene degradation	0	0	0.3867742206537266			
Proteoglycan biosynthesis	0	0	0.3867742206537266			
Vitamin K metabolism	0	0	0.3867742206537266			
Benzoate degradation via CoA ligation	0	0	0.3867742206537266			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.3867742206537266			
Vitamin B6 (pyridoxine) metabolism	0	1	0.3867742206537266			
Pentose and Glucuronate Interconversions	0	1	0.3867742206537266			
Atrazine degradation	0	0	0.3867742206537266			
Fatty acid activation	0	1	0.3867742206537266			
Carbon fixation	0	1	0.3867742206537266			
Nucleotide Sugar Metabolism	0	1	0.3867742206537266			
1- and 2-Methylnaphthalene degradation	0	0	0.3867742206537266			
Nitrogen metabolism	0	1	0.3867742206537266			
Beta-Alanine metabolism	0	2	0.3867742206537266			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.3867742206537266			
Starch and Sucrose Metabolism	0	2	0.3867742206537266			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.3867742206537266			
Omega-6 fatty acid metabolism	0	1	0.3867742206537266			
Phytanic acid peroxisomal oxidation	0	0	0.3867742206537266			
Selenoamino acid metabolism	0	0	0.3867742206537266			
