EID	massfeature_rows	str_row_ion	compounds	compound_names
E61	row577	row577_M+Na[1+]	C05583;C05582	3-Methoxy-4-hydroxyphenylglycolaldehyde$Homovanillate; Homovanillic acid
E65	row320;row321;row322;row386	row320_M+Na[1+];row321_M+Na[1+];row322_M+Na[1+];row386_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate
E68	row345	row345_M+H[1+]	C11821	5-Hydroxyisourate
E70	row1044;row347	row1044_M+HCOONa[1+];row347_M+H[1+]	C00822;C05604	Dopaquinone$2-Carboxy-2,3-dihydro-5,6-dihydroxyindole; Leucodopachrome
E72	row360	row360_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide
E74	row369	row369_M+Na[1+]	C00791	
E75	row385;row415	row385_M+H[1+];row415_M(C13)+H[1+]	C00631;C00197	D-Glycerate 2-phosphate$3-Phospho-D-glycerate
E79	row426	row426_M+Na[1+]	C00438	N-Carbamoyl-L-aspartate
E80	row428	row428_M+H[1+]	C05585;C00156	Gentisate aldehyde$4-Hydroxybenzoate
E81	row464;row488	row464_M+H[1+];row488_M(C13)+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate
E83	row465	row465_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid
E84	row752	row752_M+Na[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid
E86	row498	row498_M+H[1+]	C03722	Quinolinate
E87	row499	row499_M+H[1+]	C03722	Quinolinate
E90	row534	row534_M+H[1+]	C00643	5-Hydroxy-L-tryptophan
E93	row1074	row1074_M+Na[1+]	C00214	Thymidine
E94	row574	row574_M+H[1+]	C00214	Thymidine
E98	row600	row600_M+H[1+]	C02470	Xanthurenic acid
E100	row602	row602_M+H[1+]	C00248	Lipoamide; Thioctic acid amide
E102	row613	row613_M+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate
E103	row1127;row614	row1127_M+HCOONa[1+];row614_M+Na[1+]	CE5626	salsolinol 1-carboxylate
E104	row615	row615_M+Na[1+]	C16613	
E105	row624	row624_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate
E106	row625	row625_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate
E107	row645	row645_M+H[1+]	C01252	4-(2-Aminophenyl)-2,4-dioxobutanoate
E114	row691;row692	row691_M+Na[1+];row692_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine
E117	row720	row720_M+H[1+]	C00526	Deoxyuridine
E122	row734	row734_M+H[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E123	row791	row791_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol
E128	row771	row771_M+H[1+]	C05648	5-Hydroxy-N-formylkynurenine; 5-Hydroxy-N-formyl-L-kynurenine
E132	row806;row835	row806_M+H[1+];row835_M(C13)+H[1+]	C05708	Selenomethionine Se-oxide
E133	row807	row807_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E134	row808	row808_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione
E136	row832	row832_M+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid
E139	row1173;row847;row848;row849	row1173_M+HCOONa[1+];row847_M+Na[1+];row848_M+Na[1+];row849_M+Na[1+]	C03150	N-Ribosylnicotinamide
E143	row870	row870_M+H[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate
E148	row891	row891_M+Na[1+]	C00670	sn-Glycero-3-phosphocholine
E150	row893;row919	row893_M+H[1+];row919_M(C13)+H[1+]	C01595	linoleic acid (all cis C18:2) n-6
E153	row928	row928_M+Na[1+]	C04582;C04188	5-Methylthio-5-deoxy-D-ribulose 1-phosphate$5-Methylthio-5-deoxy-D-ribose 1-phosphate
E154	row934;row981;row982	row934_M+Na[1+];row981_M+H[1+];row982_M+H[1+]	CE5868	N-acetyl-seryl-aspartate
E157	row955;row972	row955_M+H[1+];row972_M(C13)+H[1+]	C00387	Guanosine
E158	row1026	row1026_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid
E159	row1058;row1084	row1058_M+H[1+];row1084_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid
E162	row1102	row1102_M+Na[1+]	C00170	5-Methylthioadenosine
E163	row1127	row1127_M+Na[1+]	C00294	Inosine
E165	row1136	row1136_M+Na[1+]	C01449	Queuine; Base Q
E169	row1158	row1158_M+H[1+]	C00777;C15493	Retinoate$9-cis-Retinoic acid
E170	row1187	row1187_M+H[1+]	C03410	N-Glycoloyl-neuraminate; N-Glycolylneuraminate; NeuNGc
E173	row1247	row1247_M+H[1+]	C05476	Tetrahydrocorticosterone
E174	row1254	row1254_M+Na[1+]	C00575	cAMP
E175	row1255	row1255_M+Na[1+]	C00575	cAMP
E178	row1317;row1339	row1317_M+H[1+];row1339_M(C13)+H[1+]	C01169	S-Succinyldihydrolipoamide
E179	row1325	row1325_M+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E180	row1326	row1326_M+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP
E182	row1348	row1348_M+Na[1+]	C06350	
E187	row1374;row1375;row1386	row1374_M+H[1+];row1375_M+H[1+];row1386_M(C13)+H[1+]	CE5528	
E188	row1376	row1376_M+H[1+]	CE5528	
E193	row1404;row1436	row1404_M+H[1+];row1436_M(C13)+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E194	row1405;row1437	row1405_M+H[1+];row1437_M(C13)+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid
E196	row1424;row1425	row1424_M+Na[1+];row1425_M+Na[1+]	C06604	Parathion; O,O-Diethyl O-p-nitrophenyl phosphorothioate; Thiophos; DNTP
E197	row1420;row1446	row1420_M+H[1+];row1446_M(C13)+H[1+]	C01185	Nicotinate D-ribonucleotide
E198	row1426;row1656	row1426_M+H[1+];row1656_M+HCOONa[1+]	C00705	dCDP
E200	row1430;row1448	row1430_M+H[1+];row1448_M(C13)+H[1+]	C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781	5-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoate$Prostaglandin B1$(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate; Prostaglandin A1; PGA1$(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate; Prostaglandin C1$15(S)-HPETE; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoic acid; 15-Hydroperoxyeicosatetraenoate; 15-Hydroperoxyicosatetraenoate; 15-Hydroperoxyeicosatetraenoic acid; 15-Hydroperoxyicosatetraenoic acid; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate$12(S)-HPETE; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoate; 12-Hydroperoxyeicosatetraenoate; 12-Hydroperoxyicosatetraenoate; 12-Hydroperoxyeicosatetraenoic acid; 12-Hydroperoxyicosatetraenoic acid$11H-14,15-EETA; 11-Hydroxy-14,15-EETA; 11-Hydroxy-14,15-epoxyeicosatrienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyicosa-5,8,12-trienoic acid$Leukotriene B4$(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid; (5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoate; Hepoxilin A3$15H-11,12-EETA; 15-Hydroxy-11,12-epoxyeicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyeicosa-5,8,13-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid
E204	row1511	row1511_M+H[1+]	C05403	3-Ketolactose
E208	row1582	row1582_M+Na[1+]	C00020;C00362	AMP$dGMP
E210	row1590	row1590_M+H[1+]	C00447	Sedoheptulose 1,7-bisphosphate
E211	row1594	row1594_M+Na[1+]	C00130	IMP
E215	row1682	row1682_M+H[1+]	C15976	2-Methyl-1-hydroxypropyl-ThPP; 2-Methyl-1-hydroxypropyl-TPP
E216	row1683;row1684	row1683_M+Na[1+];row1684_M+Na[1+]	C16577	Codeine-6-glucuronide
E222	row1806	row1806_M+H[1+]	C05692	Se-Adenosylselenohomocysteine
E225	row1854;row1855	row1854_M[1+];row1855_M+H[1+]	C00203;C00043;C01170	UDP-N-acetyl-D-galactosamine$UDP-N-acetyl-D-glucosamine$UDP-N-acetyl-D-mannosamine
E231	row2023;row2024	row2023_M[1+];row2024_M+H[1+]	C02191	Protoporphyrin; Protoporphyrin IX; Porphyrinogen IX
