input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row105	E26	row105_M+Na[1+]	C16631	alpha-Fluoro-beta-ureidopropionic acid; 2-Fluoro-3-ureidopropionic acid	row105	173.0333	267.43	0.011897919746542543	7.6296227726426835	
row146	E36	row146_M+Na[1+];row147_M+Na[1+]	C01119	Oxidized dithiothreitol	row146	174.9865	25.73	0.04801638541073993	4.484590730670078	
row147	E36	row146_M+Na[1+];row147_M+Na[1+]	C01119	Oxidized dithiothreitol	row147	174.9865	27.57	0.11287008450615947	3.1296998472299755	
row167	E38	row167_M+H[1+]	C00439	N-Formimidoyl-L-glutamate	row167	175.0718	305.9	0.9427456750309298	0.11517312435701112	C6H12N2O4
row177	E41	row177_M+H[1+]	CE5665	leukoaminochrome	row177	152.0709	97.9	0.29212633462354365	1.6729564151160279	C6H8N4O
row181	E42	row181_M+H[1+]	C05527	3-Sulfinopyruvate	row181	152.9855	283.31	0.08946964507877654	3.502145583949055	
row188	E44	row188_M+Na[1+]	C01732;C00490	Mesaconate; 2-Methylfumarate; Mesaconic acid; Methylfumaric acid$Itaconate; Itaconic acid; Methylenesuccinic acid	row188	153.016	216.35	0.24649187492715077	2.1448571003404293	
row191	E45	row191_M+H[1+]	C08276		row191	121.0312	243.2	0.4237809419913983	1.214200071117172	
row194	E46	row194_M+H[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate	row194	153.0548	34.95	0.7095692258340592	0.5555823936768359	C6H7N3O2
row196	E47	row196_M+H[1+]	C09815	Benzamide	row196	122.0601	49.85	0.24888045009538656	1.9428556704355842	
row249	E50	row249_M+Na[1+]	C00049;C00402	L-Aspartate$D-Aspartate	row249	156.0269	266.24	0.5452550313406468	0.9067210983204705	
row257	E51	row257_M+H[1+]	C04092;C00450	delta1-Piperideine-2-carboxylate; 1,2-Didehydropiperidine-2-carboxylate$2,3,4,5-Tetrahydropyridine-2-carboxylate; delta1-Piperideine-6-L-carboxylate	row257	128.0708	36.53	0.27172185407366745	1.7759156744499909	
row279	E55	row279_M+H[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row279	130.05	182.35	0.021370954642068944	-6.170427011453745	
row280	E57	row280_M+H[1+]	C00590	Coniferyl alcohol; Coniferol; 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol	row280	181.0864	32.19	0.12386915868263755	3.0033080991203245	C10H16O4,C7H16NO2,C10H14O3,C10H13O3
row320	E65	row320_M+Na[1+];row321_M+Na[1+];row322_M+Na[1+];row386_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate	row320	184.0585	210.31	0.12896069210717379	2.9441746204479173	C6H13NO4
row321	E65	row320_M+Na[1+];row321_M+Na[1+];row322_M+Na[1+];row386_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate	row321	184.0585	215.17	0.18491001962649015	2.5055293800654836	
row322	E65	row320_M+Na[1+];row321_M+Na[1+];row322_M+Na[1+];row386_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate	row322	184.0585	221.87	0.26917763115899485	1.7891883611964146	
row345	E68	row345_M+H[1+]	C11821	5-Hydroxyisourate	row345	185.031	490.96	0.8965733139147106	0.20837532291248434	C11H7NS
row347	E70	row1044_M+HCOONa[1+];row347_M+H[1+]	C00822;C05604	Dopaquinone$2-Carboxy-2,3-dihydro-5,6-dihydroxyindole; Leucodopachrome	row347	196.0613	212.15	0.8753003710533204	0.24477011840949434	C9H11NO4,C5H13N2O4P,C9H13NO5
row360	E72	row360_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide	row360	160.0608	191.71	0.001299042475456148	17.687121002789215	C6H11NO4,C6H13NO5
row369	E74	row369_M+Na[1+]	C00791		row369	136.0478	35.74	0.3056913891879836	1.6063383760501808	
row385	E75	row385_M+H[1+];row415_M(C13)+H[1+]	C00631;C00197	D-Glycerate 2-phosphate$3-Phospho-D-glycerate	row385	187.0009	201.48	0.16485225720947105	-2.6419205555316148	C8H5F3O3,C6H10N2O2S2
row386	E65	row320_M+Na[1+];row321_M+Na[1+];row322_M+Na[1+];row386_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate	row386	162.0765	209.92	0.25033262570581344	1.9146042090447193	C6H13NO4,C6H15NO5
row415	E75	row385_M+H[1+];row415_M(C13)+H[1+]	C00631;C00197	D-Glycerate 2-phosphate$3-Phospho-D-glycerate	row415	188.0043	201.61	0.2992453550984005	1.6355367163887058	C8H9Cl2N
row426	E79	row426_M+Na[1+]	C00438	N-Carbamoyl-L-aspartate	row426	199.0332	222.39	0.24876734986657295	2.0500292379719225	C11H10N2OS,C11H8N2S
row428	E80	row428_M+H[1+]	C05585;C00156	Gentisate aldehyde$4-Hydroxybenzoate	row428	139.0392	154.03	0.2602323130008111	1.840716462231581	C5H5N3O2
row464	E81	row464_M+H[1+];row488_M(C13)+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate	row464	166.0503	47.88	0.20014404875745653	-2.3902010056302228	C6H6N4O2,C8H9NO3,C8H8NO3,C8H11NO4
row465	E83	row465_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid	row465	190.0716	183.53	0.6385139476010899	-0.6966586034076778	C7H13NO5
row488	E81	row464_M+H[1+];row488_M(C13)+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate	row488	167.0536	47.88	0.3834817364925676	-1.3263373636741054	C8H9NO3
row498	E86	row498_M+H[1+]	C03722	Quinolinate	row498	168.0294	34.56	0.12390753356910839	-3.000180612809236	C5H4N4O3,C7H7NO4,C7H9NO5
row499	E87	row499_M+H[1+]	C03722	Quinolinate	row499	168.0294	227.94	0.24876734986657295	1.9676765232558495	C5H4N4O3,C7H7NO4,C7H9NO5
row529	E58	row529_M+Na[1+]	C00590	Coniferyl alcohol; Coniferol; 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol	row529	203.0669	369.06	0.025600060426553318	-5.7641769479653435	C7H12N2O5,C7H12N2O5,C10H16S,C7H14N2O6
row534	E90	row534_M+H[1+]	C00643	5-Hydroxy-L-tryptophan	row534	221.0929	258.2	0.0037111104349166323	-11.79346042364691	C9H11N5O2,C11H14N2O3
row574	E94	row574_M+H[1+]	C00214	Thymidine	row574	243.0987	353.17	0.5070134090324858	-1.0047287470070922	C10H16N2O5,C10H18N2O6,C11H12F3N3
row577	E61	row577_M+Na[1+]	C05583;C05582	3-Methoxy-4-hydroxyphenylglycolaldehyde$Homovanillate; Homovanillic acid	row577	205.0463	50.24	0.001385649883566136	17.183615804037277	C8H11NO3
row600	E98	row600_M+H[1+]	C02470	Xanthurenic acid	row600	206.0457	28.09	0.054121040414166356	4.277598789394527	C10H9NO4,C10H11NO5
row602	E100	row602_M+H[1+]	C00248	Lipoamide; Thioctic acid amide	row602	206.0666	233.85	0.018182159561165936	6.520493793313677	
row613	E102	row613_M+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate	row613	245.0432	261.35	0.554792863450992	-0.8845944677513884	C8H10N4O3,C7H14O7,C6H15O8P,C11H7N3O4,C9H16N2O3S2
row614	E103	row1127_M+HCOONa[1+];row614_M+Na[1+]	CE5626	salsolinol 1-carboxylate	row614	245.0663	24.01	0.24876734986657295	1.9970241517763538	C10H16O8,C8H11N3O6,C10H14O7
row615	E104	row615_M+Na[1+]	C16613		row615	206.9943	34.16	0.24876734986657295	1.9767656125455437	C10H10O2S2
row624	E105	row624_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate	row624	226.0471	36.4	0.2688271981420469	1.7918322536062423	C8H11N3O6
row625	E106	row625_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate	row625	226.0471	52.37	0.10207665621214451	3.292791615410146	C8H11N3O6
row645	E107	row645_M+H[1+]	C01252	4-(2-Aminophenyl)-2,4-dioxobutanoate	row645	208.0614	149.66	0.9009378776596583	0.20154527049426582	C10H11NO4,C10H13NO5
row691	E114	row691_M+Na[1+];row692_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine	row691	210.1577	31.93	0.24888045009538656	1.95080539745948	C13H22O2
row692	E114	row691_M+Na[1+];row692_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine	row692	210.1577	33.24	0.19962549006689076	2.3940874053765713	C13H22O2
row720	E117	row720_M+H[1+]	C00526	Deoxyuridine	row720	229.083	357.24	0.025568742471053726	-5.770510748759464	C9H14N2O5,C9H16N2O6,C10H10F3N3
row734	E122	row734_M+H[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol	row734	211.0973	26.52	0.8480040844060808	-0.29755210642294455	C11H16O4
row752	E84	row752_M+Na[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid	row752	212.0538	224.1	0.964944456471031	0.070593355261602	C7H13NO5
row771	E128	row771_M+H[1+]	C05648	5-Hydroxy-N-formylkynurenine; 5-Hydroxy-N-formyl-L-kynurenine	row771	253.0829	50.51	0.38246876569119953	1.3336920506314642	C9H11N5O4,C11H14N2O5
row791	E123	row791_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol	row791	233.0777	369.06	0.04090703159348528	-4.81797953909519	C8H14N2O6,C8H16N2O7,C11H18OS
row806	E132	row806_M+H[1+];row835_M(C13)+H[1+]	C05708	Selenomethionine Se-oxide	row806	213.9978	28.09	0.02731539586205789	5.630488811661626	C6H14S4
row807	E133	row807_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione	row807	214.0482	202.4	0.011897919746542543	7.628556645421736	C5H14NO6P,C6H13NO5
row808	E134	row808_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione	row808	214.0482	294.61	0.8113936868706081	0.3677749849255349	C5H14NO6P,C6H13NO5
row832	E136	row832_M+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid	row832	277.2174	27.04	0.01977546569578515	6.332338982738792	C18H30O2,C18H32O3
row835	E132	row806_M+H[1+];row835_M(C13)+H[1+]	C05708	Selenomethionine Se-oxide	row835	215.0017	33.9	0.03493328187762578	-5.113918322606982	C8H7Cl2N3,C8H10O6S,C8H8O5S
row847	E139	row1173_M+HCOONa[1+];row847_M+Na[1+];row848_M+Na[1+];row849_M+Na[1+]	C03150	N-Ribosylnicotinamide	row847	278.0883	199.75	0.30118909850215464	1.62724539267373	C11H15N5O5
row848	E139	row1173_M+HCOONa[1+];row847_M+Na[1+];row848_M+Na[1+];row849_M+Na[1+]	C03150	N-Ribosylnicotinamide	row848	278.0883	203.98	0.24876734986657295	1.9864546351536743	C11H15N5O5
row849	E139	row1173_M+HCOONa[1+];row847_M+Na[1+];row848_M+Na[1+];row849_M+Na[1+]	C03150	N-Ribosylnicotinamide	row849	278.0883	213.46	0.9088285246977283	0.1805370061604785	C11H15N5O5
row870	E143	row870_M+H[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	row870	279.2332	27.04	0.2492184417488924	1.93698958097788	C18H32O2,C18H34O3
row891	E148	row891_M+Na[1+]	C00670	sn-Glycero-3-phosphocholine	row891	281.1008	36.26	0.11287008450615947	3.1253508384534374	C12H15N3O5,C9H18N4O4
row893	E150	row893_M+H[1+];row919_M(C13)+H[1+]	C01595	linoleic acid (all cis C18:2) n-6	row893	281.2488	26.91	0.0018741177587852289	15.098481213700152	C18H34O2,C18H36O3,C18H33O2
row919	E150	row893_M+H[1+];row919_M(C13)+H[1+]	C01595	linoleic acid (all cis C18:2) n-6	row919	282.2522	26.91	0.24876734986657295	1.9787280965091363	C18H34O2
row928	E153	row928_M+Na[1+]	C04582;C04188	5-Methylthio-5-deoxy-D-ribulose 1-phosphate$5-Methylthio-5-deoxy-D-ribose 1-phosphate	row928	283.0015	23.48	0.01702082074693268	6.699361325812353	C7H11NO7P2
row934	E154	row934_M+Na[1+];row981_M+H[1+];row982_M+H[1+]	CE5868	N-acetyl-seryl-aspartate	row934	283.0551	297.76	0.5415511298561977	0.9155698864498463	C7H16N4O4S2
row955	E157	row955_M+H[1+];row972_M(C13)+H[1+]	C00387	Guanosine	row955	284.0989	279.77	0.04313759411038931	4.7050327422276546	C16H16N2OS,C8H12N8O4,C10H14N5O5
row972	E157	row955_M+H[1+];row972_M(C13)+H[1+]	C00387	Guanosine	row972	285.1024	279.9	0.051093949409455164	4.384946776055375	C17H11N5,C11H18N4O3S,C11H18N4O3S,C13H19ClN2O3,C19H16N2O2,C19H14N2O
row981	E154	row934_M+Na[1+];row981_M+H[1+];row982_M+H[1+]	CE5868	N-acetyl-seryl-aspartate	row981	261.073	297.49	0.40325241020444585	1.2746730209193586	C9H14N2O7,C10H20N2O3S2
row982	E154	row934_M+Na[1+];row981_M+H[1+];row982_M+H[1+]	CE5868	N-acetyl-seryl-aspartate	row982	261.073	308.0	0.014793162394977941	-7.0226628217695	C9H14N2O7,C10H20N2O3S2
row1026	E158	row1026_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	row1026	295.228	28.22	0.004056937754976731	11.33581912460529	C18H34O4,C18H32O3,C18H31O3
row1044	E70	row1044_M+HCOONa[1+];row347_M+H[1+]	C00822;C05604	Dopaquinone$2-Carboxy-2,3-dihydro-5,6-dihydroxyindole; Leucodopachrome	row1044	264.0469	220.95	0.000998567135169465	19.439666376331022	
row1058	E159	row1058_M+H[1+];row1084_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid	row1058	297.2437	27.96	0.008387350164277746	8.686463845052558	C18H34O3,C18H36O4,C18H33O3
row1074	E93	row1074_M+Na[1+]	C00214	Thymidine	row1074	265.0809	221.6	0.4785188854608519	1.0734118383914837	C10H14N5O5,C10H11N5O4,C16H16N2OS,C8H12N8O4
row1084	E159	row1058_M+H[1+];row1084_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid	row1084	298.2471	28.09	0.04576203816575144	4.581781599734395	C18H34O3
row1102	E162	row1102_M+Na[1+]	C00170	5-Methylthioadenosine	row1102	320.0803	189.31	0.44913095788320095	-1.1459465748566688	C12H21N2O2PS2,C12H21NO8S,C15H15N3O3
row1127	E103	row1127_M+HCOONa[1+];row614_M+Na[1+]	CE5626	salsolinol 1-carboxylate	row1127	291.0699	23.88	0.00160651242579751	16.078244505211597	C15H13FN2O
row1127	E163	row1127_M+Na[1+]	C00294	Inosine	row1127	291.0699	23.88	0.00160651242579751	16.078244505211597	C15H13FN2O
row1136	E165	row1136_M+Na[1+]	C01449	Queuine; Base Q	row1136	300.1066	179.59	0.9929646256711917	0.015176740713613569	C11H16N4O6,C17H21NO3S
row1158	E169	row1158_M+H[1+]	C00777;C15493	Retinoate$9-cis-Retinoic acid	row1158	301.2175	27.04	0.002690238252374705	13.328546198830923	C20H30O2,C20H32O3,C20H29O2
row1173	E139	row1173_M+HCOONa[1+];row847_M+Na[1+];row848_M+Na[1+];row849_M+Na[1+]	C03150	N-Ribosylnicotinamide	row1173	324.0939	212.54	0.24876734986657295	2.0295509987700657	C11H19NO10,C12H15N5O6
row1187	E170	row1187_M+H[1+]	C03410	N-Glycoloyl-neuraminate; N-Glycolylneuraminate; NeuNGc	row1187	326.1096	191.97	0.3050551385298193	1.6091779116484757	C17H23Cl2NO
row1247	E173	row1247_M+H[1+]	C05476	Tetrahydrocorticosterone	row1247	351.2544	28.22	0.002372846070595592	13.86316154762213	C21H36O4,C21H38O5
row1254	E174	row1254_M+Na[1+]	C00575	cAMP	row1254	352.0413	35.35	0.24179827911124424	2.1707343089765603	C16H16ClNO4S
row1255	E175	row1255_M+Na[1+]	C00575	cAMP	row1255	352.0413	52.9	0.38335552183942695	1.3311088370606017	C16H16ClNO4S
row1293	E10	row1293_M+Na[1+]	C01762	Xanthosine	row1293	307.065	215.43	0.06818707540975893	3.8690156219636136	C18H13ClN2O,C18H15ClN2O2
row1317	E178	row1317_M+H[1+];row1339_M(C13)+H[1+]	C01169	S-Succinyldihydrolipoamide	row1317	308.0989	213.46	0.2381695371349941	2.1886691635832416	C11H19NO9,C17H23Cl2NO
row1325	E179	row1325_M+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP	row1325	333.0596	191.97	0.015125040161749835	-6.968879990610654	C9H19O11P,C20H16O4S,C10H18O10
row1326	E180	row1326_M+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP	row1326	333.0596	350.67	0.05352661804174794	-4.302772878320338	C9H19O11P,C20H16O4S,C10H18O10
row1339	E178	row1317_M+H[1+];row1339_M(C13)+H[1+]	C01169	S-Succinyldihydrolipoamide	row1339	309.1024	213.46	0.24876734986657295	1.9780924680364997	C12H22O7S
row1348	E182	row1348_M+Na[1+]	C06350		row1348	310.1038	213.2	0.22275483213523048	2.262320098613827	C19H15F2NO
row1374	E187	row1374_M+H[1+];row1375_M+H[1+];row1386_M(C13)+H[1+]	CE5528		row1374	311.2232	28.22	0.0001678249969560649	38.30160228687995	C18H32O4,C18H34O5,C18H32O4,C18H31O4
row1375	E187	row1374_M+H[1+];row1375_M+H[1+];row1386_M(C13)+H[1+]	CE5528		row1375	311.2232	35.74	7.474358641794895e-05	58.169434411216095	C18H32O4,C18H34O5,C18H32O4,C18H31O4
row1376	E188	row1376_M+H[1+]	CE5528		row1376	311.2232	51.19	8.946876495763152e-05	51.13800502276545	C18H32O4,C18H34O5,C18H32O4,C18H31O4
row1386	E187	row1374_M+H[1+];row1375_M+H[1+];row1386_M(C13)+H[1+]	CE5528		row1386	312.2264	35.74	0.24876734986657295	1.999958704635461	C18H32O4,C18H32O4
row1404	E193	row1404_M+H[1+];row1436_M(C13)+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid	row1404	313.2388	34.82	1.6232255151275165e-05	113.88573438939997	C18H34O4,C18H36O5
row1405	E194	row1405_M+H[1+];row1437_M(C13)+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid	row1405	313.2388	47.62	7.474358641794895e-05	59.49701747494363	C18H34O4,C18H36O5
row1420	E197	row1420_M+H[1+];row1446_M(C13)+H[1+]	C01185	Nicotinate D-ribonucleotide	row1420	337.0546	201.61	0.39016720915219116	1.308756272021736	C9H15N4O8P,C9H17N4O9P,C16H16ClNO3S
row1424	E196	row1424_M+Na[1+];row1425_M+Na[1+]	C06604	Parathion; O,O-Diethyl O-p-nitrophenyl phosphorothioate; Thiophos; DNTP	row1424	314.0214	273.86	0.14182567888805522	2.8233405083780005	C14H9ClF3NO2,C16H10ClNO4,C16H12ClNO5
row1425	E196	row1424_M+Na[1+];row1425_M+Na[1+]	C06604	Parathion; O,O-Diethyl O-p-nitrophenyl phosphorothioate; Thiophos; DNTP	row1425	314.0214	275.04	0.10851113972650077	3.197284206273143	C14H9ClF3NO2,C16H10ClNO4,C16H12ClNO5
row1426	E198	row1426_M+H[1+];row1656_M+HCOONa[1+]	C00705	dCDP	row1426	388.0298	218.45	0.0022594176899120642	14.19881273910017	C21H11NO5S,C21H11NO5S,C13H15N5O3S2
row1430	E200	row1430_M+H[1+];row1448_M(C13)+H[1+]	C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781	5-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoate$Prostaglandin B1$(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate; Prostaglandin A1; PGA1$(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate; Prostaglandin C1$15(S)-HPETE; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoic acid; 15-Hydroperoxyeicosatetraenoate; 15-Hydroperoxyicosatetraenoate; 15-Hydroperoxyeicosatetraenoic acid; 15-Hydroperoxyicosatetraenoic acid; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate$12(S)-HPETE; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoate; 12-Hydroperoxyeicosatetraenoate; 12-Hydroperoxyicosatetraenoate; 12-Hydroperoxyeicosatetraenoic acid; 12-Hydroperoxyicosatetraenoic acid$11H-14,15-EETA; 11-Hydroxy-14,15-EETA; 11-Hydroxy-14,15-epoxyeicosatrienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyicosa-5,8,12-trienoic acid$Leukotriene B4$(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid; (5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoate; Hepoxilin A3$15H-11,12-EETA; 15-Hydroxy-11,12-epoxyeicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyeicosa-5,8,13-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid	row1430	337.2389	28.36	7.824705691388856e-05	55.99714663003937	C20H34O4,C20H36O5
row1436	E193	row1404_M+H[1+];row1436_M(C13)+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid	row1436	314.2422	34.82	0.0005830132242857467	24.368320417931137	C18H34O4
row1437	E194	row1405_M+H[1+];row1437_M(C13)+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid	row1437	314.2422	47.36	0.04220612833613227	4.765127146736143	C18H34O4
row1446	E197	row1420_M+H[1+];row1446_M(C13)+H[1+]	C01185	Nicotinate D-ribonucleotide	row1446	338.058	201.48	0.24876734986657295	1.9776615203745467	C19H16ClNO4,C18H14NO4P,C19H13NO3
